edge_source_id	edge_id	paper_id	observation_id	claim_id	support_kind	species_support	source_scope	confidence_tier	citation_note	notes
SRC07537	EDGE04824	713			primary_experiment	human	contextual_support	medium	PMID:19413351; PMCID:PMC3307134	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000705"", ""paper_anchor"": ""PMID:19413351"", ""register_edge_ids"": ""M23B-E000517"", ""register_source_locator"": ""PMID:19413351; PMCID:PMC3307134""}"
SRC07538	EDGE04825	713			primary_experiment	human	contextual_support	medium	PMID:19413351; PMCID:PMC3307134	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000707"", ""paper_anchor"": ""PMID:19413351"", ""register_edge_ids"": ""M23B-E000518"", ""register_source_locator"": ""PMID:19413351; PMCID:PMC3307134""}"
SRC07539	EDGE04826	1686			primary_experiment	human	contextual_support	uncertain	PMID:9398667; PMCID:PMC25719; PMID:28302677; PMCID:PMC5482197	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000708"", ""paper_anchor"": ""PMID:9398667"", ""register_edge_ids"": ""M23B-E000519"", ""register_source_locator"": ""PMID:9398667; PMCID:PMC25719; PMID:28302677; PMCID:PMC5482197""}"
SRC07540	EDGE04828	1686			primary_experiment	human	contextual_support	uncertain	PMID:9398667; PMCID:PMC25719; PMID:28302677; PMCID:PMC5482197	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000710"", ""paper_anchor"": ""PMID:9398667"", ""register_edge_ids"": ""M23B-E000521"", ""register_source_locator"": ""PMID:9398667; PMCID:PMC25719; PMID:28302677; PMCID:PMC5482197""}"
SRC07541	EDGE04832	1500			primary_experiment	mixed	contextual_support	medium	PMID:41967236; DOI:10.1016/j.abb.2026.110820	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000715"", ""paper_anchor"": ""PMID:41967236"", ""register_edge_ids"": ""M23B-E000525"", ""register_source_locator"": ""PMID:41967236; DOI:10.1016/j.abb.2026.110820""}"
SRC07542	EDGE04833	1500			primary_experiment	mixed	contextual_support	medium	PMID:41967236; DOI:10.1016/j.abb.2026.110820	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000716"", ""paper_anchor"": ""PMID:41967236"", ""register_edge_ids"": ""M23B-E000526"", ""register_source_locator"": ""PMID:41967236; DOI:10.1016/j.abb.2026.110820""}"
SRC07543	EDGE04836	898			primary_experiment	mixed	contextual_support	uncertain	PMID:22405201; PMCID:PMC3326387; DOI:10.1016/j.neuron.2012.01.018; PMID:35393556	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000720"", ""paper_anchor"": ""PMID:22405201"", ""register_edge_ids"": ""M23B-E000529"", ""register_source_locator"": ""PMID:22405201; PMCID:PMC3326387; DOI:10.1016/j.neuron.2012.01.018; PMID:35393556""}"
SRC07544	EDGE04837	898			primary_experiment	mixed	contextual_support	uncertain	PMID:22405201; PMCID:PMC3326387; DOI:10.1016/j.neuron.2012.01.018; PMID:35393556	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000722"", ""paper_anchor"": ""PMID:22405201"", ""register_edge_ids"": ""M23B-E000530"", ""register_source_locator"": ""PMID:22405201; PMCID:PMC3326387; DOI:10.1016/j.neuron.2012.01.018; PMID:35393556""}"
SRC07545	EDGE04838	736			primary_experiment	human	contextual_support	uncertain	PMID:19765300; PMCID:PMC2768988; DOI:10.1186/gb-2009-10-9-r99; PMCID:PMC2683942; DOI:10.1371/journal.pone.0005742	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000723"", ""paper_anchor"": ""PMID:19765300"", ""register_edge_ids"": ""M23B-E000531"", ""register_source_locator"": ""PMID:19765300; PMCID:PMC2768988; DOI:10.1186/gb-2009-10-9-r99; PMCID:PMC2683942; DOI:10.1371/journal.pone.0005742""}"
SRC07546	EDGE04839	736			primary_experiment	human	contextual_support	uncertain	PMID:19765300; PMCID:PMC2768988; DOI:10.1186/gb-2009-10-9-r99; PMCID:PMC2683942; DOI:10.1371/journal.pone.0005742	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000725"", ""paper_anchor"": ""PMID:19765300"", ""register_edge_ids"": ""M23B-E000532"", ""register_source_locator"": ""PMID:19765300; PMCID:PMC2768988; DOI:10.1186/gb-2009-10-9-r99; PMCID:PMC2683942; DOI:10.1371/journal.pone.0005742""}"
SRC07547	EDGE04840	1653			primary_experiment	human	contextual_support	medium	https://pubmed.ncbi.nlm.nih.gov/9145328/; https://pubmed.ncbi.nlm.nih.gov/16886606/	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000726"", ""paper_anchor"": ""PMID:9145328"", ""register_edge_ids"": ""M23B-E000533"", ""register_source_locator"": ""https://pubmed.ncbi.nlm.nih.gov/9145328/; https://pubmed.ncbi.nlm.nih.gov/16886606/""}"
SRC07548	EDGE04841	1653			primary_experiment	human	contextual_support	medium	https://pubmed.ncbi.nlm.nih.gov/9145328/; https://pubmed.ncbi.nlm.nih.gov/16886606/	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000728"", ""paper_anchor"": ""PMID:9145328"", ""register_edge_ids"": ""M23B-E000534"", ""register_source_locator"": ""https://pubmed.ncbi.nlm.nih.gov/9145328/; https://pubmed.ncbi.nlm.nih.gov/16886606/""}"
SRC07549	EDGE04844	304			primary_experiment	mixed	contextual_support	medium	https://pmc.ncbi.nlm.nih.gov/articles/PMC2289398/	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000732"", ""paper_anchor"": ""PMID:1372909"", ""register_edge_ids"": ""M23B-E000537"", ""register_source_locator"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC2289398/""}"
SRC07550	EDGE04845	304			primary_experiment	mixed	contextual_support	medium	https://pmc.ncbi.nlm.nih.gov/articles/PMC2289398/	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000734"", ""paper_anchor"": ""PMID:1372909"", ""register_edge_ids"": ""M23B-E000538"", ""register_source_locator"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC2289398/""}"
SRC07551	EDGE04848	1593			primary_experiment	human	contextual_support	medium	https://pmc.ncbi.nlm.nih.gov/articles/PMC2119613/	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000738"", ""paper_anchor"": ""PMID:8314844"", ""register_edge_ids"": ""M23B-E000541"", ""register_source_locator"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC2119613/""}"
SRC07552	EDGE04849	1593			primary_experiment	human	contextual_support	medium	https://pmc.ncbi.nlm.nih.gov/articles/PMC2119613/	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000740"", ""paper_anchor"": ""PMID:8314844"", ""register_edge_ids"": ""M23B-E000542"", ""register_source_locator"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC2119613/""}"
SRC07553	EDGE04850	520			primary_experiment	mixed	contextual_support	medium	https://pmc.ncbi.nlm.nih.gov/articles/PMC2116382/; https://pmc.ncbi.nlm.nih.gov/articles/PMC2173988/	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000741"", ""paper_anchor"": ""PMID:1703545"", ""register_edge_ids"": ""M23B-E000543"", ""register_source_locator"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC2116382/; https://pmc.ncbi.nlm.nih.gov/articles/PMC2173988/""}"
SRC07554	EDGE04851	249			primary_experiment	mixed	contextual_support	medium	https://pmc.ncbi.nlm.nih.gov/articles/PMC2116382/; https://pmc.ncbi.nlm.nih.gov/articles/PMC2173988/	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000742"", ""paper_anchor"": ""PMID:12486108"", ""register_edge_ids"": ""M23B-E000544"", ""register_source_locator"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC2116382/; https://pmc.ncbi.nlm.nih.gov/articles/PMC2173988/""}"
SRC07555	EDGE04852	249			primary_experiment	mixed	contextual_support	medium	https://pmc.ncbi.nlm.nih.gov/articles/PMC2116382/; https://pmc.ncbi.nlm.nih.gov/articles/PMC2173988/	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000743"", ""paper_anchor"": ""PMID:12486108"", ""register_edge_ids"": ""M23B-E000545"", ""register_source_locator"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC2116382/; https://pmc.ncbi.nlm.nih.gov/articles/PMC2173988/""}"
SRC07556	EDGE04853	370			primary_experiment	mixed	contextual_support	medium	https://pubmed.ncbi.nlm.nih.gov/1532572/; https://pubmed.ncbi.nlm.nih.gov/9664040/	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000744"", ""paper_anchor"": ""PMID:1532572"", ""register_edge_ids"": ""M23B-E000546"", ""register_source_locator"": ""https://pubmed.ncbi.nlm.nih.gov/1532572/; https://pubmed.ncbi.nlm.nih.gov/9664040/""}"
SRC07557	EDGE04854	1711			primary_experiment	mixed	contextual_support	medium	https://pubmed.ncbi.nlm.nih.gov/1532572/; https://pubmed.ncbi.nlm.nih.gov/9664040/	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000745"", ""paper_anchor"": ""PMID:9664040"", ""register_edge_ids"": ""M23B-E000547"", ""register_source_locator"": ""https://pubmed.ncbi.nlm.nih.gov/1532572/; https://pubmed.ncbi.nlm.nih.gov/9664040/""}"
SRC07558	EDGE04855	1711			primary_experiment	mixed	contextual_support	medium	https://pubmed.ncbi.nlm.nih.gov/1532572/; https://pubmed.ncbi.nlm.nih.gov/9664040/	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000746"", ""paper_anchor"": ""PMID:9664040"", ""register_edge_ids"": ""M23B-E000548"", ""register_source_locator"": ""https://pubmed.ncbi.nlm.nih.gov/1532572/; https://pubmed.ncbi.nlm.nih.gov/9664040/""}"
SRC07559	EDGE04856	801			primary_experiment	human	contextual_support	medium	PMID:20929862	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000748"", ""paper_anchor"": ""PMID:20929862"", ""register_edge_ids"": ""M23B-E000549"", ""register_source_locator"": ""PMID:20929862""}"
SRC07560	EDGE04857	801			primary_experiment	human	contextual_support	medium	PMID:20929862	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000749"", ""paper_anchor"": ""PMID:20929862"", ""register_edge_ids"": ""M23B-E000550"", ""register_source_locator"": ""PMID:20929862""}"
SRC07561	EDGE04862	1330			primary_experiment	mixed	direct_edge	high	Primary ICAM1-LFA-1 binding and structural studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000756"", ""paper_anchor"": ""PMID:3315233"", ""register_edge_ids"": ""M23B-E000555"", ""register_source_locator"": ""PMID:9539703; PMCID:PMC276084; PMID:10198043""}"
SRC07562	EDGE04864	17			primary_experiment	mixed	contextual_support	high	Primary LFA-1/ICAM1 leukocyte-function studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000758"", ""paper_anchor"": ""PMID:10198043"", ""register_edge_ids"": ""M23B-E000557"", ""register_source_locator"": ""PMID:9539703; PMCID:PMC276084; PMID:10198043""}"
SRC07563	EDGE04865	737			primary_experiment	mixed	direct_edge	high	Primary ICAM1-Mac-1 binding studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000759"", ""paper_anchor"": ""PMID:1980124"", ""register_edge_ids"": ""M23B-E000558"", ""register_source_locator"": ""PMCID:PMC2116396; PMID:17164347; PMID:21454473""}"
SRC07564	EDGE04868	560			primary_experiment	mixed	direct_edge	uncertain	Primary ICAM1-αXβ2 recognition study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000762"", ""paper_anchor"": ""PMID:17389580"", ""register_edge_ids"": ""M23B-E000561"", ""register_source_locator"": ""PMID:17389580; DOI:10.1189/jlb.1106680""}"
SRC07565	EDGE04869	560			primary_experiment	mixed	contextual_support	medium	https://pubmed.ncbi.nlm.nih.gov/17389580/	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000764"", ""paper_anchor"": ""PMID:17389580"", ""register_edge_ids"": ""M23B-E000562"", ""register_source_locator"": ""https://pubmed.ncbi.nlm.nih.gov/17389580/""}"
SRC07566	EDGE04870	4703			primary_experiment	mixed	contextual_support	uncertain	PMID:9153399; PMID:8975879; PMCID:PMC6014170	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000765"", ""paper_anchor"": ""PMID:29282280"", ""register_edge_ids"": ""M23B-E000563"", ""register_source_locator"": ""PMID:9153399; PMID:8975879; PMCID:PMC6014170""}"
SRC07567	EDGE04871	4703			primary_experiment	mixed	contextual_support	uncertain	PMID:9153399; PMID:8975879; PMCID:PMC6014170	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000766"", ""paper_anchor"": ""PMID:29282280"", ""register_edge_ids"": ""M23B-E000564"", ""register_source_locator"": ""PMID:9153399; PMID:8975879; PMCID:PMC6014170""}"
SRC07568	EDGE04872	4703			primary_experiment	mixed	contextual_support	uncertain	PMID:9153399; PMID:8975879; PMCID:PMC6014170	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000767"", ""paper_anchor"": ""PMID:29282280"", ""register_edge_ids"": ""M23B-E000565"", ""register_source_locator"": ""PMID:9153399; PMID:8975879; PMCID:PMC6014170""}"
