ligand	receptor	ligand_components	receptor_components	resource	source_record_id	pathway_name	annotation	evidence	cofactor_annotations	version	direct_lr_candidate
Slc1a6_Gls	Grik2	Slc1a6|Gls	Grik2	CellChatDB.mouse	Glutamate-Glu-SLC1A6_GLS_GRIK2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a7_Gls	Grik2	Slc1a7|Gls	Grik2	CellChatDB.mouse	Glutamate-Glu-SLC1A7_GLS_GRIK2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a6_Gls2	Grik2	Slc17a6|Gls2	Grik2	CellChatDB.mouse	Glutamate-Glu-SLC17A6_GLS2_GRIK2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a7_Gls2	Grik2	Slc17a7|Gls2	Grik2	CellChatDB.mouse	Glutamate-Glu-SLC17A7_GLS2_GRIK2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a8_Gls2	Grik2	Slc17a8|Gls2	Grik2	CellChatDB.mouse	Glutamate-Glu-SLC17A8_GLS2_GRIK2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a1_Gls2	Grik2	Slc1a1|Gls2	Grik2	CellChatDB.mouse	Glutamate-Glu-SLC1A1_GLS2_GRIK2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a2_Gls2	Grik2	Slc1a2|Gls2	Grik2	CellChatDB.mouse	Glutamate-Glu-SLC1A2_GLS2_GRIK2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a3_Gls2	Grik2	Slc1a3|Gls2	Grik2	CellChatDB.mouse	Glutamate-Glu-SLC1A3_GLS2_GRIK2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a6_Gls2	Grik2	Slc1a6|Gls2	Grik2	CellChatDB.mouse	Glutamate-Glu-SLC1A6_GLS2_GRIK2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a7_Gls2	Grik2	Slc1a7|Gls2	Grik2	CellChatDB.mouse	Glutamate-Glu-SLC1A7_GLS2_GRIK2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a6_Gls	Grik3	Slc17a6|Gls	Grik3	CellChatDB.mouse	Glutamate-Glu-SLC17A6_GLS_GRIK3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a7_Gls	Grik3	Slc17a7|Gls	Grik3	CellChatDB.mouse	Glutamate-Glu-SLC17A7_GLS_GRIK3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a8_Gls	Grik3	Slc17a8|Gls	Grik3	CellChatDB.mouse	Glutamate-Glu-SLC17A8_GLS_GRIK3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a1_Gls	Grik3	Slc1a1|Gls	Grik3	CellChatDB.mouse	Glutamate-Glu-SLC1A1_GLS_GRIK3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a2_Gls	Grik3	Slc1a2|Gls	Grik3	CellChatDB.mouse	Glutamate-Glu-SLC1A2_GLS_GRIK3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a3_Gls	Grik3	Slc1a3|Gls	Grik3	CellChatDB.mouse	Glutamate-Glu-SLC1A3_GLS_GRIK3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a6_Gls	Grik3	Slc1a6|Gls	Grik3	CellChatDB.mouse	Glutamate-Glu-SLC1A6_GLS_GRIK3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a7_Gls	Grik3	Slc1a7|Gls	Grik3	CellChatDB.mouse	Glutamate-Glu-SLC1A7_GLS_GRIK3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a6_Gls2	Grik3	Slc17a6|Gls2	Grik3	CellChatDB.mouse	Glutamate-Glu-SLC17A6_GLS2_GRIK3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a7_Gls2	Grik3	Slc17a7|Gls2	Grik3	CellChatDB.mouse	Glutamate-Glu-SLC17A7_GLS2_GRIK3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a8_Gls2	Grik3	Slc17a8|Gls2	Grik3	CellChatDB.mouse	Glutamate-Glu-SLC17A8_GLS2_GRIK3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a1_Gls2	Grik3	Slc1a1|Gls2	Grik3	CellChatDB.mouse	Glutamate-Glu-SLC1A1_GLS2_GRIK3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a2_Gls2	Grik3	Slc1a2|Gls2	Grik3	CellChatDB.mouse	Glutamate-Glu-SLC1A2_GLS2_GRIK3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a3_Gls2	Grik3	Slc1a3|Gls2	Grik3	CellChatDB.mouse	Glutamate-Glu-SLC1A3_GLS2_GRIK3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a6_Gls2	Grik3	Slc1a6|Gls2	Grik3	CellChatDB.mouse	Glutamate-Glu-SLC1A6_GLS2_GRIK3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a7_Gls2	Grik3	Slc1a7|Gls2	Grik3	CellChatDB.mouse	Glutamate-Glu-SLC1A7_GLS2_GRIK3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a6_Gls	Grm1	Slc17a6|Gls	Grm1	CellChatDB.mouse	Glutamate-Glu-SLC17A6_GLS_GRM1	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a7_Gls	Grm1	Slc17a7|Gls	Grm1	CellChatDB.mouse	Glutamate-Glu-SLC17A7_GLS_GRM1	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a8_Gls	Grm1	Slc17a8|Gls	Grm1	CellChatDB.mouse	Glutamate-Glu-SLC17A8_GLS_GRM1	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a1_Gls	Grm1	Slc1a1|Gls	Grm1	CellChatDB.mouse	Glutamate-Glu-SLC1A1_GLS_GRM1	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a2_Gls	Grm1	Slc1a2|Gls	Grm1	CellChatDB.mouse	Glutamate-Glu-SLC1A2_GLS_GRM1	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a3_Gls	Grm1	Slc1a3|Gls	Grm1	CellChatDB.mouse	Glutamate-Glu-SLC1A3_GLS_GRM1	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a6_Gls	Grm1	Slc1a6|Gls	Grm1	CellChatDB.mouse	Glutamate-Glu-SLC1A6_GLS_GRM1	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a7_Gls	Grm1	Slc1a7|Gls	Grm1	CellChatDB.mouse	Glutamate-Glu-SLC1A7_GLS_GRM1	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a6_Gls2	Grm1	Slc17a6|Gls2	Grm1	CellChatDB.mouse	Glutamate-Glu-SLC17A6_GLS2_GRM1	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a7_Gls2	Grm1	Slc17a7|Gls2	Grm1	CellChatDB.mouse	Glutamate-Glu-SLC17A7_GLS2_GRM1	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a8_Gls2	Grm1	Slc17a8|Gls2	Grm1	CellChatDB.mouse	Glutamate-Glu-SLC17A8_GLS2_GRM1	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a1_Gls2	Grm1	Slc1a1|Gls2	Grm1	CellChatDB.mouse	Glutamate-Glu-SLC1A1_GLS2_GRM1	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a2_Gls2	Grm1	Slc1a2|Gls2	Grm1	CellChatDB.mouse	Glutamate-Glu-SLC1A2_GLS2_GRM1	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a3_Gls2	Grm1	Slc1a3|Gls2	Grm1	CellChatDB.mouse	Glutamate-Glu-SLC1A3_GLS2_GRM1	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a6_Gls2	Grm1	Slc1a6|Gls2	Grm1	CellChatDB.mouse	Glutamate-Glu-SLC1A6_GLS2_GRM1	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a7_Gls2	Grm1	Slc1a7|Gls2	Grm1	CellChatDB.mouse	Glutamate-Glu-SLC1A7_GLS2_GRM1	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a6_Gls	Grm2	Slc17a6|Gls	Grm2	CellChatDB.mouse	Glutamate-Glu-SLC17A6_GLS_GRM2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a7_Gls	Grm2	Slc17a7|Gls	Grm2	CellChatDB.mouse	Glutamate-Glu-SLC17A7_GLS_GRM2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a8_Gls	Grm2	Slc17a8|Gls	Grm2	CellChatDB.mouse	Glutamate-Glu-SLC17A8_GLS_GRM2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a1_Gls	Grm2	Slc1a1|Gls	Grm2	CellChatDB.mouse	Glutamate-Glu-SLC1A1_GLS_GRM2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a2_Gls	Grm2	Slc1a2|Gls	Grm2	CellChatDB.mouse	Glutamate-Glu-SLC1A2_GLS_GRM2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a3_Gls	Grm2	Slc1a3|Gls	Grm2	CellChatDB.mouse	Glutamate-Glu-SLC1A3_GLS_GRM2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a6_Gls	Grm2	Slc1a6|Gls	Grm2	CellChatDB.mouse	Glutamate-Glu-SLC1A6_GLS_GRM2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a7_Gls	Grm2	Slc1a7|Gls	Grm2	CellChatDB.mouse	Glutamate-Glu-SLC1A7_GLS_GRM2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a6_Gls2	Grm2	Slc17a6|Gls2	Grm2	CellChatDB.mouse	Glutamate-Glu-SLC17A6_GLS2_GRM2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a7_Gls2	Grm2	Slc17a7|Gls2	Grm2	CellChatDB.mouse	Glutamate-Glu-SLC17A7_GLS2_GRM2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a8_Gls2	Grm2	Slc17a8|Gls2	Grm2	CellChatDB.mouse	Glutamate-Glu-SLC17A8_GLS2_GRM2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a1_Gls2	Grm2	Slc1a1|Gls2	Grm2	CellChatDB.mouse	Glutamate-Glu-SLC1A1_GLS2_GRM2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a2_Gls2	Grm2	Slc1a2|Gls2	Grm2	CellChatDB.mouse	Glutamate-Glu-SLC1A2_GLS2_GRM2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a3_Gls2	Grm2	Slc1a3|Gls2	Grm2	CellChatDB.mouse	Glutamate-Glu-SLC1A3_GLS2_GRM2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a6_Gls2	Grm2	Slc1a6|Gls2	Grm2	CellChatDB.mouse	Glutamate-Glu-SLC1A6_GLS2_GRM2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a7_Gls2	Grm2	Slc1a7|Gls2	Grm2	CellChatDB.mouse	Glutamate-Glu-SLC1A7_GLS2_GRM2	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a6_Gls	Grm3	Slc17a6|Gls	Grm3	CellChatDB.mouse	Glutamate-Glu-SLC17A6_GLS_GRM3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a7_Gls	Grm3	Slc17a7|Gls	Grm3	CellChatDB.mouse	Glutamate-Glu-SLC17A7_GLS_GRM3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a8_Gls	Grm3	Slc17a8|Gls	Grm3	CellChatDB.mouse	Glutamate-Glu-SLC17A8_GLS_GRM3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a1_Gls	Grm3	Slc1a1|Gls	Grm3	CellChatDB.mouse	Glutamate-Glu-SLC1A1_GLS_GRM3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a2_Gls	Grm3	Slc1a2|Gls	Grm3	CellChatDB.mouse	Glutamate-Glu-SLC1A2_GLS_GRM3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a3_Gls	Grm3	Slc1a3|Gls	Grm3	CellChatDB.mouse	Glutamate-Glu-SLC1A3_GLS_GRM3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a6_Gls	Grm3	Slc1a6|Gls	Grm3	CellChatDB.mouse	Glutamate-Glu-SLC1A6_GLS_GRM3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a7_Gls	Grm3	Slc1a7|Gls	Grm3	CellChatDB.mouse	Glutamate-Glu-SLC1A7_GLS_GRM3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a6_Gls2	Grm3	Slc17a6|Gls2	Grm3	CellChatDB.mouse	Glutamate-Glu-SLC17A6_GLS2_GRM3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a7_Gls2	Grm3	Slc17a7|Gls2	Grm3	CellChatDB.mouse	Glutamate-Glu-SLC17A7_GLS2_GRM3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a8_Gls2	Grm3	Slc17a8|Gls2	Grm3	CellChatDB.mouse	Glutamate-Glu-SLC17A8_GLS2_GRM3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a1_Gls2	Grm3	Slc1a1|Gls2	Grm3	CellChatDB.mouse	Glutamate-Glu-SLC1A1_GLS2_GRM3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a2_Gls2	Grm3	Slc1a2|Gls2	Grm3	CellChatDB.mouse	Glutamate-Glu-SLC1A2_GLS2_GRM3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a3_Gls2	Grm3	Slc1a3|Gls2	Grm3	CellChatDB.mouse	Glutamate-Glu-SLC1A3_GLS2_GRM3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a6_Gls2	Grm3	Slc1a6|Gls2	Grm3	CellChatDB.mouse	Glutamate-Glu-SLC1A6_GLS2_GRM3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a7_Gls2	Grm3	Slc1a7|Gls2	Grm3	CellChatDB.mouse	Glutamate-Glu-SLC1A7_GLS2_GRM3	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a6_Gls	Grm4	Slc17a6|Gls	Grm4	CellChatDB.mouse	Glutamate-Glu-SLC17A6_GLS_GRM4	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a7_Gls	Grm4	Slc17a7|Gls	Grm4	CellChatDB.mouse	Glutamate-Glu-SLC17A7_GLS_GRM4	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a8_Gls	Grm4	Slc17a8|Gls	Grm4	CellChatDB.mouse	Glutamate-Glu-SLC17A8_GLS_GRM4	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a1_Gls	Grm4	Slc1a1|Gls	Grm4	CellChatDB.mouse	Glutamate-Glu-SLC1A1_GLS_GRM4	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a2_Gls	Grm4	Slc1a2|Gls	Grm4	CellChatDB.mouse	Glutamate-Glu-SLC1A2_GLS_GRM4	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a3_Gls	Grm4	Slc1a3|Gls	Grm4	CellChatDB.mouse	Glutamate-Glu-SLC1A3_GLS_GRM4	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a6_Gls	Grm4	Slc1a6|Gls	Grm4	CellChatDB.mouse	Glutamate-Glu-SLC1A6_GLS_GRM4	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a7_Gls	Grm4	Slc1a7|Gls	Grm4	CellChatDB.mouse	Glutamate-Glu-SLC1A7_GLS_GRM4	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a6_Gls2	Grm4	Slc17a6|Gls2	Grm4	CellChatDB.mouse	Glutamate-Glu-SLC17A6_GLS2_GRM4	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a7_Gls2	Grm4	Slc17a7|Gls2	Grm4	CellChatDB.mouse	Glutamate-Glu-SLC17A7_GLS2_GRM4	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a8_Gls2	Grm4	Slc17a8|Gls2	Grm4	CellChatDB.mouse	Glutamate-Glu-SLC17A8_GLS2_GRM4	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a1_Gls2	Grm4	Slc1a1|Gls2	Grm4	CellChatDB.mouse	Glutamate-Glu-SLC1A1_GLS2_GRM4	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a2_Gls2	Grm4	Slc1a2|Gls2	Grm4	CellChatDB.mouse	Glutamate-Glu-SLC1A2_GLS2_GRM4	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a3_Gls2	Grm4	Slc1a3|Gls2	Grm4	CellChatDB.mouse	Glutamate-Glu-SLC1A3_GLS2_GRM4	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a6_Gls2	Grm4	Slc1a6|Gls2	Grm4	CellChatDB.mouse	Glutamate-Glu-SLC1A6_GLS2_GRM4	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a7_Gls2	Grm4	Slc1a7|Gls2	Grm4	CellChatDB.mouse	Glutamate-Glu-SLC1A7_GLS2_GRM4	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a6_Gls	Grm5	Slc17a6|Gls	Grm5	CellChatDB.mouse	Glutamate-Glu-SLC17A6_GLS_GRM5	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a7_Gls	Grm5	Slc17a7|Gls	Grm5	CellChatDB.mouse	Glutamate-Glu-SLC17A7_GLS_GRM5	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a8_Gls	Grm5	Slc17a8|Gls	Grm5	CellChatDB.mouse	Glutamate-Glu-SLC17A8_GLS_GRM5	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a1_Gls	Grm5	Slc1a1|Gls	Grm5	CellChatDB.mouse	Glutamate-Glu-SLC1A1_GLS_GRM5	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a2_Gls	Grm5	Slc1a2|Gls	Grm5	CellChatDB.mouse	Glutamate-Glu-SLC1A2_GLS_GRM5	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a3_Gls	Grm5	Slc1a3|Gls	Grm5	CellChatDB.mouse	Glutamate-Glu-SLC1A3_GLS_GRM5	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a6_Gls	Grm5	Slc1a6|Gls	Grm5	CellChatDB.mouse	Glutamate-Glu-SLC1A6_GLS_GRM5	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a7_Gls	Grm5	Slc1a7|Gls	Grm5	CellChatDB.mouse	Glutamate-Glu-SLC1A7_GLS_GRM5	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a6_Gls2	Grm5	Slc17a6|Gls2	Grm5	CellChatDB.mouse	Glutamate-Glu-SLC17A6_GLS2_GRM5	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a7_Gls2	Grm5	Slc17a7|Gls2	Grm5	CellChatDB.mouse	Glutamate-Glu-SLC17A7_GLS2_GRM5	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a8_Gls2	Grm5	Slc17a8|Gls2	Grm5	CellChatDB.mouse	Glutamate-Glu-SLC17A8_GLS2_GRM5	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a1_Gls2	Grm5	Slc1a1|Gls2	Grm5	CellChatDB.mouse	Glutamate-Glu-SLC1A1_GLS2_GRM5	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a2_Gls2	Grm5	Slc1a2|Gls2	Grm5	CellChatDB.mouse	Glutamate-Glu-SLC1A2_GLS2_GRM5	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a3_Gls2	Grm5	Slc1a3|Gls2	Grm5	CellChatDB.mouse	Glutamate-Glu-SLC1A3_GLS2_GRM5	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a6_Gls2	Grm5	Slc1a6|Gls2	Grm5	CellChatDB.mouse	Glutamate-Glu-SLC1A6_GLS2_GRM5	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a7_Gls2	Grm5	Slc1a7|Gls2	Grm5	CellChatDB.mouse	Glutamate-Glu-SLC1A7_GLS2_GRM5	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a6_Gls	Grm6	Slc17a6|Gls	Grm6	CellChatDB.mouse	Glutamate-Glu-SLC17A6_GLS_GRM6	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a7_Gls	Grm6	Slc17a7|Gls	Grm6	CellChatDB.mouse	Glutamate-Glu-SLC17A7_GLS_GRM6	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a8_Gls	Grm6	Slc17a8|Gls	Grm6	CellChatDB.mouse	Glutamate-Glu-SLC17A8_GLS_GRM6	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a1_Gls	Grm6	Slc1a1|Gls	Grm6	CellChatDB.mouse	Glutamate-Glu-SLC1A1_GLS_GRM6	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a2_Gls	Grm6	Slc1a2|Gls	Grm6	CellChatDB.mouse	Glutamate-Glu-SLC1A2_GLS_GRM6	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a3_Gls	Grm6	Slc1a3|Gls	Grm6	CellChatDB.mouse	Glutamate-Glu-SLC1A3_GLS_GRM6	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a6_Gls	Grm6	Slc1a6|Gls	Grm6	CellChatDB.mouse	Glutamate-Glu-SLC1A6_GLS_GRM6	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a7_Gls	Grm6	Slc1a7|Gls	Grm6	CellChatDB.mouse	Glutamate-Glu-SLC1A7_GLS_GRM6	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a6_Gls2	Grm6	Slc17a6|Gls2	Grm6	CellChatDB.mouse	Glutamate-Glu-SLC17A6_GLS2_GRM6	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a7_Gls2	Grm6	Slc17a7|Gls2	Grm6	CellChatDB.mouse	Glutamate-Glu-SLC17A7_GLS2_GRM6	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc17a8_Gls2	Grm6	Slc17a8|Gls2	Grm6	CellChatDB.mouse	Glutamate-Glu-SLC17A8_GLS2_GRM6	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a1_Gls2	Grm6	Slc1a1|Gls2	Grm6	CellChatDB.mouse	Glutamate-Glu-SLC1A1_GLS2_GRM6	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a2_Gls2	Grm6	Slc1a2|Gls2	Grm6	CellChatDB.mouse	Glutamate-Glu-SLC1A2_GLS2_GRM6	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
Slc1a3_Gls2	Grm6	Slc1a3|Gls2	Grm6	CellChatDB.mouse	Glutamate-Glu-SLC1A3_GLS2_GRM6	Glutamate	Non-protein Signaling	PMID: 24155668;PMID: 14612154		CellChatDB v2	true
