external_regulon_id	external_record_key	target_normalized_symbol	target_normalized_symbol_key	membership_basis	regulatory_effect	membership_status	confidence_tier	export_priority
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006155	IL12B	il12b	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006156	IL12B	il12b	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006157	IL17A	il17a	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006158	IL17C	il17c	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006159	IL18	il18	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006160	IL18	il18	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006161	IL1A	il1a	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006162	IL1B	il1b	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006163	IL1B	il1b	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006164	IL1RN	il1rn	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006165	IL2	il2	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006166	IL2	il2	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006167	IL23A	il23a	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006168	IL23A	il23a	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006169	IL2RA	il2ra	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006170	IL4	il4	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006171	IL6	il6	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006172	IL6	il6	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006173	IL6	il6	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006174	IRF1	irf1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006175	IRF1	irf1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006176	IRF4	irf4	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006177	IRF7	irf7	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006178	IRF7	irf7	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006179	ITGAX	itgax	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006180	JUNB	junb	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006181	KDM2A	kdm2a	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006182	KLK3	klk3	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006183	LCN2	lcn2	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006184	LCN2	lcn2	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006185	LIPE	lipe	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006186	LPL	lpl	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006187	LTC4S	ltc4s	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006188	MADCAM1	madcam1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006189	MAT2A	mat2a	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006190	MCL1	mcl1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006191	MCL1	mcl1	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006192	MCL1	mcl1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006193	MGMT	mgmt	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006194	MICA	mica	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006195	MIF	mif	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006196	MMP1	mmp1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006197	MMP1	mmp1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006198	MMP12	mmp12	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006199	MMP13	mmp13	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006200	MMP14	mmp14	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006201	MMP2	mmp2	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006202	MMP3	mmp3	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006203	MMP9	mmp9	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006204	MMP9	mmp9	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006205	MMP9	mmp9	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006206	MUC17	muc17	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006207	MUC2	muc2	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006208	MUC5AC	muc5ac	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006209	MUC5B	muc5b	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006210	MUC6	muc6	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006211	MYC	myc	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006212	MYC	myc	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006213	MYC	myc	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006214	NAMPT	nampt	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006215	NCAM1	ncam1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006216	NCOR1	ncor1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006217	NCOR2	ncor2	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006218	NFKB1	nfkb1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006219	NFKB1	nfkb1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006220	NFKBIA	nfkbia	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006221	NFKBIA	nfkbia	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006222	NFKBIA	nfkbia	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006223	NFKBIZ	nfkbiz	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006224	NLRP2	nlrp2	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006225	NOLC1	nolc1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006226	NOS1	nos1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006227	NOS2	nos2	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006228	NOS2	nos2	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006229	NOS3	nos3	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006230	NOX4	nox4	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006231	NOX5	nox5	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006232	NPPB	nppb	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006233	NRF1	nrf1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006234	OLFM4	olfm4	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006235	OLR1	olr1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006236	OPTN	optn	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006237	OXTR	oxtr	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006238	PCK2	pck2	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006239	PCYT2	pcyt2	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006240	PDK4	pdk4	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006241	PGR	pgr	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006242	PIGR	pigr	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006243	PLA2G2A	pla2g2a	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006244	PLAU	plau	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006245	PLAUR	plaur	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006246	PLAUR	plaur	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006247	PLIN1	plin1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006248	POU2F2	pou2f2	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006249	PPARA	ppara	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006250	PPARD	ppard	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006251	PPIG	ppig	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006252	PROX1	prox1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006253	PSMB10	psmb10	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006254	PSMB9	psmb9	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006255	PTAFR	ptafr	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006256	PTEN	pten	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006257	PTEN	pten	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006258	PTGER4	ptger4	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006259	PTGES	ptges	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006260	PTGFR	ptgfr	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006261	PTGS2	ptgs2	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006262	PTGS2	ptgs2	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006263	PTGS2	ptgs2	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006264	PTHLH	pthlh	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006265	PTPN13	ptpn13	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006266	PTPN6	ptpn6	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006267	REPS2	reps2	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006268	RGS4	rgs4	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006269	RIPK2	ripk2	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006270	S100A6	s100a6	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006271	SAA1	saa1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006272	SAA2	saa2	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006273	SDC1	sdc1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006274	SELE	sele	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006275	SELE	sele	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006276	SERPINA3	serpina3	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006277	SERPINB1	serpinb1	unresolved	activating_target	candidate	uncertain	exclude
