mapping_id	source_registry	source_version	species_context	identity_role	source_symbol	normalized_symbol	normalized_symbol_key	identity_decision	identity_reason	mscidblit_entity_id	frozen_entity_match_status	frozen_canonical_name	frozen_gene_symbol	frozen_organism_scope	frozen_tf_role_present	frozen_target_role_present
11689	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HDAC9	HDAC9	hdac9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11690	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HDC	HDC	hdc	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11691	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HECA	HECA	heca	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11692	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HEMGN	HEMGN	hemgn	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11693	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HEPH	HEPH	heph	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11694	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HERC2	HERC2	herc2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11695	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HES1	HES1	hes1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12188	mapped_unique	HES1	HES1	\N	f	t
11696	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HES6	HES6	hes6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11697	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HESX1	HESX1	hesx1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11698	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HEY1	HEY1	hey1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11699	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HEY2	HEY2	hey2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11700	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HFE	HFE	hfe	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11701	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HGF	HGF	hgf	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12221	mapped_unique	Hgf	Hgf	\N	f	f
11702	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HIC1	HIC1	hic1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11703	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HIF1A	HIF1A	hif1a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11704	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HINFP	HINFP	hinfp	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11705	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HIP1	HIP1	hip1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11706	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HIP1R	HIP1R	hip1r	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11707	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HIPK2	HIPK2	hipk2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11708	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HIST1H2AE	HIST1H2AE	hist1h2ae	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11709	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HIST1H4L	HIST1H4L	hist1h4l	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11710	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HIST2H2BE	HIST2H2BE	hist2h2be	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11711	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HIST2H4A	HIST2H4A	hist2h4a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11712	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HK2	HK2	hk2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11713	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HK3	HK3	hk3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11714	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-A	HLA-A	hla-a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11715	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-B	HLA-B	hla-b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11716	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-C	HLA-C	hla-c	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11717	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-DMA	HLA-DMA	hla-dma	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11718	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-DMB	HLA-DMB	hla-dmb	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11719	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-DOA	HLA-DOA	hla-doa	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11720	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-DOB	HLA-DOB	hla-dob	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11721	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-DPA1	HLA-DPA1	hla-dpa1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11722	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-DPB1	HLA-DPB1	hla-dpb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11723	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-DQA1	HLA-DQA1	hla-dqa1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11724	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-DQA2	HLA-DQA2	hla-dqa2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11725	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-DQB1	HLA-DQB1	hla-dqb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11726	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-DQB2	HLA-DQB2	hla-dqb2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11727	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-DRA	HLA-DRA	hla-dra	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11728	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-DRB1	HLA-DRB1	hla-drb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11729	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-DRB3	HLA-DRB3	hla-drb3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11730	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-DRB4	HLA-DRB4	hla-drb4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11731	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-DRB5	HLA-DRB5	hla-drb5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11732	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-E	HLA-E	hla-e	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11733	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-F	HLA-F	hla-f	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11734	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLA-G	HLA-G	hla-g	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11735	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLTF	HLTF	hltf	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11736	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HLX	HLX	hlx	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11737	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HMGA1	HMGA1	hmga1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11738	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HMGA2	HMGA2	hmga2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11739	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HMGB1	HMGB1	hmgb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12202	mapped_unique	HMGB1	HMGB1	\N	f	f
11740	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HMGCR	HMGCR	hmgcr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11741	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HMGCS1	HMGCS1	hmgcs1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11742	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HMGXB4	HMGXB4	hmgxb4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11743	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HMMR	HMMR	hmmr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11744	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HMOX1	HMOX1	hmox1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11745	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HNF1A	HNF1A	hnf1a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11746	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HNF4A	HNF4A	hnf4a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11747	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HNRNPA1	HNRNPA1	hnrnpa1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11748	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HNRNPA2B1	HNRNPA2B1	hnrnpa2b1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11749	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HOMER3	HOMER3	homer3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11750	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HOPX	HOPX	hopx	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11751	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HOXA10	HOXA10	hoxa10	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11752	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HOXA2	HOXA2	hoxa2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11753	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HOXA4	HOXA4	hoxa4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11754	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HOXA7	HOXA7	hoxa7	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11755	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HOXA9	HOXA9	hoxa9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11756	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HOXB1	HOXB1	hoxb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11757	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HOXB13	HOXB13	hoxb13	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11758	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HOXB4	HOXB4	hoxb4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11759	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HOXB7	HOXB7	hoxb7	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11760	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HOXB8	HOXB8	hoxb8	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11761	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HOXC6	HOXC6	hoxc6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11762	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HOXC8	HOXC8	hoxc8	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11763	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HOXD9	HOXD9	hoxd9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11764	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HP	HP	hp	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12224	mapped_unique	Hp	Hp	\N	f	f
11765	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HPGD	HPGD	hpgd	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11766	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HPGDS	HPGDS	hpgds	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11767	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HPR	HPR	hpr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11768	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HPSE	HPSE	hpse	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11769	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HPSE2	HPSE2	hpse2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11770	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HRAS	HRAS	hras	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11771	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HRH1	HRH1	hrh1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11772	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HRK	HRK	hrk	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11773	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSD11B2	HSD11B2	hsd11b2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11774	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSD17B1	HSD17B1	hsd17b1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12206	mapped_unique	HSD17B1	HSD17B1	\N	f	t
11775	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSD17B11	HSD17B11	hsd17b11	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11776	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSD17B2	HSD17B2	hsd17b2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11777	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSD17B6	HSD17B6	hsd17b6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11778	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSD3B1	HSD3B1	hsd3b1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11779	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSD3B2	HSD3B2	hsd3b2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11780	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSF1	HSF1	hsf1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11781	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSP90AA1	HSP90AA1	hsp90aa1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11782	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSP90AB1	HSP90AB1	hsp90ab1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11783	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSP90B2P	HSP90B2P	hsp90b2p	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11784	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSPA1A	HSPA1A	hspa1a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12226	mapped_unique	Hspa1a	Hspa1a	\N	f	f
11785	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSPA1B	HSPA1B	hspa1b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11786	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSPA4	HSPA4	hspa4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11787	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSPA5	HSPA5	hspa5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11788	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSPA8	HSPA8	hspa8	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11789	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSPB1	HSPB1	hspb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11790	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSPD1	HSPD1	hspd1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11791	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HSPH1	HSPH1	hsph1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11792	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HTR1A	HTR1A	htr1a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11793	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HTRA2	HTRA2	htra2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11794	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HTT	HTT	htt	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11795	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HYAL1	HYAL1	hyal1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11796	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HYOU1	HYOU1	hyou1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
