external_regulon_id	source_registry	source_version	species_context	tf_normalized_symbol	tf_normalized_symbol_key	regulon_name	definition_status	membership_semantics	source_record_count	materialized_member_count	export_priority	limitations
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nhlh2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nhlh2	nhlh2	TRRUST public regulon: Nhlh2 (mouse)	candidate	public_source_membership	5	5	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nkx2-1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nkx2-1	nkx2-1	TRRUST public regulon: Nkx2-1 (mouse)	candidate	public_source_membership	13	13	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nkx2-2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nkx2-2	nkx2-2	TRRUST public regulon: Nkx2-2 (mouse)	candidate	public_source_membership	5	5	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nkx2-3	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nkx2-3	nkx2-3	TRRUST public regulon: Nkx2-3 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nkx2-5	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nkx2-5	nkx2-5	TRRUST public regulon: Nkx2-5 (mouse)	candidate	public_source_membership	27	27	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nkx2-9	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nkx2-9	nkx2-9	TRRUST public regulon: Nkx2-9 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nkx3-1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nkx3-1	nkx3-1	TRRUST public regulon: Nkx3-1 (mouse)	candidate	public_source_membership	3	3	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nkx3-2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nkx3-2	nkx3-2	TRRUST public regulon: Nkx3-2 (mouse)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nkx6-1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nkx6-1	nkx6-1	TRRUST public regulon: Nkx6-1 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nono	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nono	nono	TRRUST public regulon: Nono (mouse)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|notch1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Notch1	notch1	TRRUST public regulon: Notch1 (mouse)	candidate	public_source_membership	24	24	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|notch2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Notch2	notch2	TRRUST public regulon: Notch2 (mouse)	candidate	public_source_membership	4	4	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|notch3	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Notch3	notch3	TRRUST public regulon: Notch3 (mouse)	candidate	public_source_membership	4	4	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|notch4	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Notch4	notch4	TRRUST public regulon: Notch4 (mouse)	candidate	public_source_membership	3	3	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|npas1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Npas1	npas1	TRRUST public regulon: Npas1 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|npas2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Npas2	npas2	TRRUST public regulon: Npas2 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr0b1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr0b1	nr0b1	TRRUST public regulon: Nr0b1 (mouse)	candidate	public_source_membership	13	13	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr0b2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr0b2	nr0b2	TRRUST public regulon: Nr0b2 (mouse)	candidate	public_source_membership	21	21	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr1d1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr1d1	nr1d1	TRRUST public regulon: Nr1d1 (mouse)	candidate	public_source_membership	6	6	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr1d2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr1d2	nr1d2	TRRUST public regulon: Nr1d2 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr1h2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr1h2	nr1h2	TRRUST public regulon: Nr1h2 (mouse)	candidate	public_source_membership	4	4	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr1h3	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr1h3	nr1h3	TRRUST public regulon: Nr1h3 (mouse)	candidate	public_source_membership	17	17	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr1h4	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr1h4	nr1h4	TRRUST public regulon: Nr1h4 (mouse)	candidate	public_source_membership	11	11	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr1i2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr1i2	nr1i2	TRRUST public regulon: Nr1i2 (mouse)	candidate	public_source_membership	13	13	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr1i3	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr1i3	nr1i3	TRRUST public regulon: Nr1i3 (mouse)	candidate	public_source_membership	12	12	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr2c1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr2c1	nr2c1	TRRUST public regulon: Nr2c1 (mouse)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr2c2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr2c2	nr2c2	TRRUST public regulon: Nr2c2 (mouse)	candidate	public_source_membership	3	3	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr2e1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr2e1	nr2e1	TRRUST public regulon: Nr2e1 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr2e3	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr2e3	nr2e3	TRRUST public regulon: Nr2e3 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr2f1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr2f1	nr2f1	TRRUST public regulon: Nr2f1 (mouse)	candidate	public_source_membership	4	4	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr2f2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr2f2	nr2f2	TRRUST public regulon: Nr2f2 (mouse)	candidate	public_source_membership	20	20	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr2f6	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr2f6	nr2f6	TRRUST public regulon: Nr2f6 (mouse)	candidate	public_source_membership	3	3	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr3c1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr3c1	nr3c1	TRRUST public regulon: Nr3c1 (mouse)	candidate	public_source_membership	20	20	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr3c2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr3c2	nr3c2	TRRUST public regulon: Nr3c2 (mouse)	candidate	public_source_membership	7	7	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr4a1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr4a1	nr4a1	TRRUST public regulon: Nr4a1 (mouse)	candidate	public_source_membership	10	10	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr4a2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr4a2	nr4a2	TRRUST public regulon: Nr4a2 (mouse)	candidate	public_source_membership	12	12	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr4a3	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr4a3	nr4a3	TRRUST public regulon: Nr4a3 (mouse)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr5a1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr5a1	nr5a1	TRRUST public regulon: Nr5a1 (mouse)	candidate	public_source_membership	27	27	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nr5a2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nr5a2	nr5a2	TRRUST public regulon: Nr5a2 (mouse)	candidate	public_source_membership	18	18	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nrf1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nrf1	nrf1	TRRUST public regulon: Nrf1 (mouse)	candidate	public_source_membership	23	23	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nrip1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nrip1	nrip1	TRRUST public regulon: Nrip1 (mouse)	candidate	public_source_membership	4	4	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nrl	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nrl	nrl	TRRUST public regulon: Nrl (mouse)	candidate	public_source_membership	11	11	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|nupr1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Nupr1	nupr1	TRRUST public regulon: Nupr1 (mouse)	candidate	public_source_membership	6	6	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|olig1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Olig1	olig1	TRRUST public regulon: Olig1 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|olig2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Olig2	olig2	TRRUST public regulon: Olig2 (mouse)	candidate	public_source_membership	3	3	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|onecut1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Onecut1	onecut1	TRRUST public regulon: Onecut1 (mouse)	candidate	public_source_membership	9	9	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|otx2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Otx2	otx2	TRRUST public regulon: Otx2 (mouse)	candidate	public_source_membership	7	7	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|ovol1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Ovol1	ovol1	TRRUST public regulon: Ovol1 (mouse)	candidate	public_source_membership	1	1	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|parp1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Parp1	parp1	TRRUST public regulon: Parp1 (mouse)	candidate	public_source_membership	12	12	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|pax1	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Pax1	pax1	TRRUST public regulon: Pax1 (mouse)	candidate	public_source_membership	2	2	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|pax2	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Pax2	pax2	TRRUST public regulon: Pax2 (mouse)	candidate	public_source_membership	15	15	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|pax3	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Pax3	pax3	TRRUST public regulon: Pax3 (mouse)	candidate	public_source_membership	22	22	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|pax4	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Pax4	pax4	TRRUST public regulon: Pax4 (mouse)	candidate	public_source_membership	4	4	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|pax5	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Pax5	pax5	TRRUST public regulon: Pax5 (mouse)	candidate	public_source_membership	16	16	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|pax6	TRRUST	TRRUST_v2_snapshot_2026-08-25	mouse	Pax6	pax6	TRRUST public regulon: Pax6 (mouse)	candidate	public_source_membership	45	45	exclude	Candidate source grouping only; not an exhaustive or context-specific biological regulon and not part of the frozen mechanism bundle.
