review_id	pair_key	pair_label_canonical	final_class	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
M20A-LIANA-REMAINING-0172	inhbc acvr1c_acvr2b	Inhbc Acvr1c_acvr2b	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Inhbc%20Acvr1c_acvr2b;https://europepmc.org/search?query=Inhbc%20Acvr1c_acvr2b;https://pubmed.ncbi.nlm.nih.gov/12385827/;https://europepmc.org/article/MED/12385827	human, mouse and recombinant activin/inhibin family systems	family-level TGF-beta receptor evidence; exact ligand specificity unresolved	Activin/inhibin family receptor evidence exists, but direct qualifying binding and activation of the submitted INHBC or INHBE ligand to each listed receptor complex was not unambiguously established.	INHBC/INHBE products can have antagonist or context-dependent activity; related INHBA/INHBB evidence was not transferred to these ligands.	aliases=Inhbc Acvr1c_acvr2b,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.
M20A-LIANA-REMAINING-0173	inhbe acvr1b_acvr2a	Inhbe Acvr1b_acvr2a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Inhbe%20Acvr1b_acvr2a;https://europepmc.org/search?query=Inhbe%20Acvr1b_acvr2a;https://pubmed.ncbi.nlm.nih.gov/12385827/;https://europepmc.org/article/MED/12385827	human, mouse and recombinant activin/inhibin family systems	family-level TGF-beta receptor evidence; exact ligand specificity unresolved	Activin/inhibin family receptor evidence exists, but direct qualifying binding and activation of the submitted INHBC or INHBE ligand to each listed receptor complex was not unambiguously established.	INHBC/INHBE products can have antagonist or context-dependent activity; related INHBA/INHBB evidence was not transferred to these ligands.	aliases=Inhbe Acvr1b_acvr2a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.
M20A-LIANA-REMAINING-0174	inhbe acvr1b_acvr2b	Inhbe Acvr1b_acvr2b	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Inhbe%20Acvr1b_acvr2b;https://europepmc.org/search?query=Inhbe%20Acvr1b_acvr2b;https://pubmed.ncbi.nlm.nih.gov/12385827/;https://europepmc.org/article/MED/12385827	human, mouse and recombinant activin/inhibin family systems	family-level TGF-beta receptor evidence; exact ligand specificity unresolved	Activin/inhibin family receptor evidence exists, but direct qualifying binding and activation of the submitted INHBC or INHBE ligand to each listed receptor complex was not unambiguously established.	INHBC/INHBE products can have antagonist or context-dependent activity; related INHBA/INHBB evidence was not transferred to these ligands.	aliases=Inhbe Acvr1b_acvr2b,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.
M20A-LIANA-REMAINING-0175	inhbe acvr1c_acvr2a	Inhbe Acvr1c_acvr2a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Inhbe%20Acvr1c_acvr2a;https://europepmc.org/search?query=Inhbe%20Acvr1c_acvr2a;https://pubmed.ncbi.nlm.nih.gov/12385827/;https://europepmc.org/article/MED/12385827	human, mouse and recombinant activin/inhibin family systems	family-level TGF-beta receptor evidence; exact ligand specificity unresolved	Activin/inhibin family receptor evidence exists, but direct qualifying binding and activation of the submitted INHBC or INHBE ligand to each listed receptor complex was not unambiguously established.	INHBC/INHBE products can have antagonist or context-dependent activity; related INHBA/INHBB evidence was not transferred to these ligands.	aliases=Inhbe Acvr1c_acvr2a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.
M20A-LIANA-REMAINING-0176	inhbe acvr1c_acvr2b	Inhbe Acvr1c_acvr2b	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Inhbe%20Acvr1c_acvr2b;https://europepmc.org/search?query=Inhbe%20Acvr1c_acvr2b;https://pubmed.ncbi.nlm.nih.gov/12385827/;https://europepmc.org/article/MED/12385827	human, mouse and recombinant activin/inhibin family systems	family-level TGF-beta receptor evidence; exact ligand specificity unresolved	Activin/inhibin family receptor evidence exists, but direct qualifying binding and activation of the submitted INHBC or INHBE ligand to each listed receptor complex was not unambiguously established.	INHBC/INHBE products can have antagonist or context-dependent activity; related INHBA/INHBB evidence was not transferred to these ligands.	aliases=Inhbe Acvr1c_acvr2b,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.
M20A-CELLCHAT-REMAINING-1321	inhibin a acvr2a	Inhibin A Acvr2a	low_evidence	https://pubmed.ncbi.nlm.nih.gov/12385827/;https://pubmed.ncbi.nlm.nih.gov/18397882/	human;recombinant proteins;rat tissue	direct_binding_contextual	Inhibin A binds activin type II receptors, with the cited binding work showing stronger ActRIIB and weaker but significant ActRIIA interaction; betaglycan enhances the complex and mutant inhibin A studies test receptor antagonism.	High-affinity activity is betaglycan-dependent/contextual, and the submitted receptor omits the betaglycan co-receptor; inhibin is antagonistic rather than an activating ligand in these assays.	Real exact binding evidence, retained low because the receptor context is incomplete. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-1322	inhibin b acvr2b	Inhibin B Acvr2b	low_evidence	https://pubmed.ncbi.nlm.nih.gov/12385827/;https://pubmed.ncbi.nlm.nih.gov/18397882/	human;recombinant proteins;rat tissue	direct_binding_contextual	The cited inhibin-binding study includes inhibin B interaction with ActRIIB/ACVR2B, and the follow-up work establishes inhibin-family receptor antagonism in a betaglycan-dependent context.	Betaglycan is an important co-receptor and the submitted receptor chain alone does not capture the high-affinity complex.	Real exact binding evidence, retained low because receptor context is incomplete. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-1323	ins1 insr	Ins1 Insr	low_evidence	https://pubmed.ncbi.nlm.nih.gov/31436533/;https://pubmed.ncbi.nlm.nih.gov/29512653/;https://pubmed.ncbi.nlm.nih.gov/30356040/	human;recombinant receptor;cellular assays	direct_binding_and_receptor_activation	Cryo-EM, mutagenesis, ligand-binding, and cellular signaling studies test mature insulin engagement of the insulin receptor and identify sites required for receptor activation.	Ins1 is a precursor gene label; the assayed ligand is processed mature insulin and the receptor is an assembled IR dimer.	Exact ligand product and receptor-dependent function are supported. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-1324	itga4_itgb1 vcam1	ITGA4_ITGB1 Vcam1	low_evidence	https://pubmed.ncbi.nlm.nih.gov/12033947/;https://pubmed.ncbi.nlm.nih.gov/7517418/	human;recombinant proteins;cell adhesion systems	direct_binding_and_adhesion	Comparative ligand/metal-ion studies measure VCAM-1 binding to alpha4beta1, and earlier cell adhesion work establishes VCAM-1-dependent alpha4beta1 adhesion.	Affinity and activation state vary between alpha4beta1 preparations and cellular assays.	Exact integrin heterodimer and VCAM-1 are directly tested. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-1325	itga4_itgb7 vcam1	ITGA4_ITGB7 Vcam1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=ITGA4_ITGB7%20Vcam1;https://europepmc.org/search?query=ITGA4_ITGB7%20Vcam1;https://pubmed.ncbi.nlm.nih.gov/12033947/;https://europepmc.org/article/MED/12033947	human, mouse and recombinant integrin/VCAM1 systems	family-level integrin adhesion evidence; exact beta7 pairing uncertain	VCAM1 is a validated ligand for alpha4 integrins and related adhesion evidence exists, but the located primary evidence did not unambiguously establish the submitted alpha4-beta7 heterodimer as the exact direct VCAM1 receptor.	Alpha4-beta7 has distinct canonical adhesion ligands, especially MAdCAM1; alpha4-beta1 evidence cannot be transferred automatically.	aliases=ITGA4_ITGB7 Vcam1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.
M20A-CELLCHAT-REMAINING-1326	itga9_itgb1 vcam1	ITGA9_ITGB1 Vcam1	low_evidence	https://pubmed.ncbi.nlm.nih.gov/12033947/;https://pubmed.ncbi.nlm.nih.gov/7517418/	human;recombinant proteins;cell adhesion systems	direct_binding_and_adhesion	The comparative study directly measures VCAM-1 interaction with alpha9beta1 as well as alpha4beta1, with adhesion assays supporting ligand-dependent cell attachment.	Alpha9beta1 affinity is weaker than alpha4beta1 in the cited comparison and may depend on divalent cations and assay format.	Exact integrin heterodimer and VCAM-1 are directly tested. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-1327	itgav_itgb1 adgre5	ITGAV_ITGB1 Adgre5	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/?term=ITGAV_ITGB1%20Adgre5;https://europepmc.org/search?query=ITGAV_ITGB1%20Adgre5;https://pubmed.ncbi.nlm.nih.gov/25713288/;https://europepmc.org/article/MED/25713288	human and mouse adhesion-receptor systems	wrong/non-ligand-receptor relationship	Both members of the submitted record are receptor/adhesion receptor complexes: ITGAV integrins and ADGRE5, ADGRA2 or ADGRB1 adhesion GPCRs. No valid ligand–receptor direction was established for these receptor–receptor combinations.	Receptor cross-talk or cell-adhesion co-occurrence is not sufficient evidence for a CellChat ligand-receptor pair.	aliases=ITGAV_ITGB1 Adgre5,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=reject_pair.
M20A-CELLCHAT-REMAINING-1328	itgav_itgb3 adgra2	ITGAV_ITGB3 Adgra2	non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/?term=ITGAV_ITGB3%20Adgra2;https://europepmc.org/search?query=ITGAV_ITGB3%20Adgra2;https://pubmed.ncbi.nlm.nih.gov/25713288/;https://europepmc.org/article/MED/25713288	human and mouse adhesion-receptor systems	wrong/non-ligand-receptor relationship	Both members of the submitted record are receptor/adhesion receptor complexes: ITGAV integrins and ADGRE5, ADGRA2 or ADGRB1 adhesion GPCRs. No valid ligand–receptor direction was established for these receptor–receptor combinations.	Receptor cross-talk or cell-adhesion co-occurrence is not sufficient evidence for a CellChat ligand-receptor pair.	aliases=ITGAV_ITGB3 Adgra2,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=reject_pair.
