review_id	pair_key	pair_label_canonical	final_class	source_locators	species_support	support_kind	evidence_summary	limitations	review_notes
M20A-CELLCHAT-REMAINING-1583	pge2-ptges2 ptger2	PGE2-PTGES2 Ptger2	restore_low	https://pubmed.ncbi.nlm.nih.gov/17329241/;https://pubmed.ncbi.nlm.nih.gov/14607240/;https://www.ncbi.nlm.nih.gov/gene/?term=PTGES	mouse;human;pig	processed_ligand	PTGES/PTGES2/PTGES3 are PGE2 synthase contexts and PGE2 directly binds EP1/PTGER1, EP2/PTGER2, EP3/PTGER3, and EP4/PTGER4.	The synthase is not a receptor ligand chain and the edge is dependent on local PGE2 production; direct evidence is for PGE2-receptor binding.	Restored low as a processed-ligand/contextual edge.
M20A-CELLCHAT-REMAINING-1584	pge2-ptges2 ptger3	PGE2-PTGES2 Ptger3	restore_low	https://pubmed.ncbi.nlm.nih.gov/17329241/;https://pubmed.ncbi.nlm.nih.gov/14607240/;https://www.ncbi.nlm.nih.gov/gene/?term=PTGES	mouse;human;pig	processed_ligand	PTGES/PTGES2/PTGES3 are PGE2 synthase contexts and PGE2 directly binds EP1/PTGER1, EP2/PTGER2, EP3/PTGER3, and EP4/PTGER4.	The synthase is not a receptor ligand chain and the edge is dependent on local PGE2 production; direct evidence is for PGE2-receptor binding.	Restored low as a processed-ligand/contextual edge.
M20A-CELLCHAT-REMAINING-1585	pge2-ptges2 ptger4	PGE2-PTGES2 Ptger4	restore_low	https://pubmed.ncbi.nlm.nih.gov/17329241/;https://pubmed.ncbi.nlm.nih.gov/14607240/;https://www.ncbi.nlm.nih.gov/gene/?term=PTGES	mouse;human;pig	processed_ligand	PTGES/PTGES2/PTGES3 are PGE2 synthase contexts and PGE2 directly binds EP1/PTGER1, EP2/PTGER2, EP3/PTGER3, and EP4/PTGER4.	The synthase is not a receptor ligand chain and the edge is dependent on local PGE2 production; direct evidence is for PGE2-receptor binding.	Restored low as a processed-ligand/contextual edge.
M20A-CELLCHAT-REMAINING-1586	pge2-ptges3 ptger1	PGE2-PTGES3 Ptger1	restore_low	https://pubmed.ncbi.nlm.nih.gov/17329241/;https://pubmed.ncbi.nlm.nih.gov/14607240/;https://www.ncbi.nlm.nih.gov/gene/?term=PTGES	mouse;human;pig	processed_ligand	PTGES/PTGES2/PTGES3 are PGE2 synthase contexts and PGE2 directly binds EP1/PTGER1, EP2/PTGER2, EP3/PTGER3, and EP4/PTGER4.	The synthase is not a receptor ligand chain and the edge is dependent on local PGE2 production; direct evidence is for PGE2-receptor binding.	Restored low as a processed-ligand/contextual edge.
M20A-CELLCHAT-REMAINING-1587	pge2-ptges3 ptger2	PGE2-PTGES3 Ptger2	restore_low	https://pubmed.ncbi.nlm.nih.gov/17329241/;https://pubmed.ncbi.nlm.nih.gov/14607240/;https://www.ncbi.nlm.nih.gov/gene/?term=PTGES	mouse;human;pig	processed_ligand	PTGES/PTGES2/PTGES3 are PGE2 synthase contexts and PGE2 directly binds EP1/PTGER1, EP2/PTGER2, EP3/PTGER3, and EP4/PTGER4.	The synthase is not a receptor ligand chain and the edge is dependent on local PGE2 production; direct evidence is for PGE2-receptor binding.	Restored low as a processed-ligand/contextual edge.
M20A-CELLCHAT-REMAINING-1588	pge2-ptges3 ptger3	PGE2-PTGES3 Ptger3	restore_low	https://pubmed.ncbi.nlm.nih.gov/17329241/;https://pubmed.ncbi.nlm.nih.gov/14607240/;https://www.ncbi.nlm.nih.gov/gene/?term=PTGES	mouse;human;pig	processed_ligand	PTGES/PTGES2/PTGES3 are PGE2 synthase contexts and PGE2 directly binds EP1/PTGER1, EP2/PTGER2, EP3/PTGER3, and EP4/PTGER4.	The synthase is not a receptor ligand chain and the edge is dependent on local PGE2 production; direct evidence is for PGE2-receptor binding.	Restored low as a processed-ligand/contextual edge.
M20A-CELLCHAT-REMAINING-1589	pge2-ptges3 ptger4	PGE2-PTGES3 Ptger4	restore_low	https://pubmed.ncbi.nlm.nih.gov/17329241/;https://pubmed.ncbi.nlm.nih.gov/14607240/;https://www.ncbi.nlm.nih.gov/gene/?term=PTGES	mouse;human;pig	processed_ligand	PTGES/PTGES2/PTGES3 are PGE2 synthase contexts and PGE2 directly binds EP1/PTGER1, EP2/PTGER2, EP3/PTGER3, and EP4/PTGER4.	The synthase is not a receptor ligand chain and the edge is dependent on local PGE2 production; direct evidence is for PGE2-receptor binding.	Restored low as a processed-ligand/contextual edge.
M20A-CELLCHAT-REMAINING-1591	pgf2a-cbr1 ptgfr	PGF2a-CBR1 Ptgfr	restore_low	https://pubmed.ncbi.nlm.nih.gov/9694973/;https://www.ncbi.nlm.nih.gov/gene/?term=PTGFR	mouse;human;bovine	processed_ligand	PGF2alpha is the direct agonist of PTGFR/FP; CBR1 or PRXL2B in the composite denotes a biosynthetic/metabolic context.	The enzyme composite is not itself the ligand and does not establish identical product yield in every species.	Restored low for the exact PGF2alpha-PTGFR relationship.
M20A-CELLCHAT-REMAINING-1592	pgf2a-prxl2b ptgfr	PGF2a-PRXL2B Ptgfr	restore_low	https://pubmed.ncbi.nlm.nih.gov/9694973/;https://www.ncbi.nlm.nih.gov/gene/?term=PTGFR	mouse;human;bovine	processed_ligand	PGF2alpha is the direct agonist of PTGFR/FP; CBR1 or PRXL2B in the composite denotes a biosynthetic/metabolic context.	The enzyme composite is not itself the ligand and does not establish identical product yield in every species.	Restored low for the exact PGF2alpha-PTGFR relationship.
M20A-CELLCHAT-REMAINING-1593	pgi2-ptgis ptgir	PGI2-PTGIS Ptgir	restore_low	https://pubmed.ncbi.nlm.nih.gov/38062563/;https://pubmed.ncbi.nlm.nih.gov/23109431/;https://www.ncbi.nlm.nih.gov/gene/?term=PTGIS	mouse;human	processed_ligand	PTGIS produces prostacyclin/PGI2, and PGI2 directly activates PTGIR/IP with downstream receptor-dependent signaling.	PGI2 is chemically labile and the synthase is a production context; the direct evidence is for PGI2-PTGIR.	Restored low as processed prostacyclin signaling.
M20A-CELLCHAT-REMAINING-1598	ppy pgr15l	Ppy Pgr15l	retain_non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/29279348/;https://www.ncbi.nlm.nih.gov/gene/?term=PGR15L	mouse;human	wrong_receptor_entity	PPY/PYY are peptide hormones acting at Y-family receptors; PGR15L/GPR15L is not an established PYY/PPY receptor in the submitted notation.	Peptide-family similarity and GPR15L naming do not establish a direct PPY/PYY receptor edge.	Y-receptor and GPR15L nomenclature checked.
M20A-CELLCHAT-REMAINING-1599	pregnenolone-cyp11a1 nr1i2	Pregnenolone-CYP11A1 Nr1i2	restore_low	https://pubmed.ncbi.nlm.nih.gov/9489701/;https://pubmed.ncbi.nlm.nih.gov/25448732/;https://doi.org/10.1016/j.celrep.2022.110548	human;mouse;rat	processed_ligand	Pregnenolone can activate PXR/NR1I2 in primary receptor assays; CYP11A1 is the steroidogenic enzyme that produces pregnenolone from cholesterol, so the composite denotes ligand-production context.	PXR activation is species/isoform dependent and the enzyme is not part of the ligand; the direct evidence is for pregnenolone-PXR.	Restored low because the exact active steroid is real but the enzyme-composite notation is contextual.
M20A-CELLCHAT-REMAINING-1602	proc procr_hsp90aa1	Proc PROCR_HSP90AA1	restore_low	https://pubmed.ncbi.nlm.nih.gov/7929370/;https://pubmed.ncbi.nlm.nih.gov/9529319/;https://doi.org/10.1016/j.celrep.2022.110548	mouse;human	receptor_complex	Protein C directly binds PROCR/EPCR; after protein C stimulation, PROCR recruits HSP90AA1 through its cytoplasmic tail in a receptor signaling complex.	HSP90AA1 is an intracellular signaling component, not an extracellular binding chain; the direct extracellular contact is PROC-PROCR.	Restored low as a contextual receptor-complex edge.
M20A-EXT-2827	prss2 pard3	Prss2 Pard3	retain_non_ligand_receptor	https://www.ncbi.nlm.nih.gov/gene/?term=PARD3;https://www.ncbi.nlm.nih.gov/gene/?term=PRSS2	mouse;human	wrong_receptor_entity	PRSS2/PRSS3L/TRY proteases can activate PAR-family receptors, but PARD3 is a polarity scaffold and not a protease-activated receptor.	PAR/PARD naming similarity is not evidence for proteolytic activation of PARD3.	Protease and PAR/PARD nomenclature checked.
M20A-CELLCHAT-REMAINING-1615	prss3l pard3	Prss3l Pard3	retain_non_ligand_receptor	https://www.ncbi.nlm.nih.gov/gene/?term=PARD3;https://www.ncbi.nlm.nih.gov/gene/?term=PRSS2	mouse;human	wrong_receptor_entity	PRSS2/PRSS3L/TRY proteases can activate PAR-family receptors, but PARD3 is a polarity scaffold and not a protease-activated receptor.	PAR/PARD naming similarity is not evidence for proteolytic activation of PARD3.	Protease and PAR/PARD nomenclature checked.
M20A-CELLCHAT-REMAINING-1616	ptprc cd22	Ptprc Cd22	restore_low	https://pubmed.ncbi.nlm.nih.gov/15240561/;https://pubmed.ncbi.nlm.nih.gov/7592823/	mouse;human	glycan_dependent_adhesion	CD22/Siglec-2 recognizes sialylated ligands and associates with CD45/PTPRC; CD45 has been experimentally used as a CD22 ligand/partner, with glycan and cis-context dependence.	The interaction can be cis and may involve conserved protein contacts plus CD45 sialylation; it is not a simple universal trans-cell ligand.	Restored low for contextual glycan-dependent CD22-CD45 biology.
M20A-CELLCHAT-REMAINING-1617	ptprc mrc1	Ptprc Mrc1	retain_non_ligand_receptor	https://www.ncbi.nlm.nih.gov/gene/?term=PTPRC;https://www.ncbi.nlm.nih.gov/gene/?term=MRC1	mouse;human	wrong_ligand_entity	CD45/PTPRC and the mannose receptor MRC1 have no established exact ligand-receptor relationship.	Shared leukocyte/macrophage expression is not direct binding evidence.	Canonical immune receptor functions checked.
M20A-CELLCHAT-REMAINING-1624	pyy pgr15l	Pyy Pgr15l	retain_non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/29279348/;https://www.ncbi.nlm.nih.gov/gene/?term=PGR15L	mouse;human	wrong_receptor_entity	PPY/PYY are peptide hormones acting at Y-family receptors; PGR15L/GPR15L is not an established PYY/PPY receptor in the submitted notation.	Peptide-family similarity and GPR15L naming do not establish a direct PPY/PYY receptor edge.	Y-receptor and GPR15L nomenclature checked.
M20A-CELLCHAT-REMAINING-1625	ra-aldh1a1 rara_crabp2	RA-ALDH1A1 RARA_CRABP2	restore_low	https://pubmed.ncbi.nlm.nih.gov/21998312/;https://pubmed.ncbi.nlm.nih.gov/8206989/;https://pubmed.ncbi.nlm.nih.gov/37356665/	mouse;human	processed_ligand_receptor_complex	ALDH1A1/2/3 generate retinoic acid, CRABP2 delivers RA to RAR, and RAR alpha/beta/gamma (alone or RAR:RXR heterodimers) directly bind/activate retinoids.	The enzyme and CRABP2 are production/chaperone context; direct ligand contacts are made by RAR and retinoid isomer matters.	Restored low as a processed retinoid/receptor-complex edge.
M20A-CELLCHAT-REMAINING-1626	ra-aldh1a1 rara_rxra_crabp2	RA-ALDH1A1 RARA_RXRA_CRABP2	restore_low	https://pubmed.ncbi.nlm.nih.gov/21998312/;https://pubmed.ncbi.nlm.nih.gov/8206989/;https://pubmed.ncbi.nlm.nih.gov/37356665/	mouse;human	processed_ligand_receptor_complex	ALDH1A1/2/3 generate retinoic acid, CRABP2 delivers RA to RAR, and the submitted RAR:RXR heterodimer is a real retinoid receptor complex with direct ligand binding at the RAR component.	The enzyme and CRABP2 are production/chaperone context; RXR contributes the heterodimer and retinoid isomer selectivity still matters, but the RAR:RXR complex is resolved.	Restored low as a processed retinoid/receptor-complex edge; not treated as direct RA binding to RXR alone.
M20A-CELLCHAT-REMAINING-1627	ra-aldh1a1 rarb_crabp2	RA-ALDH1A1 RARB_CRABP2	restore_low	https://pubmed.ncbi.nlm.nih.gov/21998312/;https://pubmed.ncbi.nlm.nih.gov/8206989/;https://pubmed.ncbi.nlm.nih.gov/37356665/	mouse;human	processed_ligand_receptor_complex	ALDH1A1/2/3 generate retinoic acid, CRABP2 delivers RA to RAR, and RAR alpha/beta/gamma (alone or RAR:RXR heterodimers) directly bind/activate retinoids.	The enzyme and CRABP2 are production/chaperone context; direct ligand contacts are made by RAR and retinoid isomer matters.	Restored low as a processed retinoid/receptor-complex edge.
M20A-CELLCHAT-REMAINING-1628	ra-aldh1a1 rarb_rxrb_crabp2	RA-ALDH1A1 RARB_RXRB_CRABP2	restore_low	https://pubmed.ncbi.nlm.nih.gov/21998312/;https://pubmed.ncbi.nlm.nih.gov/8206989/;https://pubmed.ncbi.nlm.nih.gov/37356665/	mouse;human	processed_ligand_receptor_complex	ALDH1A1/2/3 generate retinoic acid, CRABP2 delivers RA to RAR, and the submitted RAR:RXR heterodimer is a real retinoid receptor complex with direct ligand binding at the RAR component.	The enzyme and CRABP2 are production/chaperone context; RXR contributes the heterodimer and retinoid isomer selectivity still matters, but the RAR:RXR complex is resolved.	Restored low as a processed retinoid/receptor-complex edge; not treated as direct RA binding to RXR alone.
M20A-CELLCHAT-REMAINING-1629	ra-aldh1a1 rarg_crabp2	RA-ALDH1A1 RARG_CRABP2	restore_low	https://pubmed.ncbi.nlm.nih.gov/21998312/;https://pubmed.ncbi.nlm.nih.gov/8206989/;https://pubmed.ncbi.nlm.nih.gov/37356665/	mouse;human	processed_ligand_receptor_complex	ALDH1A1/2/3 generate retinoic acid, CRABP2 delivers RA to RAR, and RAR alpha/beta/gamma (alone or RAR:RXR heterodimers) directly bind/activate retinoids.	The enzyme and CRABP2 are production/chaperone context; direct ligand contacts are made by RAR and retinoid isomer matters.	Restored low as a processed retinoid/receptor-complex edge.
M20A-CELLCHAT-REMAINING-1630	ra-aldh1a1 rarg_rxrg_crabp2	RA-ALDH1A1 RARG_RXRG_CRABP2	restore_low	https://pubmed.ncbi.nlm.nih.gov/21998312/;https://pubmed.ncbi.nlm.nih.gov/8206989/;https://pubmed.ncbi.nlm.nih.gov/37356665/	mouse;human	processed_ligand_receptor_complex	ALDH1A1/2/3 generate retinoic acid, CRABP2 delivers RA to RAR, and the submitted RAR:RXR heterodimer is a real retinoid receptor complex with direct ligand binding at the RAR component.	The enzyme and CRABP2 are production/chaperone context; RXR contributes the heterodimer and retinoid isomer selectivity still matters, but the RAR:RXR complex is resolved.	Restored low as a processed retinoid/receptor-complex edge; not treated as direct RA binding to RXR alone.
M20A-CELLCHAT-REMAINING-1631	ra-aldh1a1 rorb	RA-ALDH1A1 Rorb	retain_non_ligand_receptor	https://pubmed.ncbi.nlm.nih.gov/8206989/;https://www.ncbi.nlm.nih.gov/gene/?term=RORB	mouse;human	wrong_receptor_family	All-trans retinoic acid activates RARs; RORB is a retinoic-acid-related orphan receptor and is not the cognate RAR/RXR retinoid receptor in the submitted notation.	Orphan-receptor family naming and transcriptional pathway overlap are not exact RA-RORB binding evidence.	RAR/RXR versus ROR ligand specificity checked.
M20A-CELLCHAT-REMAINING-1632	ra-aldh1a1 rxra_crabp2	RA-ALDH1A1 RXRA_CRABP2	retain_manual	https://pubmed.ncbi.nlm.nih.gov/1310260/;https://pubmed.ncbi.nlm.nih.gov/21998312/;https://pubmed.ncbi.nlm.nih.gov/37356665/	mouse;human	retinoid_isomer_unresolved	CRABP2 channels all-trans retinoic acid to RAR, whereas RXR is directly activated by 9-cis retinoic acid; the generic RA plus RXR notation does not resolve the active retinoid isomer.	A generic RA label cannot be treated as exact RXR binding because all-trans RA and 9-cis RA have different receptor selectivity.	Manual review retained for retinoid-isomer and receptor-complex ambiguity.
M20A-CELLCHAT-REMAINING-1633	ra-aldh1a1 rxrb_crabp2	RA-ALDH1A1 RXRB_CRABP2	retain_manual	https://pubmed.ncbi.nlm.nih.gov/1310260/;https://pubmed.ncbi.nlm.nih.gov/21998312/;https://pubmed.ncbi.nlm.nih.gov/37356665/	mouse;human	retinoid_isomer_unresolved	CRABP2 channels all-trans retinoic acid to RAR, whereas RXR is directly activated by 9-cis retinoic acid; the generic RA plus RXR notation does not resolve the active retinoid isomer.	A generic RA label cannot be treated as exact RXR binding because all-trans RA and 9-cis RA have different receptor selectivity.	Manual review retained for retinoid-isomer and receptor-complex ambiguity.
M20A-CELLCHAT-REMAINING-1634	ra-aldh1a1 rxrg_crabp2	RA-ALDH1A1 RXRG_CRABP2	retain_manual	https://pubmed.ncbi.nlm.nih.gov/1310260/;https://pubmed.ncbi.nlm.nih.gov/21998312/;https://pubmed.ncbi.nlm.nih.gov/37356665/	mouse;human	retinoid_isomer_unresolved	CRABP2 channels all-trans retinoic acid to RAR, whereas RXR is directly activated by 9-cis retinoic acid; the generic RA plus RXR notation does not resolve the active retinoid isomer.	A generic RA label cannot be treated as exact RXR binding because all-trans RA and 9-cis RA have different receptor selectivity.	Manual review retained for retinoid-isomer and receptor-complex ambiguity.
M20A-CELLCHAT-REMAINING-1635	ra-aldh1a2 rara_crabp2	RA-ALDH1A2 RARA_CRABP2	restore_low	https://pubmed.ncbi.nlm.nih.gov/21998312/;https://pubmed.ncbi.nlm.nih.gov/8206989/;https://pubmed.ncbi.nlm.nih.gov/37356665/	mouse;human	processed_ligand_receptor_complex	ALDH1A1/2/3 generate retinoic acid, CRABP2 delivers RA to RAR, and RAR alpha/beta/gamma (alone or RAR:RXR heterodimers) directly bind/activate retinoids.	The enzyme and CRABP2 are production/chaperone context; direct ligand contacts are made by RAR and retinoid isomer matters.	Restored low as a processed retinoid/receptor-complex edge.
M20A-CELLCHAT-REMAINING-1636	ra-aldh1a2 rara_rxra_crabp2	RA-ALDH1A2 RARA_RXRA_CRABP2	restore_low	https://pubmed.ncbi.nlm.nih.gov/21998312/;https://pubmed.ncbi.nlm.nih.gov/8206989/;https://pubmed.ncbi.nlm.nih.gov/37356665/	mouse;human	processed_ligand_receptor_complex	ALDH1A1/2/3 generate retinoic acid, CRABP2 delivers RA to RAR, and the submitted RAR:RXR heterodimer is a real retinoid receptor complex with direct ligand binding at the RAR component.	The enzyme and CRABP2 are production/chaperone context; RXR contributes the heterodimer and retinoid isomer selectivity still matters, but the RAR:RXR complex is resolved.	Restored low as a processed retinoid/receptor-complex edge; not treated as direct RA binding to RXR alone.
M20A-CELLCHAT-REMAINING-1637	ra-aldh1a2 rarb_crabp2	RA-ALDH1A2 RARB_CRABP2	restore_low	https://pubmed.ncbi.nlm.nih.gov/21998312/;https://pubmed.ncbi.nlm.nih.gov/8206989/;https://pubmed.ncbi.nlm.nih.gov/37356665/	mouse;human	processed_ligand_receptor_complex	ALDH1A1/2/3 generate retinoic acid, CRABP2 delivers RA to RAR, and RAR alpha/beta/gamma (alone or RAR:RXR heterodimers) directly bind/activate retinoids.	The enzyme and CRABP2 are production/chaperone context; direct ligand contacts are made by RAR and retinoid isomer matters.	Restored low as a processed retinoid/receptor-complex edge.
