species	tf_symbol	target_symbol	external_record_keys	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	shared_paper_status	cross_module_status	cell_type_context	stimulus_context	limitations	notes
mouse	Nkx2-9	Akip1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003634	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=23604637; no promotion asserted.
mouse	Nkx6-1	Mafa	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003640	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=20584984; no promotion asserted.
mouse	Npas1	Th	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003678	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=17457889; no promotion asserted.
human	NPAS3	VGF	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005018	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=21709683; no promotion asserted.
mouse	Nr1d2	Gja1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003720	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=22549838; no promotion asserted.
mouse	Olig1	Smad3	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003952	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=23720758; no promotion asserted.
human	OTX1	BEST1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005281	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=18849347; no promotion asserted.
mouse	Ovol1	Ovol2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003972	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=17049212; no promotion asserted.
mouse	Pbrm1	Il10	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004103	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=22336179; no promotion asserted.
mouse	Pbx4	Pgk2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004120	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=17875925; no promotion asserted.
human	PCBD1	FXYD2	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005403	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=24204001; no promotion asserted.
mouse	Pcbp2	Trp53	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004121	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=22198284; no promotion asserted.
human	PDCD11	FASLG	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005408	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=14563113; no promotion asserted.
mouse	Peg3	Zim1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004135	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=25265264; no promotion asserted.
human	PHF10	CASP3	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005445	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=20530714; no promotion asserted.
mouse	Phf12	Lgals4	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004167	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=11390640; no promotion asserted.
mouse	Phf2	Sox9	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004168	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=24276541; no promotion asserted.
human	PHF8	CDC20	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005446	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=23979597; no promotion asserted.
human	PIR	NFKB1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005473	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=14573596; no promotion asserted.
mouse	Pnn	Cdx2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004234	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=20637749; no promotion asserted.
