queue_id	batch_id	priority	candidate_class	upstream_feature_or_ligand	receptor_or_adhesion_system	receptor_complex_status	receptor_proximal_branch_to_validate	downstream_tf_or_program_target	evidence_layers_to_extract	species_context	cell_type_or_model_context	source_origin	source_record_id	stable_source_locator	search_boundary	status	notes
M23A-Q0865	M23A-B018	P2	module21a_reuse_candidate	lama5	itga6_itgb4	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	LAMA5/laminin-511/521-alpha6beta4 branch	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	human recombinant	laminin-511/521 and alpha6beta4	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-0224	https://pubmed.ncbi.nlm.nih.gov/16413178/; https://pmc.ncbi.nlm.nih.gov/articles/PMC2820731/	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Do not transfer laminin-332 NF-kB evidence to this ligand isoform.	reviewed_first_pass	Existing Module21A relation=direct binding; receptor-proximal adhesion; existing evidence layer=downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0866	M23A-B018	P2	module21a_reuse_candidate	lamb1	itga3_itgb1	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	LAMB1/laminin-511/521-alpha3beta1 branch	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	human	laminin-511/521 and alpha3beta1	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-0225	https://pubmed.ncbi.nlm.nih.gov/10671376/; https://pubmed.ncbi.nlm.nih.gov/16413178/	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Stronger for intact laminin than chain-alone.	reviewed_first_pass	Existing Module21A relation=direct binding; function; existing evidence layer=downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0867	M23A-B018	P2	module21a_reuse_candidate	lamb1	itga6_itgb1	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	LAMB1/laminin-511-alpha6beta1 branch	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	human	laminin-511 and alpha6beta1	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-0226	https://pubmed.ncbi.nlm.nih.gov/10671376/; https://pmc.ncbi.nlm.nih.gov/articles/PMC5580876/	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Intact laminin context required.	reviewed_first_pass	Existing Module21A relation=direct binding; function; existing evidence layer=downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0868	M23A-B018	P2	module21a_reuse_candidate	lamb1	itga6_itgb4	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	LAMB1/laminin-511/521-alpha6beta4 branch	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	human	laminin-511/521 and alpha6beta4	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-0227	https://pubmed.ncbi.nlm.nih.gov/10671376/; https://pubmed.ncbi.nlm.nih.gov/16413178/	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Beta4-tail signaling remains context-limited.	reviewed_first_pass	Existing Module21A relation=direct binding; receptor-proximal adhesion; existing evidence layer=downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0869	M23A-B018	P2	module21a_reuse_candidate	lamb2	itga3_itgb1	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	LAMB2/laminin-521-alpha3beta1 branch	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	human recombinant	laminin-521 and alpha3beta1	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-0235	https://pubmed.ncbi.nlm.nih.gov/16413178/; https://pubmed.ncbi.nlm.nih.gov/19147489/	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Beta2 attribution depends on full alpha5beta2gamma1 trimer.	reviewed_first_pass	Existing Module21A relation=direct binding; function; existing evidence layer=downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0870	M23A-B018	P2	module21a_reuse_candidate	lamb2	itga6_itgb4	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	LAMB2/laminin-521-alpha6beta4 branch	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	human recombinant	laminin-521 and alpha6beta4	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-0236	https://pubmed.ncbi.nlm.nih.gov/16413178/; https://pubmed.ncbi.nlm.nih.gov/19147489/	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. No matched beta4-tail functional assay.	reviewed_first_pass	Existing Module21A relation=direct binding; proximal adhesion; existing evidence layer=downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0871	M23A-B018	P2	module21a_reuse_candidate	lamb2	sv2a	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	beta2-laminin -> presynaptic terminal organization and neurotransmitter release	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	mouse; elasmobranch electric-organ synapses	beta2-laminin-deficient mouse neuromuscular junctions; electric-organ synaptosomes	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-0287	PMID:12563004; PMCID:PMC2342580; DOI:10.1113/jphysiol.2002.030924; PMID:10617638; DOI:10.1074/jbc.275.1.451	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The beta2-laminin study measured SV2-positive terminals rather than SV2A specifically and did not show direct binding. The primary binding study used electric-fish SV2H and laminin-1 or an alpha5-beta1-containing laminin, not LAMB2-SV2A. No receptor-proximal relay or terminal TF was measured.	reviewed_first_pass	Existing Module21A relation=beta2-laminin-dependent presynaptic structure/function; SV2-family association, isoform unresolved; existing evidence layer=downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0872	M23A-B018	P2	module21a_reuse_candidate	lamb2	sv2b	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	beta2-laminin -> presynaptic terminal organization and neurotransmitter release	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	mouse; elasmobranch electric-organ synapses	beta2-laminin-deficient mouse neuromuscular junctions; electric-organ synaptosomes	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-0288	PMID:12563004; PMCID:PMC2342580; DOI:10.1113/jphysiol.2002.030924; PMID:10617638; DOI:10.1074/jbc.275.1.451	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The beta2-laminin study did not distinguish SV2B from SV2A or SV2C and did not show direct binding. The primary binding study used electric-fish SV2H and laminin-1 or an alpha5-beta1-containing laminin, not LAMB2-SV2B. No receptor-proximal relay or terminal TF was measured.	reviewed_first_pass	Existing Module21A relation=beta2-laminin-dependent presynaptic structure/function; SV2-family association, isoform unresolved; existing evidence layer=downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0873	M23A-B018	P2	module21a_reuse_candidate	lamb2	sv2c	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	beta2-laminin -> presynaptic terminal organization and neurotransmitter release	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	mouse; elasmobranch electric-organ synapses	beta2-laminin-deficient mouse neuromuscular junctions; electric-organ synaptosomes	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-0289	PMID:12563004; PMCID:PMC2342580; DOI:10.1113/jphysiol.2002.030924; PMID:10617638; DOI:10.1074/jbc.275.1.451	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. The beta2-laminin study did not distinguish SV2C from SV2A or SV2B and did not show direct binding. The primary binding study used electric-fish SV2H and laminin-1 or an alpha5-beta1-containing laminin, not LAMB2-SV2C. No receptor-proximal relay or terminal TF was measured.	reviewed_first_pass	Existing Module21A relation=beta2-laminin-dependent presynaptic structure/function; SV2-family association, isoform unresolved; existing evidence layer=downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0874	M23A-B018	P2	module21a_reuse_candidate	lamb3	itga2_itgb1	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	LAMB3/laminin-332-alpha2beta1 branch	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	human	keratinocytes and laminin-332 gamma2 short-arm	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-0215	https://pubmed.ncbi.nlm.nih.gov/11171386/	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Evidence is intact LM332/short-arm context, not isolated LAMB3 binding.	reviewed_first_pass	Existing Module21A relation=domain/proximal binding; function; existing evidence layer=downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0875	M23A-B018	P2	module21a_reuse_candidate	lamb3	itga3_itgb1	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	LAMB3/laminin-332-alpha3beta1 branch	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	human	recombinant LM332 and epithelial cells	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-0216	https://pubmed.ncbi.nlm.nih.gov/16413178/; https://pubmed.ncbi.nlm.nih.gov/20347131/; https://pubmed.ncbi.nlm.nih.gov/18045589/	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Intact LM332 and gamma2 architecture required; chain-alone attribution limited.	reviewed_first_pass	Existing Module21A relation=direct binding; receptor-proximal function; existing evidence layer=downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0876	M23A-B018	P2	module21a_reuse_candidate	lamc1	itga3_itgb1	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	LAMC1/laminin-alpha3beta1 branch	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	human recombinant	laminin-511/521 and alpha3beta1	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-0228	https://pubmed.ncbi.nlm.nih.gov/16413178/; https://pubmed.ncbi.nlm.nih.gov/10671376/	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Intact laminin complex, not gamma1 chain alone.	reviewed_first_pass	Existing Module21A relation=direct/proximal binding; function; existing evidence layer=downstream_pathway_function; 23A does not alter the Module21A record
M23A-Q0877	M23A-B018	P2	module21a_reuse_candidate	lamc1	itga6_itgb1	Module21A reuse candidate; preserve exact receptor complex, fragment, co-receptor, and matrix-presentation limits	LAMC1/laminin-alpha6beta1 branch	not asserted; no terminal TF transfer	ligand-receptor binding or activation;receptor-proximal relay;downstream pathway or cellular function	human recombinant	laminin panel and alpha6beta1	Module21A pathway reuse registry and pair-relay detail (read-only reuse seed)	M21A-REUSE-0229	https://pubmed.ncbi.nlm.nih.gov/16413178/; https://pubmed.ncbi.nlm.nih.gov/10671376/	Reuse only when exact ligand/receptor complex, branch, species, model, assay, and evidence scope match. Whole laminin isoform context required.	reviewed_first_pass	Existing Module21A relation=direct/proximal binding; function; existing evidence layer=downstream_pathway_function; 23A does not alter the Module21A record
