review_id	pair_key	pair_label_canonical	in_cellchat_priority	in_cellchat_full	in_liana_consensus	cellchat_priority_annotations	cellchat_priority_pathways	cellchat_priority_directness	complex_receptor_coverage	review_priority	review_priority_rationale	review_status	confidence_decision	evidence_register_ids	curator_notes
M20A-EXT-2999	s100a8 cd68	S100a8 Cd68	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2958;M20A-HL-EVID-0185	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=hold_low; retained low pending curator approval.
M20A-EXT-3000	s100a8 cd69	S100a8 Cd69	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2959;M20A-HL-EVID-0186	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=hold_low; retained low pending curator approval.
M20A-EXT-3001	s100a8 itgb2	S100a8 Itgb2	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2960	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3002	s100a9 cd36	S100a9 Cd36	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2961;M20A-HL-EVID-0187	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=hold_low; retained low pending curator approval.
M20A-EXT-3003	s100a9 cd68	S100a9 Cd68	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2962;M20A-HL-EVID-0188	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=hold_low; retained low pending curator approval.
M20A-EXT-3004	s100a9 itgb2	S100a9 Itgb2	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2963	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3005	saa1 adra2a	Saa1 Adra2a	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2964	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3006	saa1 cd36	Saa1 Cd36	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2965;M20A-EXT-BATCH012-EVID-008	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted the exact pair after primary-source review because the record supports direct binding, receptor activation, or receptor-dependent function. Species, complex, uptake, adhesion, topology, and context caveats are retained; no high-confidence call or SignalingEdge is created. CD36 neutralization supports receptor dependence but is not a direct biochemical binding assay; receptor-complex context and human/mouse reagent differences require curator review.
M20A-EXT-3007	saa1 fpr1	Saa1 Fpr1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2966	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3008	saa1 fpr2	Saa1 Fpr2	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2967;M20A-EXT-BATCH002-EVID-084	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted this agent flag because the retained primary literature lead explicitly supports the exact pair by direct binding, receptor pharmacology, or receptor-dependent function. No high-confidence call or SignalingEdge is created; species and role caveats remain explicit. Agent species posture: human; support label: receptor_dependent_function. Chemotaxis also involved secondary CCL3/CXCL8 induction; direct ligand binding was not measured.
M20A-EXT-3009	saa1 grm7	Saa1 Grm7	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2968	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3010	saa1 mtnr1a	Saa1 Mtnr1a	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2969	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3011	saa1 scarb1	Saa1 Scarb1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2970;M20A-HL-EVID-0189	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=promote_candidate; retained low pending curator approval.
M20A-EXT-3012	saa2 adra2a	Saa2 Adra2a	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2971	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3013	saa2 cd36	Saa2 Cd36	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2972	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3014	saa2 fpr1	Saa2 Fpr1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2973	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3015	saa2 fpr2	Saa2 Fpr2	no	yes	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2974;M20A-EXT-BATCH012-EVID-009	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted the exact pair after primary-source review because the record supports direct binding, receptor activation, or receptor-dependent function. Species, complex, uptake, adhesion, topology, and context caveats are retained; no high-confidence call or SignalingEdge is created. The functional axis is demonstrated in a cancer-liver niche and the human result is a predictive signature; direct purified SAA2-FPR2 binding and broader physiological scope are not established in the abstract.
M20A-EXT-3016	saa2 grm7	Saa2 Grm7	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2975	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3017	saa2 mtnr1a	Saa2 Mtnr1a	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2976	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3018	saa2 scarb1	Saa2 Scarb1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2977;M20A-HL-EVID-0190	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=promote_candidate; retained low pending curator approval.
M20A-EXT-3019	saa2 tlr2	Saa2 Tlr2	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2978;M20A-EXT-BATCH012-EVID-010	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted the exact pair after primary-source review because the record supports direct binding, receptor activation, or receptor-dependent function. Species, complex, uptake, adhesion, topology, and context caveats are retained; no high-confidence call or SignalingEdge is created. The TLR2 result is pathway-dependent reporter evidence rather than purified binary binding; TLR2 signaling may involve a receptor complex and the macrophage cytokine experiments use C57BL/10ScN mice.
M20A-EXT-3020	scel eng	Scel Eng	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2979	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3021	scgb1a1 lmbr1l	Scgb1a1 Lmbr1l	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2980	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3022	scgb1a1 lrp2	Scgb1a1 Lrp2	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2981	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3023	scgb3a1 marco	Scgb3a1 Marco	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2982	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3024	scgb3a1 notch3	Scgb3a1 Notch3	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2983	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3025	scgb3a2 marco	Scgb3a2 Marco	no	yes	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2984	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3026	scube2 kdr	Scube2 Kdr	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2985;M20A-EXTLR11-EVID-0062	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from final exact-pair adjudication and an anchored primary-literature locator; no high-confidence or SCI-specific inference made.
M20A-EXT-3027	sdc2 ptprj	Sdc2 Ptprj	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2986	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-3028	sectm1a cd7	Sectm1a Cd7	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2987;M20A-EXT-BATCH002-EVID-085	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted this agent flag because the retained primary literature lead explicitly supports the exact pair by direct binding, receptor pharmacology, or receptor-dependent function. No high-confidence call or SignalingEdge is created; species and role caveats remain explicit. Agent species posture: mouse; support label: direct_binding. The abstract indicates alternative receptors contribute to the functional outcomes.
