review_id	pair_key	pair_label_canonical	review_priority	review_priority_rationale	original_confidence	review_status	search_attempt_count	last_search_iteration	agent_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	evidence_class	curator_status	next_review_trigger
M20A-EXT-1341	col7a1 itga2_itgb1	Col7a1 Itga2_Itgb1	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	hold_low	https://pubmed.ncbi.nlm.nih.gov/10366422/,https://pubmed.ncbi.nlm.nih.gov/?term=%22col7a1%22%20AND%20%22itga2_itgb1%22,https://europepmc.org/search?query=%22col7a1%22%20AND%20%22itga2_itgb1%22	reported species/model in cited primary sources, exact requested context unresolved	related collagen/receptor or fragment evidence	Primary collagen-family or fragment studies provide a concrete lead, but collagen-chain specificity, intact-ligand status, or complete integrin heterodimer identity is unresolved.	The study uses a 158-amino-acid NC1 fragment and cell-level adhesion, which is an excluded evidence type for promotion.	contextual_or_unresolved_evidence	retained_low	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1355	comp itga5	Comp Itga5	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	hold_low	https://pubmed.ncbi.nlm.nih.gov/16051604/,https://pubmed.ncbi.nlm.nih.gov/?term=%22comp%22%20AND%20%22itga5%22,https://europepmc.org/search?query=%22comp%22%20AND%20%22itga5%22	reported species/model in cited primary sources, exact requested context unresolved	related primary association/complex evidence	A concrete related primary source or receptor-complex lead exists, but it does not resolve the exact submitted ligand–receptor relation.	The evidence is cell-level adhesion and involves alpha5beta1, it is not sufficient for promotion under the stated rules.	contextual_or_unresolved_evidence	retained_low	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1461	dhh ptch1_smo	Dhh PTCH1_SMO	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	hold_low	https://pubmed.ncbi.nlm.nih.gov/23826113/;https://pubmed.ncbi.nlm.nih.gov/?term=DHH+PTCH1+SMO;https://europepmc.org/search?query=DHH%20PTCH1%20SMO	human;mouse	unresolved_receptor_complex	Hedgehog family papers identify DHH among PTCH1/PTCH2 ligands and PTCH as the ligand-binding component that controls SMO.	Submitted PTCH1_SMO is a composite receptor notation; direct DHH evidence does not establish a single holoreceptor entity in this row.	contextual_or_unresolved_evidence	retained_low	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1462	dhh ptch2_smo	Dhh PTCH2_SMO	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	hold_low	https://pubmed.ncbi.nlm.nih.gov/23826113/;https://pubmed.ncbi.nlm.nih.gov/?term=DHH+PTCH2+SMO;https://europepmc.org/search?query=DHH%20PTCH2%20SMO	human;mouse	unresolved_receptor_complex	Hedgehog pathway literature supports DHH with Patched-family receptors and downstream SMO regulation.	Submitted PTCH2_SMO is composite; PTCH2 and SMO have distinct roles and the exact holocomplex pair was not independently validated.	contextual_or_unresolved_evidence	retained_low	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1486	dsg1a dsc3	Dsg1a Dsc3	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/19717567/;https://pubmed.ncbi.nlm.nih.gov/27298358/;https://europepmc.org/search?query=DSG1%20DSC3	human	exact_primary_binding	AFM and structural primary work demonstrates heterophilic Dsg1–Dsc3 trans-interaction as a desmosomal adhesive unit.	This is cell-adhesion ligand/receptor-like contact rather than a soluble signaling ligand; no SCI-specific context was required by this adjudication.	exact_primary_candidate_pending_curator	pending_manual_approval	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1487	dsg1b dsc3	Dsg1b Dsc3	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/27298358/;https://pubmed.ncbi.nlm.nih.gov/19717567/;https://europepmc.org/search?query=DSG1B%20DSC3	human	exact_primary_family_binding	Primary structural/biophysical work reports family-wise Dsg1–Dsc3 heterophilic binding; Dsg1B is a submitted paralog-style symbol mapped to the Dsg1 family.	Exact isoform nomenclature is less secure than the Dsg1 family assignment; verify species-specific DSG1B mapping before canonical promotion.	exact_primary_candidate_pending_curator	pending_manual_approval	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1519	efna2 epha1	Efna2 Epha1	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=EFNA2+EPHA1;https://europepmc.org/search?query=EFNA2%20EPHA1	human;mouse	exact_primary_family_binding	EFNA2/ephrin-A2 and EPHA1 belong to the cognate A-class ligand-receptor system; primary Eph/ephrin binding literature supports this receptor-family pairing.	The retrieved evidence is primarily family/panel-level rather than a single modern structure of EFNA2–EPHA1.	exact_primary_candidate_pending_curator	pending_manual_approval	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1523	efna3 epha2	Efna3 Epha2	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=EFNA3+EPHA2;https://europepmc.org/search?query=EFNA3%20EPHA2	human;mouse	exact_primary_family_binding	EFNA3/ephrin-A3 is a cognate A-class Eph ligand and primary binding/signaling panels support EPHA2 as an EphA receptor partner.	Evidence is mainly receptor-panel and EphA-family based; no exact standalone structure was identified in this pass.	exact_primary_candidate_pending_curator	pending_manual_approval	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1525	efna3 epha6	Efna3 Epha6	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=EFNA3+EPHA6;https://europepmc.org/search?query=EFNA3%20EPHA6	human;mouse	exact_primary_family_binding	EFNA3 is an A-class ephrin and EphA6 is a cognate EphA receptor; primary Eph/ephrin panel literature supports this family pairing.	Direct pair-specific functional evidence is less extensive than for EphA2/A3/A4; retain panel-level limitation.	exact_primary_candidate_pending_curator	pending_manual_approval	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1530	efna4 epha1	Efna4 Epha1	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=EFNA4+EPHA1;https://europepmc.org/search?query=EFNA4%20EPHA1	human;mouse	exact_primary_family_binding	EFNA4/ephrin-A4 is a cognate A-class Eph ligand and EPHA1 is within the established EphA receptor family.	Pair-specific direct evidence is panel-level and not a dedicated structure.	exact_primary_candidate_pending_curator	pending_manual_approval	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1533	efna5 epha1	Efna5 Epha1	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=EFNA5+EPHA1;https://europepmc.org/search?query=EFNA5%20EPHA1	human;mouse	exact_primary_family_binding	EFNA5/ephrin-A5 is an A-class Eph ligand and primary receptor-panel/citation evidence supports EphA receptor binding including EPHA1-family context.	Exact EPHA1 selectivity is less directly documented than EPHA3/4/7; retain the panel-level limitation.	exact_primary_candidate_pending_curator	pending_manual_approval	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1537	efna5 epha6	Efna5 Epha6	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/?term=EFNA5+EPHA6;https://europepmc.org/search?query=EFNA5%20EPHA6	human;mouse	exact_primary_family_binding	EFNA5 is a cognate A-class ephrin and primary EphA receptor panels support EphA6 binding.	Evidence is receptor-panel/family level rather than a dedicated EFNA5–EPHA6 structure.	exact_primary_candidate_pending_curator	pending_manual_approval	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1538	efna5 epha7	Efna5 Epha7	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/10366629/;https://pubmed.ncbi.nlm.nih.gov/28197551/;https://europepmc.org/search?query=EFNA5%20EPHA7	rat;mouse	exact_primary_binding	Primary striatal and developmental studies support ephrin-A5/EphA7 binding and EphA7-dependent guidance responses.	Binding selectivity varies by tissue and receptor presentation; no SCI-specific evidence was sought.	exact_primary_candidate_pending_curator	pending_manual_approval	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1572	epo crlf3	Epo Crlf3	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=epo+crlf3;https://pubmed.ncbi.nlm.nih.gov/40903881/;https://pubmed.ncbi.nlm.nih.gov/37168680/;https://pubmed.ncbi.nlm.nih.gov/36515543/;https://europepmc.org/search?query=epo+crlf3;https://europepmc.org/article/MED/40903881;https://europepmc.org/article/MED/37168680;https://europepmc.org/article/MED/36515543	mouse; human/comparator literature, unresolved	concrete but unresolved pair-specific lead	Expanded searches found a concrete pair-specific lead, but the submitted receptor assignment or primary assay remains unresolved and is retained conservatively for manual review.	The lead may reflect an atypical receptor, co-receptor, processed ligand, indirect signaling, computational inference, or context-specific association; no promotion was made.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1622	fbln1 itgb1	Fbln1 Itgb1	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	hold_low	https://pubmed.ncbi.nlm.nih.gov/25661773/;https://pubmed.ncbi.nlm.nih.gov/?term=FBLN1+ITGB1;https://europepmc.org/search?query=FBLN1%20ITGB1	human	exact_isoform_binding	An intracellular fibulin-1D-prime isoform was reported to bind the integrin beta1 cytoplasmic domain.	The evidence is isoform-specific and intracellular, unlike canonical extracellular fibulin-1 ligand activity; full receptor heterodimer is not specified.	contextual_or_unresolved_evidence	retained_low	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1623	fbn1 itga5	Fbn1 Itga5	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	hold_low	https://pubmed.ncbi.nlm.nih.gov/12807887/;https://pubmed.ncbi.nlm.nih.gov/?term=FBN1+ITGA5;https://europepmc.org/search?query=FBN1%20ITGA5	human	exact_heterodimer_family_binding	Fibrillin-1 RGD-containing fragments support alpha5beta1-mediated adhesion.	The submitted receptor is ITGA5 alone; direct evidence is for alpha5beta1, not the single subunit.	contextual_or_unresolved_evidence	retained_low	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1624	fbn1 itgb1	Fbn1 Itgb1	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	hold_low	https://pubmed.ncbi.nlm.nih.gov/12807887/;https://pubmed.ncbi.nlm.nih.gov/17158881/;https://europepmc.org/search?query=FBN1%20ITGB1	human	exact_heterodimer_family_binding	Primary adhesion studies support fibrillin-1 binding to alpha5beta1 and other beta1-containing integrins.	The submitted receptor is ITGB1 alone; alpha partner and receptor presentation are unresolved.	contextual_or_unresolved_evidence	retained_low	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1625	fbn1 itgb3	Fbn1 Itgb3	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	hold_low	https://pubmed.ncbi.nlm.nih.gov/12807887/;https://europepmc.org/search?query=FBN1%20ITGB3	human	exact_heterodimer_family_binding	Fibrillin-1 fragments support alphaVbeta3-mediated adhesion, implicating ITGB3 in the receptor complex.	The submitted beta3 subunit is incomplete; alphaV partner and fragment-dependent binding must be retained.	contextual_or_unresolved_evidence	retained_low	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1626	fbn1 itgb6	Fbn1 Itgb6	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	hold_low	https://pubmed.ncbi.nlm.nih.gov/17158881/;https://europepmc.org/search?query=FBN1%20ITGB6	human	exact_heterodimer_binding	A primary SPR/adhesion study identifies alphaVbeta6 as a fibrillin-1 receptor.	The submitted receptor is ITGB6 alone and exact pair should be represented as alphaVbeta6.	contextual_or_unresolved_evidence	retained_low	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1631	fga itga5	Fga Itga5	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	hold_low	https://pubmed.ncbi.nlm.nih.gov/15637140/;https://pubmed.ncbi.nlm.nih.gov/?term=FGA+ITGA5;https://europepmc.org/search?query=FGA%20ITGA5	human	exact_fragment_heterodimer_binding	Fibrinogen alphaC domains contain RGD-dependent sites that support alpha5beta1 adhesion.	Evidence is for processed/oligomerized alphaC domains and alpha5beta1, not FGA or ITGA5 alone.	contextual_or_unresolved_evidence	retained_low	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1632	fga itgad	Fga Itgad	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=FGA+ITGAD+fibrinogen;https://europepmc.org/search?query=FGA%20ITGAD%20fibrinogen	human;mouse	family_only	Fibrinogen is an integrin ligand in leukocytes, but exact alphaDbeta2/FGA-chain evidence was not resolved.	The submitted receptor lacks ITGB2 and chain-specific binding is unclear.	contextual_or_unresolved_evidence	retained_low	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1634	fga itgax	Fga Itgax	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	hold_low	https://pubmed.ncbi.nlm.nih.gov/?term=FGA+ITGAX+fibrinogen;https://europepmc.org/search?query=FGA%20ITGAX%20fibrinogen	human;mouse	family_only	Fibrinogen-family integrin binding is plausible for beta2 leukocyte integrins, but no chain-specific FGA-alphaXbeta2 primary packet was located.	ITGAX requires ITGB2 and the exact fibrinogen chain/fragment is unresolved.	contextual_or_unresolved_evidence	retained_low	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
