pair_key	pair_label_canonical	in_module20a	in_cellchat_priority	in_cellchat_full	in_liana_consensus	module20a_mouse_confidence	module20a_human_confidence	module20a_confidence_extractability	module20a_conservation_status	cellchat_priority_annotations	cellchat_priority_pathways	cellchat_priority_directness	cellchat_priority_source_records
spon2 itga4	Spon2 Itga4	yes	no	no	yes	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
spon2 itga5	Spon2 Itga5	yes	no	no	yes	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
spon2 itgam	Spon2 Itgam	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
spon2 itgb1	Spon2 Itgb1	yes	no	no	yes	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
spon2 itgb2	Spon2 Itgb2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
spp1 ccr8	Spp1 Ccr8	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
spp1 cd44	Spp1 Cd44	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
spp1 itga4_itgb1	Spp1 ITGA4_ITGB1	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
spp1 itga5_itgb1	Spp1 ITGA5_ITGB1	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
spp1 itga8	Spp1 Itga8	yes	no	no	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
spp1 itga8_itgb1	Spp1 ITGA8_ITGB1	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
spp1 itga9_itgb1	Spp1 ITGA9_ITGB1	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
spp1 itgav_itgb1	Spp1 ITGAV_ITGB1	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
spp1 itgav_itgb3	Spp1 ITGAV_ITGB3	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
spp1 itgav_itgb5	Spp1 ITGAV_ITGB5	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
spp1 itgav_itgb6	Spp1 ITGAV_ITGB6	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
spp1 itgb1	Spp1 Itgb1	yes	no	no	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
spp1 ptger4	Spp1 Ptger4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
spp1 s1pr1	Spp1 S1pr1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
sptan1 ptpra	Sptan1 Ptpra	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
sptbn2 ptpra	Sptbn2 Ptpra	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
sst adra2a	Sst Adra2a	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
sst grm7	Sst Grm7	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
sst mtnr1a	Sst Mtnr1a	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
sst sstr1	Sst Sstr1	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
sst sstr2	Sst Sstr2	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
sst sstr3	Sst Sstr3	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
sst sstr4	Sst Sstr4	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
sst sstr5	Sst Sstr5	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
st6gal1 cd22	St6gal1 Cd22	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
st6gal1 egfr	St6gal1 Egfr	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
substance p tacr1	Substance P Tacr1	yes	no	no	no	low	uncertain	uncertain_or_unassessed	present_in_both_species_sources				
substance p tacr2	Substance P Tacr2	yes	no	no	no	low	low	uncertain_or_unassessed	present_in_both_species_sources				
substance p tacr3	Substance P Tacr3	yes	no	no	no	low	uncertain	uncertain_or_unassessed	present_in_both_species_sources				
t3-dio3 thra	T3-DIO3 Thra	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
t3-dio3 thrb	T3-DIO3 Thrb	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tac1 dpp4	Tac1 Dpp4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tac1 fap	Tac1 Fap	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tac1 tacr1	Tac1 Tacr1	yes	yes	yes	yes	low	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	TAC	seed_candidate_simple	CellChat:TAC1_TACR1
tac1 tacr2	Tac1 Tacr2	yes	yes	yes	yes	low	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	TAC	seed_candidate_simple	CellChat:TAC1_TACR2
tac1 tacr3	Tac1 Tacr3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tac2 tacr1	Tac2 Tacr1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tac2 tacr2	Tac2 Tacr2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tac2 tacr3	Tac2 Tacr3	no	no	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tac4 tacr1	Tac4 Tacr1	yes	yes	yes	no	low	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	TAC	seed_candidate_simple	CellChat:TAC4_TACR1
tafa4 fpr1	Tafa4 Fpr1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tafa5 fpr2	Tafa5 Fpr2	yes	no	no	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_plus_human_ortholog_mapping_only				
tax1bp3 adgrb1	Tax1bp3 Adgrb1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tax1bp3 adgrb2	Tax1bp3 Adgrb2	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tcn2 cnr1	Tcn2 Cnr1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tcn2 lrp2	Tcn2 Lrp2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tctn1 tmem67	Tctn1 Tmem67	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tdgf1 acvr1b	Tdgf1 Acvr1b	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tdgf1 acvr1c	Tdgf1 Acvr1c	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tdgf1 acvr2a	Tdgf1 Acvr2a	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tdgf1 acvr2b	Tdgf1 Acvr2b	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tdgf1 gpc1	Tdgf1 Gpc1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm1 adgrl1	Tenm1 Adgrl1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm1 adgrl2	Tenm1 Adgrl2	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm1 adgrl3	Tenm1 Adgrl3	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm2 adgrl1	Tenm2 Adgrl1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm2 adgrl2	Tenm2 Adgrl2	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm2 adgrl3	Tenm2 Adgrl3	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm2_flrt1 adgrl1	TENM2_FLRT1 Adgrl1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm2_flrt3 adgrl1	TENM2_FLRT3 Adgrl1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm2_flrt3 adgrl2	TENM2_FLRT3 Adgrl2	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm3 adgrl1	Tenm3 Adgrl1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm3 adgrl2	Tenm3 Adgrl2	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm3 adgrl3	Tenm3 Adgrl3	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm3_flrt1 adgrl3	TENM3_FLRT1 Adgrl3	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm3_flrt3 adgrl3	TENM3_FLRT3 Adgrl3	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm4 adgrl1	Tenm4 Adgrl1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm4 adgrl2	Tenm4 Adgrl2	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm4 adgrl3	Tenm4 Adgrl3	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm4_flrt1 adgrl1	TENM4_FLRT1 Adgrl1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tenm4_flrt3 adgrl1	TENM4_FLRT3 Adgrl1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
testosterone-akr1d1 ar	Testosterone-AKR1D1 Ar	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
testosterone-hsd17b12 ar	Testosterone-HSD17B12 Ar	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
testosterone-hsd17b3 ar	Testosterone-HSD17B3 Ar	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tff1 muc5ac	Tff1 Muc5ac	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tff2 cxcr4	Tff2 Cxcr4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tff2 muc6	Tff2 Muc6	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tff3 ackr3	Tff3 Ackr3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tff3 cxcr4	Tff3 Cxcr4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tfpi f3	Tfpi F3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tfpi lrp1	Tfpi Lrp1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tfpi sdc4	Tfpi Sdc4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tfpi vldlr	Tfpi Vldlr	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tg asgr1	Tg Asgr1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tg lrp2	Tg Lrp2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tg tpo	Tg Tpo	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfa egfr	Tgfa Egfr	yes	yes	yes	no	low	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	EGF	seed_candidate_simple	CellChat:TGFA_EGFR
tgfa egfr_erbb2	Tgfa Egfr_erbb2	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	EGF	seed_candidate_complex_or_cofactor_context	CellChat:TGFA_EGFR_ERBB2
tgfa erbb3	Tgfa Erbb3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfa erbb4	Tgfa Erbb4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb1 acvr1_tgfbr	Tgfb1 Acvr1_tgfbr	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	TGFb	seed_candidate_complex_or_cofactor_context	CellChat:TGFB1_ACVR1_TGFBR1
tgfb1 acvr1_tgfbr1_tgfbr2	Tgfb1 Acvr1_Tgfbr1_Tgfbr2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb1 acvr1_tgfbr2	Tgfb1 Acvr1_Tgfbr2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb1 acvr1b_tgfbr2	Tgfb1 Acvr1b_tgfbr2	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	TGFb	seed_candidate_complex_or_cofactor_context	CellChat:TGFB1_ACVR1B_TGFBR2
tgfb1 acvr1c_tgfbr2	Tgfb1 Acvr1c_tgfbr2	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	TGFb	seed_candidate_complex_or_cofactor_context	CellChat:TGFB1_ACVR1C_TGFBR2
tgfb1 acvrl1	Tgfb1 Acvrl1	yes	no	no	yes	low	low	uncertain_or_unassessed	mouse_source_plus_human_ortholog_mapping_only				
tgfb1 cav1	Tgfb1 Cav1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb1 cxcr4	Tgfb1 Cxcr4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb1 egfr	Tgfb1 Egfr	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb1 eng	Tgfb1 Eng	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb1 itgav_itgb6	Tgfb1 Itgav_Itgb6	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb1 itgb1	Tgfb1 Itgb1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb1 itgb3	Tgfb1 Itgb3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb1 itgb5	Tgfb1 Itgb5	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb1 itgb8	Tgfb1 Itgb8	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb1 lpp	Tgfb1 Lpp	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb1 sdc2	Tgfb1 Sdc2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb1 tgfbr1_r2	Tgfb1 Tgfbr1_r2	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	TGFb	seed_candidate_complex_or_cofactor_context	CellChat:TGFB1_TGFBR1_TGFBR2
tgfb1 tgfbr1_tgfbr2	Tgfb1 Tgfbr1_Tgfbr2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb1 tgfbr2	Tgfb1 Tgfbr2	yes	no	no	no	medium	medium	medium_or_lower_only	mouse_source_plus_human_ortholog_mapping_only				
tgfb1 tgfbr3	Tgfb1 Tgfbr3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb1 vasn	Tgfb1 Vasn	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb2 acvr1_tgfbr	Tgfb2 Acvr1_tgfbr	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	TGFb	seed_candidate_complex_or_cofactor_context	CellChat:TGFB2_ACVR1_TGFBR1
tgfb2 acvr1_tgfbr1_tgfbr2	Tgfb2 Acvr1_Tgfbr1_Tgfbr2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb2 acvr1_tgfbr2	Tgfb2 Acvr1_Tgfbr2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb2 acvr1b_tgfbr2	Tgfb2 Acvr1b_tgfbr2	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	TGFb	seed_candidate_complex_or_cofactor_context	CellChat:TGFB2_ACVR1B_TGFBR2
tgfb2 acvr1c_tgfbr2	Tgfb2 Acvr1c_tgfbr2	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	TGFb	seed_candidate_complex_or_cofactor_context	CellChat:TGFB2_ACVR1C_TGFBR2
tgfb2 eng	Tgfb2 Eng	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb2 tgfbr1_r2	Tgfb2 Tgfbr1_r2	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	TGFb	seed_candidate_complex_or_cofactor_context	CellChat:TGFB2_TGFBR1_TGFBR2
tgfb2 tgfbr1_tgfbr2	Tgfb2 Tgfbr1_Tgfbr2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb2 tgfbr3	Tgfb2 Tgfbr3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb3 acvr1_tgfbr	Tgfb3 Acvr1_tgfbr	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	TGFb	seed_candidate_complex_or_cofactor_context	CellChat:TGFB3_ACVR1_TGFBR1
tgfb3 acvr1_tgfbr1_tgfbr2	Tgfb3 Acvr1_Tgfbr1_Tgfbr2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb3 acvr1_tgfbr2	Tgfb3 Acvr1_Tgfbr2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb3 acvr1b_tgfbr2	Tgfb3 Acvr1b_tgfbr2	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	TGFb	seed_candidate_complex_or_cofactor_context	CellChat:TGFB3_ACVR1B_TGFBR2
tgfb3 acvr1c_tgfbr2	Tgfb3 Acvr1c_tgfbr2	yes	yes	yes	yes	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	TGFb	seed_candidate_complex_or_cofactor_context	CellChat:TGFB3_ACVR1C_TGFBR2
tgfb3 acvrl1	Tgfb3 Acvrl1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb3 eng	Tgfb3 Eng	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb3 itgb1	Tgfb3 Itgb1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb3 itgb3	Tgfb3 Itgb3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb3 itgb5	Tgfb3 Itgb5	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb3 itgb6	Tgfb3 Itgb6	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb3 tgfbr1_r2	Tgfb3 Tgfbr1_r2	yes	yes	yes	no	uncertain	uncertain	uncertain_or_unassessed	mouse_source_only_in_current_sources	Secreted Signaling	TGFb	seed_candidate_complex_or_cofactor_context	CellChat:TGFB3_TGFBR1_TGFBR2
tgfb3 tgfbr1_tgfbr2	Tgfb3 Tgfbr1_Tgfbr2	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgfb3 tgfbr3	Tgfb3 Tgfbr3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgm2 adgrg1	Tgm2 Adgrg1	no	no	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgm2 itga4	Tgm2 Itga4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgm2 itga9	Tgm2 Itga9	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgm2 itgb1	Tgm2 Itgb1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgm2 itgb3	Tgm2 Itgb3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgm2 sdc4	Tgm2 Sdc4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgm2 tbxa2r	Tgm2 Tbxa2r	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
tgs1 rxra	Tgs1 Rxra	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
thbs1 cd36	Thbs1 Cd36	no	yes	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS1_CD36
thbs1 cd47	Thbs1 Cd47	no	yes	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS1_CD47
thbs1 itga2b_itgb3	Thbs1 Itga2b_Itgb3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
thbs1 itga3_itgb1	Thbs1 ITGA3_ITGB1	no	yes	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS1_ITGA3_ITGB1
thbs1 itga4	Thbs1 Itga4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
thbs1 itga6	Thbs1 Itga6	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
thbs1 itgav_itgb3	Thbs1 ITGAV_ITGB3	no	yes	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS1_ITGAV_ITGB3
thbs1 lrp1	Thbs1 Lrp1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
thbs1 lrp5	Thbs1 Lrp5	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
thbs1 ptprj	Thbs1 Ptprj	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
thbs1 scarb1	Thbs1 Scarb1	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
thbs1 sdc1	Thbs1 Sdc1	no	yes	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS1_SDC1
thbs1 sdc4	Thbs1 Sdc4	no	yes	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS1_SDC4
thbs1 tnfrsf11b	Thbs1 Tnfrsf11b	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
thbs2 cd36	Thbs2 Cd36	no	yes	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS2_CD36
thbs2 cd47	Thbs2 Cd47	no	yes	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS2_CD47
thbs2 itga3_itgb1	Thbs2 ITGA3_ITGB1	no	yes	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS2_ITGA3_ITGB1
thbs2 itga4	Thbs2 Itga4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
thbs2 itga6	Thbs2 Itga6	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
thbs2 itgav_itgb3	Thbs2 ITGAV_ITGB3	no	yes	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS2_ITGAV_ITGB3
thbs2 notch3	Thbs2 Notch3	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
thbs2 notch4	Thbs2 Notch4	no	no	no	yes	not_assessed	not_assessed	not_assessed	not_in_module20a				
thbs2 sdc1	Thbs2 Sdc1	no	yes	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS2_SDC1
thbs2 sdc4	Thbs2 Sdc4	no	yes	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS2_SDC4
thbs3 cd36	Thbs3 Cd36	no	yes	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS3_CD36
thbs3 cd47	Thbs3 Cd47	no	yes	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS3_CD47
thbs3 itga3_itgb1	Thbs3 ITGA3_ITGB1	no	yes	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS3_ITGA3_ITGB1
thbs3 itgav_itgb3	Thbs3 ITGAV_ITGB3	no	yes	yes	yes	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS3_ITGAV_ITGB3
thbs3 sdc1	Thbs3 Sdc1	no	yes	yes	no	not_assessed	not_assessed	not_assessed	not_in_module20a	ECM-Receptor	THBS	seed_candidate_ecm_or_adhesion_context	CellChat:THBS3_SDC1
