review_id	pair_key	pair_label_canonical	review_priority	review_priority_rationale	original_confidence	search_status	last_worker_verdict	source_locators	support_kind	evidence_summary	limitations	disposition	decision_basis
M20A-EXT-2930	rims2 abca1	Rims2 Abca1	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	intracellular_scaffold_or_transporter_pair	RIMS proteins are intracellular presynaptic scaffolds and the proposed partners are channels/transporters, not extracellular ligands or receptors.	Composite synaptic-complex or expression evidence is outside a simple LR edge.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2987	s100a1 ryr1	S100a1 Ryr1	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/18089560/	wrong-pair/non-ligand-receptor relationship	The exact s100a1 ryr1 relationship is not a qualifying ligand–receptor edge: the entities are intracellular regulators/channels, a co-receptor component, a reversed selectin interaction, or the wrong molecular partner.	The relation fails the requested ligand–receptor definition or has reversed/wrong-pair orientation; related biology was not substituted.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2988	s100a1 ryr2	S100a1 Ryr2	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/26005840/	wrong-pair/non-ligand-receptor relationship	The exact s100a1 ryr2 relationship is not a qualifying ligand–receptor edge: the entities are intracellular regulators/channels, a co-receptor component, a reversed selectin interaction, or the wrong molecular partner.	The relation fails the requested ligand–receptor definition or has reversed/wrong-pair orientation; related biology was not substituted.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2991	s100a10 cftr	S100a10 Cftr	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/17581860/	wrong-pair/non-ligand-receptor relationship	The exact s100a10 cftr relationship is not a qualifying ligand–receptor edge: the entities are intracellular regulators/channels, a co-receptor component, a reversed selectin interaction, or the wrong molecular partner.	The relation fails the requested ligand–receptor definition or has reversed/wrong-pair orientation; related biology was not substituted.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2993	s100a10 trpv6	S100a10 Trpv6	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/18187190/	wrong-pair/non-ligand-receptor relationship	The exact s100a10 trpv6 relationship is not a qualifying ligand–receptor edge: the entities are intracellular regulators/channels, a co-receptor component, a reversed selectin interaction, or the wrong molecular partner.	The relation fails the requested ligand–receptor definition or has reversed/wrong-pair orientation; related biology was not substituted.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2995	s100a4 egfr	S100a4 Egfr	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/27559743/	wrong_pair_primary	The primary study supports S100A4 binding EGF and separately EGF binding EGFR, not S100A4 binding EGFR.	This is a non-ligand-receptor/wrong-pair relationship for the submitted orientation.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-3029	sele cd44	Sele Cd44	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/21457936/	wrong-pair/non-ligand-receptor relationship	The exact sele cd44 relationship is not a qualifying ligand–receptor edge: the entities are intracellular regulators/channels, a co-receptor component, a reversed selectin interaction, or the wrong molecular partner.	The relation fails the requested ligand–receptor definition or has reversed/wrong-pair orientation; related biology was not substituted.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-3121	sertad1 ar	Sertad1 Ar	8	liana_only_discovery	low	completed_agent_review	reject_pair	NONE	wrong-pair/non-ligand-receptor relationship	The exact sertad1 ar relationship is not a qualifying ligand–receptor edge: the entities are intracellular regulators/channels, a co-receptor component, a reversed selectin interaction, or the wrong molecular partner.	The relation fails the requested ligand–receptor definition or has reversed/wrong-pair orientation; related biology was not substituted.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-3130	shank1 sstr2	Shank1 Sstr2	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	no_qualifying_exact_pair	The input does not represent an established simple ligand-receptor edge in the primary literature; the lead is a mismatch, unsupported composite, processing relation, or unrelated intracellular/pathway association.	Database, expression, pathway, family, protease, clearance, adhesion, or composite evidence cannot rescue the exact-pair claim.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-3131	shank2 cftr	Shank2 Cftr	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	no_qualifying_exact_pair	The input does not represent an established simple ligand-receptor edge in the primary literature; the lead is a mismatch, unsupported composite, processing relation, or unrelated intracellular/pathway association.	Database, expression, pathway, family, protease, clearance, adhesion, or composite evidence cannot rescue the exact-pair claim.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-3132	shbg cldn4	Shbg Cldn4	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	no_qualifying_exact_pair	The input does not represent an established simple ligand-receptor edge in the primary literature; the lead is a mismatch, unsupported composite, processing relation, or unrelated intracellular/pathway association.	Database, expression, pathway, family, protease, clearance, adhesion, or composite evidence cannot rescue the exact-pair claim.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-3133	shbg gprc6a	Shbg Gprc6a	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	no_qualifying_exact_pair	The input does not represent an established simple ligand-receptor edge in the primary literature; the lead is a mismatch, unsupported composite, processing relation, or unrelated intracellular/pathway association.	Database, expression, pathway, family, protease, clearance, adhesion, or composite evidence cannot rescue the exact-pair claim.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-3134	shbg slc37a1	Shbg Slc37a1	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	no_qualifying_exact_pair	The input does not represent an established simple ligand-receptor edge in the primary literature; the lead is a mismatch, unsupported composite, processing relation, or unrelated intracellular/pathway association.	Database, expression, pathway, family, protease, clearance, adhesion, or composite evidence cannot rescue the exact-pair claim.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-3145	sirpa cd47	Sirpa Cd47	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/17070842/; https://pubmed.ncbi.nlm.nih.gov/18025220/; https://pubmed.ncbi.nlm.nih.gov/19628875/	wrong_orientation_primary	Primary studies support CD47 binding SIRPalpha, with SIRPalpha as the receptor and CD47 as the ligand/cell-surface marker.	The submitted orientation places SIRPA as ligand and CD47 as receptor, opposite to the established relationship.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-3146	slc6a8 lifr	Slc6a8 Lifr	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	no_qualifying_exact_pair	The input does not represent an established simple ligand-receptor edge in the primary literature; the lead is a mismatch, unsupported composite, processing relation, or unrelated intracellular/pathway association.	Database, expression, pathway, family, protease, clearance, adhesion, or composite evidence cannot rescue the exact-pair claim.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-3152	slit2 dcc	Slit2 Dcc	8	liana_only_discovery	low	completed_agent_review	reject_pair	NONE	wrong-pair/non-ligand-receptor relationship	The exact slit2 dcc relationship is not a qualifying ligand–receptor edge: the entities are intracellular regulators/channels, a co-receptor component, a reversed selectin interaction, or the wrong molecular partner.	The relation fails the requested ligand–receptor definition or has reversed/wrong-pair orientation; related biology was not substituted.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-3154	slit2 plxna1	Slit2 Plxna1	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	no_qualifying_exact_pair	The input does not represent an established simple ligand-receptor edge in the primary literature; the lead is a mismatch, unsupported composite, processing relation, or unrelated intracellular/pathway association.	Database, expression, pathway, family, protease, clearance, adhesion, or composite evidence cannot rescue the exact-pair claim.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-3160	slitrk1 enpep	Slitrk1 Enpep	8	liana_only_discovery	low	completed_agent_review	reject_pair	NONE	wrong-pair/non-ligand-receptor relationship	The exact slitrk1 enpep relationship is not a qualifying ligand–receptor edge: the entities are intracellular regulators/channels, a co-receptor component, a reversed selectin interaction, or the wrong molecular partner.	The relation fails the requested ligand–receptor definition or has reversed/wrong-pair orientation; related biology was not substituted.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-3161	slitrk1 tnfrsf11b	Slitrk1 Tnfrsf11b	8	liana_only_discovery	low	completed_agent_review	reject_pair	NONE	wrong-pair/non-ligand-receptor relationship	The exact slitrk1 tnfrsf11b relationship is not a qualifying ligand–receptor edge: the entities are intracellular regulators/channels, a co-receptor component, a reversed selectin interaction, or the wrong molecular partner.	The relation fails the requested ligand–receptor definition or has reversed/wrong-pair orientation; related biology was not substituted.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-3162	slitrk3 ptprs	Slitrk3 Ptprs	8	liana_only_discovery	low	completed_agent_review	reject_pair	NONE	wrong-pair/non-ligand-receptor relationship	The exact slitrk3 ptprs relationship is not a qualifying ligand–receptor edge: the entities are intracellular regulators/channels, a co-receptor component, a reversed selectin interaction, or the wrong molecular partner.	The relation fails the requested ligand–receptor definition or has reversed/wrong-pair orientation; related biology was not substituted.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
