source_database	ligand_components	receptor_components	source_ligand	source_receptor	source_record_id	pathway	annotation	evidence	review_status	reason
master_LR_union	PGF	FLT1	Pgf	Flt1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PGF	FLT1+KDR	Pgf	Flt1_Kdr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PGF	KDR	Pgf	Kdr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PGF	NRP1	Pgf	Nrp1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PGF	NRP2	Pgf	Nrp2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PI16	MFAP3L	Pi16	Mfap3l					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PI16	TNFRSF21	Pi16	Tnfrsf21					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PIGA	PIGR	Piga	Pigr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PIP	AQP5	Pip	Aqp5					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PIP	CD4	Pip	Cd4					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PIP	NPTN	Pip	Nptn					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PIRA1	CNTFR	Pira1	Cntfr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PIRA1	LAIR1	Pira1	Lair1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PIRA12	CNTFR	Pira12	Cntfr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PIRA12	LAIR1	Pira12	Lair1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PIRA13	CNTFR	Pira13	Cntfr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PIRA13	LAIR1	Pira13	Lair1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PIRA2	CNTFR	Pira2	Cntfr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PIRA2	LAIR1	Pira2	Lair1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PIRB	CNTFR	Pirb	Cntfr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PIRB	LAIR1	Pirb	Lair1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PKM	CD44	Pkm	Cd44					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLA2G2A	EGFR	Pla2g2a	Egfr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLA2G2A	ERBB3	Pla2g2a	Erbb3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLA2G2A	ITGA4	Pla2g2a	Itga4					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLA2G2A	ITGA5	Pla2g2a	Itga5					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLA2G2A	ITGAV	Pla2g2a	Itgav					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLA2G2A	ITGB1	Pla2g2a	Itgb1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLA2G2A	ITGB3	Pla2g2a	Itgb3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLAT	GM49368	Plat	Gm49368					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLAT	ITGAM	Plat	Itgam					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLAT	ITGB2	Plat	Itgb2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLAT	ITGB2L	Plat	Itgb2l					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLAT	LRP1	Plat	Lrp1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLAU	IGF2R	Plau	Igf2r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLAU	ITGA3	Plau	Itga3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLAU	ITGA5	Plau	Itga5					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLAU	ITGAM	Plau	Itgam					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLAU	ITGB1	Plau	Itgb1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLAU	ITGB5	Plau	Itgb5					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLAU	LRP1	Plau	Lrp1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLAU	LRP2	Plau	Lrp2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLAU	ST14	Plau	St14					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLAU	VLDLR	Plau	Vldlr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLB1	IGDCC4	Plb1	Igdcc4					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLEKHO2	PDGFRB	Plekho2	Pdgfrb					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLG	F2R	Plg	F2r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLG	F2RL1	Plg	F2rl1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLG	F2RL2	Plg	F2rl2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLG	F2RL3	Plg	F2rl3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLG	F3	Plg	F3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLG	FLT1	Plg	Flt1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLG	ITGA9	Plg	Itga9					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLG	ITGAM	Plg	Itgam					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLG	ITGB1	Plg	Itgb1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLG	ITGB2	Plg	Itgb2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLG	PARD3	Plg	Pard3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLG	PLAT	Plg	Plat					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLG	PLAU	Plg	Plau					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLG	PLAUR	Plg	Plaur					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLTP	APOA1	Pltp	Apoa1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLXNA1	NOTCH1	Plxna1	Notch1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLXNA1	TREM2	Plxna1	Trem2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLXNA1	TYROBP	Plxna1	Tyrobp					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PLXNA2	SEMA6A	Plxna2	Sema6a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PMCH	ADRA2A	Pmch	Adra2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PMCH	GRM7	Pmch	Grm7					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PMCH	MCHR1	Pmch	Mchr1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PMCH	MERTK	Pmch	Mertk					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PMCH	MTNR1A	Pmch	Mtnr1a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A1	ADRA1A	Pnmt_Slc18a1	Adra1a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A1	ADRA1B	Pnmt_Slc18a1	Adra1b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A1	ADRA1D	Pnmt_Slc18a1	Adra1d					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A1	ADRA2A	Pnmt_Slc18a1	Adra2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A1	ADRA2B	Pnmt_Slc18a1	Adra2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A1	ADRA2C	Pnmt_Slc18a1	Adra2c					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A1	ADRB1	Pnmt_Slc18a1	Adrb1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A1	ADRB2	Pnmt_Slc18a1	Adrb2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A1	ADRB3	Pnmt_Slc18a1	Adrb3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A2	ADRA1A	Pnmt_Slc18a2	Adra1a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A2	ADRA1B	Pnmt_Slc18a2	Adra1b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A2	ADRA1D	Pnmt_Slc18a2	Adra1d					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A2	ADRA2A	Pnmt_Slc18a2	Adra2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A2	ADRA2B	Pnmt_Slc18a2	Adra2b					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A2	ADRA2C	Pnmt_Slc18a2	Adra2c					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A2	ADRB1	Pnmt_Slc18a2	Adrb1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A2	ADRB2	Pnmt_Slc18a2	Adrb2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNMT+SLC18A2	ADRB3	Pnmt_Slc18a2	Adrb3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNOC	ADRA2A	Pnoc	Adra2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNOC	GRM7	Pnoc	Grm7					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PNOC	MTNR1A	Pnoc	Mtnr1a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PODXL	SELL	Podxl	Sell					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PODXL2	SELL	Podxl2	Sell					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	ADCYAP1R1	Pomc	Adcyap1r1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	ADRA2A	Pomc	Adra2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	ADRB2	Pomc	Adrb2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	ADRB3	Pomc	Adrb3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	GPR20	Pomc	Gpr20					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	GPR84	Pomc	Gpr84					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	GRM7	Pomc	Grm7					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	MC1R	Pomc	Mc1r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	MC2R	Pomc	Mc2r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	MC3R	Pomc	Mc3r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	MC4R	Pomc	Mc4r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	MC5R	Pomc	Mc5r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	MRAP	Pomc	Mrap					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	MTNR1A	Pomc	Mtnr1a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	OPRD1	Pomc	Oprd1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	OPRK1	Pomc	Oprk1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	OPRL1	Pomc	Oprl1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	OPRM1	Pomc	Oprm1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	PTH1R	Pomc	Pth1r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	RAMP2	Pomc	Ramp2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	RAMP3	Pomc	Ramp3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	TSHR	Pomc	Tshr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POMC	VIPR1	Pomc	Vipr1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POSTN	ITGAV	Postn	Itgav					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POSTN	ITGAV+ITGB3	Postn	Itgav_Itgb3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POSTN	ITGAV+ITGB5	Postn	Itgav_Itgb5					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POSTN	ITGB3	Postn	Itgb3					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POSTN	ITGB5	Postn	Itgb5					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	POSTN	PTK7	Postn	Ptk7					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPBP	ACKR1	Ppbp	Ackr1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPBP	ADRA2A	Ppbp	Adra2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPBP	CXCR1	Ppbp	Cxcr1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPBP	CXCR2	Ppbp	Cxcr2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPBP	GRM7	Ppbp	Grm7					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPBP	MTNR1A	Ppbp	Mtnr1a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPBP	OPRD1	Ppbp	Oprd1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPBP	OPRM1	Ppbp	Oprm1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPIA	BSG	Ppia	Bsg					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPY	ADRA2A	Ppy	Adra2a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPY	GPR83	Ppy	Gpr83					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPY	GRM7	Ppy	Grm7					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPY	MTNR1A	Ppy	Mtnr1a					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPY	NPFFR1	Ppy	Npffr1					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPY	NPFFR2	Ppy	Npffr2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPY	NPY1R	Ppy	Npy1r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPY	NPY2R	Ppy	Npy2r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPY	NPY4R	Ppy	Npy4r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPY	NPY5R	Ppy	Npy5r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPY	NPY6R	Ppy	Npy6r					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PPY	PGR15L	Ppy	Pgr15l					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PRG4	CD44	Prg4	Cd44					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PRG4	TLR2	Prg4	Tlr2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PRG4	TLR4	Prg4	Tlr4					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PRL	ERBB2	Prl	Erbb2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PRL2A1	ERBB2	Prl2a1	Erbb2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PRL2A1	PRLR	Prl2a1	Prlr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PRL2B1	ERBB2	Prl2b1	Erbb2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PRL2B1	PRLR	Prl2b1	Prlr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PRL2C1	ERBB2	Prl2c1	Erbb2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PRL2C1	PRLR	Prl2c1	Prlr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PRL2C2	ERBB2	Prl2c2	Erbb2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PRL2C2	PRLR	Prl2c2	Prlr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PRL2C3	ERBB2	Prl2c3	Erbb2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PRL2C3	PRLR	Prl2c3	Prlr					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
master_LR_union	PRL2C5	ERBB2	Prl2c5	Erbb2					candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit
