source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	review_status	reason
CellChatDB.mouse;master_LR_union	CEACAM1	CEACAM1	Ceacam1	Ceacam1	CEACAM1_CEACAM1	CEACAM	Cell-Cell Contact	PMID:21982860	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CEACAM1	CEACAM2	Ceacam1	Ceacam2	CEACAM1_CEACAM2	CEACAM	Cell-Cell Contact	PMID:21982860	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CEACAM1	CEACAM5	Ceacam1	Ceacam5	CEACAM1_CEACAM5	CEACAM	Cell-Cell Contact	PMID: 11590190	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CEACAM1	PSG20	Ceacam1	Psg20	CEACAM1_PSG20	CEACAM	Cell-Cell Contact	PMID:24743304	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CEACAM2	CD1D1	Ceacam2	Cd1d1	CEACAM2_CD1D1	CEACAM	Cell-Cell Contact	PMID:24104458	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CEACAM2	CD1D2	Ceacam2	Cd1d2	CEACAM2_CD1D2	CEACAM	Cell-Cell Contact	PMID:24104458	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CEACAM2	CD8A	Ceacam2	Cd8a	CEACAM2_CD8A	CEACAM	Cell-Cell Contact	PMID:24104458	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CEACAM2	CEACAM2	Ceacam2	Ceacam2	CEACAM2_CEACAM2	CEACAM	Cell-Cell Contact	PMID:21982860	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CEACAM2	PSG20	Ceacam2	Psg20	CEACAM2_PSG20	CEACAM	Cell-Cell Contact	PMID:24743304	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CEL	RORA	Cel	Rora	Cholesterol-Cholesterol-CEL_RORA	Cholesterol	Non-protein Signaling	HMRbase;PDB:1N83;PMID:12467577	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CGA+TSHB	TSHR	Cga_Tshb	Tshr	Thyrotropin-CGA_TSHB_TSHR	TSH	Non-protein Signaling	PMID: 12045259	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CHAT+SLC18A3	CHRNA7	Slc18a3_Chat	Chrna7	Acetylcholine-Ach-CHAT_SLC18A3_CHRNA7	Ach	Non-protein Signaling	IUPHAR;PMID: 33674322;reactome;uniprot	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CHAT+SLC5A7	CHRNA7	Slc5a7_Chat	Chrna7	Acetylcholine-Ach-CHAT_SLC5A7_CHRNA7	Ach	Non-protein Signaling	IUPHAR;PMID: 33674322;reactome;uniprot	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CLDN1	CLDN1	Cldn1	Cldn1	CLDN1_CLDN1	CLDN	Cell-Cell Contact	PMID: 31942240	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CLDN2	CLDN2	Cldn2	Cldn2	CLDN2_CLDN2	CLDN	Cell-Cell Contact	PMID: 31942240	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CLDN3	CLDN3	Cldn3	Cldn3	CLDN3_CLDN3	CLDN	Cell-Cell Contact	PMID: 31942240	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	COL3A1	ADGRG1	Col3a1	Adgrg1	COL3A1_ADGRG1	ADGRG	Cell-Cell Contact	PMID: 31462748;UniProtKB	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	COL4A1	ADGRG6	Col4a1	Adgrg6	COL4A1_ADGRG6	ADGRG	Cell-Cell Contact	PMID: 31462748	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	COL4A2	ADGRG6	Col4a2	Adgrg6	COL4A2_ADGRG6	ADGRG	Cell-Cell Contact	PMID: 31462748	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	COL4A3	ADGRG6	Col4a3	Adgrg6	COL4A3_ADGRG6	ADGRG	Cell-Cell Contact	PMID: 31462748	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	COL4A4	ADGRG6	Col4a4	Adgrg6	COL4A4_ADGRG6	ADGRG	Cell-Cell Contact	PMID: 31462748	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	COL4A5	ADGRG6	Col4a5	Adgrg6	COL4A5_ADGRG6	ADGRG	Cell-Cell Contact	PMID: 31462748	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	COL4A6	ADGRG6	Col4a6	Adgrg6	COL4A6_ADGRG6	ADGRG	Cell-Cell Contact	PMID: 31462748	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CTSG	FPR1	Ctsg	Fpr1	CTSG_FPR1	CTSG	Secreted Signaling	PMID: 26516201	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CYP11B1+CYP11B2	NR3C1	Cyp11b2_Cyp11b1	Nr3c1	Aldosterone-Aldo-CYP11B2_NR3C1;Corticosterone-CYP11B1_NR3C1	Aldo;Cort	Non-protein Signaling	PMID: 28116713	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	CYP11B1+CYP11B2	NR3C2	Cyp11b2_Cyp11b1	Nr3c2	Aldosterone-Aldo-CYP11B2_NR3C2;Corticosterone-CYP11B1_NR3C2	Aldo;Cort	Non-protein Signaling	PMID: 28116713	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DAGLA	CNR1	Dagla	Cnr1	2arachidonoylglycerol-2AG-DAGLA_CNR1	2-AG	Non-protein Signaling	PMID: 15115777	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DAGLA	CNR2	Dagla	Cnr2	2arachidonoylglycerol-2AG-DAGLA_CNR2	2-AG	Non-protein Signaling	PMID: 15115778	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DAGLA	GPR55	Dagla	Gpr55	2arachidonoylglycerol-2AG-DAGLA_GPR55	2-AG	Non-protein Signaling	PMID: 20298715	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DAGLB	CNR1	Daglb	Cnr1	2arachidonoylglycerol-2AG-DAGLB_CNR1	2-AG	Non-protein Signaling	PMID: 15115777	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DAGLB	CNR2	Daglb	Cnr2	2arachidonoylglycerol-2AG-DAGLB_CNR2	2-AG	Non-protein Signaling	PMID: 15115778	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DAGLB	GPR55	Daglb	Gpr55	2arachidonoylglycerol-2AG-DAGLB_GPR55	2-AG	Non-protein Signaling	PMID: 20298715	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A1	ADRA1A	Dbh_Slc18a1	Adra1a	Noradrenaline-NE-DBH_SLC18A1_ADRA1A	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A1	ADRA1B	Dbh_Slc18a1	Adra1b	Noradrenaline-NE-DBH_SLC18A1_ADRA1B	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A1	ADRA1D	Dbh_Slc18a1	Adra1d	Noradrenaline-NE-DBH_SLC18A1_ADRA1D	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A1	ADRA2A	Dbh_Slc18a1	Adra2a	Noradrenaline-NE-DBH_SLC18A1_ADRA2A	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A1	ADRA2B	Dbh_Slc18a1	Adra2b	Noradrenaline-NE-DBH_SLC18A1_ADRA2B	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A1	ADRA2C	Dbh_Slc18a1	Adra2c	Noradrenaline-NE-DBH_SLC18A1_ADRA2C	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A1	ADRB1	Dbh_Slc18a1	Adrb1	Noradrenaline-NE-DBH_SLC18A1_ADRB1	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A1	ADRB2	Dbh_Slc18a1	Adrb2	Noradrenaline-NE-DBH_SLC18A1_ADRB2	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A1	ADRB3	Dbh_Slc18a1	Adrb3	Noradrenaline-NE-DBH_SLC18A1_ADRB3	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A2	ADRA1A	Dbh_Slc18a2	Adra1a	Noradrenaline-NE-DBH_SLC18A2_ADRA1A	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A2	ADRA1B	Dbh_Slc18a2	Adra1b	Noradrenaline-NE-DBH_SLC18A2_ADRA1B	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A2	ADRA1D	Dbh_Slc18a2	Adra1d	Noradrenaline-NE-DBH_SLC18A2_ADRA1D	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A2	ADRA2A	Dbh_Slc18a2	Adra2a	Noradrenaline-NE-DBH_SLC18A2_ADRA2A	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A2	ADRA2B	Dbh_Slc18a2	Adra2b	Noradrenaline-NE-DBH_SLC18A2_ADRA2B	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A2	ADRA2C	Dbh_Slc18a2	Adra2c	Noradrenaline-NE-DBH_SLC18A2_ADRA2C	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A2	ADRB1	Dbh_Slc18a2	Adrb1	Noradrenaline-NE-DBH_SLC18A2_ADRB1	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A2	ADRB2	Dbh_Slc18a2	Adrb2	Noradrenaline-NE-DBH_SLC18A2_ADRB2	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC18A2	ADRB3	Dbh_Slc18a2	Adrb3	Noradrenaline-NE-DBH_SLC18A2_ADRB3	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC6A2	ADRA1A	Dbh_Slc6a2	Adra1a	Noradrenaline-NE-DBH_SLC6A2_ADRA1A	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC6A2	ADRA1B	Dbh_Slc6a2	Adra1b	Noradrenaline-NE-DBH_SLC6A2_ADRA1B	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC6A2	ADRA1D	Dbh_Slc6a2	Adra1d	Noradrenaline-NE-DBH_SLC6A2_ADRA1D	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC6A2	ADRA2A	Dbh_Slc6a2	Adra2a	Noradrenaline-NE-DBH_SLC6A2_ADRA2A	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC6A2	ADRA2B	Dbh_Slc6a2	Adra2b	Noradrenaline-NE-DBH_SLC6A2_ADRA2B	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC6A2	ADRA2C	Dbh_Slc6a2	Adra2c	Noradrenaline-NE-DBH_SLC6A2_ADRA2C	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC6A2	ADRB1	Dbh_Slc6a2	Adrb1	Noradrenaline-NE-DBH_SLC6A2_ADRB1	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC6A2	ADRB2	Dbh_Slc6a2	Adrb2	Noradrenaline-NE-DBH_SLC6A2_ADRB2	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DBH+SLC6A2	ADRB3	Dbh_Slc6a2	Adrb3	Noradrenaline-NE-DBH_SLC6A2_ADRB3	Noradrenaline	Non-protein Signaling	PMID: 29733063_HMRbase;reactome	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DHCR24	RORA	Dhcr24	Rora	Cholesterol-Cholesterol-DHCR24_RORA	Cholesterol	Non-protein Signaling	HMRbase;PDB:1N83;PMID:12467577	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DHCR7	RORA	Dhcr7	Rora	Cholesterol-Cholesterol-DHCR7_RORA	Cholesterol	Non-protein Signaling	HMRbase;PDB:1N83;PMID:12467577	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DPEP1	CYSLTR1	Dpep1	Cysltr1	LTE4-DPEP1_CYSLTR1	CysLTs	Non-protein Signaling	PMID:33753496	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DPEP1	CYSLTR2	Dpep1	Cysltr2	LTE4-DPEP1_CYSLTR2	CysLTs	Non-protein Signaling	PMID:33753496	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DPEP2	CYSLTR1	Dpep2	Cysltr1	LTE4-DPEP2_CYSLTR1	CysLTs	Non-protein Signaling	PMID:33753496	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DPEP2	CYSLTR2	Dpep2	Cysltr2	LTE4-DPEP2_CYSLTR2	CysLTs	Non-protein Signaling	PMID:33753496	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DPEP3	CYSLTR1	Dpep3	Cysltr1	LTE4-DPEP3_CYSLTR1	CysLTs	Non-protein Signaling	PMID:33753496	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	DPEP3	CYSLTR2	Dpep3	Cysltr2	LTE4-DPEP3_CYSLTR2	CysLTs	Non-protein Signaling	PMID:33753496	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	FLRT1	FLRT1	Flrt1	Flrt1	FLRT1_FLRT1	FLRT	Cell-Cell Contact	PMID: 27091502	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	FLRT2	FLRT2	Flrt2	Flrt2	FLRT2_FLRT2	FLRT	Cell-Cell Contact	PMID: 27091502	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	FLRT3	FLRT3	Flrt3	Flrt3	FLRT3_FLRT3	FLRT	Cell-Cell Contact	PMID: 27091502	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GAST	ADGRG1	Gast	Adgrg1	GAST_ADGRG1	ADGRG	Cell-Cell Contact	PMID: 31462748	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GGT1+GGT5	CYSLTR1	Ggt1_Ggt5	Cysltr1	LTD4-GGT1_CYSLTR1	CysLTs	Non-protein Signaling	PMID:33753496	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GGT1+GGT5	CYSLTR2	Ggt1_Ggt5	Cysltr2	LTD4-GGT1_CYSLTR2	CysLTs	Non-protein Signaling	PMID:33753496	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	GPHA2+GPHB5	TSHR	Gphb5_Gpha2	Tshr	Thyrostimulin-GPHB5_GPHA2_TSHR	TSH	Non-protein Signaling	PMID: 12045258	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	H2D	KLRA	H2-D	Klra	H2-D_KLRA	MHC-I	Cell-Cell Contact	PMID: 24223577	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	H2K1	KLRA	H2-K1	Klra	H2-K1_KLRA	MHC-I	Cell-Cell Contact	PMID: 24223577	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
CellChatDB.mouse;master_LR_union	H60A	KLRK1	H60a	Klrk1	H60A_KLRK1	MHC-I	Cell-Cell Contact	PMID: 24223577	primary_locator_present_unverified	1	CellChatDB.mouse	1	120	requires_primary_paper_verification	no_component_normalized_match_in_mSCIdblit
