candidate_key	species_scope	tf_symbol	tf_key	source_registries	source_versions	reported_contributor_labels	identity_source_count	regulon_record_count	unique_reference_pmids	catalog_profile_count	tflink_target_count	current_sets	current_entity_ids	current_module_codes	in_existing_public_pair_union	in_canonical_tf_role_any_species	in_canonical_tf_role_exact_species	in_module_22B_exact_species	in_current_canonical_any_species	dedupe_status	review_status	notes
vertebrates|pou4f1	vertebrates	POU4F1	pou4f1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pou4f2	vertebrates	POU4F2	pou4f2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pou4f3	vertebrates	POU4F3	pou4f3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pou5f1	vertebrates	POU5F1	pou5f1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16926	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|pou5f1b	vertebrates	POU5F1B	pou5f1b	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pou6f1	vertebrates	POU6F1	pou6f1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	2	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pou6f2	vertebrates	POU6F2	pou6f2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|ppara	vertebrates	Ppara	ppara	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|ppard	vertebrates	PPARD	ppard	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pparg	vertebrates	PPARG	pparg	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16782	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|prdm1	vertebrates	PRDM1	prdm1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16877	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|prdm13	vertebrates	PRDM13	prdm13	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|prdm14	vertebrates	Prdm14	prdm14	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|prdm15	vertebrates	Prdm15	prdm15	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|prdm4	vertebrates	Prdm4	prdm4	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|prdm5	vertebrates	Prdm5	prdm5	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|prdm9	vertebrates	PRDM9	prdm9	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|prop1	vertebrates	PROP1	prop1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|prox1	vertebrates	PROX1	prox1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|prrx1	vertebrates	PRRX1	prrx1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|prrx2	vertebrates	PRRX2	prrx2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|ptf1a	vertebrates	Ptf1A	ptf1a	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	3	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rara	vertebrates	RARA	rara	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	2	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rarb	vertebrates	Rarb	rarb	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	3	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rarg	vertebrates	Rarg	rarg	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	3	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rax	vertebrates	RAX	rax	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rax2	vertebrates	RAX2	rax2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rbpj	vertebrates	RBPJ	rbpj	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rel	vertebrates	REL	rel	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16973	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|rela	vertebrates	RELA	rela	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	13084	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|relb	vertebrates	RELB	relb	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role	13087		false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|rest	vertebrates	REST	rest	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16879	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|rfx1	vertebrates	RFX1	rfx1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16880	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|rfx2	vertebrates	RFX2	rfx2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rfx3	vertebrates	RFX3	rfx3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rfx4	vertebrates	RFX4	rfx4	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rfx5	vertebrates	RFX5	rfx5	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16881	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|rfx6	vertebrates	Rfx6	rfx6	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rfx7	vertebrates	RFX7	rfx7	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rhox11	vertebrates	Rhox11	rhox11	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rhoxf1	vertebrates	RHOXF1	rhoxf1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rora	vertebrates	RORA	rora	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	2	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rorb	vertebrates	RORB	rorb	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rorc	vertebrates	RORC	rorc	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rreb1	vertebrates	RREB1	rreb1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|runx1	vertebrates	Runx1	runx1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16882	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|runx2	vertebrates	RUNX2	runx2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16929	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|runx3	vertebrates	RUNX3	runx3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16974	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|rxra	vertebrates	Rxra	rxra	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rxrb	vertebrates	RXRB	rxrb	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	2	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|rxrg	vertebrates	RXRG	rxrg	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	2	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|sall3	vertebrates	SALL3	sall3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|satb1	vertebrates	SATB1	satb1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|scand3	vertebrates	SCAND3	scand3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|scrt1	vertebrates	SCRT1	scrt1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|scrt2	vertebrates	SCRT2	scrt2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|shox	vertebrates	SHOX	shox	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
