supplement_id	candidate_unit_id	review_batch	disposition	edge_id	normalized_ligand_key	normalized_receptor_key	supporting_primary_locators	evidence_layer	species_support	evidence_summary	limitations	integration_status
PUBLIC-LR-SUPP:001534	LR:IL4>IL2RG	batch_162	already_present_exact_or_alias	M21B-E000240	IL4	IL2RG	PMID:11874464; PMID:18243101; PMID:7705343; PMID:9492265; PMID:9799097	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; human	The public IL4-IL2RG row is already represented by graph edge(s) M20B-E003982;M21B-E000240;M21B-E000969;M21B-E001754. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001535	LR:IL4>IL2RG	batch_162	already_present_exact_or_alias	M21B-E000969	IL4	IL2RG	PMID:11874464; PMID:18243101; PMID:7705343; PMID:9492265; PMID:9799097	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; human	The public IL4-IL2RG row is already represented by graph edge(s) M20B-E003982;M21B-E000240;M21B-E000969;M21B-E001754. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001536	LR:IL4>IL2RG	batch_162	already_present_exact_or_alias	M21B-E001754	IL4	IL2RG	PMID:11874464; PMID:18243101; PMID:7705343; PMID:9492265; PMID:9799097	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; human	The public IL4-IL2RG row is already represented by graph edge(s) M20B-E003982;M21B-E000240;M21B-E000969;M21B-E001754. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001537	LR:IL5>CSF2RB	batch_162	already_present_exact_or_alias	M20B-E003984	IL5	CSF2RB	PMID:22528658; PMID:38614096	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; human	The public IL5-CSF2RB row is already represented by graph edge(s) M20B-E003984;M21B-E000327. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001538	LR:IL5>CSF2RB	batch_162	already_present_exact_or_alias	M21B-E000327	IL5	CSF2RB	PMID:22528658; PMID:38614096	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; human	The public IL5-CSF2RB row is already represented by graph edge(s) M20B-E003984;M21B-E000327. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001539	LR:IL5>IL5RA	batch_162	already_present_exact_or_alias	M20B-E003984	IL5	IL5RA	PMID:22528658; PMID:38614096	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; human	The public IL5-IL5RA row is already represented by graph edge(s) M20B-E003984;M21B-E000327. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001540	LR:IL5>IL5RA	batch_162	already_present_exact_or_alias	M21B-E000327	IL5	IL5RA	PMID:22528658; PMID:38614096	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; human	The public IL5-IL5RA row is already represented by graph edge(s) M20B-E003984;M21B-E000327. The existing edge-source records provide primary-supported IL36B/IL36G-IL1RL2:IL1RAP receptor complex assembly and binding, IL3-IL3RA:CSF2RB binding/activation, IL4-IL4RA:IL13RA1 and IL4-IL4RA:IL2RG receptor assembly/activation, and IL5-IL5RA:CSF2RB binding/activation at the stated molecular resolution.	Do not add duplicate edges or collapse IL1RL2:IL1RAP, IL3RA:CSF2RB, IL4RA:IL13RA1, IL4RA:IL2RG, or IL5RA:CSF2RB complexes into autonomous single-chain receptors. Preserve IL-36R agonist and receptor-complex context, common-beta and common-gamma subunit topology, receptor assembly versus activation, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001541	LR:IL7>IL2RG	batch_163	already_present_exact_or_alias	M20B-E003990	IL7	IL2RG	DOI:10.1074/jbc.M110520200; PMID:11815609; PMID:7875201	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; mixed	The public IL7-IL2RG row is already represented by graph edge(s) M20B-E003990;M21B-E000324;M21B-E000976. The existing edge-source records provide primary-supported IL7-IL7RA:IL2RG and IL9-IL9RA:IL2RG common-gamma receptor binding/activation, INHA inhibin-A binding to ACVR2A/ACVR2B betaglycan antagonist complexes, and INHBA/activin-A ACVR1B:ACVR2A/ACVR2B receptor-complex binding/assembly and activation. The IL6 rows remain represented by frozen cytokine-receptor-family aliases without row-specific stable primary locators in the current source.	Do not add duplicate edges or collapse IL7RA:IL2RG, IL9RA:IL2RG, TGFBR3:ACVR2A, TGFBR3:ACVR2B, ACVR1B:ACVR2A, or ACVR1B:ACVR2B complexes into autonomous single-chain receptors. Preserve IL6 frozen status, inhibin/betaglycan antagonism versus activin signaling, type-I/type-II receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001542	LR:IL7>IL2RG	batch_163	already_present_exact_or_alias	M21B-E000324	IL7	IL2RG	DOI:10.1074/jbc.M110520200; PMID:11815609; PMID:7875201	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; mixed	The public IL7-IL2RG row is already represented by graph edge(s) M20B-E003990;M21B-E000324;M21B-E000976. The existing edge-source records provide primary-supported IL7-IL7RA:IL2RG and IL9-IL9RA:IL2RG common-gamma receptor binding/activation, INHA inhibin-A binding to ACVR2A/ACVR2B betaglycan antagonist complexes, and INHBA/activin-A ACVR1B:ACVR2A/ACVR2B receptor-complex binding/assembly and activation. The IL6 rows remain represented by frozen cytokine-receptor-family aliases without row-specific stable primary locators in the current source.	Do not add duplicate edges or collapse IL7RA:IL2RG, IL9RA:IL2RG, TGFBR3:ACVR2A, TGFBR3:ACVR2B, ACVR1B:ACVR2A, or ACVR1B:ACVR2B complexes into autonomous single-chain receptors. Preserve IL6 frozen status, inhibin/betaglycan antagonism versus activin signaling, type-I/type-II receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001543	LR:IL7>IL2RG	batch_163	already_present_exact_or_alias	M21B-E000976	IL7	IL2RG	DOI:10.1074/jbc.M110520200; PMID:11815609; PMID:7875201	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; mixed	The public IL7-IL2RG row is already represented by graph edge(s) M20B-E003990;M21B-E000324;M21B-E000976. The existing edge-source records provide primary-supported IL7-IL7RA:IL2RG and IL9-IL9RA:IL2RG common-gamma receptor binding/activation, INHA inhibin-A binding to ACVR2A/ACVR2B betaglycan antagonist complexes, and INHBA/activin-A ACVR1B:ACVR2A/ACVR2B receptor-complex binding/assembly and activation. The IL6 rows remain represented by frozen cytokine-receptor-family aliases without row-specific stable primary locators in the current source.	Do not add duplicate edges or collapse IL7RA:IL2RG, IL9RA:IL2RG, TGFBR3:ACVR2A, TGFBR3:ACVR2B, ACVR1B:ACVR2A, or ACVR1B:ACVR2B complexes into autonomous single-chain receptors. Preserve IL6 frozen status, inhibin/betaglycan antagonism versus activin signaling, type-I/type-II receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001544	LR:IL9>IL2RG	batch_163	already_present_exact_or_alias	M20B-E003991	IL9	IL2RG	DOI:10.1093/intimm/7.1.115; PMID:7718508	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; human	The public IL9-IL2RG row is already represented by graph edge(s) M20B-E003991;M21B-E000325;M21B-E000977. The existing edge-source records provide primary-supported IL7-IL7RA:IL2RG and IL9-IL9RA:IL2RG common-gamma receptor binding/activation, INHA inhibin-A binding to ACVR2A/ACVR2B betaglycan antagonist complexes, and INHBA/activin-A ACVR1B:ACVR2A/ACVR2B receptor-complex binding/assembly and activation. The IL6 rows remain represented by frozen cytokine-receptor-family aliases without row-specific stable primary locators in the current source.	Do not add duplicate edges or collapse IL7RA:IL2RG, IL9RA:IL2RG, TGFBR3:ACVR2A, TGFBR3:ACVR2B, ACVR1B:ACVR2A, or ACVR1B:ACVR2B complexes into autonomous single-chain receptors. Preserve IL6 frozen status, inhibin/betaglycan antagonism versus activin signaling, type-I/type-II receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001545	LR:IL9>IL2RG	batch_163	already_present_exact_or_alias	M21B-E000325	IL9	IL2RG	DOI:10.1093/intimm/7.1.115; PMID:7718508	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; human	The public IL9-IL2RG row is already represented by graph edge(s) M20B-E003991;M21B-E000325;M21B-E000977. The existing edge-source records provide primary-supported IL7-IL7RA:IL2RG and IL9-IL9RA:IL2RG common-gamma receptor binding/activation, INHA inhibin-A binding to ACVR2A/ACVR2B betaglycan antagonist complexes, and INHBA/activin-A ACVR1B:ACVR2A/ACVR2B receptor-complex binding/assembly and activation. The IL6 rows remain represented by frozen cytokine-receptor-family aliases without row-specific stable primary locators in the current source.	Do not add duplicate edges or collapse IL7RA:IL2RG, IL9RA:IL2RG, TGFBR3:ACVR2A, TGFBR3:ACVR2B, ACVR1B:ACVR2A, or ACVR1B:ACVR2B complexes into autonomous single-chain receptors. Preserve IL6 frozen status, inhibin/betaglycan antagonism versus activin signaling, type-I/type-II receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
PUBLIC-LR-SUPP:001546	LR:IL9>IL2RG	batch_163	already_present_exact_or_alias	M21B-E000977	IL9	IL2RG	DOI:10.1093/intimm/7.1.115; PMID:7718508	ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse; human	The public IL9-IL2RG row is already represented by graph edge(s) M20B-E003991;M21B-E000325;M21B-E000977. The existing edge-source records provide primary-supported IL7-IL7RA:IL2RG and IL9-IL9RA:IL2RG common-gamma receptor binding/activation, INHA inhibin-A binding to ACVR2A/ACVR2B betaglycan antagonist complexes, and INHBA/activin-A ACVR1B:ACVR2A/ACVR2B receptor-complex binding/assembly and activation. The IL6 rows remain represented by frozen cytokine-receptor-family aliases without row-specific stable primary locators in the current source.	Do not add duplicate edges or collapse IL7RA:IL2RG, IL9RA:IL2RG, TGFBR3:ACVR2A, TGFBR3:ACVR2B, ACVR1B:ACVR2A, or ACVR1B:ACVR2B complexes into autonomous single-chain receptors. Preserve IL6 frozen status, inhibin/betaglycan antagonism versus activin signaling, type-I/type-II receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; these edges do not assert a universal intracellular cascade or terminal TF route.	attached_to_existing_graph_edge
