staging_evidence_id	module	b_evidence_id	b_edge_ids	source_a_evidence_id	source_kind	source_locator	support_kind	species_support	source_scope	confidence_tier	citation_note	evidence_summary	limitations	evidence_layer	exportable	promotion_specific	staging_status
24B-EVID-STAGE-00027	24B	M24B-EVID-PROMO-20260826-013	M24B-E000103	PROMO-24A-L02-M24A-E103	promotion_round_primary_corroboration	PMID:35247611; https://pubmed.ncbi.nlm.nih.gov/35247611/; PMID:42030894; https://pubmed.ncbi.nlm.nih.gov/42030894/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 35247611; independent corroboration PMIDs 42030894	SPR/co-IP and TLR4 or MD2 perturbation support direct SAA1-TLR4/MD2 engagement; an independent 2026 primary microglia study confirms biochemical interaction and TLR4/MD2-dependent inflammatory activation.	High confidence is the TLR4/MD2 complex edge; no SCI model; SAA1 receptor usage is context-dependent and the microglia study uses pharmacologic MD2/TLR4 perturbation.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00028	24B	M24B-EVID-000146	M24B-E000104	M24A-B003-EVID-122	primary_research_paper	PMID:23858030	primary_experiment	mouse;human comparator	pathway_membership	medium-high	Primary SAA3 comparator	SAA3 peptide supports TLR4/MD2-associated inflammatory signaling.	Peptide/processed context; not full-length SAA3 and no SCI model.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00029	24B	M24B-EVID-PROMO-20260826-014	M24B-E000104	PROMO-24A-L02-M24A-E104	promotion_round_primary_corroboration	PMID:23858030; https://pubmed.ncbi.nlm.nih.gov/23858030/; PMID:18820689; https://pubmed.ncbi.nlm.nih.gov/18820689/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 23858030; independent corroboration PMIDs 18820689	Synthetic SAA3(20-86) and (43-57) peptides show direct SPR binding to purified TLR4/MD2 and MD2-dependent signaling; an independent premetastatic primary study assigns TLR4 as a functional receptor for SAA3.	Promoted only for the defined mouse SAA3 peptide/MD2-TLR4 edge; not full-length human SAA3; no SCI model; downstream p38/NFkB remains separate.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00030	24B	M24B-EVID-000148	M24B-E000106	M24A-B003-EVID-124	primary_research_paper	PMID:19122641	primary_experiment	human;mouse	pathway_membership	medium-high	Primary VCAN-TLR comparator	VCAN activates a TLR2:TLR6/CD14 complex in inflammatory cells.	Complex-level pharmacology; no purified binary binding or SCI-specific model.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00031	24B	M24B-EVID-PROMO-20260826-015	M24B-E000106	PROMO-24A-L02-M24A-E106	promotion_round_primary_corroboration	PMID:19122641; https://pubmed.ncbi.nlm.nih.gov/19122641/; PMID:39861997; https://pubmed.ncbi.nlm.nih.gov/39861997/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 19122641; independent corroboration PMIDs 39861997	Primary biochemical and cell studies identify a TLR2/TLR6/CD14 complex for VCAN inflammatory activity; an independent 2025 primary study reproduces VCAN-TLR2-MyD88 inflammatory signaling.	Promoted at the complex level only; no purified binary VCAN-TLR2 binding, no SCI model, and downstream macrophage polarization remains distinct.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00032	24B	M24B-EVID-000152	M24B-E000110	M24A-B003-EVID-128	primary_research_paper	PMID:11821900	primary_experiment	human;mouse comparator	direct_edge	medium-high	Primary chemokine receptor comparator	CCL27 supports CCR10-dependent T-cell recruitment.	No SCI.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00033	24B	M24B-EVID-PROMO-20260826-016	M24B-E000110	PROMO-24A-L02-M24A-E110	promotion_round_primary_corroboration	PMID:11821900; https://pubmed.ncbi.nlm.nih.gov/11821900/; PMID:10725697; https://pubmed.ncbi.nlm.nih.gov/10725697/; PMID:40975172; https://pubmed.ncbi.nlm.nih.gov/40975172/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 11821900; independent corroboration PMIDs 10725697;40975172	Primary chemotaxis and recruitment studies support CCL27-CCR10, independently reproduced by the original orphan-receptor binding report and newer receptor selectivity/structure-function work.	High confidence is molecular only; no SCI model; skin-homing context and chemokine glycosaminoglycan presentation remain separate from the exact receptor edge.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00034	24B	M24B-EVID-000153	M24B-E000111	M24A-B003-EVID-129	primary_research_paper	PMID:10975800; DOI:10.4049/jimmunol.165.6.2943	primary_experiment	human;mouse comparator	pathway_membership	medium	Primary chemokine receptor comparator	CCL28/MEC supported CCR3-dependent eosinophil migration and CCR10-dependent lymphoid-cell migration in receptor-use comparator systems.	No purified CCL28-CCR3 affinity assay, no SCI model, and CCR3/CCR10 outputs are cell-context-specific.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00035	24B	M24B-EVID-PROMO-20260826-017	M24B-E000111	PROMO-24A-L02-M24A-E111	promotion_round_primary_corroboration	PMID:10975800; https://pubmed.ncbi.nlm.nih.gov/10975800/; PMID:40975172; https://pubmed.ncbi.nlm.nih.gov/40975172/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 10975800; independent corroboration PMIDs 40975172	Primary CCL28-CCR3 comparator pharmacology is independently supported by receptor-selectivity and structural work distinguishing CCR3 from the shared CCR10 branch.	High confidence is the exact CCR3 edge, not exclusive receptor usage; CCL28-CCR10 remains separate; no SCI model.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00036	24B	M24B-EVID-000157	M24B-E000115	M24A-B003-EVID-133	primary_research_paper	PMID:16002730; PMID:30567735	primary_experiment	human;mouse comparator	direct_edge	medium-high	Primary chemokine receptor comparator	CCL7 has CCR1 affinity and signaling activity.	No SCI.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00037	24B	M24B-EVID-PROMO-20260826-018	M24B-E000115	PROMO-24A-L02-M24A-E115	promotion_round_primary_corroboration	PMID:16002730; https://pubmed.ncbi.nlm.nih.gov/16002730/; PMID:30567735; https://pubmed.ncbi.nlm.nih.gov/30567735/; PMID:11966759; https://pubmed.ncbi.nlm.nih.gov/11966759/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 16002730;30567735; independent corroboration PMIDs 11966759	Primary receptor pharmacology and a later two-site CCR1 binding/activation study identify CCL7 as a cognate CCR1 ligand; independent MCP chemokine work supports receptor-proximal signaling.	High confidence is molecular only; CCL7 is promiscuous across chemokine receptors and no SCI receptor-causal validation was located.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00038	24B	M24B-EVID-000158	M24B-E000116	M24A-B003-EVID-134	primary_research_paper	PMID:16002730	primary_experiment	human;mouse comparator	direct_edge	medium-high	Primary chemokine receptor comparator	CCL7 activates CCR2B-associated responses.	No SCI.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00039	24B	M24B-EVID-PROMO-20260826-019	M24B-E000116	PROMO-24A-L02-M24A-E116	promotion_round_primary_corroboration	PMID:16002730; https://pubmed.ncbi.nlm.nih.gov/16002730/; PMID:8144937; https://pubmed.ncbi.nlm.nih.gov/8144937/; PMID:11966759; https://pubmed.ncbi.nlm.nih.gov/11966759/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 16002730; independent corroboration PMIDs 8144937;11966759	Primary CCL7/MCP-3 receptor pharmacology plus independent MCP-3 chemotaxis and CCR2B-transfectant signaling studies support the exact CCR2B edge.	High confidence is molecular only; CCL7 is multi-receptor and no SCI receptor-causal validation was located; retain CCR1/CCR3 edges separately.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00040	24B	M24B-EVID-000159	M24B-E000117	M24A-B003-EVID-135	primary_research_paper	PMID:16002730; PMID:36998150	primary_experiment	human;mouse comparator	pathway_membership	medium	Primary chemokine receptor comparator	CCL7 has CCR3 receptor activity in comparator systems, and a separate trigeminal pain study supports CCR2/CCR3-to-ERK signaling.	No traumatic-SCI receptor-causal validation and no purified CCL7-CCR3 binding in the pain model.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00041	24B	M24B-EVID-PROMO-20260826-020	M24B-E000117	PROMO-24A-L02-M24A-E117	promotion_round_primary_corroboration	PMID:16002730; https://pubmed.ncbi.nlm.nih.gov/16002730/; PMID:36998150; https://pubmed.ncbi.nlm.nih.gov/36998150/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 16002730; independent corroboration PMIDs 36998150	Primary CCL7 receptor pharmacology and independent CCR3 antagonist experiments in trigeminal neurons support CCL7-CCR3 receptor-proximal signaling.	High confidence is molecular/receptor-proximal only; trigeminal pain and ERK are downstream; no SCI-specific receptor-causal validation and CCL7 also engages CCR2.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00042	24B	M24B-EVID-000166	M24B-E000124	M24A-B003-EVID-142	primary_research_paper	PMID:24097189	primary_experiment	mouse;human comparator	pathway_membership	medium-high	Primary CIRP-TLR4 study	Extracellular CIRP activates TLR4/MD2-associated inflammatory signaling.	Direct purified binding was not the strongest assay; no SCI model.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00043	24B	M24B-EVID-PROMO-20260826-021	M24B-E000124	PROMO-24A-L02-M24A-E124	promotion_round_primary_corroboration	PMID:24097189; https://pubmed.ncbi.nlm.nih.gov/24097189/; PMID:28492546; https://pubmed.ncbi.nlm.nih.gov/28492546/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 24097189; independent corroboration PMIDs 28492546	Primary SPR and mutational evidence maps extracellular CIRP residues 106-125 to MD2/TLR4 signaling; independent trauma and inflammatory studies reproduce TLR4-dependent CIRP effects.	High confidence is a TLR4/MD2 complex edge, not a generic binary TLR4 claim; no SCI model and no endogenous lesion-source experiment.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00044	24B	M24B-EVID-000168	M24B-E000126	M24A-B003-EVID-144	primary_research_paper	PMID:12411706	primary_experiment	mouse	pathway_membership	medium-high	Primary beta-defensin-2/TLR4 study	Mature mouse beta-defensin-2 acts as a TLR4 ligand in dendritic-cell assays.	Peptide/species identity matters; no SCI model.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00045	24B	M24B-EVID-PROMO-20260826-022	M24B-E000126	PROMO-24A-L02-M24A-E126	promotion_round_primary_corroboration	PMID:12411706; https://pubmed.ncbi.nlm.nih.gov/12411706/; PMID:18192488; https://pubmed.ncbi.nlm.nih.gov/18192488/; PMID:21382485; https://pubmed.ncbi.nlm.nih.gov/21382485/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 12411706; independent corroboration PMIDs 18192488;21382485	Mature murine beta-defensin-2 directly acts as a TLR4 ligand in dendritic-cell assays; independent mouse studies reproduce TLR4/MyD88-dependent beta-defensin-2 responses.	Promoted only for mature mouse DEFB2; peptide and species identity matter; no SCI model and no claim about generic human beta-defensin or downstream outputs.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00046	24B	M24B-EVID-000182	M24B-E000133	M24A-B005-EVID-003	primary_research_paper	PMID:22862305; PMCID:PMC3525875; DOI:10.1111/j.1476-5381.2012.02127.x	primary_experiment	rat	pathway_membership	high	Primary SCI kinin-receptor pharmacology study	Selective B1 agonist and antagonist experiments support a pharmacologic des-Arg9-bradykinin/BDKRB1 axis in rat SCI-associated bladder dysfunction.	No purified receptor-binding assay and no endogenous kallikrein cleavage or lesion-core ligand-source experiment.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00047	24B	M24B-EVID-PROMO-20260826-023	M24B-E000133	PROMO-24A-L02-M24A-E133	promotion_round_primary_corroboration	PMID:22862305; https://pubmed.ncbi.nlm.nih.gov/22862305/; PMID:9276157; https://pubmed.ncbi.nlm.nih.gov/9276157/; PMID:18182240; https://pubmed.ncbi.nlm.nih.gov/18182240/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 22862305; independent corroboration PMIDs 9276157;18182240	Selective B1 agonist and antagonist experiments support a des-Arg9-bradykinin/BDKRB1 axis in rat SCI-associated bladder dysfunction; independent cloned-receptor pharmacology confirms des-Arg9-bradykinin activation of B1.	High confidence is pharmacologic; no purified binding or endogenous kallikrein cleavage/lesion-core ligand-source experiment.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00048	24B	M24B-EVID-000193	M24B-E000144	M24A-B007-EVID-004	primary_research_paper	DOI:10.1021/acschemneuro.1c00054	primary_experiment	rat	pathway_membership	medium-high	Primary SCII bradykinin/B2R study	Bradykinin treatment was associated with B2R expression, reduced inflammatory readouts, altered NF-kB p65 phosphorylation, and improved hindlimb locomotor recovery after SCII.	Pharmacologic and expression-based receptor assignment; no purified bradykinin-B2R binding assay and no lesion-core endogenous release experiment.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00049	24B	M24B-EVID-PROMO-20260826-024	M24B-E000144	PROMO-24A-L02-M24A-E144	promotion_round_primary_corroboration	PMID:33621043; https://pubmed.ncbi.nlm.nih.gov/33621043/; PMID:18255230; https://pubmed.ncbi.nlm.nih.gov/18255230/; PMID:7508324; https://pubmed.ncbi.nlm.nih.gov/7508324/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 33621043; independent corroboration PMIDs 18255230;7508324	Bradykinin treatment and B2R expression or blockade improve inflammatory and locomotor outcomes after spinal ischemia; independent rat preconditioning and intrathecal antagonist studies support B2R mediation.	High confidence is pharmacologic; no purified bradykinin-B2R binding and no lesion-core endogenous release experiment; recovery is downstream of the receptor edge.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
