edge_id	source_node_id	target_node_id	pathway_label	relation_type	effect_polarity	species_context	cell_type_context	compartment_context	injury_context	evidence_status	context_scope	export_priority	notes
EDGE04898	NODE12541	NODE12371	JAM3–Mac-1 adhesion and junctional-complex control of leukocyte recruitment	promotes/modulates	activating	human	platelet JAM3, MDCK junctional-complex cells, human leukocytes, and neutrophils	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04899	NODE12551	NODE12520	HKa–Mac-1 adhesion blockade and JNK/ERK/p38/NF-kappaB inflammatory branch	binds_receptor	activating	human	human neutrophils, monocytes, Mac-1-transfected HEK293 cells, and purified ITGAM-ITGB2	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04900	NODE12551	NODE12520	HKa–Mac-1 adhesion blockade and JNK/ERK/p38/NF-kappaB inflammatory branch	activates/modulates	activating	human	human neutrophils, monocytes, Mac-1-transfected HEK293 cells, and purified ITGAM-ITGB2	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04901	NODE12551	NODE12520	HKa–Mac-1 adhesion blockade and JNK/ERK/p38/NF-kappaB inflammatory branch	promotes/modulates	activating	human	human neutrophils, monocytes, Mac-1-transfected HEK293 cells, and purified ITGAM-ITGB2	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04902	NODE12563	NODE11433	CD9-L1CAM-alpha6beta1 membrane organization and Ca2+/adhesion signaling	binds_receptor	activating	mouse	adult mouse brain membranes, N2A neuroblastoma cells, and cerebellar neurons	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04903	NODE12563	NODE11433	CD9-L1CAM-alpha6beta1 membrane organization and Ca2+/adhesion signaling	activates/modulates	activating	mouse	adult mouse brain membranes, N2A neuroblastoma cells, and cerebellar neurons	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04904	NODE12563	NODE11433	CD9-L1CAM-alpha6beta1 membrane organization and Ca2+/adhesion signaling	promotes/modulates	activating	mouse	adult mouse brain membranes, N2A neuroblastoma cells, and cerebellar neurons	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04905	NODE12563	NODE11630	L1CAM-CNTN1 cis complex and axon-guidance/adhesion signaling	binds_receptor	activating	mouse; human Reactome orthology	cultured mouse hippocampal and cortical neurons; human Reactome L1-CNTN1 event	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04906	NODE12563	NODE11630	L1CAM-CNTN1 cis complex and axon-guidance/adhesion signaling	promotes/modulates	activating	mouse; human Reactome orthology	cultured mouse hippocampal and cortical neurons; human Reactome L1-CNTN1 event	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04907	NODE12563	NODE11779	L1CAM-EGFR-cis/trans interaction-RTK phosphorylation-MAPK/neurite-adhesion branch	binds_receptor	activating	human; Drosophila comparator system	L1-CAM/EGFR transfected cells and neuronal adhesion models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04908	NODE12563	NODE11779	L1CAM-EGFR-cis/trans interaction-RTK phosphorylation-MAPK/neurite-adhesion branch	activates/modulates	activating	human; Drosophila comparator system	L1-CAM/EGFR transfected cells and neuronal adhesion models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04909	NODE12563	NODE11779	L1CAM-EGFR-cis/trans interaction-RTK phosphorylation-MAPK/neurite-adhesion branch	promotes/modulates	activating	human; Drosophila comparator system	L1-CAM/EGFR transfected cells and neuronal adhesion models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04910	NODE12615	NODE11694	LAMA1/laminin-111-DAG1/DGC branch	binds_receptor	activating	rabbit and mouse	skeletal muscle alpha-DAG and embryonic kidney	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04911	NODE12615	NODE11694	LAMA1/laminin-111-DAG1/DGC branch	promotes/modulates	activating	rabbit and mouse	skeletal muscle alpha-DAG and embryonic kidney	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04912	NODE12630	NODE11174	Laminin-211–ADGRG6 NTF/CTF adhesion-GPCR branch	binds_receptor	unknown	mouse; zebrafish; human protein	mouse Schwann cells/DRG; COS-7 hGPR126; zebrafish peripheral nerve	cell surface/adhesion or signaling compartment	non-SCI comparator; no SCI transfer	staged_primary_review	primary comparator; exact-pair or exact-complex evidence only	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04913	NODE12630	NODE11174	GPR126 Gs–cAMP/PKA relay	modulates	unknown	mouse; zebrafish; human protein	mouse Schwann cells/DRG; COS-7 hGPR126; zebrafish peripheral nerve	cell surface/adhesion or signaling compartment	non-SCI comparator; no SCI transfer	staged_primary_review	primary comparator; exact-pair or exact-complex evidence only	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04914	NODE12630	NODE11174	GPR126–cAMP/PKA–Schwann-cell myelination	supports	unknown	mouse; zebrafish	DRG/Schwann cells; zebrafish peripheral nerves	cell surface/adhesion or signaling compartment	non-SCI comparator; no SCI transfer	staged_primary_review	primary comparator; exact-pair or exact-complex evidence only	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04915	NODE12625	NODE11693	Laminin–dystroglycan basement-membrane anchorage	binds_receptor	unknown	mouse; human; biochemical	muscle/peripheral nerve membrane fractions; purified DGC	cell surface/adhesion or signaling compartment	non-SCI comparator; no SCI transfer	staged_primary_review	primary comparator; exact-pair or exact-complex evidence only	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04916	NODE12625	NODE11693	DAG1/DGC–actin and neuromuscular-basement-membrane function	organizes	unknown	mouse; human	myotubes and neuromuscular junctions	cell surface/adhesion or signaling compartment	non-SCI comparator; no SCI transfer	staged_primary_review	primary comparator; exact-pair or exact-complex evidence only	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04917	NODE12626	NODE12297	LAMA2 domain-VI–alpha2beta1 recognition	binds_receptor	unknown	human; mouse comparator	recombinant laminin-alpha2 short-arm fragments and fibrosarcoma cells	cell surface/adhesion or signaling compartment	non-SCI comparator; no SCI transfer	staged_primary_review	primary comparator; exact-pair or exact-complex evidence only	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04918	NODE12626	NODE12297	alpha2beta1-mediated adhesion and neurite outgrowth	supports	unknown	human; mouse comparator	fibrosarcoma and neural-cell adhesion systems	cell surface/adhesion or signaling compartment	non-SCI comparator; no SCI transfer	staged_primary_review	primary comparator; exact-pair or exact-complex evidence only	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04919	NODE12627	NODE12307	laminin-2–alpha3beta1–EGFR/Src–ERK relay	activates	activating	human	HC0597 conjunctival epithelial cells	cell surface/adhesion or signaling compartment	non-SCI comparator; no SCI transfer	staged_primary_review	primary comparator; exact-pair or exact-complex evidence only	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04920	NODE12627	NODE12307	alpha3beta1–ERK/Akt–epithelial proliferation	supports	unknown	human	HC0597 conjunctival epithelial cells	cell surface/adhesion or signaling compartment	non-SCI comparator; no SCI transfer	staged_primary_review	primary comparator; exact-pair or exact-complex evidence only	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04921	NODE12628	NODE12337	laminin-2/211–alpha6beta1 adhesion	binds_receptor	unknown	human; mouse comparator	purified laminin isoforms and integrin preparations	cell surface/adhesion or signaling compartment	non-SCI comparator; no SCI transfer	staged_primary_review	primary comparator; exact-pair or exact-complex evidence only	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04922	NODE12629	NODE12337	alpha6beta1–Schwann-cell adhesion/myelination context	supports	unknown	human; mouse	Schwann cells and DRG cultures	cell surface/adhesion or signaling compartment	non-SCI comparator; no SCI transfer	staged_primary_review	primary comparator; exact-pair or exact-complex evidence only	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04923	NODE12631	NODE12348	beta2-laminin–alpha7X2beta1 recognition	binds_receptor	unknown	human; mouse; recombinant	recombinant laminin-211/221 and alpha7 integrin variants	cell surface/adhesion or signaling compartment	non-SCI comparator; no SCI transfer	staged_primary_review	primary comparator; exact-pair or exact-complex evidence only	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04924	NODE12629	NODE12348	alpha7beta1–Schwann/peripheral-nerve adhesion	supports	unknown	mouse; human	Schwann cells and peripheral-nerve laminin systems	cell surface/adhesion or signaling compartment	non-SCI comparator; no SCI transfer	staged_primary_review	primary comparator; exact-pair or exact-complex evidence only	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04925	NODE12632	NODE12297	laminin-332–alpha2beta1 epithelial migration	modulates	unknown	human	keratinocyte/epithelial cells	cell surface/adhesion or signaling compartment	non-SCI comparator; no SCI transfer	staged_primary_review	primary comparator; exact-pair or exact-complex evidence only	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04926	NODE12632	NODE12297	alpha2beta1–epithelial adhesion/migration	supports	unknown	human	keratinocytes	cell surface/adhesion or signaling compartment	non-SCI comparator; no SCI transfer	staged_primary_review	primary comparator; exact-pair or exact-complex evidence only	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04927	NODE12632	NODE12307	laminin-332–alpha3beta1 focal-adhesion branch	binds_receptor	unknown	human	recombinant mini-laminin-332 and epithelial cells	cell surface/adhesion or signaling compartment	non-SCI comparator; no SCI transfer	staged_primary_review	primary comparator; exact-pair or exact-complex evidence only	medium	Direct, pathway, program, and functional layers remain distinct.
