review_priority_rank	review_priority_score	ligand_label	receptor_label	route_record_count	unique_evidence_id_count	output_annotated_route_count	tf_annotated_route_count	intracellular_annotated_route_count	missing_intracellular_count	missing_tf_count	route_tiers	selection_note
4250	12	Fgf2	Sdc3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4251	12	Fgf20	Fgfr4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4252	12	Fgf21	Fgfr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4253	12	Fgf21	Fgfr4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4254	12	Fgf22	Fgfr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4255	12	Fgf22	Fgfrl1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4256	12	Fgf23	Fgfr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4257	12	Fgf23	Fgfr4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4258	12	Fgf3	Fgfr4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4259	12	Fgf3	Fgfrl1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4260	12	Fgf4	Fgfr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4261	12	Fgf4	Fgfr4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4262	12	Fgf4	Fgfrl1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4263	12	Fgf5	Fgfr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4264	12	Fgf5	Fgfr4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4265	12	Fgf6	Fgfr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4266	12	Fgf6	Fgfr4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4267	12	Fgf7	Fgfr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4268	12	Fgf8	Fgfr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4269	12	Fgf8	Fgfr4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4270	12	Fgf8	Fgfrl1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4271	12	Fgf9	Fgfr4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4272	12	Fgl1	Lag3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4273	12	FhbB/Treponema denticola factor-H-like protein 1-binding protein B	FHL1/Factor H-like protein 1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4274	12	Fibromodulin/FMOD	TGFB1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4275	12	Flagellin/FliC	TLR5	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4276	12	Flrt2	Unc5d	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4277	12	Flrt3	Adgrl3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4278	12	Flt3l	Flt3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4279	12	Fn1	Cd44	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4280	12	Fn1	ITGA2B_ITGB3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4281	12	Fn1	ITGA3_ITGB1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4282	12	Fn1	ITGA4_ITGB1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4283	12	Fn1	ITGA4_ITGB7	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4284	12	Fn1	ITGA8_ITGB1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4285	12	Fn1	ITGAV_ITGB1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4286	12	Fn1	ITGAV_ITGB6	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4287	12	Fn1	ITGAV_ITGB8	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4288	12	Fn1	Itga9	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4289	12	Fn1	Sdc1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4290	12	Fn1	Sdc4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4291	12	Fshb	Fshr	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4292	12	Fstl1	Dip2a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4293	12	G6B-B ITIM/ITSM site-set	PTPN11/SHP2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4294	12	G6B-B ITIM/ITSM site-set	PTPN6/SHP1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4295	12	GABARAP/GABA-A receptor-associated protein	GPHN/gephyrin	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4296	12	GABARAP/GABA-A receptor-associated protein	GRIP1/glutamate receptor interacting protein 1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4297	12	GABRA1/GABA-A receptor alpha1 subunit	GPHN/gephyrin	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4298	12	GABRA2/GABA-A receptor alpha2 subunit	ARHGEF9/collybistin	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4299	12	GABRA2/GABA-A receptor alpha2 subunit	GPHN/gephyrin	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4300	12	GABRA3/GABA-A receptor alpha3 subunit	GPHN/gephyrin	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4301	12	GABRA5/GABA-A receptor alpha5 subunit	GPHN/gephyrin	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4302	12	GABRB2/GABA-A receptor beta2 subunit	GPHN/gephyrin	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4303	12	GABRB3/GABA-A receptor beta3 subunit	GPHN/gephyrin	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4304	12	GAS1	PTPRA/RPTPalpha	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4305	12	GAS6	AXL receptor	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4306	12	GAS6	AXL receptor complex	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4307	12	GAS6	TYRO3 receptor	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4308	12	GDF11	ACVR2A/ActRIIA	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4309	12	GDF11	ACVR2B/ActRIIB	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4310	12	GDF5	BMPR1B	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4311	12	GDF5	TGFBR3/betaglycan	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4312	12	GDF6/BMP13 (CDMP-2)	BMPR1A/ALK3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4313	12	GDF6/BMP13 (CDMP-2)	BMPR1B/ALK6	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4314	12	GDF6/BMP13 (CDMP-2)	BMPR2/BMPR-II	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4315	12	GDF7/BMP12	ACVR2A	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4316	12	GDF7/BMP12	ACVR2B	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4317	12	GDF7/BMP12	BMPR1A	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4318	12	GDF7/BMP12	BMPR1B	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4319	12	GDF7/BMP12	BMPR2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4320	12	GHR/growth hormone receptor	JAK2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4321	12	GHR/growth hormone receptor	STAT5	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4322	12	GHRH/growth hormone-releasing hormone	GHSR/ghrelin receptor GHS-R1a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4323	12	GISP/AKAP9-derived GPCR interacting scaffolding protein	GABBR1/GABA-B receptor 1 subunit	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4324	12	GITRL/TNFSF18	GITR/TNFRSF18	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4325	12	GLRA1/glycine receptor alpha1 subunit	ARHGEF9/collybistin	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4326	12	GLRB/glycine receptor beta subunit	GPHN/gephyrin	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4327	12	GM-CSF/CSF2	CSF2RA/GMR-alpha	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4328	12	GPC3/glypican-3	CD81/tetraspanin-28	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4329	12	GPC3/glypican-3	UNC5D/Unc5D	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4330	12	GPC4/glypican-4	GPR158	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4331	12	GPC4/glypican-4	PTPRD/PTPdelta	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4332	12	GPC4/glypican-4	PTPRS/PTPσ	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4333	12	GPNMB extracellular fragment	ATP1A1/Na+-K+-ATPase alpha1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4334	12	GPNMB extracellular fragment	ATP1A3/Na+/K+-ATPase alpha3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4335	12	GPR179	GRM6	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4336	12	GPR179	RGS7/RGS11-containing R7 RGS complex	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4337	12	GPR179	TRPM1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4338	12	GREM2/PRDC	BMP7	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4339	12	GRK4/G protein-coupled receptor kinase 4	GABBR1:GABBR2/GABA-B receptor heterodimer	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4340	12	GRM1/mGluR1 receptor	GRIN2A/GluN2A NMDA receptor subunit	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4341	12	GSG1L	GRIA1:GRIA2 AMPAR complex	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4342	12	GULP1/GULP PTB-domain engulfment adaptor	reactive astrocyte phagocytosis after cerebral ischemia	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4343	12	Gal	Galr1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4344	12	Gal	Galr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4345	12	Gal	Galr3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4346	12	Galectin-3/LGALS3	CSPG4/NG2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4347	12	Galp	Galr1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4348	12	Galp	Galr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4349	12	Galp	Galr3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4350	12	Gas6	Axl	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4351	12	Gast	Cckbr	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4352	12	Gc	Lrp2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4353	12	Gdf1	Actr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4354	12	Gdf1	Acvr1c_Acvr2a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4355	12	Gdf1	Acvr1c_Acvr2b	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4356	12	Gdf10	Bmpr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4357	12	Gdf11	Actr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4358	12	Gdf11	Acvr1b_Acvr2a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4359	12	Gdf11	Acvr1c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4360	12	Gdf11	Acvr2b_Tgfbr1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4361	12	Gdf11	Tgfbr1_acvr2b	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4362	12	Gdf15	Tgfbr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4363	12	Gdf2	Acvr2a_Acvrl1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
