review_id	pair_key	pair_label_canonical	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes	manual_reason
M20A-LIANA-REMAINING-0142	gdf3 acvr1b_acvr2a_cfc1	Gdf3 Acvr1b_acvr2a_cfc1	https://pubmed.ncbi.nlm.nih.gov/33932319/;https://pubmed.ncbi.nlm.nih.gov/32330218/;https://pubmed.ncbi.nlm.nih.gov/30446628/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf3+acvr1b_acvr2a_cfc1;https://europepmc.org/search?query=gdf3%20acvr1b_acvr2a_cfc1	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF3 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0143	gdf3 acvr1b_acvr2b_cfc1	Gdf3 Acvr1b_acvr2b_cfc1	https://pubmed.ncbi.nlm.nih.gov/33932319/;https://pubmed.ncbi.nlm.nih.gov/32330218/;https://pubmed.ncbi.nlm.nih.gov/30446628/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf3+acvr1b_acvr2b_cfc1;https://europepmc.org/search?query=gdf3%20acvr1b_acvr2b_cfc1	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF3 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0144	gdf3 acvr1c_acvr2a_cfc1	Gdf3 Acvr1c_acvr2a_cfc1	https://pubmed.ncbi.nlm.nih.gov/33932319/;https://pubmed.ncbi.nlm.nih.gov/32330218/;https://pubmed.ncbi.nlm.nih.gov/30446628/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf3+acvr1c_acvr2a_cfc1;https://europepmc.org/search?query=gdf3%20acvr1c_acvr2a_cfc1	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF3 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0728	gdf3 acvr1c_acvr2b_cfc1	Gdf3 Acvr1c_acvr2b_cfc1	https://pubmed.ncbi.nlm.nih.gov/33932319/;https://pubmed.ncbi.nlm.nih.gov/32330218/;https://pubmed.ncbi.nlm.nih.gov/30446628/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf3+acvr1c_acvr2b_cfc1;https://europepmc.org/search?query=gdf3%20acvr1c_acvr2b_cfc1	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF3 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0729	gdf5 bmpr1a_acvr2a	Gdf5 Bmpr1a_acvr2a	https://pubmed.ncbi.nlm.nih.gov/32576689/;https://pubmed.ncbi.nlm.nih.gov/26254468/;https://pubmed.ncbi.nlm.nih.gov/36726183/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf5+bmpr1a_acvr2a;https://europepmc.org/search?query=gdf5%20bmpr1a_acvr2a	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF5 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0730	gdf5 bmpr1a_acvr2b	Gdf5 Bmpr1a_acvr2b	https://pubmed.ncbi.nlm.nih.gov/32576689/;https://pubmed.ncbi.nlm.nih.gov/26254468/;https://pubmed.ncbi.nlm.nih.gov/36726183/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf5+bmpr1a_acvr2b;https://europepmc.org/search?query=gdf5%20bmpr1a_acvr2b	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF5 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0145	gdf5 bmpr1a_bmpr2	Gdf5 Bmpr1a_bmpr2	https://pubmed.ncbi.nlm.nih.gov/32576689/;https://pubmed.ncbi.nlm.nih.gov/26254468/;https://pubmed.ncbi.nlm.nih.gov/36726183/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf5+bmpr1a_bmpr2;https://europepmc.org/search?query=gdf5%20bmpr1a_bmpr2	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF5 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0731	gdf5 bmpr1b_acvr2a	Gdf5 Bmpr1b_acvr2a	https://pubmed.ncbi.nlm.nih.gov/32576689/;https://pubmed.ncbi.nlm.nih.gov/26254468/;https://pubmed.ncbi.nlm.nih.gov/36726183/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf5+bmpr1b_acvr2a;https://europepmc.org/search?query=gdf5%20bmpr1b_acvr2a	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF5 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0732	gdf5 bmpr1b_acvr2b	Gdf5 Bmpr1b_acvr2b	https://pubmed.ncbi.nlm.nih.gov/32576689/;https://pubmed.ncbi.nlm.nih.gov/26254468/;https://pubmed.ncbi.nlm.nih.gov/36726183/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf5+bmpr1b_acvr2b;https://europepmc.org/search?query=gdf5%20bmpr1b_acvr2b	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF5 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0146	gdf5 bmpr1b_bmpr2	Gdf5 Bmpr1b_bmpr2	https://pubmed.ncbi.nlm.nih.gov/32576689/;https://pubmed.ncbi.nlm.nih.gov/26254468/;https://pubmed.ncbi.nlm.nih.gov/36726183/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf5+bmpr1b_bmpr2;https://europepmc.org/search?query=gdf5%20bmpr1b_bmpr2	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF5 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0733	gdf6 bmpr1a_acvr2a	Gdf6 Bmpr1a_acvr2a	https://pubmed.ncbi.nlm.nih.gov/26893264/;https://pubmed.ncbi.nlm.nih.gov/18436533/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf6+bmpr1a_acvr2a;https://europepmc.org/search?query=gdf6%20bmpr1a_acvr2a	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF6 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
