pmid	public_unique_item_count	public_record_count	existing_module_count	existing_modules	public_item_keys	cross_module_overlap	corroboration_status
9164849	5	6	0		human|sp1|alox12;human|sp3|alox12;mouse|a0a979hlr9|alox12;mouse|sp1|sp1;mouse|sp3|sp1	false	reference_reuse_review
9165006	2	2	0		human|vdr|cyp24a1;mouse|vdr|cyp24a1	false	reference_reuse_review
9166897	3	3	0		human|pdx1|ins;mouse|pdx1|ins1;mouse|pdx1|ins2	false	reference_reuse_review
9167960	2	2	0		human|pou1f1|prl;human|pou1f1|tshb	false	reference_reuse_review
9168805	2	2	0		mouse|twist1|ckm;mouse|twist2|ckm	false	reference_reuse_review
9168901	2	2	0		human|ahr|cyp1a1;mouse|\N|cyp1a1	false	reference_reuse_review
9169078	4	4	0		human|ahr|cyp1a1;human|ahr|cyp1a2;mouse|\N|cyp1a1;mouse|\N|cyp1a2	false	reference_reuse_review
9169082	2	2	0		human|ahr|cyp1a1;mouse|\N|cyp1a1	false	reference_reuse_review
9169090	6	6	0		human|tp53|bcl2;human|tp53|cdkn1a;human|tp53|gadd45a;mouse|tp53|bcl2;mouse|tp53|cdkn1a;mouse|tp53|gadd45a	false	reference_reuse_review
9169149	6	6	0		human|nfkb1|ccl11;human|rela|ccl11;mouse|nfkb1|ccl11;mouse|nfkb1|ccl7;mouse|rela|ccl11;mouse|rela|ccl7	false	reference_reuse_review
9169150	3	3	0		human|tp53|gml;mouse|tp53|a0a087wql5;mouse|tp53|g5e8l7	false	reference_reuse_review
9169439	0	0	1	23B		true	reference_reuse_review
9169452	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9169458	2	2	0		human|cebpb|il6;mouse|cebpb|il6	false	reference_reuse_review
9169460	6	6	0		human|nfkb1|irf1;human|rela|irf1;human|relb|irf1;mouse|nfkb1|irf1;mouse|rela|irf1;mouse|relb|irf1	false	reference_reuse_review
9169462	4	4	0		human|nfkb1|tnf;human|rela|tnf;mouse|nfkb1|tnf;mouse|rela|tnf	false	reference_reuse_review
9169475	7	7	0		human|stat1|il6st;human|stat3|il6st;human|stat5a|il6st;human|stat5b|il6st;mouse|a0a087wsp5|il6st;mouse|stat5a|il6st;mouse|stat5b|il6st	false	reference_reuse_review
9169666	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9170159	2	2	0		human|mitf|tyr;mouse|mitf|tyr	false	reference_reuse_review
9171095	10	10	0		human|nfkb1|il6;human|nfkb2|il6;human|rela|il6;human|relb|il6;human|rel|il6;mouse|a4qpd3|il6;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|rela|il6;mouse|relb|il6	false	reference_reuse_review
9171105	6	6	0		human|hnf4a|serpina1;mouse|hnf4a|a0a0r4j0x5;mouse|hnf4a|serpina1a;mouse|hnf4a|serpina1b;mouse|hnf4a|serpina1d;mouse|hnf4a|serpina1e	false	reference_reuse_review
9171236	2	2	0		human|creb1|il2;mouse|creb1|il2	false	reference_reuse_review
9172015	6	6	0		human|nfkb1|il6;human|nfkb2|il6;human|relb|il6;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|relb|il6	false	reference_reuse_review
9174048	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9174597	6	6	0		human|jun|ccl2;human|nfkb1|ccl2;human|rela|ccl2;mouse|jun|ccl12;mouse|nfkb1|ccl12;mouse|rela|ccl12	false	reference_reuse_review
9174598	2	2	0		human|jun|ifng;mouse|jun|ifng	false	reference_reuse_review
9174629	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9175622	2	2	0		human|creb1|fos;mouse|creb1|fos	false	reference_reuse_review
9175624	2	2	0		human|sp1|il2;mouse|a0a979hlr9|il2	false	reference_reuse_review
9175705	0	0	1	22B		false	reference_reuse_review
9175757	2	3	0		human|jun|gclc;mouse|jun|gclc	false	reference_reuse_review
9176395	7	7	0		human|nfkb1|ccl2;human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|ccl2;human|rela|cxcl8;mouse|nfkb1|ccl12;mouse|rela|ccl12	false	reference_reuse_review
9177166	2	2	0		human|tp53|ppm1d;mouse|tp53|ppm1d	false	reference_reuse_review
9177263	3	3	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a;mouse|trp53|tpt1	false	reference_reuse_review
9177279	2	2	0		mouse|sp1|tec;mouse|spi1|tec	false	reference_reuse_review
9177292	4	4	0		human|nfkb1|il2;human|rela|il2;mouse|nfkb1|il2;mouse|rela|il2	false	reference_reuse_review
9177380	2	2	0		human|vdr|pth;mouse|vdr|pth	false	reference_reuse_review
9178256	2	2	0		human|epas1|vegfa;human|hif1a|vegfa	false	reference_reuse_review
9178747	2	2	0		human|nr5a1|mc2r;mouse|nr5a1|mc2r	false	reference_reuse_review
9178749	2	2	0		human|nr5a1|cyp17a1;mouse|nr5a1|cyp17a1	false	reference_reuse_review
9178756	2	2	0		human|pgr|igfbp1;mouse|pgr|igfbp1	false	reference_reuse_review
9178763	13	13	0		human|ets1|jun;human|ets1|mmp1;human|jun|mmp1;human|jun|spi1;mouse|ets1|g5e8a9;mouse|ets1|jun;mouse|ets1|mmp13;mouse|ets1|mmp1a;mouse|fli1|mmp13;mouse|jun|g5e8a9;mouse|jun|mmp1a;mouse|jun|spi1;mouse|spi1|mmp13	false	reference_reuse_review
9178767	3	4	0		human|pax2|wt1;mouse|g3x8q7|f6y2t6;mouse|pax2|wt1	false	reference_reuse_review
9178900	2	2	0		human|e2f1|ccna2;mouse|e2f1|ccna2	false	reference_reuse_review
9178905	2	2	0		human|egr1|fgf2;mouse|egr1|fgf2	false	reference_reuse_review
9178906	2	3	0		human|myc|rcc1;mouse|myc|rcc1	false	reference_reuse_review
9181466	2	2	0		human|stat5a|irf1;mouse|stat5a|irf1	false	reference_reuse_review
9181468	4	4	0		human|nfkb1|tnf;human|rela|tnf;mouse|nfkb1|tnf;mouse|rela|tnf	false	reference_reuse_review
9181476	2	2	0		human|irf1|ifnb1;mouse|irf1|ifnb1	false	reference_reuse_review
9182566	3	3	0		human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
9182578	2	2	0		human|stat5a|csn2;mouse|stat5a|csn2	false	reference_reuse_review
9182584	0	0	1	20B		true	reference_reuse_review
9182853	10	10	0		human|cebpb|il6;human|nfkb1|il6;human|nfkb2|il6;human|rela|il6;human|relb|il6;mouse|cebpb|il6;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|rela|il6;mouse|relb|il6	false	reference_reuse_review
9183012	4	4	0		human|sp1|cdkn1a;human|tp53|cdkn1a;mouse|a0a979hlr9|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9183017	2	2	0		human|myb|cd4;mouse|a0a087wpa7|cd4	false	reference_reuse_review
9184177	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9184230	2	2	0		human|rara|rarb;mouse|rara|rarb	false	reference_reuse_review
9185517	2	2	0		human|nfkb1|il1rn;mouse|nfkb1|il1rn	false	reference_reuse_review
9185524	6	6	0		human|nfkb1|csf2;human|rela|csf2;human|rel|csf2;mouse|a4qpd3|csf2;mouse|nfkb1|csf2;mouse|rela|csf2	false	reference_reuse_review
9185529	4	4	0		human|nfkb1|ifnb1;human|rela|ifnb1;mouse|nfkb1|ifnb1;mouse|rela|ifnb1	false	reference_reuse_review
9185588	2	3	0		human|myc|ptma;mouse|myc|ptma	false	reference_reuse_review
9185999	2	2	0		human|ets1|plau;mouse|ets1|plau	false	reference_reuse_review
9186003	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9186857	2	2	0		human|nfkb1|icam1;mouse|nfkb1|icam1	false	reference_reuse_review
9187256	4	4	0		human|nfkb1|ptgs2;human|rela|ptgs2;mouse|nfkb1|ptgs2;mouse|rela|ptgs2	false	reference_reuse_review
9187262	2	2	0		human|nfya|abcb1;mouse|nfya|abcb1a	false	reference_reuse_review
9188471	0	0	1	21B		true	reference_reuse_review
9188493	4	4	0		human|nfkb1|icam1;human|rela|icam1;mouse|nfkb1|icam1;mouse|rela|icam1	false	reference_reuse_review
9188631	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9188651	4	4	0		human|jun|cxcl8;human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
9188726	2	2	0		human|nr5a1|star;mouse|nr5a1|star	false	reference_reuse_review
9188852	2	2	0		human|myc|ccne1;mouse|myc|ccne1	false	reference_reuse_review
9189625	2	2	0		mouse|rxra|amelx;mouse|trp53|amelx	false	reference_reuse_review
9190210	4	4	0		human|ets1|nfkb1;human|rela|nfkb1;mouse|ets1|nfkb1;mouse|rela|nfkb1	false	reference_reuse_review
9190890	2	2	0		human|tp53|bax;mouse|tp53|bax	false	reference_reuse_review
9190899	4	4	0		human|myc|gadd45a;human|tp53|gadd45a;mouse|myc|gadd45a;mouse|tp53|gadd45a	false	reference_reuse_review
9190900	2	2	0		human|myc|odc1;mouse|myc|odc1	false	reference_reuse_review
9190901	10	10	0		human|ets1|csf2;human|fos|csf2;human|jun|csf2;human|nfkb1|csf2;human|rela|csf2;mouse|ets1|csf2;mouse|fos|csf2;mouse|jun|csf2;mouse|nfkb1|csf2;mouse|rela|csf2	false	reference_reuse_review
9190940	2	3	0		human|pax5|prkce;mouse|pax5|prkce	false	reference_reuse_review
9191053	3	4	0		human|e2f1|cdkn1a;mouse|e2f1|cdkn1a;mouse|tfdp1|cdkn1a	false	reference_reuse_review
9191059	4	4	0		human|tp53|cdkn1a;human|tp53|gadd45a;mouse|tp53|cdkn1a;mouse|tp53|gadd45a	false	reference_reuse_review
9191198	8	8	0		human|nfkb1|csf2;human|nfkb1|ptgs2;human|rela|csf2;human|rela|ptgs2;mouse|nfkb1|csf2;mouse|nfkb1|ptgs2;mouse|rela|csf2;mouse|rela|ptgs2	false	reference_reuse_review
9191470	2	2	0		human|jun|plaur;mouse|jun|plaur	false	reference_reuse_review
9191533	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9191851	13	13	0		human|nfkb1|cxcl8;human|nfkb1|il1a;human|nfkb1|il6;human|nfkb2|cxcl8;human|nfkb2|il6;human|rela|cxcl8;human|rela|il1a;human|relb|il6;mouse|nfkb1|il1a;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|rela|il1a;mouse|relb|il6	false	reference_reuse_review
9191975	4	4	0		human|vdr|bglap;mouse|vdr|bglap;mouse|vdr|bglap2;mouse|vdr|bglap3	false	reference_reuse_review
9192621	2	2	0		human|myc|ldha;mouse|myc|ldha	false	reference_reuse_review
9192770	6	8	0		human|cebpa|icam1;human|nfkb1|icam1;human|rela|icam1;mouse|cebpa|icam1;mouse|nfkb1|icam1;mouse|rela|icam1	false	reference_reuse_review
9192779	6	6	0		human|cebpa|elane;human|myb|elane;human|spi1|elane;mouse|a0a087wpa7|elane;mouse|cebpa|elane;mouse|spi1|elane	false	reference_reuse_review
9192810	2	2	0		human|myc|cdc25a;mouse|myc|cdc25a	false	reference_reuse_review
9194524	2	2	0		human|tp53|nos2;mouse|tp53|nos2	false	reference_reuse_review
9194564	2	2	0		human|tp53|mdm2;mouse|tp53|mdm2	false	reference_reuse_review
9194578	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9194899	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9195474	2	2	0		human|esr1|ltf;mouse|esr1|ltf	false	reference_reuse_review
9195575	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9195941	2	2	0		human|tp53|bak1;mouse|tp53|bak1	false	reference_reuse_review
9195959	4	4	0		human|nfkb1|ager;human|rela|ager;mouse|nfkb1|ager;mouse|rela|ager	false	reference_reuse_review
9195977	0	0	1	20B		true	reference_reuse_review
9196027	2	2	0		human|myc|tgfb2;mouse|myc|tgfb2	false	reference_reuse_review
9196053	2	2	0		human|tp53|myc;mouse|tp53|myc	false	reference_reuse_review
9197940	0	0	1	24B		true	reference_reuse_review
9198250	8	8	0		human|jun|f3;human|nfkb1|f3;human|rela|f3;human|sp1|f3;mouse|a0a979hlr9|a0a0r4j088;mouse|jun|a0a0r4j088;mouse|nfkb1|a0a0r4j088;mouse|rela|a0a0r4j088	false	reference_reuse_review
9199204	4	4	0		human|nfkb1|nos2;human|rela|nos2;mouse|nfkb1|nos2;mouse|rela|nos2	false	reference_reuse_review
9199285	2	2	0		human|ahr|cyp1a1;mouse|\N|cyp1a1	false	reference_reuse_review
9199300	2	2	0		human|stat6|il4;mouse|stat6|csn2	false	reference_reuse_review
9199305	4	6	0		human|egr1|il2rb;human|sp1|il2rb;mouse|a0a979hlr9|il2rb;mouse|egr1|il2rb	false	reference_reuse_review
9199307	8	8	0		human|nfkb1|il6;human|nfkb2|il6;human|rela|il6;human|relb|il6;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|rela|il6;mouse|relb|il6	false	reference_reuse_review
9199315	4	4	0		human|foxa1|cftr;human|foxa2|cftr;mouse|foxa1|cftr;mouse|foxa2|cftr	false	reference_reuse_review
9199333	3	3	0		human|pdx1|ins;mouse|pdx1|ins1;mouse|pdx1|ins2	false	reference_reuse_review
9199336	5	5	0		human|nfkb1|cxcl8;human|nfkb1|vegfa;human|nfkb2|cxcl8;human|rela|cxcl8;human|rela|vegfa	false	reference_reuse_review
9199340	4	4	0		human|jun|il2;human|rel|il2;mouse|a4qpd3|il2;mouse|jun|il2	false	reference_reuse_review
9199351	2	2	0		human|cebpb|il6;mouse|cebpb|il6	false	reference_reuse_review
9199364	4	4	0		human|mitf|dct;human|mitf|kit;mouse|mitf|dct;mouse|mitf|kit	false	reference_reuse_review
9199451	2	2	0		human|nfkb1|nfkbia;mouse|nfkb1|nfkbia	false	reference_reuse_review
9199508	8	8	0		human|cebpb|il6;human|nfkb1|il6;human|nfkb2|il6;human|relb|il6;mouse|cebpb|il6;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|relb|il6	false	reference_reuse_review
9201021	2	2	0		human|jun|ccl2;mouse|jun|ccl12	false	reference_reuse_review
9202035	0	0	1	20B		true	reference_reuse_review
9202212	3	3	0		human|stat1|fos;human|stat3|fos;mouse|a0a087wsp5|fos	false	reference_reuse_review
9202308	0	0	1	22B		false	reference_reuse_review
9202660	6	6	0		human|nfkb1|il6;human|nfkb2|il6;human|relb|il6;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|relb|il6	false	reference_reuse_review
9203408	2	2	0		human|jun|il2;mouse|jun|il2	false	reference_reuse_review
9204410	5	5	0		human|cebpa|cyp3a4;human|cebpa|cyp3a7;mouse|cebpa|\N;mouse|cebpa|cyp3a11;mouse|cebpa|cyp3a13	false	reference_reuse_review
9204988	2	2	0		human|tp53|abcb1;mouse|tp53|abcb1a	false	reference_reuse_review
9205075	2	2	0		human|e2f1|myc;mouse|e2f1|myc	false	reference_reuse_review
9205097	6	6	0		human|nfkb1|il6;human|nfkb2|il6;human|relb|il6;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|relb|il6	false	reference_reuse_review
9205859	4	4	0		human|tp53|cdkn1a;human|tp53|mdm2;mouse|tp53|cdkn1a;mouse|tp53|mdm2	false	reference_reuse_review
9206035	2	2	0		human|tp53|tgfa;mouse|tp53|tgfa	false	reference_reuse_review
9206101	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9207063	4	8	0		human|ets1|egr1;human|ets2|egr1;mouse|ets1|egr1;mouse|ets2|egr1	false	reference_reuse_review
9207402	2	2	0		human|jun|tgfb1;mouse|jun|tgfb1	false	reference_reuse_review
9207479	2	2	0		human|klf1|hbb;mouse|a0a6i8mwy6|a8duk4	false	reference_reuse_review
9207798	6	6	0		human|tp53|cdkn1a;human|tp53|mdm2;mouse|brca1|mdm2;mouse|tp53|cdkn1a;mouse|tp53|mdm2;mouse|trp53|cdkn1a	false	reference_reuse_review
9207876	2	2	0		human|wt1|ccn3;mouse|f6y2t6|ccn3	false	reference_reuse_review
9207961	7	9	0		human|pou1f1|gh1;human|pou1f1|prl;human|pou1f1|tshb;mouse|pou1f1|gh;mouse|pou1f1|gh1;mouse|pou1f1|prl;mouse|pou1f1|tshb	false	reference_reuse_review
9208942	2	2	0		human|ahr|cyp1a1;mouse|\N|cyp1a1	false	reference_reuse_review
9209363	2	3	0		human|runx1|csf1r;mouse|a0a087wr05|csf1r	false	reference_reuse_review
9209378	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9209438	2	3	0		human|gata4|il5;mouse|gata4|il5	false	reference_reuse_review
9209702	4	4	0		human|ppara|apoc3;human|ppara|lpl;mouse|ppara|a0a0r4j1n3;mouse|ppara|lpl	false	reference_reuse_review
9210417	2	2	0		human|hnf4a|pklr;mouse|hnf4a|d3z2c4	false	reference_reuse_review
9210954	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9211344	4	4	0		human|vdr|bglap;mouse|vdr|bglap;mouse|vdr|bglap2;mouse|vdr|bglap3	false	reference_reuse_review
9211870	2	2	0		human|nkx2-1|sftpb;mouse|nkx2-1|sftpb	false	reference_reuse_review
9211894	15	16	0		human|ar|klk3;mouse|ar|klk1;mouse|ar|klk1b1;mouse|ar|klk1b11;mouse|ar|klk1b16;mouse|ar|klk1b21;mouse|ar|klk1b22;mouse|ar|klk1b24;mouse|ar|klk1b26;mouse|ar|klk1b27;mouse|ar|klk1b3;mouse|ar|klk1b4;mouse|ar|klk1b5;mouse|ar|klk1b8;mouse|ar|klk1b9	false	reference_reuse_review
9211913	4	4	0		human|ahr|cyp1a1;human|arnt|epo;mouse|\N|cyp1a1;mouse|arnt|epo	false	reference_reuse_review
9211933	2	2	0		human|jun|tnf;mouse|jun|tnf	false	reference_reuse_review
9211934	2	2	0		human|spi1|ncf1;mouse|spi1|f8wh69	false	reference_reuse_review
9212060	3	3	0		human|jun|mmp1;mouse|jun|g5e8a9;mouse|jun|mmp1a	false	reference_reuse_review
9212062	2	2	0		human|jun|mmp13;mouse|jun|mmp13	false	reference_reuse_review
9212741	2	2	0		human|tp53|cdkn1b;mouse|tp53|cdkn1b	false	reference_reuse_review
9214635	6	6	0		human|pax8|tg;human|pax8|tpo;mouse|pax8|tg;mouse|pax8|tpo;mouse|ttf2|tg;mouse|ttf2|tpo	false	reference_reuse_review
9215294	4	4	0		human|wt1|igf1r;human|wt1|igf2;mouse|f6y2t6|e9qnx9;mouse|f6y2t6|igf2	false	reference_reuse_review
9216067	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9216675	4	4	0		human|tp53|cdkn1a;human|tp53|mdm2;mouse|tp53|cdkn1a;mouse|tp53|mdm2	false	reference_reuse_review
9216996	0	0	1	22B		false	reference_reuse_review
9217081	2	2	0		human|jun|fos;mouse|jun|fos	false	reference_reuse_review
9218130	4	4	0		human|tp53|cdkn1a;human|tp53|gadd45a;mouse|tp53|cdkn1a;mouse|tp53|gadd45a	false	reference_reuse_review
9218447	2	2	0		human|esr1|igf1;mouse|esr1|igf1	false	reference_reuse_review
9218479	3	4	0		human|sp1|tyms;mouse|a0a979hlr9|tyms;mouse|sp1|tyms	false	reference_reuse_review
9218566	4	4	0		human|nfkb1|il1b;human|rela|il1b;mouse|nfkb1|il1b;mouse|rela|il1b	false	reference_reuse_review
9218597	5	5	0		human|stat1|ifng;human|stat1|irf1;human|stat2|irf1;mouse|a0a087wsp5|ifng;mouse|a0a087wsp5|irf1	false	reference_reuse_review
9218757	4	4	0		human|nfkb1|nos2;human|rela|nos2;mouse|nfkb1|nos2;mouse|rela|nos2	false	reference_reuse_review
9218867	2	2	0		human|myc|tp53;mouse|myc|tp53	false	reference_reuse_review
9218870	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9218873	2	2	0		human|jun|icam1;mouse|jun|icam1	false	reference_reuse_review
9219563	2	2	0		human|jun|ivl;mouse|jun|g3x9d9	false	reference_reuse_review
9219916	2	2	0		human|esr1|tgfa;mouse|esr1|tgfa	false	reference_reuse_review
9219917	2	2	0		human|esr1|tff1;mouse|esr1|tff1	false	reference_reuse_review
9220025	3	3	0		human|pou1f1|gh1;human|pou1f1|prl;mouse|pou1f1|gh1	false	reference_reuse_review
9221754	6	6	0		human|nfkb1|il6;human|nfkb2|il6;human|relb|il6;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|relb|il6	false	reference_reuse_review
9221899	4	4	0		human|fos|ngf;human|jun|ngf;mouse|fos|ngf;mouse|jun|ngf	false	reference_reuse_review
9221926	2	2	0		human|fos|penk;mouse|fos|penk	false	reference_reuse_review
9221929	4	4	0		human|fos|penk;human|jun|penk;mouse|fos|penk;mouse|jun|penk	false	reference_reuse_review
9221944	4	4	0		human|nfkb1|nos2;human|rela|nos2;mouse|nfkb1|nos2;mouse|rela|nos2	false	reference_reuse_review
9223430	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9223588	3	3	0		human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
9223667	6	6	0		human|sp1|hgf;human|sp1|met;human|sp3|hgf;mouse|a0a979hlr9|d3yvy2;mouse|sp1|hgf;mouse|sp3|hgf	false	reference_reuse_review
9224526	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9224612	4	4	0		human|sp3|cdkn1a;human|sp3|cdkn2b;mouse|sp3|cdkn1a;mouse|sp3|cdkn2b	false	reference_reuse_review
9224617	15	15	0		human|ar|klk3;mouse|ar|klk1;mouse|ar|klk1b1;mouse|ar|klk1b11;mouse|ar|klk1b16;mouse|ar|klk1b21;mouse|ar|klk1b22;mouse|ar|klk1b24;mouse|ar|klk1b26;mouse|ar|klk1b27;mouse|ar|klk1b3;mouse|ar|klk1b4;mouse|ar|klk1b5;mouse|ar|klk1b8;mouse|ar|klk1b9	false	reference_reuse_review
9224660	2	2	0		mouse|rara|pcp2;mouse|rora|pcp2	false	reference_reuse_review
9224811	2	2	0		human|thrb|por;mouse|thrb|por	false	reference_reuse_review
9224822	0	0	1	23B		true	reference_reuse_review
9226459	5	5	0		human|ppara|apoc3;human|ppara|lpl;human|pparg|lpl;mouse|ppara|a0a0r4j1n3;mouse|ppara|lpl	false	reference_reuse_review
9228058	0	0	1	22B		false	reference_reuse_review
9228081	2	2	0		human|rara|rarb;mouse|rara|rarb	false	reference_reuse_review
9230213	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9230347	6	6	0		human|neurod1|ins;human|pdx1|ins;mouse|neurod1|ins1;mouse|neurod1|ins2;mouse|pdx1|ins1;mouse|pdx1|ins2	false	reference_reuse_review
9230885	2	2	0		human|tp53|bax;mouse|tp53|bax	false	reference_reuse_review
9231796	4	6	0		human|gata3|hsd17b1;human|sp1|hsd17b1;human|tfap2a|hsd17b1;mouse|a0a979hlr9|hsd17b1	false	reference_reuse_review
9231797	2	2	0		human|stat5a|csn2;mouse|stat5a|csn2	false	reference_reuse_review
9232190	3	3	0		human|nr5a1|nr0b1;human|sf1|nr0b1;mouse|nr5a1|nr0b1	false	reference_reuse_review
9233375	4	4	0		human|ahr|cyp1a1;human|ahr|cyp1a2;mouse|\N|cyp1a1;mouse|\N|cyp1a2	false	reference_reuse_review
9233624	6	6	0		human|egr1|cd19;human|pax5|cd19;human|sp1|cd19;mouse|a0a979hlr9|cd19;mouse|egr1|cd19;mouse|pax5|cd19	false	reference_reuse_review
9233628	10	12	0		human|fos|il2;human|jun|il2;human|nfkb1|il2;human|rela|il2;human|rel|il2;mouse|a4qpd3|il2;mouse|fos|il2;mouse|jun|il2;mouse|nfkb1|il2;mouse|rela|il2	false	reference_reuse_review
9233768	4	4	0		human|tp53|cdkn1a;human|tp53|rb1;mouse|tp53|cdkn1a;mouse|tp53|rb1	false	reference_reuse_review
9233778	6	6	0		human|tp53|bax;human|tp53|ccng1;human|tp53|mdm2;mouse|tp53|bax;mouse|tp53|ccng1;mouse|tp53|mdm2	false	reference_reuse_review
9233781	6	6	0		human|tp53|cdkn1a;human|tp53|gadd45a;human|tp53|mdm2;mouse|tp53|cdkn1a;mouse|tp53|gadd45a;mouse|tp53|mdm2	false	reference_reuse_review
9233798	0	0	1	23B		true	reference_reuse_review
9234386	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9234632	2	2	0		human|jun|il2;mouse|jun|il2	false	reference_reuse_review
9234671	0	0	2	22B;23B		true	reference_reuse_review
9234684	6	6	0		human|gata3|il5;human|gata4|il5;human|jun|il5;mouse|gata3|il5;mouse|gata4|il5;mouse|jun|il5	false	reference_reuse_review
9234700	10	10	0		human|elf3|sprr2a;mouse|elf3|a9jty7;mouse|elf3|g5e8d1;mouse|elf3|sprr2a1;mouse|elf3|sprr2d;mouse|elf3|sprr2e;mouse|elf3|sprr2f;mouse|elf3|sprr2g;mouse|elf3|sprr2h;mouse|elf3|sprr2i	false	reference_reuse_review
9234715	6	6	0		human|cebpa|il12b;human|ets2|il12b;human|nfkb1|il12b;mouse|cebpa|il12b;mouse|ets2|il12b;mouse|nfkb1|il12b	false	reference_reuse_review
9234778	5	5	0		human|cebpb|cxcl8;human|jun|cxcl8;human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
9235919	3	3	0		human|hif1a|epo;human|hif1a|vegfa;mouse|hif1a|epo	false	reference_reuse_review
9235968	2	2	0		human|wt1|bcl2;mouse|f6y2t6|bcl2	false	reference_reuse_review
9236155	4	4	0		human|arnt|epo;human|hif1a|epo;mouse|arnt|epo;mouse|hif1a|epo	false	reference_reuse_review
9236224	2	2	0		human|sp1|ccnd1;mouse|a0a979hlr9|ccnd1	false	reference_reuse_review
9237759	15	15	0		human|nfkb1|cd80;human|nfkb1|cxcl8;human|nfkb1|il1a;human|nfkb1|il6;human|nfkb2|cxcl8;human|nfkb2|il6;human|rela|cxcl8;human|rela|il1a;human|relb|il6;mouse|nfkb1|cd80;mouse|nfkb1|il1a;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|rela|il1a;mouse|relb|il6	false	reference_reuse_review
9238003	3	4	0		human|ar|gtf2f1;human|ar|tbp;mouse|ar|gtf2f1	false	reference_reuse_review
9238849	3	4	0		human|e2f1|crebbp;human|yy1|crebbp;mouse|yy1|f8vpr5	false	reference_reuse_review
9241070	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9241247	16	17	0		human|ar|klk2;human|ar|klk3;mouse|ar|klk1;mouse|ar|klk1b1;mouse|ar|klk1b11;mouse|ar|klk1b16;mouse|ar|klk1b21;mouse|ar|klk1b22;mouse|ar|klk1b24;mouse|ar|klk1b26;mouse|ar|klk1b27;mouse|ar|klk1b3;mouse|ar|klk1b4;mouse|ar|klk1b5;mouse|ar|klk1b8;mouse|ar|klk1b9	false	reference_reuse_review
9241426	0	0	1	24B		true	reference_reuse_review
9242000	0	0	1	24B		true	reference_reuse_review
9242190	2	2	0		human|egr1|pdgfa;mouse|egr1|pdgfa	false	reference_reuse_review
