species	tf_symbol	target_symbol	external_record_keys	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	shared_paper_status	cross_module_status	cell_type_context	stimulus_context	limitations	notes
human	SP1	WT1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001243:420a57deaba2;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007488	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	XIAP	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002057:e34fe8f146ed;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007489	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	XPC	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007490	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	YY1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004661:7d3085f5eef6;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007491	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	A0A0R4J1N5	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003936:163781cc5670	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Abcb1a	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001461:7d2b0001afdd	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Abl1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000305	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Abl2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000306	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Adm	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003146:b8802af4e5e2	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Alb	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001430:4604a3b67610;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000307	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Aldh1a1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002383:7fa0dc5c4d01	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Aldh3a1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000308	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Asns	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001586:51b9a89f8deb	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Atf3	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000309	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Bcl2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000310	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Bcl2l1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003229:773555a7cad7	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Bglap	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000311	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Btg2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000312	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Cdkn1a	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000592:783a8881493a;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000313	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Cebpa	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000314;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000315	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Clu	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000316	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Cr2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000317	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
mouse	Cebpb	Crp	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000529:ca3132c22487	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
