node_id	canonical_name	node_type	node_subtype	gene_symbol	organism_scope	compartment	notes
NODE13701	activated alpha9 integrin plus kindlin-1	signaling_effector					modules=23B; pathways=alpha9 integrin sensory regeneration;integrin-activated sensory regeneration; label_variants=activated alpha9 integrin plus kindlin-1; exportable_edge_count=2
NODE13702	activated protein C	signaling_effector					modules=24B; pathways=EPCR-beta-arrestin-Dvl2-Rac1 barrier relay;coagulation-linked protease danger adjacency; label_variants=activated protein C; exportable_edge_count=2
NODE13703	activated protein C/PAR1 axis	signaling_effector					modules=24B; pathways=APC-PAR1 biased cytoprotective program; label_variants=activated protein C/PAR1 axis; exportable_edge_count=1
NODE13704	adhesion/proMMP2 output	signaling_effector					modules=23B; pathways=CALR-alpha3 integrin function; label_variants=adhesion/proMMP2 output; exportable_edge_count=1
NODE13705	alpha10 I-domain	receptor					modules=23B; pathways=collagen-VI alpha10 binding; label_variants=alpha10 I-domain; exportable_edge_count=1
NODE13706	alpha10beta1 integrin	receptor					modules=23B; pathways=type IX collagen adhesion; label_variants=alpha10beta1 integrin; exportable_edge_count=1
NODE13707	alpha10beta1-associated adhesion and spreading	signaling_effector					modules=23B; pathways=type IX collagen function; label_variants=alpha10beta1-associated adhesion and spreading; exportable_edge_count=1
NODE13708	alpha11beta1 integrin	receptor					modules=23B; pathways=type IX collagen adhesion; label_variants=alpha11beta1 integrin; exportable_edge_count=1
NODE13709	alpha1beta1 integrin	receptor					modules=23B; pathways=collagen-IV neural adhesion;type IX collagen adhesion; label_variants=alpha1beta1 integrin; exportable_edge_count=2
NODE13710	alpha1beta1-associated adhesion and spreading	signaling_effector					modules=23B; pathways=type IX collagen function; label_variants=alpha1beta1-associated adhesion and spreading; exportable_edge_count=1
NODE13711	alpha1beta1/alpha2beta1 adhesion	signaling_effector					modules=23B; pathways=collagen-VI family adhesion; label_variants=alpha1beta1/alpha2beta1 adhesion; exportable_edge_count=1
NODE13712	alpha2C-adrenergic neuronal differentiation program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=alpha2C-adrenergic neuronal differentiation program; exportable_edge_count=1
NODE13713	alpha2beta1 integrin	receptor					modules=23B; pathways=CHAD-alpha2beta1 adhesion and MAPK;type IX collagen adhesion; label_variants=alpha2beta1 integrin; exportable_edge_count=2
NODE13714	alpha2beta1-associated FAK activation and migration	signaling_effector					modules=23B; pathways=collagen-VI integrin relay; label_variants=alpha2beta1-associated FAK activation and migration; exportable_edge_count=1
NODE13715	alpha2beta1-associated adhesion and spreading	signaling_effector					modules=23B; pathways=type IX collagen function; label_variants=alpha2beta1-associated adhesion and spreading; exportable_edge_count=1
NODE13716	alpha2beta1-dependent migration and actin remodeling	signaling_effector					modules=23B; pathways=collagen-IV migration relay; label_variants=alpha2beta1-dependent migration and actin remodeling; exportable_edge_count=1
NODE13717	alpha3beta1 integrin	receptor					modules=23B; pathways=Reelin-integrin adhesion; label_variants=alpha3beta1 integrin; exportable_edge_count=1
NODE13718	alpha3beta1-FAK-Rac1 relay	signaling_effector					modules=23B; pathways=galectin-3-alpha3beta1 lamellipodia relay; label_variants=alpha3beta1-FAK-Rac1 relay; exportable_edge_count=1
NODE13719	alpha3beta1-FAK/Src-Rac1 relay	signaling_effector					modules=23B; pathways=laminin-332-alpha3beta1 focal-adhesion signaling; label_variants=alpha3beta1-FAK/Src-Rac1 relay; exportable_edge_count=1
NODE13720	alpha3beta1-dependent neurite outgrowth	signaling_effector					modules=23B; pathways=laminin neural guidance;laminin-2 neural guidance; label_variants=alpha3beta1-dependent neurite outgrowth; exportable_edge_count=2
NODE13721	alpha5beta1-associated matrix assembly and fibrotic scar	signaling_effector					modules=23B; pathways=fibronectin SCI scar relay; label_variants=alpha5beta1-associated matrix assembly and fibrotic scar; exportable_edge_count=1
NODE13722	alpha6beta1-associated hiPSC survival	signaling_effector					modules=23B; pathways=laminin-511 cell survival; label_variants=alpha6beta1-associated hiPSC survival; exportable_edge_count=1
NODE13723	alpha6beta1-dependent attachment and spreading	signaling_effector					modules=23B; pathways=laminin neural adhesion; label_variants=alpha6beta1-dependent attachment and spreading; exportable_edge_count=1
NODE13724	alpha6beta4-associated Schwann-cell myelination	signaling_effector					modules=23B; pathways=laminin-2 Schwann-cell function; label_variants=alpha6beta4-associated Schwann-cell myelination; exportable_edge_count=1
NODE13725	alpha7-JAK2-STAT3 anti-inflammatory macrophage program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=alpha7-JAK2-STAT3 anti-inflammatory macrophage program; exportable_edge_count=1
NODE13726	alpha7-nAChR-NF-kB/RELA-NGF inflammatory program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=alpha7-nAChR-NF-kB/RELA-NGF inflammatory program; exportable_edge_count=1
NODE13727	alpha7beta1 and associates with FAK	receptor					modules=23B; pathways=laminin-2 axon-sorting relay; label_variants=alpha7beta1 and associates with FAK; exportable_edge_count=1
NODE13728	alpha7beta1-associated neurite regeneration	signaling_effector					modules=23B; pathways=laminin neural regeneration; label_variants=alpha7beta1-associated neurite regeneration; exportable_edge_count=1
NODE13729	alpha8beta1 adhesion relay	signaling_effector					modules=23B; pathways=NPNT integrin function; label_variants=alpha8beta1 adhesion relay; exportable_edge_count=1
NODE13730	alpha8beta1 integrin	receptor					modules=23B; pathways=SPP1-alpha8beta1 adhesion; label_variants=alpha8beta1 integrin; exportable_edge_count=1
NODE13731	alpha8beta1-PTEN-RhoA relay	signaling_effector					modules=23B; pathways=MFGE8-alpha8beta1 smooth-muscle signaling; label_variants=alpha8beta1-PTEN-RhoA relay; exportable_edge_count=1
NODE13732	alphaMbeta2 integrin	receptor					modules=23B; pathways=uPA-alphaMbeta2 plasminogen activation; label_variants=alphaMbeta2 integrin; exportable_edge_count=1
NODE13733	alphaV-integrin-PDGFRB complex	signaling_effector					modules=23B; pathways=MFGE8 focal-adhesion relay; label_variants=alphaV-integrin-PDGFRB complex; exportable_edge_count=1
NODE13734	alphaV/beta1-family adhesion and migration	signaling_effector					modules=23B; pathways=COL4A6 NC1 adhesion boundary; label_variants=alphaV/beta1-family adhesion and migration; exportable_edge_count=1
NODE13735	alphaVbeta3 integrin	receptor					modules=23B; pathways=PECAM1-alphaVbeta3 adhesion; label_variants=alphaVbeta3 integrin; exportable_edge_count=1
NODE13736	alphaVbeta3-FAK/Akt macrophage migration relay	signaling_effector					modules=23B; pathways=POSTN-integrin scar relay; label_variants=alphaVbeta3-FAK/Akt macrophage migration relay; exportable_edge_count=1
NODE13737	alphaVbeta3-FAK/Akt relay	signaling_effector					modules=23B; pathways=EGFL7-alphaVbeta3 focal-adhesion signaling; label_variants=alphaVbeta3-FAK/Akt relay; exportable_edge_count=1
NODE13738	alphaVbeta3-dependent adhesion and migration	signaling_effector					modules=23B; pathways=IBSP integrin adhesion; label_variants=alphaVbeta3-dependent adhesion and migration; exportable_edge_count=1
NODE13739	alphaVbeta3/PDGFRB focal adhesion function	signaling_effector					modules=23B; pathways=PDGFB-PDGFRB-integrin cooperation; label_variants=alphaVbeta3/PDGFRB focal adhesion function; exportable_edge_count=1
NODE13740	alphaVbeta5-DOCK180-Rac1 relay	signaling_effector					modules=23B; pathways=MFGE8-alphaVbeta5 efferocytic signaling; label_variants=alphaVbeta5-DOCK180-Rac1 relay; exportable_edge_count=1
NODE13741	alphaVbeta5-dependent adhesion and migration	signaling_effector					modules=23B; pathways=IBSP integrin adhesion; label_variants=alphaVbeta5-dependent adhesion and migration; exportable_edge_count=1
NODE13742	anchorage-independent epithelial survival phenotype	signaling_effector					modules=22B; pathways=phenotype; label_variants=anchorage-independent epithelial survival phenotype; exportable_edge_count=1
NODE13743	anti-inflammatory/regenerative outcome	signaling_effector					modules=24B; pathways=pro-resolving lipid mediator co-therapy; label_variants=anti-inflammatory/regenerative outcome; exportable_edge_count=1
NODE13744	astrocyte CSPG expression	signaling_effector					modules=21B; pathways=BMP-glial-scar-function; label_variants=astrocyte CSPG expression; exportable_edge_count=1
NODE13745	astrocyte IL-6/STAT3 astrogliosis	signaling_effector					modules=24B; pathways=Klk6-PAR2-MEK/ERK-STAT3 inflammatory astrocyte output; label_variants=astrocyte IL-6/STAT3 astrogliosis; exportable_edge_count=1
NODE13746	astrocyte ROS and oligodendrocyte loss after SCI	signaling_effector					modules=21B; pathways=IL1-SCI-astrocyte; label_variants=astrocyte ROS and oligodendrocyte loss after SCI; exportable_edge_count=1
NODE13747	astrocyte differentiation and reactive astrocyte program	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=astrocyte differentiation and reactive astrocyte program; exportable_edge_count=1
NODE13748	astrocyte neurocan deposition and glial-scar formation	signaling_effector					modules=21B; pathways=TGF-beta-CNS-scar-function; label_variants=astrocyte neurocan deposition and glial-scar formation; exportable_edge_count=1
NODE13749	astrocyte scar-border formation and wound healing after SCI	signaling_effector					modules=21B; pathways=WNT-RYK-SCI-astrocyte-function; label_variants=astrocyte scar-border formation and wound healing after SCI; exportable_edge_count=1
NODE13750	astrocyte survival, border formation, wound healing, and motor recovery	signaling_effector					modules=21B; pathways=IFNbeta-IFNAR-astrocyte-SCI; label_variants=astrocyte survival, border formation, wound healing, and motor recovery; exportable_edge_count=1
NODE13751	axon-glia myelination	signaling_effector					modules=23B; pathways=CADM3-CADM4 myelination; label_variants=axon-glia myelination; exportable_edge_count=1
NODE13752	beta-arrestin1/2 recruitment	signaling_effector					modules=21B; pathways=Chemokine-CCR-biased-signaling; label_variants=beta-arrestin1/2 recruitment; exportable_edge_count=1
NODE13753	beta-arrestin2 and ERK1/2 branch	signaling_effector					modules=21B; pathways=Chemokine-CXCR3-biased-signaling; label_variants=beta-arrestin2 and ERK1/2 branch; exportable_edge_count=1
NODE13754	beta-catenin	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=beta-catenin; exportable_edge_count=1
NODE13755	beta1-integrin-N-cadherin astrocyte scar relay	signaling_effector					modules=23B; pathways=collagen-I astrocytic scar; label_variants=beta1-integrin-N-cadherin astrocyte scar relay; exportable_edge_count=1
NODE13756	beta1-integrin-associated MAPK and axon outgrowth	signaling_effector					modules=23B; pathways=Sema7A integrin neural guidance; label_variants=beta1-integrin-associated MAPK and axon outgrowth; exportable_edge_count=1
NODE13757	beta1-integrin/ILK repair program	signaling_effector					modules=23B; pathways=HGF integrin crosstalk; label_variants=beta1-integrin/ILK repair program; exportable_edge_count=1
NODE13758	beta1-integrin/ILK-actin/GFAP relay	signaling_effector					modules=23B; pathways=astrocyte mechanotransduction; label_variants=beta1-integrin/ILK-actin/GFAP relay; exportable_edge_count=1
NODE13759	beta1-integrin/ILK-associated astrocyte response	signaling_effector					modules=23B; pathways=SCI mechanotransduction context;integrin-ILK mechanosensing; label_variants=beta1-integrin/ILK-associated astrocyte response; exportable_edge_count=2
NODE13760	beta1-integrin/N-cadherin adhesion relay	signaling_effector					modules=23B; pathways=integrin-cadherin astrocyte scar recruitment; label_variants=beta1-integrin/N-cadherin adhesion relay; exportable_edge_count=1
NODE13761	beta8-containing integrin-dependent neurite outgrowth	signaling_effector					modules=23B; pathways=fibronectin neural guidance;laminin neural guidance; label_variants=beta8-containing integrin-dependent neurite outgrowth; exportable_edge_count=2
NODE13762	binds/engages	ligand					modules=23B; pathways=ADAM17-alpha5beta1 localization; label_variants=binds/engages; exportable_edge_count=1
NODE13763	bradykinin	ligand		bradykinin			modules=24B; pathways=BDKRB2-PLC/IP3-Ca2+-GDNF relay;bradykinin-B2R-NF-kB neuroprotection relay; label_variants=bradykinin; exportable_edge_count=2
NODE13764	bradykinin/kallikrein-kinin system	signaling_effector					modules=24B; pathways=kinin-system receptor induction context; label_variants=bradykinin/kallikrein-kinin system; exportable_edge_count=1
NODE13765	c-fos; Egr1	target_gene					modules=22B; pathways=target_gene; label_variants=c-fos; Egr1; exportable_edge_count=3
NODE13766	cAMP-responsive osteoblast remodeling program (Tnfsf11/RANKL; Sost repression)	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=cAMP-responsive osteoblast remodeling program (Tnfsf11/RANKL; Sost repression); exportable_edge_count=1
NODE13767	cANGPTL4	ligand		cANGPTL4			modules=23B; pathways=cANGPTL4-CDH11 cadherin complex;cANGPTL4-CDH11-beta-catenin;cANGPTL4-alpha5beta1 junction function;cANGPTL4-alpha5beta1 vascular relay; label_variants=cANGPTL4; exportable_edge_count=4
NODE13768	cFos	target_gene		cFos			modules=22B; pathways=target_gene; label_variants=cFos; exportable_edge_count=1
NODE13769	cFos; Egr1	target_gene					modules=22B; pathways=target_gene; label_variants=cFos; Egr1; exportable_edge_count=1
NODE13770	cancer-stem-cell maintenance and xenograft tumor initiation	signaling_effector					modules=22B; pathways=phenotype; label_variants=cancer-stem-cell maintenance and xenograft tumor initiation; exportable_edge_count=1
NODE13771	cell migration and wound closure	signaling_effector					modules=23B; pathways=HSP90alpha-LRP1-Akt wound-healing function; label_variants=cell migration and wound closure; exportable_edge_count=1
NODE13772	cell-cell adhesion and cortical neuron distribution	signaling_effector					modules=24B; pathways=FLRT3 homophilic adhesion/migration branch; label_variants=cell-cell adhesion and cortical neuron distribution; exportable_edge_count=1
NODE13773	cell-surface CALR	ligand					modules=23B; pathways=CALR-LRP1 coreceptor complex;CALR-LRP1 focal-adhesion disassembly relay;CALR-LRP1 focal-adhesion function; label_variants=cell-surface CALR; exportable_edge_count=3
NODE13774	cell-surface CALR -> CD91/LRP1-associated uptake or Rac1-dependent function -> phagocytic/osteoclast output	signaling_effector					modules=22B; pathways=cell_state_program; label_variants=cell-surface CALR -> CD91/LRP1-associated uptake or Rac1-dependent function -> phagocytic/osteoclast output; exportable_edge_count=1
NODE13775	chronic SCI lesion/rim stiffness	signaling_effector					modules=23B; pathways=chronic lesion mechanics; label_variants=chronic SCI lesion/rim stiffness; exportable_edge_count=1
NODE13776	chronic lesion softening	signaling_effector					modules=23B; pathways=chronic lesion mechanics / ECM-GAG branch; label_variants=chronic lesion softening; exportable_edge_count=1
NODE13777	chronic lesion stiffness	signaling_effector					modules=23B; pathways=chronic SCI scar mechanics; label_variants=chronic lesion stiffness; exportable_edge_count=1
NODE13778	chronic scar softening and cavitation	signaling_effector					modules=23B; pathways=chronic hemisection scar mechanics; label_variants=chronic scar softening and cavitation; exportable_edge_count=1
NODE13779	collagen IX family	ligand					modules=23B; pathways=collagen IX neural guidance;type IX collagen adhesion;type IX collagen function; label_variants=collagen IX family; exportable_edge_count=8
NODE13780	collagen VI family	ligand					modules=23B; pathways=collagen-VI alpha10 binding;collagen-VI family adhesion; label_variants=collagen VI family; exportable_edge_count=2
NODE13781	collagen-I-associated scar-forming astrocyte state	signaling_effector					modules=23B; pathways=integrin-cadherin astrocyte scar recruitment; label_variants=collagen-I-associated scar-forming astrocyte state; exportable_edge_count=1
