species_scope	source_registry	source_version	source_record_id	raw_tf_symbol	normalized_tf_symbol	normalized_tf_symbol_key	tf_uniprot_id	target_count	source_locator	raw_record_sha256	provenance_status	notes
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:001093:d751b775262c	Srsf1	Srsf1	srsf1	Q6PDM2	505	https://tflink.net/download/#interaction-gmt	d751b775262c7902681d6b4148b01ddbddad0c37be474388c8fe22ebe61ef52b	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000890:f23e80ccfe04	Srsf2	Srsf2	srsf2	Q62093	3448	https://tflink.net/download/#interaction-gmt	f23e80ccfe042733dd24ed3dac73930efd9f9f2ff6572f417aa593a8c26f8b0e	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000356:9418f06fe4ef	Sry	Sry	sry	Q05738	2	https://tflink.net/download/#interaction-gmt	9418f06fe4eff829a80224fead77078cda06b013ce99433218a864c8697c4b89	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000579:0e20534be76c	Ssb	Ssb	ssb	P32067	1	https://tflink.net/download/#interaction-gmt	0e20534be76c06c081021ae6618c120c8d5540e8483d8fec9f47098a6e277ff3	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:001005:079c9d2c5b37	Ssrp1	Ssrp1	ssrp1	Q08943	4571	https://tflink.net/download/#interaction-gmt	079c9d2c5b37e863f3e54eab6b4f717b27f5ac2337130ee11fa62f846f8839ae	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000912:eff46e2110b4	Stag1	Stag1	stag1	Q9D3E6	6724	https://tflink.net/download/#interaction-gmt	eff46e2110b4d39331e507ce0649425b39f2758dc3e2ff4a91f5402dac696b25	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000894:46ff2c3ace75	Stag2	Stag2	stag2	O35638	10792	https://tflink.net/download/#interaction-gmt	46ff2c3ace750ddd486d50a10b8444d69ab2a5ae4a342d37aecf4ea403d1700f	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000049:d34ca8c2dfc0	Stat1	Stat1	stat1	P42225	15865	https://tflink.net/download/#interaction-gmt	d34ca8c2dfc03911abdd6e5652133917301ce35dada0e27d20e7895714e4e8e4	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000606:7e3c6c64e65a	Stat2	Stat2	stat2	Q9WVL2	8724	https://tflink.net/download/#interaction-gmt	7e3c6c64e65a04d765984ed7502cabda8d6ee8cb6831c1a97ea8dbafa6540f77	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000025:29c2b2e7d28f	Stat3	Stat3	stat3	P42227	16043	https://tflink.net/download/#interaction-gmt	29c2b2e7d28fa329bf763f1ae6d192025482e834eb3c6be572557eaddadd4159	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000398:61c15a04262a	Stat4	Stat4	stat4	P42228	8274	https://tflink.net/download/#interaction-gmt	61c15a04262ae588434d4221a44c400eb8e6de3780c5cc24414f8213f221753d	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000072:9ced373ce3d7	Stat5a	Stat5a	stat5a	P42230	14963	https://tflink.net/download/#interaction-gmt	9ced373ce3d7fb0800e520d7062b149767c7ded7f457083e7e81b97c980bbfab	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000206:b715f2358154	Stat5b	Stat5b	stat5b	P42232	11936	https://tflink.net/download/#interaction-gmt	b715f23581548b60e33e2c0e093799c2ddf729d02e86ac6799965e8358837528	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000215:61f9fe1dc0ff	Stat6	Stat6	stat6	P52633	14157	https://tflink.net/download/#interaction-gmt	61f9fe1dc0fffbc780c02fed8e5292863940bd2eb401f39ded9c3dd406094e01	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:001094:5e8654ef9c1c	Stfa1	Stfa1	stfa1	P35175	456	https://tflink.net/download/#interaction-gmt	5e8654ef9c1c8631d57e49c448e4d67e863abed477aaf74017b1360b4991330d	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000990:124d23849f6b	Stra8	Stra8	stra8	P70278	4699	https://tflink.net/download/#interaction-gmt	124d23849f6ba81711bde6284da6fcafd5a0dbd6e19ef74156b06c77f0b4d51f	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000623:79f463ecb35d	Sufu	Sufu	sufu	Q9Z0P7	2	https://tflink.net/download/#interaction-gmt	79f463ecb35d919cc0a9f40d29a7071d0c75d868394010f834f5c6a79e64846d	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000870:dcff36a3e577	Sumo1	Sumo1	sumo1	P63166	2531	https://tflink.net/download/#interaction-gmt	dcff36a3e57714d04e5a06bf44b3ab7b133095cf0883bec67d9fc6475d72e298	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:001006:0eb14ab8cba0	Sumo2	Sumo2	sumo2	P61957	6566	https://tflink.net/download/#interaction-gmt	0eb14ab8cba09a8bc37d1b647ec4bd68e0b3843cddc515b01ac6fb013ffada35	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:001042:6c2dfd122a11	Supt16h	Supt16h	supt16h	Q920B9	1362	https://tflink.net/download/#interaction-gmt	6c2dfd122a11ab411a12028f0037e2adb42c84c31bed23bb84052002e384beec	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:001022:2bb22f72f1bd	Supt5h	Supt5h	supt5h	O55201	6613	https://tflink.net/download/#interaction-gmt	2bb22f72f1bde63f4c7d26bd9daf4f069dfddd1dea3de7522a83da7d329e8fcb	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:001046:f363e5cf1330	Supt6h	Supt6h	supt6h	Q62383	1901	https://tflink.net/download/#interaction-gmt	f363e5cf1330b15da1d965d0bb3f14987508dfdf0651b74023d529dc31c1abad	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:001145:6ccd1a0f793d	Suv39h1	Suv39h1	suv39h1	O54864	2	https://tflink.net/download/#interaction-gmt	6ccd1a0f793d095817bced573af0efc515633c917f94fedb37fe6fe14501b133	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000535:ff879161716b	Suz12	Suz12	suz12	Q80U70	16292	https://tflink.net/download/#interaction-gmt	ff879161716b2cfa5a20d0b6ebc18762f223783e1127b8557c155332a2d5baa9	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000651:4a4b69d0ee8d	Syt1	Syt1	syt1	P46096	2	https://tflink.net/download/#interaction-gmt	4a4b69d0ee8d3d17fc90a21d7eda80a7f06747657ee44f4280284f2a1ca8cfae	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:001080:0d8d1d35086f	Taf1	Taf1	taf1	Q80UV9	2057	https://tflink.net/download/#interaction-gmt	0d8d1d35086fcca50b7ffe51bc4289f92cfd0ca7eb69410a095ddaf24b32f34a	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:001036:9da3de9b09cc	Taf10	Taf10	taf10	Q8K0H5	755	https://tflink.net/download/#interaction-gmt	9da3de9b09ccfdee2c10e4fc53cfdf2dcdf1dc2b3bcb5642ca8819dbbb5ff3f2	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000811:69da1beaacfb	Taf12	Taf12	taf12	Q8VE65	9971	https://tflink.net/download/#interaction-gmt	69da1beaacfb2338a007ecfa296afd49f982ad9b812f33399981ef4f4da6623b	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000874:6d5bbb9dc1e7	Taf2	Taf2	taf2	Q8C176	7741	https://tflink.net/download/#interaction-gmt	6d5bbb9dc1e738917ab676f06044b91d6dd1b0b20994c9f46fa4312124295b24	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000517:58f12756098b	Taf4b	Taf4b	taf4b	G5E8Z2	3	https://tflink.net/download/#interaction-gmt	58f12756098b4f5e772d93f6155b9a76e379e646bf2437cff655e7fe7ddb0449	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000419:6f0a47070828	Taf9	Taf9	taf9	Q8VI33	1	https://tflink.net/download/#interaction-gmt	6f0a47070828738122e3be25705fc28b848ec6a7933cd74705b2f0e866a84203	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000937:1247dc8863e8	Taf9b	Taf9b	taf9b	Q6NZA9	2838	https://tflink.net/download/#interaction-gmt	1247dc8863e8f057ced4a3750827e343dbe46e3796976ca5a6956a8ccc24ab9e	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000408:5499717aefe7	Tal1	Tal1	tal1	P22091	11278	https://tflink.net/download/#interaction-gmt	5499717aefe7d61a4397da88be495c6e75ab6a527091f014b28ae5abdc39c710	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000410:81f11731d54b	Tardbp	Tardbp	tardbp	Q921F2	5	https://tflink.net/download/#interaction-gmt	81f11731d54bb884c47f18940415f070bf52aab425f31c244058f1935e9f5388	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000709:dc1225e2ac8b	Tax1bp3	Tax1bp3	tax1bp3	Q9DBG9	1	https://tflink.net/download/#interaction-gmt	dc1225e2ac8bd03223d97fb9b7bfe079d7bc42f641c09346c7942df816b9c987	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000944:92ba46537d7a	Tbl1x	Tbl1x	tbl1x	Q9QXE7	9164	https://tflink.net/download/#interaction-gmt	92ba46537d7a32ef11b2518c8680b39bee4785691983299d9aa4a45958761566	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000380:bb8cbc42c720	Tbp	Tbp	tbp	P29037	15813	https://tflink.net/download/#interaction-gmt	bb8cbc42c72086ef2e0b8f1945e0fe8d8622b2e1261bdad3a5c9bab19d9826a7	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000711:87171118e373	Tbpl1	Tbpl1	tbpl1	P62340	9253	https://tflink.net/download/#interaction-gmt	87171118e373be61dfd176c41c52ace3b0ac9fe83255e1d4a4eb08fa4efe5953	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000845:4d1fbac56f8d	Tbr1	Tbr1	tbr1	Q64336	4987	https://tflink.net/download/#interaction-gmt	4d1fbac56f8d00e47ad6f5f226ece00d6ffa4d3c8ab863f68703a2ef1175d2e3	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000114:8ff2b2b09900	Tbx1	Tbx1	tbx1	P70323	8	https://tflink.net/download/#interaction-gmt	8ff2b2b09900066faf9a7b137641e1bf9d5575f8a15786c9a5e18f1628a82e2c	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000568:92f6a2a4d34d	Tbx18	Tbx18	tbx18	Q9EPZ6	1	https://tflink.net/download/#interaction-gmt	92f6a2a4d34d6ea6d40b78d93ad74e82a4dd301a1ab923532d4c0396916c25b1	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000603:d95b4d554cdc	Tbx19	Tbx19	tbx19	Q99ME7	3560	https://tflink.net/download/#interaction-gmt	d95b4d554cdc7f1be31ac934257ebc5ccdacdf9c3f88810f1ab3ba3db622a981	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000174:d41f1a6161f5	Tbx2	Tbx2	tbx2	Q60707	9	https://tflink.net/download/#interaction-gmt	d41f1a6161f518662bec04c7868e33f3209d39e503dbad0a27320cee8175ab03	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
mouse	TFLink	TFLink_v1.0_snapshot	tflink:mouse:000772:fa05855ae7d2	Tbx20	Tbx20	tbx20	Q9ES03	271	https://tflink.net/download/#interaction-gmt	fa05855ae7d2ed60263d8f7dce3bf9d1daada88e6104a188d20c0ba1893985e3	aggregated_gateway_record	GMT preserves TF identifiers and target membership counts but not the detailed source database, assay, or PMID per target; not pair-level corroboration.
