source_lane	source_register	source_record_id	locator_component	locator_class	reason
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004456	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npy+prlhr+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004456	https://pubmed.ncbi.nlm.nih.gov/?term=NPY+PRLHR	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004457	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nr0b2+fgfrl1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004457	https://pubmed.ncbi.nlm.nih.gov/?term=NR0B2+FGFRL1	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004458	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrg2+erbb2_erbb3+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004458	https://reactome.org/content/detail/R-HSA-1227986	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004459	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrg2+erbb2_erbb4+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004459	https://reactome.org/content/detail/R-HSA-1227986	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004460	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrg2+lrrtm2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004460	https://pubmed.ncbi.nlm.nih.gov/?term=NRG2+LRRTM2	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004461	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrg2+mog+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004461	https://pubmed.ncbi.nlm.nih.gov/?term=NRG2+MOG	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004462	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrg2+nrp2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004462	https://pubmed.ncbi.nlm.nih.gov/?term=NRG2+NRP2	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004463	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrg3+egfr+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004463	https://pubmed.ncbi.nlm.nih.gov/?term=NRG3+EGFR	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004464	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrg3+erbb2_erbb4+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004465	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrg3+erbb3+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004465	https://pubmed.ncbi.nlm.nih.gov/?term=NRG3+ERBB3	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004466	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrg4+egfr+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004466	https://pubmed.ncbi.nlm.nih.gov/?term=NRG4+EGFR	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004467	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrg4+erbb2_erbb4+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004468	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrtn+gfra1_ret+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004469	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrtn+gfra3+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004470	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrxn1+nlgn1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004471	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrxn1+nlgn2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004472	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrxn1+nlgn3+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004473	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrxn2+nlgn1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004474	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrxn2+nlgn2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004475	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nrxn2+nlgn3+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004476	URL:https://pubmed.ncbi.nlm.nih.gov/?term=ntf3+ntrk1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004477	URL:https://pubmed.ncbi.nlm.nih.gov/?term=ntf3+ntrk2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004478	URL:https://pubmed.ncbi.nlm.nih.gov/?term=ntf3+ntrk3+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004479	URL:https://pubmed.ncbi.nlm.nih.gov/?term=ntf5+ntrk1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004479	https://pubmed.ncbi.nlm.nih.gov/?term=NT-4%2F5+TrkA	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004480	URL:https://pubmed.ncbi.nlm.nih.gov/?term=ntf5+ntrk2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004481	URL:https://pubmed.ncbi.nlm.nih.gov/?term=ntn1+adora2b+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004481	https://www.nature.com/articles/35037600	paper_url_without_explicit_id	article-like URL retained as a lead because no exact PMID, PMCID, or DOI was present
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004482	URL:https://pubmed.ncbi.nlm.nih.gov/?term=ntn1+mcam+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004483	URL:https://pubmed.ncbi.nlm.nih.gov/?term=ntn1+neo1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004483	https://reactome.org/content/detail/R-HSA-374689	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004484	URL:https://pubmed.ncbi.nlm.nih.gov/?term=ntn1+unc5d+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004484	https://www.jci.org/articles/view/65988	paper_url_without_explicit_id	article-like URL retained as a lead because no exact PMID, PMCID, or DOI was present
