edge_id	module	source_node_id	target_node_id	source_label	relation_type	target_label	pathway_name	evidence_layer	edge_status	context_scope	cell_type_context	compartment_context	species_context	injury_context	confidence_tier	export_priority	evidence_ids	evidence_count	source_locator_count	exportable	consolidation_note
M23B-E000720	23B	NODE02544	NODE01656	THBS1 N-terminal HBD	binds/activates	LRP1	THBS1 N-terminal HBD -> LRP1 binding -> endocytosis/degradation; TSP1-calreticulin-LRP1 -> PI3K/survival and focal-adhesion output	ligand_receptor_or_direct_molecular	staged_primary_review	bounded primary comparator; no SCI transfer	Mouse fibroblasts expressing or lacking LRP1; purified mouse TSP1 HBD; human fibroblast calreticulin-LRP1 signaling models	cell surface/adhesion or signaling compartment	mouse; human comparator	non-SCI comparator unless otherwise stated	medium-high	P2	M23B-EVID-000962	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000721	23B	NODE02544	NODE01656	THBS1 N-terminal HBD	activates/modulates	LRP1	THBS1 N-terminal HBD -> LRP1 binding -> endocytosis/degradation; TSP1-calreticulin-LRP1 -> PI3K/survival and focal-adhesion output	receptor_proximal_or_pathway	staged_primary_review	bounded primary comparator; no SCI transfer	Mouse fibroblasts expressing or lacking LRP1; purified mouse TSP1 HBD; human fibroblast calreticulin-LRP1 signaling models	cell surface-to-cytoplasmic signaling compartment	mouse; human comparator	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-000963	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000722	23B	NODE02544	NODE01656	THBS1 N-terminal HBD	promotes/modulates	LRP1	THBS1 N-terminal HBD -> LRP1 binding -> endocytosis/degradation; TSP1-calreticulin-LRP1 -> PI3K/survival and focal-adhesion output	downstream_or_functional	staged_primary_review	bounded primary comparator; no SCI transfer	Mouse fibroblasts expressing or lacking LRP1; purified mouse TSP1 HBD; human fibroblast calreticulin-LRP1 signaling models	cell surface/adhesion or signaling compartment	mouse; human comparator	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-000964	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000723	23B	NODE02541	NODE02128	THBS1	binds/activates	PTPRJ/CD148	THBS1 type-1 repeat -> PTPRJ/CD148 binding -> CD148 phosphatase-dependent growth inhibition	ligand_receptor_or_direct_molecular	staged_primary_review	bounded primary comparator; no SCI transfer	A431D cells lacking CD148 or expressing wild-type/catalytically inactive human PTPRJ/CD148; recombinant TSP1 fragments	cell surface/adhesion or signaling compartment	human; recombinant human TSP1	non-SCI comparator unless otherwise stated	medium-high	P2	M23B-EVID-000965	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000724	23B	NODE02541	NODE02128	THBS1	promotes/modulates	PTPRJ/CD148	THBS1 type-1 repeat -> PTPRJ/CD148 binding -> CD148 phosphatase-dependent growth inhibition	downstream_or_functional	staged_primary_review	bounded primary comparator; no SCI transfer	A431D cells lacking CD148 or expressing wild-type/catalytically inactive human PTPRJ/CD148; recombinant TSP1 fragments	cell surface/adhesion or signaling compartment	human; recombinant human TSP1	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-000967	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000725	23B	NODE02541	NODE02244	THBS1	promotes/modulates	SCARB1	THBS1 -> endothelial SCARB1-associated inflammatory/fibrotic and EndoMT-like program in pressure-overload heart failure	downstream_or_functional	staged_primary_review	bounded primary comparator; no SCI transfer	mouse pressure-overload heart failure with endothelial Scarb1 loss/inhibition; scRNA/spatial interactome and THBS1/BLT-1 perturbation in HMVECs	cell surface/adhesion or signaling compartment	mouse and human endothelial models	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-000970	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000726	23B	NODE02541	NODE02251	THBS1	promotes/modulates	SDC1	THBS1-SDC1-GAG matrix spreading branch	downstream_or_functional	staged_primary_review	bounded primary comparator; no SCI transfer	COS-7 and C2C12	cell surface/adhesion or signaling compartment	human and mouse	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-000973	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000727	23B	NODE02541	NODE02259	THBS1	promotes/modulates	SDC4	THBS1-SDC4-GAG/PKC-AKT angiogenesis branch	downstream_or_functional	staged_primary_review	bounded primary comparator; no SCI transfer	HUVEC	cell surface/adhesion or signaling compartment	human	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-000122;M23B-EVID-000976	2	2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000728	23B	NODE02550	NODE00394	THBS2	binds/activates	CD36	THBS2-CD36 antiangiogenic branch	ligand_receptor_or_direct_molecular	staged_primary_review	bounded primary comparator; no SCI transfer	CD36 fusion proteins, macrophages and corneal-pocket model	cell surface/adhesion or signaling compartment	mouse	non-SCI comparator unless otherwise stated	medium-high	P2	M23B-EVID-000123;M23B-EVID-000977	2	2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000729	23B	NODE02550	NODE00394	THBS2	promotes/modulates	CD36	THBS2-CD36 antiangiogenic branch	downstream_or_functional	staged_primary_review	bounded primary comparator; no SCI transfer	CD36 fusion proteins, macrophages and corneal-pocket model	cell surface/adhesion or signaling compartment	mouse	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-000124;M23B-EVID-000979	2	2	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000730	23B	NODE02551	NODE01395	THBS2 N-terminal LDVP fragment	binds/activates	ITGA4:ITGB1	TSP2 N-terminal LDVP fragment -> alpha4-beta1 -> T-cell adhesion/chemotaxis and MMP expression	ligand_receptor_or_direct_molecular	staged_primary_review	bounded primary comparator; no SCI transfer	recombinant TSP1/TSP2 N-terminal fragments; alpha4-beta1 adhesion, chemotaxis, and MMP-expression assays	cell surface/adhesion or signaling compartment	human T-cell models	non-SCI comparator unless otherwise stated	medium-high	P2	M23B-EVID-000980	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000731	23B	NODE02551	NODE01395	THBS2 N-terminal LDVP fragment	promotes/modulates	ITGA4:ITGB1	TSP2 N-terminal LDVP fragment -> alpha4-beta1 -> T-cell adhesion/chemotaxis and MMP expression	downstream_or_functional	staged_primary_review	bounded primary comparator; no SCI transfer	recombinant TSP1/TSP2 N-terminal fragments; alpha4-beta1 adhesion, chemotaxis, and MMP-expression assays	cell surface/adhesion or signaling compartment	human T-cell models	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-000982	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000732	23B	NODE02550	NODE01419	THBS2	binds/activates	ITGA6:ITGB1	THBS2 N-terminal module -> alpha6beta1 -> endothelial adhesion/chemotaxis	ligand_receptor_or_direct_molecular	staged_primary_review	bounded primary comparator; no SCI transfer	Human microvascular endothelial cells and HT-1080 fibrosarcoma cells; recombinant N-terminal modules of TSP1/TSP2	cell surface/adhesion or signaling compartment	human; recombinant TSP2	non-SCI comparator unless otherwise stated	medium-high	P2	M23B-EVID-000983	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000733	23B	NODE02550	NODE01419	THBS2	promotes/modulates	ITGA6:ITGB1	THBS2 N-terminal module -> alpha6beta1 -> endothelial adhesion/chemotaxis	downstream_or_functional	staged_primary_review	bounded primary comparator; no SCI transfer	Human microvascular endothelial cells and HT-1080 fibrosarcoma cells; recombinant N-terminal modules of TSP1/TSP2	cell surface/adhesion or signaling compartment	human; recombinant TSP2	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-000985	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000734	23B	NODE02550	NODE01878	THBS2	binds/activates	NOTCH3:JAG1	THBS2 -> NOTCH3/JAG1 extracellular complex -> Notch cleavage/NICD-RBPJ -> HES1/HES5 transcription and proliferation control	ligand_receptor_or_direct_molecular	staged_primary_review	bounded primary comparator; no SCI transfer	Notch3-expressing H460 cells; HEK293 co-expression and purified Notch3 ectodomain/TSP2; Jagged1/Delta1 cocultures; mouse TSP2-knockout vascular tissue	cell surface/adhesion or signaling compartment	human; mouse; recombinant proteins	non-SCI comparator unless otherwise stated	medium-high	P2	M23B-EVID-000986	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000735	23B	NODE02550	NODE01878	THBS2	activates/modulates	NOTCH3:JAG1	THBS2 -> NOTCH3/JAG1 extracellular complex -> Notch cleavage/NICD-RBPJ -> HES1/HES5 transcription and proliferation control	receptor_proximal_or_pathway	staged_primary_review	bounded primary comparator; no SCI transfer	Notch3-expressing H460 cells; HEK293 co-expression and purified Notch3 ectodomain/TSP2; Jagged1/Delta1 cocultures; mouse TSP2-knockout vascular tissue	cell surface-to-cytoplasmic signaling compartment	human; mouse; recombinant proteins	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-000987	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000736	23B	NODE02550	NODE01878	THBS2	promotes/modulates	NOTCH3:JAG1	THBS2 -> NOTCH3/JAG1 extracellular complex -> Notch cleavage/NICD-RBPJ -> HES1/HES5 transcription and proliferation control	downstream_or_functional	staged_primary_review	bounded primary comparator; no SCI transfer	Notch3-expressing H460 cells; HEK293 co-expression and purified Notch3 ectodomain/TSP2; Jagged1/Delta1 cocultures; mouse TSP2-knockout vascular tissue	cell surface/adhesion or signaling compartment	human; mouse; recombinant proteins	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-000988	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000737	23B	NODE02550	NODE02259	THBS2	promotes/modulates	SDC4	THBS2-SDC4 EMT and tumor-progression branch	downstream_or_functional	staged_primary_review	bounded primary comparator; no SCI transfer	lung adenocarcinoma CAF/tumor models	cell surface/adhesion or signaling compartment	human and mouse	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-000991	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000738	23B	NODE02554	NODE01469	THBS4	binds/activates	ITGAV:ITGB3	THBS4-alphaVbeta3 integrin adhesion/remodeling branch	ligand_receptor_or_direct_molecular	staged_primary_review	bounded primary comparator; no SCI transfer	vascular smooth-muscle/endothelial and matrix-remodeling systems	cell surface/adhesion or signaling compartment	human	non-SCI comparator unless otherwise stated	medium-high	P2	M23B-EVID-000992	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000739	23B	NODE02554	NODE01469	THBS4	promotes/modulates	ITGAV:ITGB3	THBS4-alphaVbeta3 integrin adhesion/remodeling branch	downstream_or_functional	staged_primary_review	bounded primary comparator; no SCI transfer	vascular smooth-muscle/endothelial and matrix-remodeling systems	cell surface/adhesion or signaling compartment	human	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-000994	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000740	23B	NODE02558	NODE00072	THY1	binds/activates	ADGRE5	Thy-1–ADGRE5 adhesion and inflammatory leukocyte trafficking	ligand_receptor_or_direct_molecular	staged_primary_review	bounded primary comparator; no SCI transfer	Human activated dermal endothelial cells; CD97-expressing PMNC and CHO cells	cell surface/adhesion or signaling compartment	human	non-SCI comparator unless otherwise stated	medium-high	P2	M23B-EVID-000995	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000741	23B	NODE02558	NODE00072	THY1	promotes/modulates	ADGRE5	Thy-1–ADGRE5 adhesion and inflammatory leukocyte trafficking	downstream_or_functional	staged_primary_review	bounded primary comparator; no SCI transfer	Human activated dermal endothelial cells; CD97-expressing PMNC and CHO cells	cell surface/adhesion or signaling compartment	human	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-000997	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000742	23B	NODE02558	NODE01457	THY1	binds/activates	ITGAM:ITGB2	endothelial THY1 -> alphaMbeta2/Mac-1 -> leukocyte adhesion and transendothelial migration	ligand_receptor_or_direct_molecular	staged_primary_review	bounded primary comparator; no SCI transfer	Activated human dermal microvascular endothelial cells; primary human monocytes and polymorphonuclear leukocytes; purified Mac-1 components	cell surface/adhesion or signaling compartment	human	non-SCI comparator unless otherwise stated	medium-high	P2	M23B-EVID-000998	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000743	23B	NODE02558	NODE01457	THY1	promotes/modulates	ITGAM:ITGB2	endothelial THY1 -> alphaMbeta2/Mac-1 -> leukocyte adhesion and transendothelial migration	downstream_or_functional	staged_primary_review	bounded primary comparator; no SCI transfer	Activated human dermal microvascular endothelial cells; primary human monocytes and polymorphonuclear leukocytes; purified Mac-1 components	cell surface/adhesion or signaling compartment	human	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-001000	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000744	23B	NODE02558	NODE01469	THY1	binds/activates	ITGAV:ITGB3	THY1 RLD motif -> alphaVbeta3/syndecan-4 -> PKCalpha/RhoA and adhesion-complex signaling -> astrocyte adhesion or fibroblast mechanotransduction	ligand_receptor_or_direct_molecular	staged_primary_review	bounded primary comparator; no SCI transfer	Rat PC12 neurons and DI TNC1 astrocytes; human lung fibroblasts; recombinant Thy-1 and alphaVbeta3 integrin	cell surface/adhesion or signaling compartment	rat; human; recombinant systems	non-SCI comparator unless otherwise stated	medium-high	P2	M23B-EVID-001001	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000745	23B	NODE02558	NODE01469	THY1	activates/modulates	ITGAV:ITGB3	THY1 RLD motif -> alphaVbeta3/syndecan-4 -> PKCalpha/RhoA and adhesion-complex signaling -> astrocyte adhesion or fibroblast mechanotransduction	receptor_proximal_or_pathway	staged_primary_review	bounded primary comparator; no SCI transfer	Rat PC12 neurons and DI TNC1 astrocytes; human lung fibroblasts; recombinant Thy-1 and alphaVbeta3 integrin	cell surface-to-cytoplasmic signaling compartment	rat; human; recombinant systems	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-001002	1	1	true	Direct, pathway, program, and functional layers remain distinct.
M23B-E000746	23B	NODE02558	NODE01469	THY1	promotes/modulates	ITGAV:ITGB3	THY1 RLD motif -> alphaVbeta3/syndecan-4 -> PKCalpha/RhoA and adhesion-complex signaling -> astrocyte adhesion or fibroblast mechanotransduction	downstream_or_functional	staged_primary_review	bounded primary comparator; no SCI transfer	Rat PC12 neurons and DI TNC1 astrocytes; human lung fibroblasts; recombinant Thy-1 and alphaVbeta3 integrin	cell surface/adhesion or signaling compartment	rat; human; recombinant systems	non-SCI comparator unless otherwise stated	medium	P2	M23B-EVID-001003	1	1	true	Direct, pathway, program, and functional layers remain distinct.
