promotion_id	a_edge_id	b_edge_id	source_a_evidence_ids	source_locator	decision	edge_status_after	exportable	reason	limitations
EXPAND23A-BULK-0630	M23A-E981	M23B-E000942	M23A-B022-EVID-028	PMID:21768377; PMCID:PMC3150909; DOI:10.1073/pnas.1104821108	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0631	M23A-E982	M23B-E000943	M23A-B022-EVID-029	PMID:21044884; PMCID:PMC3034869	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0632	M23A-E983	M23B-E000944	M23A-B022-EVID-030	PMID:21044884; PMCID:PMC3034869	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0633	M23A-E984	M23B-E000945	M23A-B022-EVID-031	PMID:10493512; PMID:10934203; DOI:10.1074/jbc.M005235200	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0634	M23A-E985	M23B-E000946	M23A-B022-EVID-032	PMID:10493512; PMID:10934203; DOI:10.1074/jbc.M005235200	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0635	M23A-E986	M23B-E000947	M23A-B022-EVID-033	PMID:23839946; PMID:30289388; PMID:29398116	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0636	M23A-E987	M23B-E000948	M23A-B022-EVID-034	PMID:23839946; PMID:30289388; PMID:29398116	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0637	M23A-E988	M23B-E000949	M23A-B022-EVID-035	PMID:23839946; PMID:30289388; PMID:29398116	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0638	M23A-E989	M23B-E000950	M23A-B022-EVID-036	PMID:25255288; PMID:30289388	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0639	M23A-E990	M23B-E000951	M23A-B022-EVID-037	PMID:25255288; PMID:30289388	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0640	M23A-E991	M23B-E000952	M23A-B022-EVID-038	PMID:25255288; PMID:30289388	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0641	M23A-E992	M23B-E000953	M23A-B022-EVID-039	PMID:12840057; PMCID:PMC162283; DOI:10.1172/JCI17034; PMID:11959660; PMID:21893328	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0642	M23A-E993	M23B-E000954	M23A-B022-EVID-040	PMID:12840057; PMCID:PMC162283; DOI:10.1172/JCI17034; PMID:11959660; PMID:21893328	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0643	M23A-E994	M23B-E000955	M23A-B022-EVID-041	PMID:7621072; PMID:22348662	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0644	M23A-E995	M23B-E000956	M23A-B022-EVID-042	PMID:7621072; PMID:22348662	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0645	M23A-E996	M23B-E000957	M23A-B022-EVID-043	PMID:11937493; PMID:20507176; PMCID:PMC2900151; PMID:32801905; DOI:10.2147/CMAR.S254242	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0646	M23A-E997	M23B-E000958	M23A-B022-EVID-044	PMID:11937493; PMID:20507176; PMCID:PMC2900151; PMID:32801905; DOI:10.2147/CMAR.S254242	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0647	M23A-E998	M23B-E000959	M23A-B022-EVID-045	PMID:11937493; PMID:20507176; PMCID:PMC2900151; PMID:32801905; DOI:10.2147/CMAR.S254242	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0648	M23A-E999	M23B-E000960	M23A-B022-EVID-046	PMID:19686679; PMCID:PMC2747264; DOI:10.1016/j.devcell.2009.06.017	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0649	M23A-E1000	M23B-E000961	M23A-B022-EVID-047	PMID:19686679; PMCID:PMC2747264; DOI:10.1016/j.devcell.2009.06.017	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0650	M23A-E1001	M23B-E000962	M23A-B022-EVID-048	PMID:22351760; PMCID:PMC3320998; DOI:10.1074/jbc.M111.304170	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0651	M23A-E1002	M23B-E000963	M23A-B022-EVID-049	PMID:22351760; PMCID:PMC3320998; DOI:10.1074/jbc.M111.304170	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0652	M23A-E1003	M23B-E000964	M23A-B022-EVID-050	PMID:19578119; PMCID:PMC2782004; DOI:10.1074/jbc.M109.013201	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0653	M23A-E1004	M23B-E000965	M23A-B022-EVID-051	PMID:19578119; PMCID:PMC2782004; DOI:10.1074/jbc.M109.013201	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0654	M23A-E1005	M23B-E000966	M23A-B022-EVID-052	PMID:28873464; PMCID:PMC5584928	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0655	M23A-E1006	M23B-E000967	M23A-B022-EVID-053	PMID:28873464; PMCID:PMC5584928	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0656	M23A-E1007	M23B-E000968	M23A-B022-EVID-054	PMID:28873464; PMCID:PMC5584928	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0657	M23A-E1008	M23B-E000969	M23A-B022-EVID-055	PMID:28873464; PMCID:PMC5584928	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0658	M23A-E1009	M23B-E000970	M23A-B022-EVID-056	PMCID:PMC2575350; PMID:20133599	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0659	M23A-E1010	M23B-E000971	M23A-B022-EVID-057	PMCID:PMC2575350; PMID:20133599	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0660	M23A-E1011	M23B-E000972	M23A-B022-EVID-058	PMCID:PMC2575350; PMID:20133599	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0661	M23A-E1012	M23B-E000973	M23A-B022-EVID-059	PMID:23345436	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0662	M23A-E1013	M23B-E000974	M23A-B022-EVID-060	PMID:23345436	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0663	M23A-E1014	M23B-E000975	M23A-B022-EVID-061	PMID:12122009; DOI:10.1074/jbc.M205749200	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0664	M23A-E1015	M23B-E000976	M23A-B022-EVID-062	PMID:12122009; DOI:10.1074/jbc.M205749200	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
