paper_anchor	anchor_type	module_coverage	source_review_ids	associated_evidence_count	associated_edge_count	associated_evidence_ids	associated_edge_ids	local_source_paths	source_artifact_status	selected_artifact_path	artifact_resolution_method	source_format	candidate_excerpt	excerpt_sentence_index	excerpt_match_terms	extraction_method	paper_extraction_status	human_validation_status	promotion_status
PMID:25695270	PMID	23A;23B		3	3	M23B-EVID-000828;M23B-EVID-000829;M23B-EVID-000830	M23B-E000605;M23B-E000606;M23B-E000607		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_25695270_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	These biphasic roles of GPR126 are governed by interactions with Laminin-211, which we define as a novel ligand for GPR126 that modulates receptor signaling via a tethered agonist.	6	laminin-211;gpr126;receptor;interaction;distinguishes;stabilization;from;signaling;mechanical;polymerizing;facilitates;camp	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:25753426	PMID	23A;23B	EXPAND23A-REV-008	2	2	M23B-EVID-EXPAND23A-026;M23B-EVID-EXPAND23A-027	M23B-E001101;M23B-E001102	data/raw/evidence/module23a_review_led_20260904/PMC11040290_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC11481377_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC4099942_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC4761922_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC6923351_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/galectin3_pubmed.xml	local_full_text_artifact	data/raw/evidence/module23a_review_led_20260904/PMC11040290_fulltext.xml	register_declared_path	xml_full_text	C-Editors: Zhao M, Liu WJ, Wang L; T-Editor: Jia Y References Al-Dalahmah O Nicholson J Draijer S Soares LC Szele FG 2020a Galectin-3 diminishes Wnt signaling in the postnatal subventricular zone Stem Cells 38 1149 1158 32442340 10.1002/stem.3202 Al-Dalahmah O Campos Soares L Nicholson J Draijer S Mundim M Lu VM Sun B Tyler T Adorjan I O'Neill E Szele FG 2020b Galectin-3 modulates postnatal subventricular zone gliogenesis Glia 68 435 450 31626379 10.1002/glia.23730 PMC6916335 Arroyo-García LE Bachiller S Ruiz R Boza-Serrano A Rodríguez-Moreno A Deierborg T Andrade-Talavera Y Fisahn A 2023 Targeting galectin-3 to counteract spike-phase uncoupling of fast-spiking interneurons to gamma oscillations in Alzheimer's disease Transl Neurodegener 12 6 6 36740709 10.1186/s40035-023-00338-0 PMC9901156 Bouffette S Botez I De Ceuninck F 2023 Targeting galectin-3 in inflammatory and fibrotic diseases 	186	work;identifies;microglia-released;gal3;endogenous;paracrine;tlr4;ligand;confirms;gal3-tlr4;interaction;neuroinflammatory	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_full_text	required	not_promoted
PMID:25925953	PMID	23A;23B		1	1	M23B-EVID-000634	M23B-E000454		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_25925953_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	2015 04 29 United States J Biol Chem 2985121R 0021-9258 0 Hyaluronan Receptors 0 Membrane Proteins 0 Neuregulin-1 0 Recombinant Fusion Proteins EC 3.4.- Amyloid Precursor Protein Secretases EC 3.4.24.- ADAM Proteins EC 3.4.24.81 ADAM10 Protein EC 3.4.24.81 ADAM10 protein, human EC 3.4.24.86 ADAM17 Protein EC 3.4.24.86 ADAM17 protein, human EC 3.4.24.86 Adam17 protein, mouse EC 3.4.24.86 Adam17 protein, rat IM ADAM Proteins chemistry genetics metabolism ADAM10 Protein ADAM17 Protein Amyloid Precursor Protein Secretases chemistry genetics metabolism Animals Cattle Cell Line, Tumor Cell Membrane metabolism Cells, Cultured HEK293 Cells Humans Hyaluronan Receptors chemistry genetics metabolism Membrane Proteins chemistry genetics metabolism Mice Mice, Knockout Models, Biological Mutagenesis, Site-Directed NIH 3T3 Cells Neuregulin-1 chemistry genetics metabolism Protein Multimerization Protein	23	adam10;associates;with;cleaves;cd44;cell-based;assays;association;persists;when;catalytic;cleavage	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:25944935	PMID	23A;23B		3	2	M23B-EVID-000750;M23B-EVID-000751;M23B-EVID-000752	M23B-E000551;M23B-E000552		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_25944935_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	Gov't 2015 05 05 United States Proc Natl Acad Sci U S A 7505876 0027-8424 EC 3.6.5.1 GTP-Binding Protein alpha Subunit, Gi2 EC 3.6.5.1 Gnai2 protein, mouse IM Animals Bleeding Time Blood Platelets metabolism GTP-Binding Protein alpha Subunit, Gi2 deficiency metabolism Immunoblotting Infarction, Middle Cerebral Artery physiopathology Inflammation physiopathology Megakaryocytes metabolism Mice Platelet Activation physiology Reperfusion Injury physiopathology prevention & control Thrombosis physiopathology G proteins P2Y12 receptor ischemia reperfusion injury platelets thrombosis The authors declare no conflict of interest.	20	qualifying;exact-primary;binding;activation;record;promoted;within;bounded;pass;gnai2;p2ry12;coupling	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:25973000	PMID	23A;23B	EXPAND23A-REV-009	1	1	M23B-EVID-EXPAND23A-031	M23B-E001106	data/raw/evidence/module23a_review_led_20260904/PMC4099942_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC4761922_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC6364175_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC9877301_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/hmgb1_pubmed.xml	local_full_text_artifact	data/raw/evidence/module23a_review_led_20260904/PMC4099942_fulltext.xml	register_declared_path	xml_full_text	Using macrophages obtained from TLR2 knockout (KO), TLR4 KO, or MyD88 KO mice, Jiang et al (2005) found that LMW-HA stimulates inflammatory cytokine production through TLR-2 and TLR-4 via a signaling pathway that requires the adaptor protein MyD88 (see Kigerl et al; this issue).	100	tlr4;perturbation;receptor-expression;studies;support;hmgb1-linked;nf-kappab;mapk;inflammatory;signaling;review-led;hmgb1	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_full_text	required	not_promoted
PMID:26101266	PMID	23A;23B		3	3	M23B-EVID-001271;M23B-EVID-001272;M23B-EVID-001273	M23B-E000926;M23B-E000927;M23B-E000928		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_26101266_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	Pharmacologic or genetic inhibition of EC sAC or PKA, like CD99 blockade, arrests neutrophils and monocytes partway through EC junctions, in vitro and in vivo, without affecting leukocyte adhesion or the expression of relevant cellular adhesion molecules.	6	cited;record;binding;activation;cd99;homophilic;adhesion;complex;stated;human;neutrophils;monocytes	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:26116513	PMID	23A;23B	EXPAND23A-REV-030	1	1	M23B-EVID-EXPAND23A-090	M23B-E000166	data/raw/evidence/module23a_review_led_20260904/sema4a_plxnb2_cd8_europepmc_core.json; data/raw/evidence/module23a_review_led_20260904/sema4a_plxnb2_cd8_pmc.xml	local_abstract_or_metadata_artifact	data/raw/evidence/module23a_review_led_20260904/sema4a_plxnb2_cd8_europepmc_core.json	register_declared_path	xml_or_metadata	In addition, we show that plexin B2 is a functional receptor of SEMA4A in CD8(+) T cells.	17	reports;sema4a-fc;binding;activated;cells;significantly;reduced;after;plexin-b2;blocking;antibody;ifn-gamma	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:26116666	PMID	23A;23B		1	1	M23B-EVID-000204	M23B-E000136		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_26116666_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	2574 2585 2574-85 10.1242/dev.122630 Formation of the kidney requires reciprocal signaling among the ureteric tubules, cap mesenchyme and surrounding stromal mesenchyme to orchestrate complex morphogenetic events.	2	fat4-dchs1;complex;hippo;yap-associated;outputs;were;retained	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:26194913	PMID	23A;23B		4	4	M23B-EVID-000233;M23B-EVID-001153;M23B-EVID-001154;M23B-EVID-001155	M23B-E000159;M23B-E000854;M23B-E000855;M23B-E000856		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_26194913_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	Mechanistically, Sema3C signaled through the receptors Neuropilin-1 and PlexinD1, which were strongly expressed on vascular tufts, induced VE-cadherin internalization, and abrogated vascular endothelial growth factor (VEGF)-induced activation of the kinases AKT, FAK, and p38MAPK.	8	sema3c;signaling;through;nrp1-plexin-d1;altered;endothelial;migration;vascular;exact-pair;exact-complex;evidence;queued	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:26217011	PMID	23A;23B		1	1	M23B-EVID-000635	M23B-E000455		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_26217011_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	26217011 2015 12 03 2022 03 18 1098-5549 35 19 2015 Oct Molecular and cellular biology Mol Cell Biol Distinct Intracellular Domain Substrate Modifications Selectively Regulate Ectodomain Cleavage of NRG1 or CD44.	1	cd44;ectodomain;cleavage;regulated;substrate;state;paper;context-dependent;shedding;functional;consequences;terminal	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:26275342	PMID	23A;23B		3	3	M23B-EVID-001162;M23B-EVID-001163;M23B-EVID-001164	M23B-E000862;M23B-E000863;M23B-E000864		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_26275342_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	Gov't 2015 08 12 England Mol Immunol 7905289 0161-5890 0 Antigens, CD 0 CD100 antigen 0 Cell Adhesion Molecules 0 Nerve Tissue Proteins 0 PLXNB1 protein, human 0 RNA, Messenger 0 Receptors, Cell Surface 0 Semaphorins 0 plexin IM Animals Antigens, CD genetics metabolism Atherosclerosis metabolism pathology Carotid Arteries metabolism pathology Cell Adhesion Cell Adhesion Molecules metabolism Cell Differentiation Cells, Cultured Foam Cells metabolism Gene Expression Regulation Human Umbilical Vein Endothelial Cells cytology metabolism Humans Mice Monocytes cytology Nerve Tissue Proteins metabolism RNA, Messenger genetics metabolism Receptors, Cell Surface metabolism Semaphorins genetics metabolism Atherosclerosis Monocyte adhesion Plexins SEMA4D 2015 4 28 2015 6 23 2015 7 22 2015 8 16 6 0 2015 8 16 6 0 2015 12 19 6 0 ppublish 26275342 10.1016/j.molimm.2015.07.028 S0161-5890(15)30036-5	23	exact-pair;exact-complex;evidence;queued;claim;stated;receptor;resolution;free-subunit;family;transfer;made	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:26419777	PMID	23A;23B		1	1	M23B-EVID-000065	M23B-E000041		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_26419777_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	Gov't Review 2015 09 29 Germany Acta Neuropathol 0412041 0001-6322 IM Animals Axons pathology physiology Macrophages pathology physiology Nerve Regeneration physiology Peripheral Nerve Injuries pathology physiopathology Wallerian Degeneration pathology physiopathology Macrophage infiltration Macrophage polarization Macrophages Peripheral nerve Peripheral nerve regeneration Wallerian degeneration 2015 8 17 2015 9 24 2015 9 22 2015 10 1 6 0 2015 10 1 6 0 2016 8 12 6 0 ppublish 26419777 10.1007/s00401-015-1482-4 10.1007/s00401-015-1482-4	16	col6a1;colvi;altered;macrophage;recruitment;polarization;through;pka-associated;programs	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:26427793	PMID	23A;23B	EXPAND23A-REV-006	1	1	M23B-EVID-EXPAND23A-021	M23B-E001096	data/raw/evidence/module23a_review_led_20260904/PMC4099942_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC4414050_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC5820196_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/fn_eda_pubmed.xml	local_full_text_artifact	data/raw/evidence/module23a_review_led_20260904/PMC4099942_fulltext.xml	register_declared_path	xml_full_text	The ECM can regulate inflammation by: (1) releasing DAMPS or alarmins that influence inflammatory cell activation via PRRs (also see Kigerl et al, this issue for a detailed review of PRR-mediated regulation of innate immunity in the injured CNS); (2) sequestering or presenting growth factors, cytokines, and chemokines (chemoattractant cytokines); and (3) affecting inflammatory cell migration ( Gill et al, 2010 ).	48	fneda;promotes;collagen;production;myofibroblast;differentiation;fibroblasts;potentiates;macrophage;nf-kappab-mediated;inflammatory;output	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_full_text	required	not_promoted
PMID:26459603	PMID	23A;23B		3	3	M23B-EVID-001001;M23B-EVID-001002;M23B-EVID-001003	M23B-E000744;M23B-E000745;M23B-E000746		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_26459603_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	United States J Cell Biol 0375356 0021-9525 0 Integrin alphaVbeta3 0 Thy-1 Antigens EC 2.7.10.2 Fyn protein, mouse EC 2.7.10.2 Proto-Oncogene Proteins c-fyn EC 3.6.5.2 RhoA protein, mouse EC 3.6.5.2 rho GTP-Binding Proteins EC 3.6.5.2 rhoA GTP-Binding Protein IM Animals Cells, Cultured Extracellular Matrix physiology Fibroblasts physiology Focal Adhesions metabolism Integrin alphaVbeta3 metabolism Mechanotransduction, Cellular Mice, Inbred C57BL Mice, Knockout Proto-Oncogene Proteins c-fyn metabolism Thy-1 Antigens metabolism rho GTP-Binding Proteins metabolism rhoA GTP-Binding Protein 2015 10 14 6 0 2015 10 16 6 0 2016 2 3 6 0 2016 4 12 ppublish 26459603 PMC4602038 10.1083/jcb.201505007 jcb.201505007 Arias-Salgado E.G., Lizano S., Sarkar S., Brugge J.S., Ginsberg M.H., and Shattil S.J..	21	cited;record;reports;exact-pair;exact-complex;binding;activation;thy1;itgav;itgb3;stated;model	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:26481148	PMID	23A;23B		1	1	M23B-EVID-000203	M23B-E000135		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_26481148_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	2015 10 17 United States Cancer Cell 101130617 1535-6108 0 Receptors, Erythropoietin 0 Recombinant Proteins 0 STAT3 Transcription Factor 11096-26-7 Erythropoietin EC 2.7.10.1 Receptor, EphB4 IM Adult Aged Aged, 80 and over Animals Blotting, Western Breast Neoplasms genetics metabolism pathology Cell Line, Tumor Disease Progression Erythropoietin genetics pharmacology Female Gene Expression Regulation, Neoplastic drug effects Humans Kaplan-Meier Estimate MCF-7 Cells Mice, Inbred C57BL Mice, Nude Middle Aged Ovarian Neoplasms genetics metabolism pathology Protein Binding drug effects Receptor, EphB4 genetics metabolism Receptors, Erythropoietin genetics metabolism Recombinant Proteins pharmacology Reverse Transcriptase Polymerase Chain Reaction STAT3 Transcription Factor genetics metabolism Young Adult 2014 6 6 2014 11 5 2015 9 16 2015 10 21 6 0 2015 10 21 6 0 2016 4 5 6 0 2016 11 9 ppubli	59	alternative;receptor;association;signaling;were;retained;recombinant;human;directly;bound;ephb4;radioligand	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:26687980	PMID	23A;23B		1	1	M23B-EVID-000201	M23B-E000133		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_26687980_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	Axonal and neuronal degeneration in multiple sclerosis: mechanisms and functional consequences.	71	efnb3-epha4;functional;relay;axon;outputs;were;retained	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:26813769	PMID	23A;23B		1	1	M23B-EVID-000627	M23B-E000448		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_26813769_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	et al Differential interactions of thrombospondin-1, -2, and -4 with CD47 and effects on cGMP signaling and ischemic injury responses.	230	tsp1;cd47;engagement;alters;lps-induced;il-1beta;production;separates;cd47-binding-domain;effects;from;other	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:26878171	PMID	23A;23B		3	3	M23B-EVID-000711;M23B-EVID-000712;M23B-EVID-000713	M23B-E000522;M23B-E000523;M23B-E000524		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_26878171_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	Mechanistically, FGF23 binding to FGFR2 counteracted selectin- and chemokine-triggered β2 integrin activation on PMNs by activating protein kinase A (PKA) and inhibiting activation of the small GTPase Rap1.	9	cited;record;binding;activation;fgf23;fgfr2;stated;branch;this;does;transfer;family-level	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
