candidate_id	source_a_status	b_status	layer1_status	layer2_status	layer3_status	species_posture	injury_context_posture	next_gap
M23A-Q0309	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0310	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0311	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0312	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0314	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0316	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0317	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0318	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0320	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0321	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0326	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0327	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0328	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0329	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0330	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0331	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0332	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0333	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0334	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0335	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0336	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0337	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0338	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0339	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0340	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0341	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0342	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0343	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0344	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0345	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0346	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0347	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0348	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0349	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0350	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0351	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B008-NE-001 explicit exact-pair search boundary; family or pathway adjacency not promoted
M23A-Q0355	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B008-NE-002 explicit exact-pair search boundary; family or pathway adjacency not promoted
M23A-Q0356	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B008-NE-001 explicit exact-pair search boundary; family or pathway adjacency not promoted
M23A-Q0357	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B008-NE-001 explicit exact-pair search boundary; family or pathway adjacency not promoted
M23A-Q0358	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B008-NE-003 explicit exact-pair search boundary; family or pathway adjacency not promoted
M23A-Q0359	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B008-NE-003 explicit exact-pair search boundary; family or pathway adjacency not promoted
M23A-Q0360	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B008-NE-003 explicit exact-pair search boundary; family or pathway adjacency not promoted
M23A-Q0361	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B008-NE-003 explicit exact-pair search boundary; family or pathway adjacency not promoted
M23A-Q0366	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B008-NE-003 explicit exact-pair search boundary; family or pathway adjacency not promoted
M23A-Q0367	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B008-NE-003 explicit exact-pair search boundary; family or pathway adjacency not promoted
M23A-Q0368	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B008-NE-004 explicit exact-pair search boundary; family or pathway adjacency not promoted
M23A-Q0369	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B008-NE-004 explicit exact-pair search boundary; family or pathway adjacency not promoted
M23A-Q0370	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B008-NE-004 explicit exact-pair search boundary; family or pathway adjacency not promoted
M23A-Q0375	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B008-NE-005 explicit exact-pair search boundary; family or pathway adjacency not promoted
