"extraction_id"	"module"	"b_evidence_id"	"canonical_paper_key"	"source_locator"	"identity_resolution_status"	"unresolved_reason"	"authoritative_source"
"M23B-P2-R-000343"	"23B"	"M23B-EVID-000411"	"PMID:11773078; PMID:17355965; PMID:23327926; PMID:7528215"	"PMID:11773078; PMID:17355965; PMID:23327926; PMID:7528215; https://pubmed.ncbi.nlm.nih.gov/11773078/; https://pubmed.ncbi.nlm.nih.gov/17355965/; https://pubmed.ncbi.nlm.nih.gov/23327926/; https://pubmed.ncbi.nlm.nih.gov/7528215/; local sources=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B069_upar_vitronectin_*_core.json"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000344"	"23B"	"M23B-EVID-000412"	"PMCID:PMC1895591; PMID:16788103; PMID:7523416; DOI:10.1182/blood-2002-03-0806"	"PMCID:PMC1895591; PMID:16788103; PMID:7523416; DOI:10.1182/blood-2002-03-0806; https://pmc.ncbi.nlm.nih.gov/articles/PMC1895591/; local sources=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B069_vwf_gpIb_PMC1895591_full.xml and retry_C23B069_vwf_gpIb_7523416_core.json"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000366"	"23B"	"M23B-EVID-000438"	"PMID:10515610; PMID:9053851"	"PMID:10515610; PMID:9053851; https://pubmed.ncbi.nlm.nih.gov/10515610/; https://pubmed.ncbi.nlm.nih.gov/9053851/; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B074_efna2_epha8_9053851_core.json"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-C23B273-000004"	"23B"	"M23B-EVID-000484"	"PMCID:PMC8794882; DOI:10.1016/j.cell.2021.11.006"	"PMCID:PMC8794882; DOI:10.1016/j.cell.2021.11.006; https://pmc.ncbi.nlm.nih.gov/articles/PMC8794882/; local full text=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B093_PMC8794882_ncbi.xml"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-000495"	"23B"	"M23B-EVID-000495"	"DOI:10.4049/jimmunol.160.8.4057"	"DOI:10.4049/jimmunol.160.8.4057"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-000496"	"23B"	"M23B-EVID-000496"	"DOI:10.4049/jimmunol.160.8.4057"	"DOI:10.4049/jimmunol.160.8.4057"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-000497"	"23B"	"M23B-EVID-000497"	"DOI:10.4049/jimmunol.160.8.4057"	"DOI:10.4049/jimmunol.160.8.4057"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"M23B-P2-R-000559"	"23B"	"M23B-EVID-000598"	"PMCID:PMC11022931; PMCID:PMC9563052; PMID:35313337; PMID:36231020; DOI:10.1182/blood.2020010140; DOI:10.3390/cells11193059"	"PMCID:PMC11022931; PMCID:PMC9563052; PMID:35313337; PMID:36231020; DOI:10.1182/blood.2020010140; DOI:10.3390/cells11193059; local sources=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B115_PMC11022931_CXCL12_thrombosis.html; data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B115_PMC9563052_CXCL12_platelet.html"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000560"	"23B"	"M23B-EVID-000599"	"PMCID:PMC11022931; PMCID:PMC9563052; PMID:35313337; PMID:36231020; DOI:10.1182/blood.2020010140; DOI:10.3390/cells11193059"	"PMCID:PMC11022931; PMCID:PMC9563052; PMID:35313337; PMID:36231020; DOI:10.1182/blood.2020010140; DOI:10.3390/cells11193059; local sources=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B115_PMC11022931_CXCL12_thrombosis.html; data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B115_PMC9563052_CXCL12_platelet.html"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000561"	"23B"	"M23B-EVID-000600"	"PMID:11017100; PMID:17363916; PMID:20181724; PMCID:PMC3210559; DOI:10.1038/79738; DOI:10.1189/jlb.0709482"	"PMID:11017100; PMID:17363916; PMID:20181724; PMCID:PMC3210559; DOI:10.1038/79738; DOI:10.1189/jlb.0709482; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B116_PMIDs_CXCL16_EDIL3_pubmed.xml"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000562"	"23B"	"M23B-EVID-000601"	"PMID:11017100; PMID:17363916; PMID:20181724; PMCID:PMC3210559; DOI:10.1038/79738; DOI:10.1189/jlb.0709482"	"PMID:11017100; PMID:17363916; PMID:20181724; PMCID:PMC3210559; DOI:10.1038/79738; DOI:10.1189/jlb.0709482; local sources=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B116_PMIDs_CXCL16_EDIL3_pubmed.xml; data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B116_PMC3210559_CXCL16.html"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000567"	"23B"	"M23B-EVID-000606"	"PMCID:PMC3499309; PMID:11053419; PMID:22568954; DOI:10.4161/cam.19620; DOI:10.1074/jbc.M008127200"	"PMCID:PMC3499309; PMID:11053419; PMID:22568954; DOI:10.4161/cam.19620; DOI:10.1074/jbc.M008127200; local sources=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B117_PMC3499309_ephrin.html; data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B117_PMIDs_ephrin_pubmed.xml"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000569"	"23B"	"M23B-EVID-000608"	"PMID:11053419; PMID:12907451; DOI:10.1074/jbc.M008127200; DOI:10.1182/blood-2003-02-0500"	"PMID:11053419; PMID:12907451; DOI:10.1074/jbc.M008127200; DOI:10.1182/blood-2003-02-0500; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B117_PMIDs_ephrin_pubmed.xml"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000576"	"23B"	"M23B-EVID-000615"	"PMCID:PMC7261182; PMID:32352518; DOI:10.1093/nar/gkaa274; PMCID:PMC3941021; PMID:23812375; DOI:10.1038/nsmb.2617"	"PMCID:PMC7261182; PMID:32352518; DOI:10.1093/nar/gkaa274; PMCID:PMC3941021; PMID:23812375; DOI:10.1038/nsmb.2617; local sources=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B119_PMC7261182_EphA5_EphA2_full.xml; data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B119_PMC3941021_EphA5_EphA2_full.xml"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000578"	"23B"	"M23B-EVID-000617"	"PMCID:PMC3941021; PMID:23812375; DOI:10.1038/nsmb.2617; PMCID:PMC7261182; PMID:32352518; DOI:10.1093/nar/gkaa274"	"PMCID:PMC3941021; PMID:23812375; DOI:10.1038/nsmb.2617; PMCID:PMC7261182; PMID:32352518; DOI:10.1093/nar/gkaa274; local sources=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B119_PMC3941021_EphA5_EphA2_full.xml; data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B119_PMC7261182_EphA5_EphA2_full.xml"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000588"	"23B"	"M23B-EVID-000631"	"PMCID:PMC1895591; PMID:7523416; PMID:2104618"	"PMCID:PMC1895591; PMID:7523416; PMID:2104618; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B121_PMIDs_2104618_7523416_22172944_pubmed.xml"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000597"	"23B"	"M23B-EVID-000640"	"PMID:15574885; PMID:16061220; DOI:10.1091/mbc.e04-03-0226; DOI:10.1016/j.yexcr.2005.06.020"	"PMID:15574885; PMID:16061220; DOI:10.1091/mbc.e04-03-0226; DOI:10.1016/j.yexcr.2005.06.020; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B123_PMIDs_15574885_16061220_12509413_pubmed.xml"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000598"	"23B"	"M23B-EVID-000641"	"PMID:15574885; PMID:16061220; DOI:10.1091/mbc.e04-03-0226; DOI:10.1016/j.yexcr.2005.06.020"	"PMID:15574885; PMID:16061220; DOI:10.1091/mbc.e04-03-0226; DOI:10.1016/j.yexcr.2005.06.020; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B123_PMIDs_15574885_16061220_12509413_pubmed.xml"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000629"	"23B"	"M23B-EVID-000672"	"PMCID:PMC2064549; PMID:17724124; DOI:10.1083/jcb.200705132; PMCID:PMC2836764; PMID:17558405; DOI:10.1038/nn1915"	"PMCID:PMC2064549; PMID:17724124; DOI:10.1083/jcb.200705132; PMCID:PMC2836764; PMID:17558405; DOI:10.1038/nn1915; local sources=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B129_PMC2064549_Maurel_CADM_CADM4_full.html and retry_C23B129_PMC2836764_Spiegel_CADM4_full.html"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000630"	"23B"	"M23B-EVID-000673"	"PMCID:PMC5073025; PMID:37022761; PMCID:PMC2064549; PMID:17724124; PMCID:PMC2836764; PMID:17558405"	"PMCID:PMC5073025; PMCID:PMC2064549; PMCID:PMC2836764; PMID:37022761; PMID:17724124; PMID:17558405; local sources=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B129_PMC5073025_CADM3_CADM4_full.html, retry_C23B129_PMC2064549_Maurel_CADM_CADM4_full.html and retry_C23B129_PMC2836764_Spiegel_CADM4_full.html"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000666"	"23B"	"M23B-EVID-000709"	"PMCID:PMC25719; PMID:9398667; DOI:10.1091/mbc.8.12.2449; PMID:28302677; PMCID:PMC5482197"	"PMCID:PMC25719; PMID:9398667; DOI:10.1091/mbc.8.12.2449; linked PMCID:PMC5482197; PMID:28302677; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B137_PMC25719_FGF2_ITGAVB3_fulltext.html; data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B137_PMC5482197_FGF2_integrin_mutant_fulltext_bioc.json"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000692"	"23B"	"M23B-EVID-000735"	"PMCID:PMC301202; PMID:7626807; DOI:10.1091/mbc.6.4.433; PMID:7559467; DOI:10.1074/jbc.270.39.23196"	"PMCID:PMC301202; PMID:7626807; DOI:10.1091/mbc.6.4.433; PMID:7559467; DOI:10.1074/jbc.270.39.23196; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B142_PMC301202_FN1_ITGA8B1_fulltext.xml; data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B142_PMID7626807_FN1_ITGA8B1_pubmed.xml; data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B142_PMID7559467_FN1_ITGA8B1_pubmed.xml"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000694"	"23B"	"M23B-EVID-000737"	"PMCID:PMC301202; PMID:7626807; DOI:10.1091/mbc.6.4.433; PMID:7559467; DOI:10.1074/jbc.270.39.23196"	"PMCID:PMC301202; PMID:7626807; DOI:10.1091/mbc.6.4.433; PMID:7559467; DOI:10.1074/jbc.270.39.23196; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B142_PMC301202_FN1_ITGA8B1_fulltext.xml; data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B142_PMID7626807_FN1_ITGA8B1_pubmed.xml; data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B142_PMID7559467_FN1_ITGA8B1_pubmed.xml"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000707"	"23B"	"M23B-EVID-000750"	"PMCID:PMC209362; PMID:25944935; PMID:8554519"	"PMCID:PMC209362; PMID:25944935; PMID:8554519; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B145_PMIDs25944935_8554519_P2RY12_pubmed.xml"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000708"	"23B"	"M23B-EVID-000751"	"PMCID:PMC209362; PMID:8554519; PMID:25944935"	"PMID:8554519; PMID:25944935; PMCID:PMC4443332; DOI:10.1073/pnas.1505887112; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B145_PMIDs25944935_8554519_P2RY12_pubmed.xml"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000709"	"23B"	"M23B-EVID-000752"	"PMCID:PMC209362; PMID:25944935; PMID:8554519"	"PMID:25944935; PMID:8554519; PMCID:PMC4443332; DOI:10.1073/pnas.1505887112; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B145_PMIDs25944935_8554519_P2RY12_pubmed.xml"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000714"	"23B"	"M23B-EVID-000757"	"PMCID:PMC276084; PMID:9190212; DOI:10.1091/mbc.8.2.341; PMID:10198043; PMCID:PMC25207; DOI:10.1091/mbc.10.4.861"	"PMCID:PMC276084; PMID:9190212; DOI:10.1091/mbc.8.2.341; PMID:10198043; PMCID:PMC25207; DOI:10.1091/mbc.10.4.861; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B146_PMC276084_ICAM1_LFA1_fulltext.xml; data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B146_PMID9190212_ICAM1_LFA1_pubmed.xml; data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B146_PMIDs10198043_9539703_ICAM1_LFA1_pubmed.xml"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000717"	"23B"	"M23B-EVID-000760"	"PMCID:PMC2116396; PMID:1980124; PMID:17164347; PMID:21454473"	"PMID:17164347; DOI:10.1182/blood-2006-03-007179; PMID:21454473; PMCID:PMC3089572; DOI:10.1074/jbc.M110.182998; PMCID:PMC2116396; PMID:1980124; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B147_PMIDs17164347_21454473_17389580_ICAM_integrins_pubmed.xml"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"M23B-P2-R-000718"	"23B"	"M23B-EVID-000761"	"PMCID:PMC2116396; PMID:1980124; PMID:17164347; PMID:21454473"	"PMCID:PMC2116396; PMID:1980124; PMID:17164347; DOI:10.1182/blood-2006-03-007179; PMID:21454473; PMCID:PMC3089572; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B147_PMC2116396_ICAM1_MAC1_fulltext_bioc.json; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B147_PMIDs17164347_21454473_17389580_ICAM_integrins_pubmed.xml"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
"P2FALLBACK-23B-M23B-EVID-000810"	"23B"	"M23B-EVID-000810"	"DOI:10.1182/blood.v95.12.3788"	"https://doi.org/10.1182/blood.V95.12.3788"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-000811"	"23B"	"M23B-EVID-000811"	"DOI:10.1182/blood.v95.12.3788"	"https://doi.org/10.1182/blood.V95.12.3788"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-000812"	"23B"	"M23B-EVID-000812"	"DOI:10.1182/blood.v95.12.3788"	"https://doi.org/10.1182/blood.V95.12.3788"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-000813"	"23B"	"M23B-EVID-000813"	"DOI:10.1182/blood.v95.12.3788"	"https://doi.org/10.1182/blood.V95.12.3788"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-000814"	"23B"	"M23B-EVID-000814"	"DOI:10.1182/blood.v95.12.3788"	"https://doi.org/10.1182/blood.V95.12.3788"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-000815"	"23B"	"M23B-EVID-000815"	"DOI:10.1182/blood.v95.12.3788"	"https://doi.org/10.1182/blood.V95.12.3788"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-000822"	"23B"	"M23B-EVID-000822"	"DOI:10.1083/jcb.200208081"	"DOI:10.1083/jcb.200208081"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-000823"	"23B"	"M23B-EVID-000823"	"DOI:10.1083/jcb.200208081"	"DOI:10.1083/jcb.200208081"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-000824"	"23B"	"M23B-EVID-000824"	"DOI:10.1083/jcb.200208081"	"DOI:10.1083/jcb.200208081"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-000872"	"23B"	"M23B-EVID-000872"	"DOI:10.1098/rsob.2020.0308"	"DOI:10.1098/rsob.2020.0308"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-000873"	"23B"	"M23B-EVID-000873"	"DOI:10.1098/rsob.2020.0308"	"DOI:10.1098/rsob.2020.0308"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-000874"	"23B"	"M23B-EVID-000874"	"DOI:10.1098/rsob.2020.0308"	"DOI:10.1098/rsob.2020.0308"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-001162"	"23B"	"M23B-EVID-001162"	"DOI:10.1136/annrheumdis-2016-209676"	"DOI:10.1136/annrheumdis-2016-209676"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-001163"	"23B"	"M23B-EVID-001163"	"DOI:10.1136/annrheumdis-2016-209676"	"DOI:10.1136/annrheumdis-2016-209676"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"P2FALLBACK-23B-M23B-EVID-001164"	"23B"	"M23B-EVID-001164"	"DOI:10.1136/annrheumdis-2016-209676"	"DOI:10.1136/annrheumdis-2016-209676"	"unresolved_no_authoritative_resolution"	"no exact metadata-ledger, source-locator, or content-level local-artifact resolution"	""
"M23B-P2-R-001257"	"23B"	"M23B-EVID-001366"	""	"local:work/module23a/module23a_extraction_queue.tsv; primary citations in B022 records"	"unresolved_missing_canonical_identity"	"no explicit canonical PMID, PMCID, DOI, or stable paper URL"	""
"M24B-P2-R-000021"	"24B"	"M24B-EVID-000021"	"PMCID:PMC7694914; PMID:33246483; DOI:10.1186/s12974-020-02037-3; PMID:21332278"	"PMCID:PMC7694914; PMID:33246483; DOI:10.1186/s12974-020-02037-3; PMID:21332278; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B269_PMC7694914_bioc.json"	"unresolved_ambiguous_multiple_canonical_pmids"	"canonical_paper_key contains multiple PMIDs and no exact paper-level disambiguator was established"	""
