"extraction_id"	"module"	"b_evidence_id"	"canonical_paper_key"	"source_locator"	"resolved_canonical_paper_key"	"resolved_pmid"	"resolved_pmcid"	"resolved_doi"	"identity_resolution_status"	"resolution_basis"	"authoritative_source"	"source_metadata_title"	"source_metadata_authors"	"source_metadata_year"	"source_metadata_journal"	"source_metadata_abstract"	"source_metadata_url"	"unresolved_reason"
"M23B-P2-R-000717"	"23B"	"M23B-EVID-000760"	"PMCID:PMC2116396; PMID:1980124; PMID:17164347; PMID:21454473"	"PMID:17164347; DOI:10.1182/blood-2006-03-007179; PMID:21454473; PMCID:PMC3089572; DOI:10.1074/jbc.M110.182998; PMCID:PMC2116396; PMID:1980124; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B147_PMIDs17164347_21454473_17389580_ICAM_integrins_pubmed.xml"	"PMID:1980124"	"1980124"	"PMC2116396"	"10.1083/jcb.111.6.3129"	"resolved_authoritative_local_artifact"	"one metadata-bearing local artifact record matched one PMID already explicit in canonical_paper_key"	"data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B147_PMID1980124_ICAM1_MAC1_pubmed.xml"	"ICAM-1 (CD54): a counter-receptor for Mac-1 (CD11b/CD18)."	"M S Diamond; D E Staunton; A R de Fougerolles; S A Stacker; J Garcia-Aguilar; M L Hibbs; T A Springer"	"1990"	"The Journal of cell biology"	""	"https://pubmed.ncbi.nlm.nih.gov/1980124/"	""
"M23B-P2-R-000718"	"23B"	"M23B-EVID-000761"	"PMCID:PMC2116396; PMID:1980124; PMID:17164347; PMID:21454473"	"PMCID:PMC2116396; PMID:1980124; PMID:17164347; DOI:10.1182/blood-2006-03-007179; PMID:21454473; PMCID:PMC3089572; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B147_PMC2116396_ICAM1_MAC1_fulltext_bioc.json; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B147_PMIDs17164347_21454473_17389580_ICAM_integrins_pubmed.xml"	"PMID:1980124"	"1980124"	"PMC2116396"	"10.1083/jcb.111.6.3129"	"resolved_authoritative_local_artifact"	"one metadata-bearing local artifact record matched one PMID already explicit in canonical_paper_key"	"data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B147_PMID1980124_ICAM1_MAC1_pubmed.xml"	"ICAM-1 (CD54): a counter-receptor for Mac-1 (CD11b/CD18)."	"M S Diamond; D E Staunton; A R de Fougerolles; S A Stacker; J Garcia-Aguilar; M L Hibbs; T A Springer"	"1990"	"The Journal of cell biology"	""	"https://pubmed.ncbi.nlm.nih.gov/1980124/"	""
"M23B-P2-R-000719"	"23B"	"M23B-EVID-000762"	"PMID:17389580; DOI:10.1189/jlb.1106680"	"PMID:17389580; DOI:10.1189/jlb.1106680; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B147_PMIDs17164347_21454473_17389580_ICAM_integrins_pubmed.xml"	"PMID:17389580"	"17389580"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"M23B-P2-R-000720"	"23B"	"M23B-EVID-000763"	"PMID:17389580; DOI:10.1189/jlb.1106680"	"PMID:17389580; DOI:10.1189/jlb.1106680; local source=data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B147_PMIDs17164347_21454473_17389580_ICAM_integrins_pubmed.xml"	"PMID:17389580"	"17389580"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-23B-M23B-EVID-000764"	"23B"	"M23B-EVID-000764"	"PMID:17389580"	"https://pubmed.ncbi.nlm.nih.gov/17389580/"	"PMID:17389580"	"17389580"	""	""	"resolved_canonical_pmid"	"single explicit PMID in canonical_paper_key"	"canonical_paper_key"	""	""	""	""	""	""	""
"P2FALLBACK-23B-M23B-EVID-000765"	"23B"	"M23B-EVID-000765"	"PMCID:PMC6014170"	"PMCID:PMC6014170"	"PMID:29282280"	"29282280"	"PMC6014170"	"10.1091/mbc.e16-12-0827"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Ligand-specific binding forces of LFA-1 and Mac-1 in neutrophil adhesion and crawling."	"Li N; Yang H; Wang M; Lü S; Zhang Y; Long M"	"2018"	"Molecular biology of the cell"	""	"https://pmc.ncbi.nlm.nih.gov/articles/PMC6014170/"	""
"P2FALLBACK-23B-M23B-EVID-000766"	"23B"	"M23B-EVID-000766"	"PMCID:PMC6014170"	"PMCID:PMC6014170"	"PMID:29282280"	"29282280"	"PMC6014170"	"10.1091/mbc.e16-12-0827"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Ligand-specific binding forces of LFA-1 and Mac-1 in neutrophil adhesion and crawling."	"Li N; Yang H; Wang M; Lü S; Zhang Y; Long M"	"2018"	"Molecular biology of the cell"	""	"https://pmc.ncbi.nlm.nih.gov/articles/PMC6014170/"	""
"P2FALLBACK-23B-M23B-EVID-000767"	"23B"	"M23B-EVID-000767"	"PMCID:PMC6014170"	"PMCID:PMC6014170"	"PMID:29282280"	"29282280"	"PMC6014170"	"10.1091/mbc.e16-12-0827"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Ligand-specific binding forces of LFA-1 and Mac-1 in neutrophil adhesion and crawling."	"Li N; Yang H; Wang M; Lü S; Zhang Y; Long M"	"2018"	"Molecular biology of the cell"	""	"https://pmc.ncbi.nlm.nih.gov/articles/PMC6014170/"	""
"P2FALLBACK-23B-M23B-EVID-000768"	"23B"	"M23B-EVID-000768"	"PMCID:PMC6014170"	"PMCID:PMC6014170"	"PMID:29282280"	"29282280"	"PMC6014170"	"10.1091/mbc.e16-12-0827"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Ligand-specific binding forces of LFA-1 and Mac-1 in neutrophil adhesion and crawling."	"Li N; Yang H; Wang M; Lü S; Zhang Y; Long M"	"2018"	"Molecular biology of the cell"	""	"https://pmc.ncbi.nlm.nih.gov/articles/PMC6014170/"	""
"P2FALLBACK-23B-M23B-EVID-000769"	"23B"	"M23B-EVID-000769"	"PMCID:PMC6014170"	"PMCID:PMC6014170"	"PMID:29282280"	"29282280"	"PMC6014170"	"10.1091/mbc.e16-12-0827"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Ligand-specific binding forces of LFA-1 and Mac-1 in neutrophil adhesion and crawling."	"Li N; Yang H; Wang M; Lü S; Zhang Y; Long M"	"2018"	"Molecular biology of the cell"	""	"https://pmc.ncbi.nlm.nih.gov/articles/PMC6014170/"	""
"P2FALLBACK-23B-M23B-EVID-000770"	"23B"	"M23B-EVID-000770"	"PMCID:PMC6014170"	"PMCID:PMC6014170"	"PMID:29282280"	"29282280"	"PMC6014170"	"10.1091/mbc.e16-12-0827"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Ligand-specific binding forces of LFA-1 and Mac-1 in neutrophil adhesion and crawling."	"Li N; Yang H; Wang M; Lü S; Zhang Y; Long M"	"2018"	"Molecular biology of the cell"	""	"https://pmc.ncbi.nlm.nih.gov/articles/PMC6014170/"	""
"P2FALLBACK-23B-M23B-EVID-000771"	"23B"	"M23B-EVID-000771"	"DOI:10.1182/blood-2006-03-013557"	"https://doi.org/10.1182/blood-2006-03-013557"	"PMID:16857989"	"16857989"	""	"10.1182/blood-2006-03-013557"	"resolved_authoritative_ncbi_exception_ledger"	"exact PubMed DOI-field search with matching PubMed article DOI"	"work/cross_module_synthesis/canonical_evidence_review/module20_24_phase2_paper_identity_authoritative_resolutions.tsv"	"alpha-Chain phosphorylation of the human leukocyte CD11b/CD18 (Mac-1) integrin is pivotal for integrin activation to bind ICAMs and leukocyte extravasation."	"Fagerholm SC; Varis M; Stefanidakis M; Hilden TJ; Gahmberg CG"	"2006"	"Blood"	""	"https://pubmed.ncbi.nlm.nih.gov/16857989/"	""
"P2FALLBACK-23B-M23B-EVID-000772"	"23B"	"M23B-EVID-000772"	"DOI:10.1182/blood-2006-03-013557"	"https://doi.org/10.1182/blood-2006-03-013557"	"PMID:16857989"	"16857989"	""	"10.1182/blood-2006-03-013557"	"resolved_authoritative_ncbi_exception_ledger"	"exact PubMed DOI-field search with matching PubMed article DOI"	"work/cross_module_synthesis/canonical_evidence_review/module20_24_phase2_paper_identity_authoritative_resolutions.tsv"	"alpha-Chain phosphorylation of the human leukocyte CD11b/CD18 (Mac-1) integrin is pivotal for integrin activation to bind ICAMs and leukocyte extravasation."	"Fagerholm SC; Varis M; Stefanidakis M; Hilden TJ; Gahmberg CG"	"2006"	"Blood"	""	"https://pubmed.ncbi.nlm.nih.gov/16857989/"	""
"P2FALLBACK-23B-M23B-EVID-000773"	"23B"	"M23B-EVID-000773"	"DOI:10.1182/blood-2006-03-013557"	"https://doi.org/10.1182/blood-2006-03-013557"	"PMID:16857989"	"16857989"	""	"10.1182/blood-2006-03-013557"	"resolved_authoritative_ncbi_exception_ledger"	"exact PubMed DOI-field search with matching PubMed article DOI"	"work/cross_module_synthesis/canonical_evidence_review/module20_24_phase2_paper_identity_authoritative_resolutions.tsv"	"alpha-Chain phosphorylation of the human leukocyte CD11b/CD18 (Mac-1) integrin is pivotal for integrin activation to bind ICAMs and leukocyte extravasation."	"Fagerholm SC; Varis M; Stefanidakis M; Hilden TJ; Gahmberg CG"	"2006"	"Blood"	""	"https://pubmed.ncbi.nlm.nih.gov/16857989/"	""
"P2FALLBACK-23B-M23B-EVID-000774"	"23B"	"M23B-EVID-000774"	"PMCID:PMC2860599"	"PMCID:PMC2860599"	"PMID:19864611"	"19864611"	"PMC2860599"	"10.4049/jimmunol.0900983"	"resolved_authoritative_ncbi_exception_ledger"	"exact NCBI PMC ID converter PMCID-to-PMID mapping"	"work/cross_module_synthesis/canonical_evidence_review/module20_24_phase2_paper_identity_authoritative_resolutions.tsv"	"Outside-in signal transmission by conformational changes in integrin Mac-1."	"Lefort CT; Hyun YM; Schultz JB; Law FY; Waugh RE; Knauf PA; Kim M"	"2009"	"Journal of immunology (Baltimore, Md. : 1950)"	""	"https://pubmed.ncbi.nlm.nih.gov/19864611/"	""
"P2FALLBACK-23B-M23B-EVID-000775"	"23B"	"M23B-EVID-000775"	"PMCID:PMC2860599"	"PMCID:PMC2860599"	"PMID:19864611"	"19864611"	"PMC2860599"	"10.4049/jimmunol.0900983"	"resolved_authoritative_ncbi_exception_ledger"	"exact NCBI PMC ID converter PMCID-to-PMID mapping"	"work/cross_module_synthesis/canonical_evidence_review/module20_24_phase2_paper_identity_authoritative_resolutions.tsv"	"Outside-in signal transmission by conformational changes in integrin Mac-1."	"Lefort CT; Hyun YM; Schultz JB; Law FY; Waugh RE; Knauf PA; Kim M"	"2009"	"Journal of immunology (Baltimore, Md. : 1950)"	""	"https://pubmed.ncbi.nlm.nih.gov/19864611/"	""
"P2FALLBACK-23B-M23B-EVID-000776"	"23B"	"M23B-EVID-000776"	"PMCID:PMC2860599"	"PMCID:PMC2860599"	"PMID:19864611"	"19864611"	"PMC2860599"	"10.4049/jimmunol.0900983"	"resolved_authoritative_ncbi_exception_ledger"	"exact NCBI PMC ID converter PMCID-to-PMID mapping"	"work/cross_module_synthesis/canonical_evidence_review/module20_24_phase2_paper_identity_authoritative_resolutions.tsv"	"Outside-in signal transmission by conformational changes in integrin Mac-1."	"Lefort CT; Hyun YM; Schultz JB; Law FY; Waugh RE; Knauf PA; Kim M"	"2009"	"Journal of immunology (Baltimore, Md. : 1950)"	""	"https://pubmed.ncbi.nlm.nih.gov/19864611/"	""
"P2FALLBACK-23B-M23B-EVID-000777"	"23B"	"M23B-EVID-000777"	"URL:https://pubmed.ncbi.nlm.nih.gov/16985175/"	"https://pubmed.ncbi.nlm.nih.gov/16985175/; https://doi.org/10.1182/blood-2006-04-014878"	"PMID:16985175"	"16985175"	""	"10.1182/blood-2006-04-014878"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Red-cell ICAM-4 is a ligand for the monocyte/macrophage integrin CD11c/CD18: characterization of the binding sites on ICAM-4."	"Ihanus E; Uotila LM; Toivanen A; Varis M; Gahmberg CG"	"2007"	"Blood"	""	"https://pubmed.ncbi.nlm.nih.gov/16985175/"	""
"P2FALLBACK-23B-M23B-EVID-000778"	"23B"	"M23B-EVID-000778"	"URL:https://pubmed.ncbi.nlm.nih.gov/16985175/"	"https://pubmed.ncbi.nlm.nih.gov/16985175/; https://doi.org/10.1182/blood-2006-04-014878"	"PMID:16985175"	"16985175"	""	"10.1182/blood-2006-04-014878"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Red-cell ICAM-4 is a ligand for the monocyte/macrophage integrin CD11c/CD18: characterization of the binding sites on ICAM-4."	"Ihanus E; Uotila LM; Toivanen A; Varis M; Gahmberg CG"	"2007"	"Blood"	""	"https://pubmed.ncbi.nlm.nih.gov/16985175/"	""
"P2FALLBACK-23B-M23B-EVID-000779"	"23B"	"M23B-EVID-000779"	"URL:https://pubmed.ncbi.nlm.nih.gov/16985175/"	"https://pubmed.ncbi.nlm.nih.gov/16985175/; https://doi.org/10.1182/blood-2006-04-014878"	"PMID:16985175"	"16985175"	""	"10.1182/blood-2006-04-014878"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Red-cell ICAM-4 is a ligand for the monocyte/macrophage integrin CD11c/CD18: characterization of the binding sites on ICAM-4."	"Ihanus E; Uotila LM; Toivanen A; Varis M; Gahmberg CG"	"2007"	"Blood"	""	"https://pubmed.ncbi.nlm.nih.gov/16985175/"	""
"P2FALLBACK-23B-M23B-EVID-000780"	"23B"	"M23B-EVID-000780"	"DOI:10.1074/jbc.m211282200"	"https://doi.org/10.1074/jbc.M211282200"	"PMID:12477717"	"12477717"	""	"10.1074/jbc.M211282200"	"resolved_authoritative_ncbi_exception_ledger"	"exact PubMed DOI-field search with matching PubMed article DOI"	"work/cross_module_synthesis/canonical_evidence_review/module20_24_phase2_paper_identity_authoritative_resolutions.tsv"	"Red cell ICAM-4 is a novel ligand for platelet-activated alpha IIbbeta 3 integrin."	"Hermand P; Gane P; Huet M; Jallu V; Kaplan C; Sonneborn HH; Cartron JP; Bailly P"	"2003"	"The Journal of biological chemistry"	""	"https://pubmed.ncbi.nlm.nih.gov/12477717/"	""
"P2FALLBACK-23B-M23B-EVID-000781"	"23B"	"M23B-EVID-000781"	"DOI:10.1074/jbc.m211282200"	"https://doi.org/10.1074/jbc.M211282200"	"PMID:12477717"	"12477717"	""	"10.1074/jbc.M211282200"	"resolved_authoritative_ncbi_exception_ledger"	"exact PubMed DOI-field search with matching PubMed article DOI"	"work/cross_module_synthesis/canonical_evidence_review/module20_24_phase2_paper_identity_authoritative_resolutions.tsv"	"Red cell ICAM-4 is a novel ligand for platelet-activated alpha IIbbeta 3 integrin."	"Hermand P; Gane P; Huet M; Jallu V; Kaplan C; Sonneborn HH; Cartron JP; Bailly P"	"2003"	"The Journal of biological chemistry"	""	"https://pubmed.ncbi.nlm.nih.gov/12477717/"	""
"P2FALLBACK-23B-M23B-EVID-000782"	"23B"	"M23B-EVID-000782"	"DOI:10.1074/jbc.m211282200"	"https://doi.org/10.1074/jbc.M211282200"	"PMID:12477717"	"12477717"	""	"10.1074/jbc.M211282200"	"resolved_authoritative_ncbi_exception_ledger"	"exact PubMed DOI-field search with matching PubMed article DOI"	"work/cross_module_synthesis/canonical_evidence_review/module20_24_phase2_paper_identity_authoritative_resolutions.tsv"	"Red cell ICAM-4 is a novel ligand for platelet-activated alpha IIbbeta 3 integrin."	"Hermand P; Gane P; Huet M; Jallu V; Kaplan C; Sonneborn HH; Cartron JP; Bailly P"	"2003"	"The Journal of biological chemistry"	""	"https://pubmed.ncbi.nlm.nih.gov/12477717/"	""
"P2FALLBACK-23B-M23B-EVID-000783"	"23B"	"M23B-EVID-000783"	"PMCID:PMC4022634"	"https://pmc.ncbi.nlm.nih.gov/articles/PMC4022634/"	"PMID:24832104"	"24832104"	"PMC4022634"	"10.1371/journal.pone.0097844"	"resolved_authoritative_ncbi_exception_ledger"	"exact NCBI PMC ID converter PMCID-to-PMID mapping"	"work/cross_module_synthesis/canonical_evidence_review/module20_24_phase2_paper_identity_authoritative_resolutions.tsv"	"The tetraspanin CD53 modulates responses from activating NK cell receptors, promoting LFA-1 activation and dampening NK cell effector functions."	"Todros-Dawda I; Kveberg L; Vaage JT; Inngjerdingen M"	"2014"	"PloS one"	""	"https://pubmed.ncbi.nlm.nih.gov/24832104/"	""
"P2FALLBACK-23B-M23B-EVID-000784"	"23B"	"M23B-EVID-000784"	"PMCID:PMC4022634"	"https://pmc.ncbi.nlm.nih.gov/articles/PMC4022634/"	"PMID:24832104"	"24832104"	"PMC4022634"	"10.1371/journal.pone.0097844"	"resolved_authoritative_ncbi_exception_ledger"	"exact NCBI PMC ID converter PMCID-to-PMID mapping"	"work/cross_module_synthesis/canonical_evidence_review/module20_24_phase2_paper_identity_authoritative_resolutions.tsv"	"The tetraspanin CD53 modulates responses from activating NK cell receptors, promoting LFA-1 activation and dampening NK cell effector functions."	"Todros-Dawda I; Kveberg L; Vaage JT; Inngjerdingen M"	"2014"	"PloS one"	""	"https://pubmed.ncbi.nlm.nih.gov/24832104/"	""
"P2FALLBACK-23B-M23B-EVID-000785"	"23B"	"M23B-EVID-000785"	"PMCID:PMC4022634"	"https://pmc.ncbi.nlm.nih.gov/articles/PMC4022634/"	"PMID:24832104"	"24832104"	"PMC4022634"	"10.1371/journal.pone.0097844"	"resolved_authoritative_ncbi_exception_ledger"	"exact NCBI PMC ID converter PMCID-to-PMID mapping"	"work/cross_module_synthesis/canonical_evidence_review/module20_24_phase2_paper_identity_authoritative_resolutions.tsv"	"The tetraspanin CD53 modulates responses from activating NK cell receptors, promoting LFA-1 activation and dampening NK cell effector functions."	"Todros-Dawda I; Kveberg L; Vaage JT; Inngjerdingen M"	"2014"	"PloS one"	""	"https://pubmed.ncbi.nlm.nih.gov/24832104/"	""
"P2FALLBACK-23B-M23B-EVID-000786"	"23B"	"M23B-EVID-000786"	"PMID:10604475"	"PMID:10604475"	"PMID:10604475"	"10604475"	""	"10.1038/45264"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Binding of paxillin to alpha4 integrins modifies integrin-dependent biological responses."	"Liu S; Thomas SM; Woodside DG; Rose DM; Kiosses WB; Pfaff M; Ginsberg MH"	"1999"	"Nature"	""	"https://pubmed.ncbi.nlm.nih.gov/10604475/"	""
"P2FALLBACK-23B-M23B-EVID-000787"	"23B"	"M23B-EVID-000787"	"PMID:10604475"	"PMID:10604475"	"PMID:10604475"	"10604475"	""	"10.1038/45264"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Binding of paxillin to alpha4 integrins modifies integrin-dependent biological responses."	"Liu S; Thomas SM; Woodside DG; Rose DM; Kiosses WB; Pfaff M; Ginsberg MH"	"1999"	"Nature"	""	"https://pubmed.ncbi.nlm.nih.gov/10604475/"	""
"P2FALLBACK-23B-M23B-EVID-000788"	"23B"	"M23B-EVID-000788"	"PMID:10604475"	"PMID:10604475"	"PMID:10604475"	"10604475"	""	"10.1038/45264"	"resolved_authoritative_metadata_ledger"	"exact canonical_paper_key match in paper_ready metadata ledger"	"work/cross_module_synthesis/module20_24_canonical_paper_metadata.tsv"	"Binding of paxillin to alpha4 integrins modifies integrin-dependent biological responses."	"Liu S; Thomas SM; Woodside DG; Rose DM; Kiosses WB; Pfaff M; Ginsberg MH"	"1999"	"Nature"	""	"https://pubmed.ncbi.nlm.nih.gov/10604475/"	""
"P2FALLBACK-23B-M23B-EVID-000789"	"23B"	"M23B-EVID-000789"	"PMCID:PMC6365523"	"PMCID:PMC6365523"	"PMID:30728423"	"30728423"	"PMC6365523"	"10.1038/s41598-018-38045-w"	"resolved_authoritative_ncbi_exception_ledger"	"exact NCBI PMC ID converter PMCID-to-PMID mapping"	"work/cross_module_synthesis/canonical_evidence_review/module20_24_phase2_paper_identity_authoritative_resolutions.tsv"	"The RGD motif is involved in CD97/ADGRE5-promoted cell adhesion and viability of HT1080 cells."	"Tjong WY; Lin HH"	"2019"	"Scientific reports"	""	"https://pubmed.ncbi.nlm.nih.gov/30728423/"	""
