module	b_edge_id	b_evidence_id	source_kind	support_kind	source_scope	source_locator	species_support	evidence_layer	exportable	confidence_tier	citation_note	evidence_grade	context_level	grading_status	grading_basis	paper_keys	paper_row_count	observation_statuses	claim_statuses	context_basis	limitations
22B	M22B-E009577	M22B-EVID-009750	database_curated	database_curated	inferred_regulatory	PMID:11299224	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007316; reference_count=1; reference_pmids=11299224	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009578	M22B-EVID-009751	database_curated	database_curated	inferred_regulatory	PMID:21829524	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007317; reference_count=1; reference_pmids=21829524	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009579	M22B-EVID-009752	database_curated	database_curated	inferred_regulatory	PMID:8503862	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007327; reference_count=1; reference_pmids=8503862	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009580	M22B-EVID-009753	database_curated	database_curated	inferred_regulatory	PMID:18378410	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007331; reference_count=1; reference_pmids=18378410	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009581	M22B-EVID-009754	database_curated	database_curated	inferred_regulatory	PMID:15380450	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007342; reference_count=1; reference_pmids=15380450	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009582	M22B-EVID-009755	database_curated	database_curated	inferred_regulatory	PMID:20533062	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007347; reference_count=1; reference_pmids=20533062	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009583	M22B-EVID-009756	database_curated	database_curated	inferred_regulatory	PMID:18721868	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007349; reference_count=1; reference_pmids=18721868	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009584	M22B-EVID-009757	database_curated	database_curated	inferred_regulatory	PMID:18990686; PMID:23131565	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007350;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007351; reference_count=2; reference_pmids=18990686;23131565	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009585	M22B-EVID-009758	database_curated	database_curated	inferred_regulatory	PMID:19450668	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007366; reference_count=1; reference_pmids=19450668	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009586	M22B-EVID-009759	database_curated	database_curated	inferred_regulatory	PMID:17828469; PMID:16377629	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007367;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007368; reference_count=2; reference_pmids=17828469;16377629	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009587	M22B-EVID-009760	database_curated	database_curated	inferred_regulatory	PMID:15674334; PMID:10552928	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007369;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007370; reference_count=2; reference_pmids=15674334;10552928	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009588	M22B-EVID-009761	database_curated	database_curated	inferred_regulatory	PMID:20360975	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007373; reference_count=1; reference_pmids=20360975	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
