regulator	target	old_edge_ids	new_edge_ids	semantic_mapping_status
selplg	itgam	M23B-E000256	M23B-E000256	exact_label_relation_match
selplg	itgb2	M23B-E000257	M23B-E000257	exact_label_relation_match
selplg	sele	M20B-E001670	M20B-E001670	exact_label_relation_match
selplg	sell	M20B-E004811	M20B-E004811	exact_label_relation_match
selplg	selp	M20B-E004812	M20B-E004812	exact_label_relation_match
selplg/psgl1	selp/p-selectin	M23B-E000983;M23B-E000984;M23B-E000985	M23B-E000983;M23B-E000984;M23B-E000985	exact_label_relation_match
sema3a	nrp1-plexin-a1	M23B-E000155	M23B-E000155	exact_label_relation_match
sema3a	nrp1-plexin-a1/a2 relay	M23B-E000156	M23B-E000156	exact_label_relation_match
sema3a	nrp1-plexin-a4	M23B-E000157	M23B-E000157	exact_label_relation_match
sema3a	nrp1:plxna1	M23B-E000258	M23B-E000258	exact_label_relation_match
sema3a	nrp1_plxna1	M20B-E004813	M20B-E004813	exact_label_relation_match
sema3a	nrp1_plxna2	M20B-E004814	M20B-E004814	exact_label_relation_match
sema3a	nrp1_plxna3	M20B-E004815	M20B-E004815	exact_label_relation_match
sema3a	nrp1_plxna4	M20B-E004816	M20B-E004816	exact_label_relation_match
sema3b	nrp1	M23B-E000158	M23B-E000158	exact_label_relation_match
sema3c	nrp1-plexin-d1	M23B-E000159	M23B-E000159	exact_label_relation_match
sema3c	nrp1:plxnd1 and nrp2 semaphorin complexes	M23B-E000854;M23B-E000855;M23B-E000856	M23B-E000854;M23B-E000855;M23B-E000856	exact_label_relation_match
sema3d	plxnd1	M20B-E004842	M20B-E004842	exact_label_relation_match
sema3e	plexin-d1	M23B-E000160	M23B-E000160	exact_label_relation_match
sema3e	plxnd1	M20B-E004845;M23B-E000857;M23B-E000858;M23B-E000859	M20B-E004845;M23B-E000857;M23B-E000858;M23B-E000859	exact_label_relation_match
sema3f	nrp2-plexin-a1	M23B-E000162	M23B-E000162	exact_label_relation_match
sema3f	nrp2-plexin-a3	M23B-E000161	M23B-E000161	exact_label_relation_match
sema3f	nrp2_plxna1	M20B-E004847	M20B-E004847	exact_label_relation_match
sema3f	nrp2_plxna2	M20B-E004848	M20B-E004848	exact_label_relation_match
sema3f	nrp2_plxna3	M20B-E004849	M20B-E004849	exact_label_relation_match
sema3g	nrp2-plexin-d1	M23B-E000163	M23B-E000163	exact_label_relation_match
sema3g	nrp2:plxna1	M23B-E000259	M23B-E000259	exact_label_relation_match
sema3g	nrp2_plxna1	M20B-E004853	M20B-E004853	exact_label_relation_match
sema3g	nrp2_plxna2	M20B-E004854	M20B-E004854	exact_label_relation_match
sema4a	nrp1	M23B-E000164	M23B-E000164	exact_label_relation_match
sema4a	plexin-b1	M23B-E000165	M23B-E000165	exact_label_relation_match
sema4a	plexin-b2	M23B-E000166	M23B-E000166	exact_label_relation_match
sema4a	plxnd1	M23B-E000860;M23B-E000861	M23B-E000860;M23B-E000861	exact_label_relation_match
sema4b	plexin-b2	M23B-E000167	M23B-E000167	exact_label_relation_match
sema4c/sema4g	plexin-b2	M23B-E000168	M23B-E000168	exact_label_relation_match
sema4d	cd72	M20B-E004863	M20B-E004863	exact_label_relation_match
sema4d	erbb2	M20B-E004864	M20B-E004864	exact_label_relation_match
sema4d	met	M20B-E004865	M20B-E004865	exact_label_relation_match
sema4d	plxnb1	M20B-E004866	M20B-E004866	exact_label_relation_match
sema4d	plxnb2	M20B-E004867;M23B-E000862;M23B-E000863;M23B-E000864	M20B-E004867;M23B-E000862;M23B-E000863;M23B-E000864	exact_label_relation_match
sema5a	met	M20B-E004870	M20B-E004870	exact_label_relation_match
sema5a	plexin-a1	M23B-E000169	M23B-E000169	exact_label_relation_match
sema5a	plexin-b3	M23B-E000170	M23B-E000170	exact_label_relation_match
sema5b	plxna1	M20B-E004872	M20B-E004872	exact_label_relation_match
sema6a	plexin-a2	M23B-E000171	M23B-E000171	exact_label_relation_match
sema6a/sema6b	plexin-a4	M23B-E000172	M23B-E000172	exact_label_relation_match
sema6b	plxna2	M20B-E004874	M20B-E004874	exact_label_relation_match
sema6c/sema6d	plexin-a1	M23B-E000173	M23B-E000173	exact_label_relation_match
sema7a	beta1-integrin-associated mapk and axon outgrowth	M23B-E000014	M23B-E000014	exact_label_relation_match
sema7a	itga1:itgb1	M23B-E000260	M23B-E000260	exact_label_relation_match
sema7a	itga1_itgb1	M20B-E004877	M20B-E004877	exact_label_relation_match
sema7a	itgb1_itga1	M20B-E001677	M20B-E001677	exact_label_relation_match
sema7a	plxnc1	M20B-E004878	M20B-E004878	exact_label_relation_match
serpine1	lrp1	M20B-E004888	M20B-E004888	exact_label_relation_match
serpinf1	plxdc1	M20B-E004892	M20B-E004892	exact_label_relation_match
serpinf1	plxdc2	M20B-E004893	M20B-E004893	exact_label_relation_match
sfrp2	fzd5	M20B-E004899	M20B-E004899	exact_label_relation_match
sftpa1	tlr2	M20B-E004900	M20B-E004900	exact_label_relation_match
sftpd	sirpa	M20B-E004903	M20B-E004903	exact_label_relation_match
sftpd	tlr4	M20B-E004904	M20B-E004904	exact_label_relation_match
sftpd/surfactant protein d	sirpa/cd172a	M23B-E000986;M23B-E000987;M23B-E000988	M23B-E000986;M23B-E000987;M23B-E000988	exact_label_relation_match
shc1	grb2-sos1	M21B-E000040	M21B-E000040	exact_label_relation_match
shh	boc	M20B-E004910	M20B-E004910	exact_label_relation_match
shh	cdon	M20B-E004911	M20B-E004911	exact_label_relation_match
shh	gas1	M20B-E004912	M20B-E004912	exact_label_relation_match
shh	gpc1	M20B-E004913	M20B-E004913	exact_label_relation_match
shh	hhip	M20B-E004915	M20B-E004915	exact_label_relation_match
shh	scube2	M20B-E004919	M20B-E004919	exact_label_relation_match
slit1	robo1	M20B-E001790	M20B-E001790	exact_label_relation_match
slit1	robo2	M20B-E004924;M23B-E000865;M23B-E000866;M23B-E000867	M20B-E004924;M23B-E000865;M23B-E000866;M23B-E000867	exact_label_relation_match
slit2	robo1	M20B-E001791	M20B-E001791	exact_label_relation_match
slit2	robo2	M20B-E001792	M20B-E001792	exact_label_relation_match
slit3	robo1	M20B-E004932;M23B-E000868;M23B-E000869;M23B-E000870	M20B-E004932;M23B-E000868;M23B-E000869;M23B-E000870	exact_label_relation_match
slit3	robo2	M20B-E004933	M20B-E004933	exact_label_relation_match
slit3	robo4	M20B-E004934	M20B-E004934	exact_label_relation_match
slitrk1	ptprd	M20B-E001914	M20B-E001914	exact_label_relation_match
slitrk1	ptprs	M20B-E001793	M20B-E001793	exact_label_relation_match
slitrk1	ptprs family synaptic adhesion complex	M23B-E000871	M23B-E000871	exact_label_relation_match
slitrk2	ptprd	M20B-E001915	M20B-E001915	exact_label_relation_match
slitrk2	ptprs	M20B-E001794	M20B-E001794	exact_label_relation_match
slitrk3	ptprd	M20B-E001916;M23B-E000872;M23B-E000873	M20B-E001916;M23B-E000872;M23B-E000873	exact_label_relation_match
slitrk4	ptprs	M20B-E001917;M23B-E000874;M23B-E000875	M20B-E001917;M23B-E000874;M23B-E000875	exact_label_relation_match
slitrk5	ptprs	M20B-E001918;M23B-E000876;M23B-E000877	M20B-E001918;M23B-E000876;M23B-E000877	exact_label_relation_match
slitrk6	ptprs	M20B-E001795	M20B-E001795	exact_label_relation_match
slpi	plscr1	M20B-E004939	M20B-E004939	exact_label_relation_match
slpi	plscr4	M20B-E004940	M20B-E004940	exact_label_relation_match
slurp1	chrna7	M20B-E004944	M20B-E004944	exact_label_relation_match
smad1/5/8	bmp-responsive endothelial stalk/quiescence program (id1, id3, efnb2)	M22B-E000344	M22B-E000344	exact_label_relation_match
smad1/5/8	bmp-responsive satellite-cell proliferation and anti-myogenic differentiation program	M22B-E000345	M22B-E000345	exact_label_relation_match
smad1/5/8	id1	M22B-E000346	M22B-E000346	exact_label_relation_match
smad1/5/8	smad transcriptional program	M22B-E000347	M22B-E000347	exact_label_relation_match
smad1/5/8;smad4	smad transcriptional program	M22B-E000349	M22B-E000349	exact_label_relation_match
smad1/5;smad4	bmp-smad developmental-regulator differentiation module	M22B-E000351;M22B-E000352	M22B-E000351;M22B-E000352	exact_label_relation_match
smad1/smad5/smad9	smad4	M21B-E000038	M21B-E000038	exact_label_relation_match
smad1;smad4	id1	M22B-E000353	M22B-E000353	exact_label_relation_match
smad1;smad5	smad7	M22B-E000354	M22B-E000354	exact_label_relation_match
smad1;smad5;smad8	amh-acvr1/amhr2-smad1/5/8 müllerian-duct regression program	M22B-E000355	M22B-E000355	exact_label_relation_match
smad1;smad5;smad8	bmp7/smad-dependent neural differentiation program	M22B-E000356	M22B-E000356	exact_label_relation_match
smad1;smad5;smad8	bmp9/gdf2-acvrl1/acvr2a endothelial id1/id3-ephrinb2 vascular-quiescence program	M22B-E000357	M22B-E000357	exact_label_relation_match
smad1;smad5;smad8	gdf10-bmpr2/alk3-smad1/5/8-smad7 hepatic-stellate-cell antifibrotic program	M22B-E000358	M22B-E000358	exact_label_relation_match
smad1;smad5;smad8	gdf6-bmpr1a/acvr2a-associated smad1/5/8 mesenchymal nucleus-pulposus-like program	M22B-E000359	M22B-E000359	exact_label_relation_match
smad1;smad5;smad8	gdf7-associated bmp-smad1/5/8-id1 response program	M22B-E000360	M22B-E000360	exact_label_relation_match
smad1;smad5;smad8	hepatic stellate-cell activation and liver-fibrosis suppression phenotype	M22B-E000361	M22B-E000361	exact_label_relation_match
smad1;smad5;smad8	müllerian duct regression and male reproductive-tract differentiation phenotype	M22B-E000362	M22B-E000362	exact_label_relation_match
smad1;smad5;smad8;sox9	gdf5-bmpr1a/b-acvr2a/b-associated chondrogenic and osteogenic differentiation program	M22B-E000370	M22B-E000370	exact_label_relation_match
smad1;smad5;smad9	adipocyte differentiation, lipid accumulation, and obesity phenotype	M22B-E000371	M22B-E000371	exact_label_relation_match
smad1;smad5;smad9	bmp8a-smad1/5/8 adipocyte signaling program	M22B-E000372	M22B-E000372	exact_label_relation_match
smad1;smad5;smad9;smad2;smad3	bmp8b/smad1/5/9-smad2/3 hepatic-stellate inflammatory activation program	M22B-E000374	M22B-E000374	exact_label_relation_match
smad2	null	M22B-E000375;M22B-E000376;M22B-E000377	M22B-E000375;M22B-E000376;M22B-E000377	exact_label_relation_match
smad2-smad3	smad4	M21B-E000036	M21B-E000036	exact_label_relation_match
smad2/3	fst	M22B-E000378	M22B-E000378	exact_label_relation_match
smad2/3	smad transcriptional program	M22B-E000379	M22B-E000379	exact_label_relation_match
smad2/3;smad4	smad transcriptional program	M22B-E000380	M22B-E000380	exact_label_relation_match
smad2/sp1	vegfa	M22B-E000381	M22B-E000381	exact_label_relation_match
smad2;smad3	bmp8a/smad2/3 adipocyte-differentiation program	M22B-E000382	M22B-E000382	exact_label_relation_match
smad2;smad3	mstn-smad2/3 myogenic growth and differentiation restraint program	M22B-E000383	M22B-E000383	exact_label_relation_match
smad2;smad3	nodal-gdf1/egf-cfc-dependent endoderm and embryonic-patterning program	M22B-E000384	M22B-E000384	exact_label_relation_match
smad2;smad3	nodal-smad2/3-smad4-foxh1 developmental and beta-cell response program	M22B-E000385	M22B-E000385	exact_label_relation_match
smad3	fbn1-alphavbeta6/tgf-beta1-associated endothelial and kidney-injury phenotype	M22B-E000387	M22B-E000387	exact_label_relation_match
smad3	null	M22B-E000389;M22B-E000390	M22B-E000389;M22B-E000390	exact_label_relation_match
smad3;smad4	col1a2	M22B-E000391	M22B-E000391	exact_label_relation_match
smad3;smad4	ctgf/ccn2	M22B-E000392	M22B-E000392	exact_label_relation_match
smad3;smad4	fibroinflammatory ecm program (serpine1, col1a2, ctgf)	M22B-E000395	M22B-E000395	exact_label_relation_match
smad3;smad4	jun/c-jun	M22B-E000393	M22B-E000393	exact_label_relation_match
smad3;smad4	serpine1/pai-1	M22B-E000394	M22B-E000394	exact_label_relation_match
smad5;smad8	null	M22B-E000396	M22B-E000396	exact_label_relation_match
smad8	null	M22B-E000397	M22B-E000397	exact_label_relation_match
smad9	null	M22B-E000398	M22B-E000398	exact_label_relation_match
snca	lag3	M20B-E004948	M20B-E004948	exact_label_relation_match
sost	lrp4	M20B-E004953	M20B-E004953	exact_label_relation_match
sost	lrp5	M20B-E004954	M20B-E004954	exact_label_relation_match
sost	lrp6	M20B-E004955	M20B-E004955	exact_label_relation_match
sostdc1	lrp4	M20B-E004956	M20B-E004956	exact_label_relation_match
sostdc1	lrp6	M20B-E004958	M20B-E004958	exact_label_relation_match
sox2	ecm1-itgb4-fak/gsk3b-sox2-hif1a gastric-cancer stemness program	M22B-E000399	M22B-E000399	exact_label_relation_match
sox2	ecm1-itgb4-sox2-associated gastric-cancer metastasis and glucose-metabolism phenotype	M22B-E000400	M22B-E000400	exact_label_relation_match
sox9	agrin-associated cartilage formation and articular-chondrocyte homeostasis phenotype	M22B-E000403	M22B-E000403	exact_label_relation_match
sox9	agrin-dag1/lrp4-sox9 articular-chondrocyte homeostasis and chondrogenic program	M22B-E000402	M22B-E000402	exact_label_relation_match
sox9	tip39-pth2r-associated inhibition of chondrocyte proliferation and differentiation phenotype	M22B-E000405	M22B-E000405	exact_label_relation_match
sox9	tip39-pth2r-sox9 chondrocyte differentiation and proliferation program	M22B-E000404	M22B-E000404	exact_label_relation_match
sp1	sp1-associated motility program	M22B-E000406	M22B-E000406	exact_label_relation_match
sphingosine-1-phosphate	s1pr1	M24B-E000070	M24B-E000070	exact_label_relation_match
sphingosine-1-phosphate	s1pr2	M24B-E000072	M24B-E000072	exact_label_relation_match
sphingosine-1-phosphate	s1pr3	M24B-E000071	M24B-E000071	exact_label_relation_match
spint1	st14	M20B-E004962	M20B-E004962	exact_label_relation_match
spon1	app	M20B-E004964	M20B-E004964	exact_label_relation_match
spon1	lrp8	M20B-E004965	M20B-E004965	exact_label_relation_match
spon2	itgam	M20B-E004966	M20B-E004966	exact_label_relation_match
spon2	itgb2	M20B-E004967	M20B-E004967	exact_label_relation_match
spon2/mindin	itgam:itgb2 (mac-1)	M23B-E000878;M23B-E000879;M23B-E000880	M23B-E000878;M23B-E000879;M23B-E000880	exact_label_relation_match
spp1	alpha8beta1 integrin	M23B-E000015	M23B-E000015	exact_label_relation_match
spp1	cd44	M20B-E004969	M20B-E004969	exact_label_relation_match
spp1	cd44v	M23B-E000261	M23B-E000261	exact_label_relation_match
spp1	itga4_itgb1	M20B-E004970	M20B-E004970	exact_label_relation_match
spp1	itga5_itgb1	M20B-E004971	M20B-E004971	exact_label_relation_match
spp1	itga8_itgb1	M20B-E004972	M20B-E004972	exact_label_relation_match
spp1	itga9_itgb1	M20B-E004973	M20B-E004973	exact_label_relation_match
spp1	itgav_itgb1	M20B-E004974	M20B-E004974	exact_label_relation_match
spp1	itgav_itgb3	M20B-E004975	M20B-E004975	exact_label_relation_match
spp1	itgav_itgb5	M20B-E004976	M20B-E004976	exact_label_relation_match
spp1	itgav_itgb6	M20B-E004977	M20B-E004977	exact_label_relation_match
spp1-associated state	inflammatory and tissue-preserving sci recovery	M23B-E000016	M23B-E000016	exact_label_relation_match
spp1/osteopontin	igf1r-akt-mtor program	M23B-E000174	M23B-E000174	exact_label_relation_match
spp1/osteopontin	itga4:itgb1	M23B-E000881;M23B-E000882	M23B-E000881;M23B-E000882	exact_label_relation_match
spp1/osteopontin	itga5:itgb1	M23B-E000681;M23B-E000682	M23B-E000681;M23B-E000682	exact_label_relation_match
spp1/osteopontin	itga8:itgb1	M23B-E000683;M23B-E000684	M23B-E000683;M23B-E000684	exact_label_relation_match
spp1/osteopontin	itga9:itgb1	M23B-E000685;M23B-E000686	M23B-E000685;M23B-E000686	exact_label_relation_match
spp1/osteopontin	itgav:itgb1	M23B-E000687;M23B-E000688	M23B-E000687;M23B-E000688	exact_label_relation_match
sst	sstr1	M20B-E004985	M20B-E004985	exact_label_relation_match
sst	sstr2	M20B-E004986	M20B-E004986	exact_label_relation_match
sst	sstr3	M20B-E004987	M20B-E004987	exact_label_relation_match
sst	sstr4	M20B-E004988	M20B-E004988	exact_label_relation_match
sst	sstr5	M20B-E004989	M20B-E004989	exact_label_relation_match
stat1	hk1; ldhb; slc2a1 glycolysis target module	M22B-E000407	M22B-E000407	exact_label_relation_match
stat1	lgals8-itga3/itgb1-associated endothelial apoptosis phenotype	M22B-E000408	M22B-E000408	exact_label_relation_match
stat1	null	M22B-E000412	M22B-E000412	exact_label_relation_match
stat1-stat2-irf9 complex	isre transcription	M21B-E000012	M21B-E000012	exact_label_relation_match
stat1;stat2;irf9	isre-containing interferon-stimulated antiviral gene program	M22B-E000414;M22B-E000415	M22B-E000414;M22B-E000415	exact_label_relation_match
stat1;stat3	il10	M22B-E000416	M22B-E000416	exact_label_relation_match
stat1;stat4	il-35-induced itr35 suppressor program	M22B-E000417	M22B-E000417	exact_label_relation_match
stat1a	mdk-tspan1/itga6b1-associated migration and invasiveness phenotype	M22B-E000419	M22B-E000419	exact_label_relation_match
stat3	alpha7-jak2-stat3 anti-inflammatory macrophage program	M22B-E000433	M22B-E000433	exact_label_relation_match
stat3	astrocyte differentiation and reactive astrocyte program	M22B-E000434	M22B-E000434	exact_label_relation_match
stat3	bmp2	M22B-E000420	M22B-E000420	exact_label_relation_match
stat3	cancer-stem-cell maintenance and xenograft tumor initiation	M22B-E000435	M22B-E000435	exact_label_relation_match
stat3	il-10-stat3 anti-inflammatory macrophage deactivation program	M22B-E000421	M22B-E000421	exact_label_relation_match
stat3	il-21/stat3-dependent plasma-cell differentiation and blimp1 program	M22B-E000422	M22B-E000422	exact_label_relation_match
stat3	jak-stat cytokine-response program	M22B-E000423	M22B-E000423	exact_label_relation_match
stat3	mdk-notch2/jak2-stat3 epithelial-mesenchymal transition and motility phenotype	M22B-E000424	M22B-E000424	exact_label_relation_match
stat3	nhlh2	M22B-E000425	M22B-E000425	exact_label_relation_match
stat3	osm-lifr-gp130-stat3 osteocyte bone-remodeling program	M22B-E000426	M22B-E000426	exact_label_relation_match
stat3	pglyrp1-trem1-syk-erk1/2-stat3 neuroinflammatory glial program	M22B-E000427	M22B-E000427	exact_label_relation_match
stat3	rbp4-stra6-jak2-stat3 colon cancer stem-cell maintenance program	M22B-E000428	M22B-E000428	exact_label_relation_match
stat3	reactive gliosis,neuroinflammation,and inflammation-associated behavioral change	M22B-E000439	M22B-E000439	exact_label_relation_match
stat3	reg3g	M22B-E000429	M22B-E000429	exact_label_relation_match
stat3	socs3	M22B-E000430;M22B-E000431	M22B-E000430;M22B-E000431	exact_label_relation_match
stat3	zfp36	M22B-E000432	M22B-E000432	exact_label_relation_match
stat3;stat1	jak-stat cytokine-response program	M22B-E000440	M22B-E000440	exact_label_relation_match
stat3;stat4	th17 and encephalitogenic effector program	M22B-E000441	M22B-E000441	exact_label_relation_match
stat4	tbx21 target enhancer	M22B-E000443	M22B-E000443	exact_label_relation_match
stat4	th1/cd8 ifng effector program	M22B-E000444	M22B-E000444	exact_label_relation_match
stat5	bcl2	M22B-E000446;M22B-E000447	M22B-E000446;M22B-E000447	exact_label_relation_match
stat5	ccnd1	M22B-E000448	M22B-E000448	exact_label_relation_match
stat5	cish	M22B-E000449	M22B-E000449	exact_label_relation_match
stat5	pathogenic th2 airway inflammation and allergic response	M22B-E000454	M22B-E000454	exact_label_relation_match
stat5	tpo-mpl-stat5 megakaryocyte growth and differentiation program	M22B-E000450	M22B-E000450	exact_label_relation_match
stat5	tslp-crlf2/il7r-stat5 type-2 dendritic-cell activation program	M22B-E000451	M22B-E000451	exact_label_relation_match
stat5	tslp-stat5 pathogenic th2 differentiation program	M22B-E000452	M22B-E000452	exact_label_relation_match
stat5a;stat5b	ccnd1	M22B-E000455	M22B-E000455	exact_label_relation_match
