promotion_id	regulator_symbol	target_symbol	species_scope	evidence_weight_tier	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_evidence_citations	context_promotion_lane	sci_context_status	context_review_status
public_tf_comprehensive_2893	ZNF687	ADAM17	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF687 has HPA brain-region RNA representation including spinal cord, and ADAM17 has direct HPA human spinal-cord tissue representation. No authoritative ZNF687-to-ADAM17 mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000143373-ZNF687/brain;https://www.proteinatlas.org/ENSG00000151694-ADAM17/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2894	ZNF687	ADGRL2	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF687 has HPA brain-region RNA data whose regional resource includes spinal cord, establishing L3 regulator-component context. Human ADGRL2 has HPA tissue RNA representation including spinal cord, establishing L3 target-component context. Exact-pair searches found no direct contextual ZNF687-to-ADGRL2 mechanism, so the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000143373-ZNF687/brain;https://v21.proteinatlas.org/ENSG00000117114-ADGRL2/tissue	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2895	ZNF687	ADIPOR2	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF687 has HPA brain-region RNA representation including spinal cord, and ADIPOR2 has HPA human tissue/brain representation including spinal cord. No authoritative ZNF687-to-ADIPOR2 mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000143373-ZNF687/brain;https://www.proteinatlas.org/ENSG00000006831-ADIPOR2/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2896	ZNF687	ADO	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF687 has HPA brain-region RNA representation including spinal cord, and ADO has HPA human brain/tissue representation including spinal cord. No authoritative ZNF687-to-ADO mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000143373-ZNF687/brain;https://www.proteinatlas.org/ENSG00000181915-ADO/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2897	ZNF692	ABCA1	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF692 has HPA tissue spinal-cord representation and is annotated as a zinc-finger transcription factor, while ABCA1 has direct HPA spinal-cord RNA-seq context. No exact ZNF692-to-ABCA1 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://v22.proteinatlas.org/ENSG00000171163-ZNF692/tissue;https://www.proteinatlas.org/ENSG00000165029-ABCA1/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2898	ZNF692	ACTR2	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF692 has HPA tissue spinal-cord representation and is annotated as a zinc-finger transcription factor, while ACTR2 has HPA brain/spinal-cord representation. No exact ZNF692-to-ACTR2 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://v22.proteinatlas.org/ENSG00000171163-ZNF692/tissue;https://www.proteinatlas.org/ENSG00000138071-ACTR2/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2899	ZNF692	ACVR1	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF692 has HPA tissue spinal-cord representation and is annotated as a zinc-finger transcription factor, while ACVR1 has HPA brain-resource spinal-cord representation. No exact ZNF692-to-ACVR1 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://v22.proteinatlas.org/ENSG00000171163-ZNF692/tissue;https://www.proteinatlas.org/ENSG00000115170-ACVR1/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_290	CASZ1	ADAM23	human	C_tflink_source_table_only	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	Human CASZ1 was independently characterized in neural differentiation and human brain expression resources, establishing CNS regulator-component context. Human ADAM23 was independently studied in human neural progenitor cells and as a CNS neuronal adhesion protein, establishing CNS target-component context. No CASZ1-to-ADAM23 context was established; the exact pair remains L0.	https://pubmed.ncbi.nlm.nih.gov/16631614/;https://pmc.ncbi.nlm.nih.gov/articles/PMC5562998/;https://www.proteinatlas.org/ENSG00000130940-CASZ1/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2900	ZNF692	ANGPTL2	human	C_tflink_source_table_only	L1_non_CNS_context	L1_non_CNS_context	L0_no_context_evidence	component_only	Human ZNF692 was functionally studied in human renal-carcinoma cells as a transcriptional regulator of FABP5, including promoter/enhancer occupancy and perturbation assays, establishing non-CNS regulator-component context. Human ANGPTL2 was independently characterized in human endothelial and adipose/inflammatory models, establishing non-CNS target-component context. No ZNF692-to-ANGPTL2 context was established; the exact pair remains L0.	https://pmc.ncbi.nlm.nih.gov/articles/PMC12302539/;https://pmc.ncbi.nlm.nih.gov/articles/PMC4112196/	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2901	ZNF697	ACKR2	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF697 has direct HPA human spinal-cord RNA representation, and ACKR2 has HPA human spinal-cord representation. No authoritative ZNF697-to-ACKR2 mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000143067-ZNF697/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000144648-ACKR2/tissue	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2902	ZNF697	ADA	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF697 has direct HPA human spinal-cord RNA representation, and ADA has direct human spinal-cord RNA representation. No authoritative ZNF697-to-ADA mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000143067-ZNF697/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000196839-ADA/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2903	ZNF697	GC	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF697 has direct HPA human spinal-cord RNA representation, and GC is listed in the HPA human tissue resource with spinal-cord representation. No authoritative ZNF697-to-GC mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000143067-ZNF697/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000145321-GC/tissue	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2904	ZNF697	IL16	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF697 has direct HPA human spinal-cord RNA representation, and IL16 has direct HPA human spinal-cord RNA representation. No authoritative ZNF697-to-IL16 mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000143067-ZNF697/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000172349-IL16/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2905	ZNF701	ACKR3	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF701 has direct HPA spinal-cord RNA-seq context and is annotated as a transcription factor, while ACKR3 has direct HPA spinal-cord RNA-seq context. No exact ZNF701-to-ACKR3 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000167562-ZNF701/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000144476-ACKR3/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2906	ZNF701	ADAM17	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF701 has direct HPA spinal-cord RNA-seq context and is annotated as a transcription factor, while ADAM17 has direct HPA spinal-cord tissue representation. No exact ZNF701-to-ADAM17 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000167562-ZNF701/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000151694-ADAM17/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2907	ZNF701	ADAM22	human	C_tflink_source_table_only	L0_no_context_evidence	L2_CNS_context	L0_no_context_evidence	target_only	No qualifying human functional regulator-component context for ZNF701 was established in this pass; TF catalog and annotation records were not treated as functional context evidence. Human ADAM22 was independently characterized as highly expressed in brain tissue, establishing CNS target-component context. No ZNF701-to-ADAM22 context was established; the exact pair remains L0.	https://pubmed.ncbi.nlm.nih.gov/9693107/	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2908	ZNF701	ADGRE5	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF701 has direct HPA spinal-cord RNA-seq context and is annotated as a transcription factor, while ADGRE5 has HPA spinal-cord tissue representation. No exact ZNF701-to-ADGRE5 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000167562-ZNF701/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000123146-ADGRE5/tissue	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2909	ZNF704	ABHD17A	human	C_tflink_source_table_only	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF704 has HPA human-brain RNA context, and ABHD17A has HPA human-brain RNA context. No authoritative ZNF704-to-ABHD17A mechanism or occupancy was verified; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000164684-ZNF704/brain;https://www.proteinatlas.org/ENSG00000129968-ABHD17A/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_291	CASZ1	ADAM9	human	C_tflink_source_table_only	L2_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human CASZ1 was independently characterized in neural differentiation and human brain expression resources, establishing CNS regulator-component context. Human ADAM9 was independently profiled in human brain/spinal-cord single-nucleus resources, establishing spinal-cord-tissue target-component context. No CASZ1-to-ADAM9 context was established; the exact pair remains L0.	https://pubmed.ncbi.nlm.nih.gov/16631614/;https://www.proteinatlas.org/ENSG00000130940-CASZ1/brain;https://www.proteinatlas.org/ENSG00000168615-ADAM9/single%2Bcell/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2910	ZNF704	ABTB2	human	C_tflink_source_table_only	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF704 has HPA human-brain RNA context, and ABTB2 has HPA human-brain RNA context. No authoritative ZNF704-to-ABTB2 mechanism or occupancy was verified; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000164684-ZNF704/brain;https://www.proteinatlas.org/ENSG00000166016-ABTB2/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2911	ZNF704	ADCK1	human	C_tflink_source_table_only	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF704 has HPA human-brain RNA context, and ADCK1 has HPA human CNS/tissue RNA context. No authoritative ZNF704-to-ADCK1 mechanism or occupancy was verified; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000164684-ZNF704/brain;https://www.proteinatlas.org/ENSG00000063761-ADCK1/tissue	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2912	ZNF704	HES1	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF704 has HPA human brain-region RNA data including spinal cord, establishing L3 regulator-component context. Human HES1 has direct HPA spinal-cord RNA expression, establishing L3 target-component context. Exact-pair searches found no direct contextual ZNF704-to-HES1 mechanism, so the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000164684-ZNF704/brain;https://www.proteinatlas.org/ENSG00000114315-HES1/brain/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000114315-HES1/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
