promotion_id	regulator_symbol	target_symbol	species_scope	context_level_exact_pair	source_registry	source_record_id	source_database	detection_method	pubmed_id	small_scale_evidence	tflink_source_url	raw_snapshot_path	raw_snapshot_sha256	snapshot_exists	snapshot_sha256_match	snapshot_row_regulator_match	snapshot_row_target_match	snapshot_row_organism_match	snapshot_row_source_match	source_chain_status	audit_basis
public_tf_comprehensive_2852	ZNF626	ASF1A	human	L0_no_context_evidence	TFLink	tflink:human:001558:1ab17545ef3f	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q68DY1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q68DY1_targets.tsv	f92de9411bfda644cd54832cecb64614daae062dfb583ad077e45bcdbd31bda5	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2853	ZNF626	DAZAP1	human	L0_no_context_evidence	TFLink	tflink:human:001558:1ab17545ef3f	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q68DY1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q68DY1_targets.tsv	f92de9411bfda644cd54832cecb64614daae062dfb583ad077e45bcdbd31bda5	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2854	ZNF626	FAXDC2	human	L0_no_context_evidence	TFLink	tflink:human:001558:1ab17545ef3f	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q68DY1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q68DY1_targets.tsv	f92de9411bfda644cd54832cecb64614daae062dfb583ad077e45bcdbd31bda5	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2855	ZNF626	FOXL1	human	L0_no_context_evidence	TFLink	tflink:human:001558:1ab17545ef3f	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q68DY1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q68DY1_targets.tsv	f92de9411bfda644cd54832cecb64614daae062dfb583ad077e45bcdbd31bda5	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2856	ZNF629	ACVR1	human	L0_no_context_evidence	TFLink	tflink:human:001101:ee173ad1bb1c	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UEG4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UEG4_targets.tsv	c14694997f20715d371bd3ef720a8d7e4cd01c07ce5b77d1c960fd828dbdf8c7	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2857	ZNF629	ADAM10	human	L0_no_context_evidence	TFLink	tflink:human:001101:ee173ad1bb1c	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UEG4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UEG4_targets.tsv	c14694997f20715d371bd3ef720a8d7e4cd01c07ce5b77d1c960fd828dbdf8c7	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2858	ZNF629	ADGRE5	human	L0_no_context_evidence	TFLink	tflink:human:001101:ee173ad1bb1c	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UEG4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UEG4_targets.tsv	c14694997f20715d371bd3ef720a8d7e4cd01c07ce5b77d1c960fd828dbdf8c7	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2859	ZNF629	ADGRL1	human	L0_no_context_evidence	TFLink	tflink:human:001101:ee173ad1bb1c	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UEG4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UEG4_targets.tsv	c14694997f20715d371bd3ef720a8d7e4cd01c07ce5b77d1c960fd828dbdf8c7	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2860	ZNF639	A2M	human	L0_no_context_evidence	TFLink	tflink:human:001148:2d17231d939b	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UID6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UID6_targets.tsv	a31b71a326c11d4b222f539e3cea33496bf0bb5832ce940c7b000ee77b7e9ff5	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2861	ZNF639	ACVR1	human	L0_no_context_evidence	TFLink	tflink:human:001148:2d17231d939b	GTRD;ReMap	chromatin immunoprecipitation assay	29126285;27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UID6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UID6_targets.tsv	a31b71a326c11d4b222f539e3cea33496bf0bb5832ce940c7b000ee77b7e9ff5	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2862	ZNF639	ADA	human	L0_no_context_evidence	TFLink	tflink:human:001148:2d17231d939b	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UID6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UID6_targets.tsv	a31b71a326c11d4b222f539e3cea33496bf0bb5832ce940c7b000ee77b7e9ff5	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2863	ZNF639	ADAM10	human	L0_no_context_evidence	TFLink	tflink:human:001148:2d17231d939b	GTRD;ReMap	chromatin immunoprecipitation assay	29126285;27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UID6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UID6_targets.tsv	a31b71a326c11d4b222f539e3cea33496bf0bb5832ce940c7b000ee77b7e9ff5	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2864	ZNF644	A2M	human	L0_no_context_evidence	TFLink	tflink:human:000859:cd12b5ae10cf	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9H582.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9H582_targets.tsv	1d87092db37f01a235f42bff333ff0dd8a0bd6880970445168a7962a640a488a	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2865	ZNF644	ACKR2	human	L0_no_context_evidence	TFLink	tflink:human:000859:cd12b5ae10cf	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9H582.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9H582_targets.tsv	1d87092db37f01a235f42bff333ff0dd8a0bd6880970445168a7962a640a488a	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2866	ZNF644	ACVR1	human	L0_no_context_evidence	TFLink	tflink:human:000859:cd12b5ae10cf	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9H582.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9H582_targets.tsv	1d87092db37f01a235f42bff333ff0dd8a0bd6880970445168a7962a640a488a	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2867	ZNF644	ACVR1C	human	L0_no_context_evidence	TFLink	tflink:human:000859:cd12b5ae10cf	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9H582.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9H582_targets.tsv	1d87092db37f01a235f42bff333ff0dd8a0bd6880970445168a7962a640a488a	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2868	ZNF652	A2M	human	L0_no_context_evidence	TFLink	tflink:human:001074:a4d8bd667ebc	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y2D9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y2D9_targets.tsv	05ad755d8fabe9ceab85f1ac0c579aa13f83e876bed160006c3789adc15122bb	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2869	ZNF652	ADAM10	human	L0_no_context_evidence	TFLink	tflink:human:001074:a4d8bd667ebc	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y2D9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y2D9_targets.tsv	05ad755d8fabe9ceab85f1ac0c579aa13f83e876bed160006c3789adc15122bb	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2870	ZNF652	ADAM22	human	L0_no_context_evidence	TFLink	tflink:human:001074:a4d8bd667ebc	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y2D9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y2D9_targets.tsv	05ad755d8fabe9ceab85f1ac0c579aa13f83e876bed160006c3789adc15122bb	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2871	ZNF652	ADGRB3	human	L0_no_context_evidence	TFLink	tflink:human:001074:a4d8bd667ebc	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y2D9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y2D9_targets.tsv	05ad755d8fabe9ceab85f1ac0c579aa13f83e876bed160006c3789adc15122bb	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2872	ZNF653	CDKN2A	human	L0_no_context_evidence	TFLink	tflink:human:001546:dd754597c648	HTRI	chromatin immunoprecipitation assay;inferred by curator	19340300;22900683	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96CK0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96CK0_targets.tsv	733ac9872b1099dfe21c04cc49cc804d2624aee61534ca413f758b73e3d0dd28	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2873	ZNF654	ACKR3	human	L0_no_context_evidence	TFLink	tflink:human:001276:b59210b76e69	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IZM8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IZM8_targets.tsv	f13d8ecc6dc09bd48283f98685c812b27fa10dc15b69e808de1d7eeb3f141073	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2874	ZNF654	ADA	human	L0_no_context_evidence	TFLink	tflink:human:001276:b59210b76e69	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IZM8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IZM8_targets.tsv	f13d8ecc6dc09bd48283f98685c812b27fa10dc15b69e808de1d7eeb3f141073	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2875	ZNF654	ADGRB3	human	L0_no_context_evidence	TFLink	tflink:human:001276:b59210b76e69	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IZM8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IZM8_targets.tsv	f13d8ecc6dc09bd48283f98685c812b27fa10dc15b69e808de1d7eeb3f141073	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2876	ZNF654	ADGRL2	human	L0_no_context_evidence	TFLink	tflink:human:001276:b59210b76e69	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IZM8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IZM8_targets.tsv	f13d8ecc6dc09bd48283f98685c812b27fa10dc15b69e808de1d7eeb3f141073	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
