review_queue_rank	priority_band	route_status	queue_key	promotion_id	regulator_key	regulator_symbol	raw_tf_symbol	target_symbol	species_scope	module_count	module_assignments	target_graph_modules	module_routes	module_row_count	evidence_weight_tier	evidence_weight_rank	evidence_tier_basis	source_registries	source_record_ids	review_ids	primary_citations	regulator_role_class	canonical_role_status	mechanism_evidence_type	mechanism_evidence_definition	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_promotion_lane	context_review_status	context_review_basis
2477	C5_catalog_only:10	catalog_only	barx1|frat2|mouse	public_tf_comprehensive_198	barx1	Barx1	Barx1	Frat2	mouse	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:001101:76f45bb8c8ac	tflink_source_barx1_frat2_mouse_tflink_mouse_001101_76f45bb8c8ac	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/BARX1_TARGET_GENES.html;https://pubmed.ncbi.nlm.nih.gov/30445619/	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2478	C5_catalog_only:10	catalog_only	bbx|galnt14|human	public_tf_comprehensive_206	bbx	BBX	BBX	GALNT14	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001452:7b2dc1444549	tflink_source_bbx_galnt14_human_tflink_human_001452_7b2dc1444549	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2479	C5_catalog_only:10	catalog_only	bbx|tas2r13|human	public_tf_comprehensive_207	bbx	BBX	BBX	TAS2R13	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001452:7b2dc1444549	tflink_source_bbx_tas2r13_human_tflink_human_001452_7b2dc1444549	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2480	C5_catalog_only:10	catalog_only	brf1|agbl5|human	public_tf_comprehensive_256	brf1	BRF1	BRF1	AGBL5	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001437:d8d5f5ee1458	tflink_source_brf1_agbl5_human_tflink_human_001437_d8d5f5ee1458	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2481	C5_catalog_only:10	catalog_only	brf1|aloxe3|human	public_tf_comprehensive_257	brf1	BRF1	BRF1	ALOXE3	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001437:d8d5f5ee1458	tflink_source_brf1_aloxe3_human_tflink_human_001437_d8d5f5ee1458	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2482	C5_catalog_only:10	catalog_only	btn3a2|abl2|human	public_tf_comprehensive_271	btn3a2	BTN3A2	BTN3A2	ABL2	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000057:6dcddbdbfdf4	tflink_source_btn3a2_abl2_human_tflink_human_000057_6dcddbdbfdf4	https://pubmed.ncbi.nlm.nih.gov/29087512/;https://pubmed.ncbi.nlm.nih.gov/17312387/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2483	C5_catalog_only:10	catalog_only	btn3a2|atm|human	public_tf_comprehensive_272	btn3a2	BTN3A2	BTN3A2	ATM	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000057:6dcddbdbfdf4	tflink_source_btn3a2_atm_human_tflink_human_000057_6dcddbdbfdf4	https://pubmed.ncbi.nlm.nih.gov/29087512/;https://pubmed.ncbi.nlm.nih.gov/17312387/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2484	C5_catalog_only:10	catalog_only	btn3a3|abl2|human	public_tf_comprehensive_275	btn3a3	BTN3A3	BTN3A3	ABL2	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000232:45063e70f6c5	tflink_source_btn3a3_abl2_human_tflink_human_000232_45063e70f6c5	https://pubmed.ncbi.nlm.nih.gov/29087512/;https://pubmed.ncbi.nlm.nih.gov/17312387/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2485	C5_catalog_only:10	catalog_only	btn3a3|atm|human	public_tf_comprehensive_276	btn3a3	BTN3A3	BTN3A3	ATM	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000232:45063e70f6c5	tflink_source_btn3a3_atm_human_tflink_human_000232_45063e70f6c5	https://pubmed.ncbi.nlm.nih.gov/29087512/;https://pubmed.ncbi.nlm.nih.gov/17312387/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2486	C5_catalog_only:10	catalog_only	c-myc|dlk2|human	public_tf_comprehensive_279	c-myc	c-myc	c-myc	DLK2	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001577:3ec724443013	tflink_source_c-myc_dlk2_human_tflink_human_001577_3ec724443013	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2487	C5_catalog_only:10	catalog_only	c-myc|h2bu1|human	public_tf_comprehensive_280	c-myc	c-myc	c-myc	H2BU1	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001577:3ec724443013	tflink_source_c-myc_h2bu1_human_tflink_human_001577_3ec724443013	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2488	C5_catalog_only:10	catalog_only	casp8ap2/flash|aagab|human	public_tf_comprehensive_284	casp8ap2/flash	CASP8AP2/FLASH	CASP8AP2	AAGAB	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001323:6ae5329e2e3a	tflink_source_casp8ap2/flash_aagab_human_tflink_human_001323_6ae5329e2e3a	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
