resource_key	canonical_communication_id	source_record_key	source_record_key_kind	record_kind	native_ligand	native_receptor	normalized_ligand	normalized_receptor	original_values_json	normalized_values_json	transform_notes	evidence_status	method_score_json
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-89c45a2cc9746bc6d14bed72	row:001311	generated_row_locator	direct_lr_candidate	Col5a1	Cd93	Col5a1	Cd93	"{""database"":""omnipath"",""from"":""Col5a1"",""source"":""omnipath"",""to"":""Cd93""}"	"{""ligand"":""Col5a1"",""receptor"":""Cd93"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-91a436fbe2d424daa94e2850	row:001312	generated_row_locator	direct_lr_candidate	Col5a1	Ddr1	Col5a1	Ddr1	"{""database"":""omnipath"",""from"":""Col5a1"",""source"":""omnipath"",""to"":""Ddr1""}"	"{""ligand"":""Col5a1"",""receptor"":""Ddr1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-cf65358a64189fa0841a167b	row:001313	generated_row_locator	direct_lr_candidate	Col5a1	Ddr2	Col5a1	Ddr2	"{""database"":""omnipath"",""from"":""Col5a1"",""source"":""omnipath"",""to"":""Ddr2""}"	"{""ligand"":""Col5a1"",""receptor"":""Ddr2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-f266ed9188cb85add2a53630	row:001314	generated_row_locator	direct_lr_candidate	Col5a1	Itga1	Col5a1	Itga1	"{""database"":""omnipath"",""from"":""Col5a1"",""source"":""omnipath"",""to"":""Itga1""}"	"{""ligand"":""Col5a1"",""receptor"":""Itga1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-1e6aed674f491c1f0b2c681d	row:001315	generated_row_locator	direct_lr_candidate	Col5a1	Itga10	Col5a1	Itga10	"{""database"":""omnipath"",""from"":""Col5a1"",""source"":""omnipath"",""to"":""Itga10""}"	"{""ligand"":""Col5a1"",""receptor"":""Itga10"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-0243e53c3de72896d743ee14	row:001316	generated_row_locator	direct_lr_candidate	Col5a1	Itga11	Col5a1	Itga11	"{""database"":""omnipath"",""from"":""Col5a1"",""source"":""omnipath"",""to"":""Itga11""}"	"{""ligand"":""Col5a1"",""receptor"":""Itga11"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-9bde94eea7dbddffbb2b35a3	row:001317	generated_row_locator	direct_lr_candidate	Col5a1	Itga2	Col5a1	Itga2	"{""database"":""omnipath"",""from"":""Col5a1"",""source"":""omnipath"",""to"":""Itga2""}"	"{""ligand"":""Col5a1"",""receptor"":""Itga2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-e9a02573ddc8f91767dc8ad5	row:001318	generated_row_locator	direct_lr_candidate	Col5a1	Itgb1	Col5a1	Itgb1	"{""database"":""omnipath"",""from"":""Col5a1"",""source"":""omnipath"",""to"":""Itgb1""}"	"{""ligand"":""Col5a1"",""receptor"":""Itgb1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-1b361e2445bc328caae16f39	row:001319	generated_row_locator	direct_lr_candidate	Col5a1	Lair1	Col5a1	Lair1	"{""database"":""omnipath"",""from"":""Col5a1"",""source"":""omnipath"",""to"":""Lair1""}"	"{""ligand"":""Col5a1"",""receptor"":""Lair1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-0ad62b6dbe1fcb05773e439e	row:001320	generated_row_locator	direct_lr_candidate	Col5a1	Sdc1	Col5a1	Sdc1	"{""database"":""omnipath"",""from"":""Col5a1"",""source"":""omnipath"",""to"":""Sdc1""}"	"{""ligand"":""Col5a1"",""receptor"":""Sdc1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-a40e05dbb82dac1ce33ab7d8	row:001321	generated_row_locator	direct_lr_candidate	Col5a1	Sdc3	Col5a1	Sdc3	"{""database"":""omnipath"",""from"":""Col5a1"",""source"":""omnipath"",""to"":""Sdc3""}"	"{""ligand"":""Col5a1"",""receptor"":""Sdc3"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-ae854d03085b1dd9bdf7f9b5	row:001322	generated_row_locator	direct_lr_candidate	Col5a2	Cd93	Col5a2	Cd93	"{""database"":""omnipath"",""from"":""Col5a2"",""source"":""omnipath"",""to"":""Cd93""}"	"{""ligand"":""Col5a2"",""receptor"":""Cd93"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-df4da3a7f8047ea879df132a	row:001323	generated_row_locator	direct_lr_candidate	Col5a2	Ddr1	Col5a2	Ddr1	"{""database"":""omnipath"",""from"":""Col5a2"",""source"":""omnipath"",""to"":""Ddr1""}"	"{""ligand"":""Col5a2"",""receptor"":""Ddr1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-1a39bfa92e1bd824c9a7b682	row:001324	generated_row_locator	direct_lr_candidate	Col5a2	Ddr2	Col5a2	Ddr2	"{""database"":""omnipath"",""from"":""Col5a2"",""source"":""omnipath"",""to"":""Ddr2""}"	"{""ligand"":""Col5a2"",""receptor"":""Ddr2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-4b2d78a739ff9ad6fd91c625	row:001325	generated_row_locator	direct_lr_candidate	Col5a2	Itga1	Col5a2	Itga1	"{""database"":""omnipath"",""from"":""Col5a2"",""source"":""omnipath"",""to"":""Itga1""}"	"{""ligand"":""Col5a2"",""receptor"":""Itga1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-1d642b852870e78179f09390	row:001326	generated_row_locator	direct_lr_candidate	Col5a2	Itga10	Col5a2	Itga10	"{""database"":""omnipath"",""from"":""Col5a2"",""source"":""omnipath"",""to"":""Itga10""}"	"{""ligand"":""Col5a2"",""receptor"":""Itga10"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-de810eb4e689d388270baebe	row:001327	generated_row_locator	direct_lr_candidate	Col5a2	Itga11	Col5a2	Itga11	"{""database"":""omnipath"",""from"":""Col5a2"",""source"":""omnipath"",""to"":""Itga11""}"	"{""ligand"":""Col5a2"",""receptor"":""Itga11"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-ba264c97bed99e482515c9d1	row:001328	generated_row_locator	direct_lr_candidate	Col5a2	Itga2	Col5a2	Itga2	"{""database"":""omnipath"",""from"":""Col5a2"",""source"":""omnipath"",""to"":""Itga2""}"	"{""ligand"":""Col5a2"",""receptor"":""Itga2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-68a5c1374c9c02f4a06b79d2	row:001329	generated_row_locator	direct_lr_candidate	Col5a2	Itgb1	Col5a2	Itgb1	"{""database"":""omnipath"",""from"":""Col5a2"",""source"":""omnipath"",""to"":""Itgb1""}"	"{""ligand"":""Col5a2"",""receptor"":""Itgb1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-aa56b6be35ccd5f217fb7505	row:001330	generated_row_locator	direct_lr_candidate	Col5a2	Lair1	Col5a2	Lair1	"{""database"":""omnipath"",""from"":""Col5a2"",""source"":""omnipath"",""to"":""Lair1""}"	"{""ligand"":""Col5a2"",""receptor"":""Lair1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-c884868cfd8de65650ee1ceb	row:001331	generated_row_locator	direct_lr_candidate	Col5a2	Sdc1	Col5a2	Sdc1	"{""database"":""omnipath"",""from"":""Col5a2"",""source"":""omnipath"",""to"":""Sdc1""}"	"{""ligand"":""Col5a2"",""receptor"":""Sdc1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-6e6b74559b1e47818394c08c	row:001332	generated_row_locator	direct_lr_candidate	Col5a3	Cd93	Col5a3	Cd93	"{""database"":""omnipath"",""from"":""Col5a3"",""source"":""omnipath"",""to"":""Cd93""}"	"{""ligand"":""Col5a3"",""receptor"":""Cd93"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-048129f2c4001f309a3253df	row:001333	generated_row_locator	direct_lr_candidate	Col5a3	Ddr1	Col5a3	Ddr1	"{""database"":""omnipath"",""from"":""Col5a3"",""source"":""omnipath"",""to"":""Ddr1""}"	"{""ligand"":""Col5a3"",""receptor"":""Ddr1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-61dd45dbf6b785fc8c090150	row:001334	generated_row_locator	direct_lr_candidate	Col5a3	Ddr2	Col5a3	Ddr2	"{""database"":""omnipath"",""from"":""Col5a3"",""source"":""omnipath"",""to"":""Ddr2""}"	"{""ligand"":""Col5a3"",""receptor"":""Ddr2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-8148f30bb7259a9831bf286b	row:001335	generated_row_locator	direct_lr_candidate	Col5a3	Itga1	Col5a3	Itga1	"{""database"":""omnipath"",""from"":""Col5a3"",""source"":""omnipath"",""to"":""Itga1""}"	"{""ligand"":""Col5a3"",""receptor"":""Itga1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-60811d70029e35776129d212	row:001336	generated_row_locator	direct_lr_candidate	Col5a3	Itga10	Col5a3	Itga10	"{""database"":""omnipath"",""from"":""Col5a3"",""source"":""omnipath"",""to"":""Itga10""}"	"{""ligand"":""Col5a3"",""receptor"":""Itga10"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-0620cc48f6e004c2ab3ef5fd	row:001337	generated_row_locator	direct_lr_candidate	Col5a3	Itga11	Col5a3	Itga11	"{""database"":""omnipath"",""from"":""Col5a3"",""source"":""omnipath"",""to"":""Itga11""}"	"{""ligand"":""Col5a3"",""receptor"":""Itga11"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-1f7d44ba2b8571982382593a	row:001338	generated_row_locator	direct_lr_candidate	Col5a3	Itga2	Col5a3	Itga2	"{""database"":""omnipath"",""from"":""Col5a3"",""source"":""omnipath"",""to"":""Itga2""}"	"{""ligand"":""Col5a3"",""receptor"":""Itga2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-4975b1313cdb8717e7f33f35	row:001339	generated_row_locator	direct_lr_candidate	Col5a3	Itgb1	Col5a3	Itgb1	"{""database"":""omnipath"",""from"":""Col5a3"",""source"":""omnipath"",""to"":""Itgb1""}"	"{""ligand"":""Col5a3"",""receptor"":""Itgb1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-8828af328507503d585479d8	row:001340	generated_row_locator	direct_lr_candidate	Col5a3	Sdc1	Col5a3	Sdc1	"{""database"":""omnipath"",""from"":""Col5a3"",""source"":""omnipath"",""to"":""Sdc1""}"	"{""ligand"":""Col5a3"",""receptor"":""Sdc1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-80227ee7691c0d29723f83ea	row:001341	generated_row_locator	direct_lr_candidate	Col5a3	Sdc3	Col5a3	Sdc3	"{""database"":""omnipath"",""from"":""Col5a3"",""source"":""omnipath"",""to"":""Sdc3""}"	"{""ligand"":""Col5a3"",""receptor"":""Sdc3"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-fb04753a697db7dae8fef791	row:001342	generated_row_locator	direct_lr_candidate	Col6a1	Itga1	Col6a1	Itga1	"{""database"":""omnipath"",""from"":""Col6a1"",""source"":""omnipath"",""to"":""Itga1""}"	"{""ligand"":""Col6a1"",""receptor"":""Itga1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-35a7c3a910634e2981015f75	row:001343	generated_row_locator	direct_lr_candidate	Col6a1	Itga10	Col6a1	Itga10	"{""database"":""omnipath"",""from"":""Col6a1"",""source"":""omnipath"",""to"":""Itga10""}"	"{""ligand"":""Col6a1"",""receptor"":""Itga10"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-8bf996aea4dbbf83697910b3	row:001344	generated_row_locator	direct_lr_candidate	Col6a1	Itga11	Col6a1	Itga11	"{""database"":""omnipath"",""from"":""Col6a1"",""source"":""omnipath"",""to"":""Itga11""}"	"{""ligand"":""Col6a1"",""receptor"":""Itga11"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-6a62e09cd72c81ab36fc7457	row:001345	generated_row_locator	direct_lr_candidate	Col6a1	Itga2	Col6a1	Itga2	"{""database"":""omnipath"",""from"":""Col6a1"",""source"":""omnipath"",""to"":""Itga2""}"	"{""ligand"":""Col6a1"",""receptor"":""Itga2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-d1aec6aa879f9e2958d60cd8	row:001346	generated_row_locator	direct_lr_candidate	Col6a1	Itga6	Col6a1	Itga6	"{""database"":""omnipath"",""from"":""Col6a1"",""source"":""omnipath"",""to"":""Itga6""}"	"{""ligand"":""Col6a1"",""receptor"":""Itga6"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-f684dc94445d231cba124c98	row:001347	generated_row_locator	direct_lr_candidate	Col6a1	Itgb1	Col6a1	Itgb1	"{""database"":""omnipath"",""from"":""Col6a1"",""source"":""omnipath"",""to"":""Itgb1""}"	"{""ligand"":""Col6a1"",""receptor"":""Itgb1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-2b904a8ec090db5ca6870586	row:001348	generated_row_locator	direct_lr_candidate	Col6a2	Itga1	Col6a2	Itga1	"{""database"":""omnipath"",""from"":""Col6a2"",""source"":""omnipath"",""to"":""Itga1""}"	"{""ligand"":""Col6a2"",""receptor"":""Itga1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-1f2be8dbe05b4813ded040a5	row:001349	generated_row_locator	direct_lr_candidate	Col6a2	Itga10	Col6a2	Itga10	"{""database"":""omnipath"",""from"":""Col6a2"",""source"":""omnipath"",""to"":""Itga10""}"	"{""ligand"":""Col6a2"",""receptor"":""Itga10"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-196f3eae4460323b14e88563	row:001350	generated_row_locator	direct_lr_candidate	Col6a2	Itga11	Col6a2	Itga11	"{""database"":""omnipath"",""from"":""Col6a2"",""source"":""omnipath"",""to"":""Itga11""}"	"{""ligand"":""Col6a2"",""receptor"":""Itga11"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-e54d16baee4b95e6fc76873f	row:001351	generated_row_locator	direct_lr_candidate	Col6a2	Itga2	Col6a2	Itga2	"{""database"":""omnipath"",""from"":""Col6a2"",""source"":""omnipath"",""to"":""Itga2""}"	"{""ligand"":""Col6a2"",""receptor"":""Itga2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-6d964140ae9a4503c4210301	row:001352	generated_row_locator	direct_lr_candidate	Col6a2	Itgb1	Col6a2	Itgb1	"{""database"":""omnipath"",""from"":""Col6a2"",""source"":""omnipath"",""to"":""Itgb1""}"	"{""ligand"":""Col6a2"",""receptor"":""Itgb1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-984fd5c7d3b10178d79b679c	row:001353	generated_row_locator	direct_lr_candidate	Col6a3	Itga1	Col6a3	Itga1	"{""database"":""omnipath"",""from"":""Col6a3"",""source"":""omnipath"",""to"":""Itga1""}"	"{""ligand"":""Col6a3"",""receptor"":""Itga1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-2e5243cb26f533fbe42b05be	row:001354	generated_row_locator	direct_lr_candidate	Col6a3	Itga10	Col6a3	Itga10	"{""database"":""omnipath"",""from"":""Col6a3"",""source"":""omnipath"",""to"":""Itga10""}"	"{""ligand"":""Col6a3"",""receptor"":""Itga10"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-84b1fd2a668ab837eef0f640	row:001355	generated_row_locator	direct_lr_candidate	Col6a3	Itga11	Col6a3	Itga11	"{""database"":""omnipath"",""from"":""Col6a3"",""source"":""omnipath"",""to"":""Itga11""}"	"{""ligand"":""Col6a3"",""receptor"":""Itga11"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
