canonical_communication_id	species_scope	ligand_name	receptor_name	normalized_ligand_name	normalized_receptor_name	communication_kind	evidence_status	source_method_count	source_record_count	source_methods_json	normalization_notes
MSCICOMM-47a8346563fb27d713fbac1a	mouse	Thy1	Adgre5	Thy1	Adgre5	direct_lr_candidate	method_resource_only	1	1	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-2d25954a40a525b93f0e8294	mouse	Thy1	Cntn1	Thy1	Cntn1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1682bd7fe7c790d3e6d982b5	mouse	Thy1	Gm49368	Thy1	Gm49368	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-db3d135d38d5b9968a0d416d	mouse	Thy1	Itgam	Thy1	Itgam	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-279fb117b0c3db4cc8564b59	mouse	Thy1	Itgam_Itgb2	Thy1	Itgam_Itgb2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-78111c08c5772366029ae686	mouse	Thy1	Itgav	Thy1	Itgav	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ab44eeb2a4854aa49b420181	mouse	Thy1	Itgav_Itgb3	Thy1	Itgav_Itgb3	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-8d0fad56a1fd2d418fb06d54	mouse	Thy1	Itgax	Thy1	Itgax	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-87c072a34bb842b147a91a02	mouse	Thy1	Itgax_Itgb2	Thy1	Itgax_Itgb2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1a97069de89138df24e7be97	mouse	Thy1	Itgb2	Thy1	Itgb2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-feef9564a5afdd3677e9951f	mouse	Thy1	Itgb2l	Thy1	Itgb2l	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-7bb99ba2c039437373c78caa	mouse	Thy1	Itgb3	Thy1	Itgb3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4e71f2663aa47a8d9ae55541	mouse	Tigit	Nectin2	Tigit	Nectin2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e010dbea7cfb95e038ffaedc	mouse	Tigit	Nectin3	Tigit	Nectin3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9300e9a696cd46db9951ce9f	mouse	Tigit	Nectin4	Tigit	Nectin4	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d9c62331fcd816dc6b027763	mouse	Tigit	Pvr	Tigit	Pvr	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4819e7e77bdb2e3ef28c62f2	mouse	Tigit	Reck	Tigit	Reck	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0dc604614b161c01d4247d02	mouse	Tigit	Sirpa	Tigit	Sirpa	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-c36a7c27d770cfb9c106c51c	mouse	Timd2	Cd300lb	Timd2	Cd300lb	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9f42100813e8df9167bc55d9	mouse	Timd2	Igsf21	Timd2	Igsf21	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9b4154877d30f9f190fc56c4	mouse	Timd2	Siglec1	Timd2	Siglec1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1ec5432ea3ba6eed0de1439f	mouse	Timd2	Timd4	Timd2	Timd4	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-80c7f3ef62cb679b792f438b	mouse	Timd4	BC053393	Timd4	BC053393	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-34333cb65d0f57e960a20eee	mouse	Timd4	Gm12169	Timd4	Gm12169	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-96b4faf07283b5115ce99a1b	mouse	Timd4	Havcr1	Timd4	Havcr1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-6970eb75bbdaace2710eb9e8	mouse	Timd4	Siglece	Timd4	Siglece	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-63d8f1c477f80ca03e49248c	mouse	Timd4	Timd2	Timd4	Timd2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-f308848a941a4769b666e85b	mouse	Timp1	Cd63	Timp1	Cd63	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-fc8a02c261ce55930c413387	mouse	Timp1	Fgfr2	Timp1	Fgfr2	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9718e13fcac3ffae89e08f2e	mouse	Timp1	Mmp1a	Timp1	Mmp1a	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-044783df71e7177d3ec41805	mouse	Timp1	Mmp1b	Timp1	Mmp1b	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-40e546ae8e56851fe7b2041c	mouse	Timp1	Mmp2	Timp1	Mmp2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-a15c1604bf8813e6e8c3472c	mouse	Timp1	Mmp9	Timp1	Mmp9	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9b439e7e142983b9ec4d456e	mouse	Timp2	Cd44	Timp2	Cd44	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-308df15ac4da664d530d6b95	mouse	Timp2	Itga3	Timp2	Itga3	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-763de130bad368f4cb5c611b	mouse	Timp2	Itgb1	Timp2	Itgb1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-82fc04c06f0793a412fc9cda	mouse	Timp2	Lrp2	Timp2	Lrp2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-33ba4556c4f8d4509651721e	mouse	Timp2	Mmp2	Timp2	Mmp2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-eaf19088bbcc32173bd812aa	mouse	Timp3	Adam17	Timp3	Adam17	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b2a2fdc63dcb000398bdf5fa	mouse	Timp3	Adamts4	Timp3	Adamts4	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ef224dd9daf9c3805ad46a72	mouse	Timp3	Agtr2	Timp3	Agtr2	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-59db7c91501ec37402a9bce3	mouse	Timp3	Cd44	Timp3	Cd44	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-8c876491aaaf5cb2ea5a5d62	mouse	Timp3	Ddr1	Timp3	Ddr1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-387762cabd4cc1170f9e4cbe	mouse	Timp3	Kdr	Timp3	Kdr	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-f0fdeb1fbee9f50bad2d17f6	mouse	Timp3	Met	Timp3	Met	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-30c8f95ad50f170138802e31	mouse	Timp3	Mmp14	Timp3	Mmp14	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-bf90c2ef3ff896fc4cc37184	mouse	Timp3	Mmp2	Timp3	Mmp2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b3fa6163f4395370b409eb46	mouse	Timp3	Mmp9	Timp3	Mmp9	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e0b4e6284d9347d0846dab32	mouse	Tln1	Itgb3	Tln1	Itgb3	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-32f0566932f4687769040d04	mouse	Tln1	Itgb5	Tln1	Itgb5	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4f14b20b71ffe66951b5484f	mouse	Tmem190	Igsf11	Tmem190	Igsf11	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-56f2cb0786c9474aa71a5f89	mouse	Tmprss6	Hjv	Tmprss6	Hjv	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-87f56175308c33db8cb4891e	mouse	Tnc	Cntn1	Tnc	Cntn1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-5ef6d5a14514ff8ae6e86230	mouse	Tnc	Egfr	Tnc	Egfr	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ec0d479afb5505921e23fcea	mouse	Tnc	Itga2	Tnc	Itga2	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-11de3f9f1d79a0a644fa7ac6	mouse	Tnc	Itga2b_Itgb3	Tnc	Itga2b_Itgb3	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e4f342f3c6a5fff6da428a41	mouse	Tnc	Itga5	Tnc	Itga5	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-915f082d7cce5d33ff351052	mouse	Tnc	Itga7	Tnc	Itga7	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-bc2ad045e4d54673e2cf6b39	mouse	Tnc	Itga8	Tnc	Itga8	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-6382fc7607092c27e919397b	mouse	Tnc	Itga8_Itgb1	Tnc	Itga8_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-2a139394fcecf6334c1f45bf	mouse	Tnc	Itga9	Tnc	Itga9	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-988bc479786e646cc68b6e0c	mouse	Tnc	Itga9_Itgb1	Tnc	Itga9_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-fdedfe73f415aa53e91e9e06	mouse	Tnc	Itgav	Tnc	Itgav	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-00ee16896a272ace06a1f79c	mouse	Tnc	Itgav_Itgb3	Tnc	Itgav_Itgb3	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-63a73117b9712e45e8f1539a	mouse	Tnc	Itgav_Itgb6	Tnc	Itgav_Itgb6	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-28694d4563677b541f487156	mouse	Tnc	Itgb1	Tnc	Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ebaab496b4e59fd72cac59bf	mouse	Tnc	Itgb3	Tnc	Itgb3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-f07ece72ac8bfcc9508006cd	mouse	Tnc	Itgb6	Tnc	Itgb6	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1ed7a3cacde61c3fdaccc953	mouse	Tnc	Ptprb	Tnc	Ptprb	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-88644a16e7dbf24651658c94	mouse	Tnc	Ptprz1	Tnc	Ptprz1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e47bcbb2d84698c02b780330	mouse	Tnc	Sdc1	Tnc	Sdc1	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-97bb464f4b7d648ec191a460	mouse	Tnc	Sdc4	Tnc	Sdc4	direct_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e0db70013b68578ecdd7c003	mouse	Tnf	Celsr2	Tnf	Celsr2	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-65793a571f9d766206b1da26	mouse	Tnf	Fas	Tnf	Fas	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-39a48e98e0a12a45c75e4042	mouse	Tnf	Ffar2	Tnf	Ffar2	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-c374b8e09c8ed28ece2389e4	mouse	Tnf	Flt4	Tnf	Flt4	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d99b02bf25681270b8cd07e9	mouse	Tnf	Icos	Tnf	Icos	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d96d86594fe3db5b86453514	mouse	Tnf	Ltbr	Tnf	Ltbr	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-15f6ff14c27e2298c2cb57cd	mouse	Tnf	Notch1	Tnf	Notch1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4fa3dd3c952b6b22ac229c52	mouse	Tnf	Ptprs	Tnf	Ptprs	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-63214dbc8a037579e4ada888	mouse	Tnf	Sema4c	Tnf	Sema4c	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-6efe6f361013e8367c6504d0	mouse	Tnf	Tnfrsf1a	Tnf	Tnfrsf1a	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e39dd0e9962922fecbcc12f0	mouse	Tnf	Tnfrsf1b	Tnf	Tnfrsf1b	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-f9542e4758984b7dfaa3bb9c	mouse	Tnf	Tnfrsf21	Tnf	Tnfrsf21	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4ffd8084019ac51acb7afafc	mouse	Tnf	Tradd	Tnf	Tradd	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-71a76fb8f917681ecabc8b18	mouse	Tnf	Traf2	Tnf	Traf2	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-75d9de879152d797cc59a311	mouse	Tnf	Trpm2	Tnf	Trpm2	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-f7fb76f1b99cc366edef8a1b	mouse	Tnfrsf14	Btla	Tnfrsf14	Btla	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-5067e9148203dcd06482e105	mouse	Tnfrsf14	Cd160	Tnfrsf14	Cd160	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-8ada88c04c910b0f5a07a6e5	mouse	Tnfrsf14	Lrfn5	Tnfrsf14	Lrfn5	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-90dea65bff802298c760a3d4	mouse	Tnfrsf14	Traf2	Tnfrsf14	Traf2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-bef8de19b1b837ad26acb940	mouse	Tnfsf10	Ccr6	Tnfsf10	Ccr6	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
