followup_id	promotion_id	regulator_symbol	target_symbol	species_scope	module_route	promotion_class	independent_literature_support_status	independent_literature_source_count	evidence_weight_tier	current_primary_citation	current_corroborating_citation	current_cell_or_model	evidence_gap	next_evidence_requirement	exact_pair_search_url	status
public_tf_comprehensive_followup_2619	public_tf_comprehensive_2619	ZNF322	Aldh3a2	mouse	general_public_interaction_catalog	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2620	public_tf_comprehensive_2620	ZNF322	Rela	mouse	22B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2621	public_tf_comprehensive_2621	ZNF324	ADGRE5	human	23B_target_interaction	sequence_specific_tf_high_throughput_binding_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2622	public_tf_comprehensive_2622	ZNF324	ADGRL1	human	20B_target_interaction;23B_target_interaction	sequence_specific_tf_high_throughput_binding_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2623	public_tf_comprehensive_2623	ZNF324	ADIPOR1	human	20B_target_interaction	sequence_specific_tf_high_throughput_binding_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2624	public_tf_comprehensive_2624	ZNF324	ADIPOR2	human	20B_target_interaction	sequence_specific_tf_high_throughput_binding_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2625	public_tf_comprehensive_2625	ZNF331	CTNNB1	human	22B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2626	public_tf_comprehensive_2626	ZNF331	CXCL12	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2627	public_tf_comprehensive_2627	ZNF331	CXCL2	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2628	public_tf_comprehensive_2628	ZNF331	IGFLR1	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2629	public_tf_comprehensive_2629	ZNF33A	CADM4	human	23B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2630	public_tf_comprehensive_2630	ZNF33A	CD22	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2631	public_tf_comprehensive_2631	ZNF33A	CKLF	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2632	public_tf_comprehensive_2632	ZNF33A	DLL3	human	20B_target_interaction	tflink_source_table_high_throughput_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2633	public_tf_comprehensive_2633	ZNF341	ACKR2	human	20B_target_interaction	sequence_specific_tf_high_throughput_binding_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2634	public_tf_comprehensive_2634	ZNF341	ACTR2	human	20B_target_interaction	sequence_specific_tf_high_throughput_binding_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2635	public_tf_comprehensive_2635	ZNF341	ACVR1	human	20B_target_interaction	sequence_specific_tf_high_throughput_binding_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
public_tf_comprehensive_followup_2636	public_tf_comprehensive_2636	ZNF341	ACVR1C	human	20B_target_interaction	sequence_specific_tf_high_throughput_binding_association	not_identified_outside_tflink_source_table	0	C_tflink_source_table_only	https://pubmed.ncbi.nlm.nih.gov/27924024/		not_assessed_in_tflink_source_table	edge_specific_primary_literature_and_function	Resolve the underlying experiment accession or original paper and assess locus specificity, target expression direction, perturbation, and model context; TFLink metadata establish ChIP-seq association but not causal regulation.	https://pubmed.ncbi.nlm.nih.gov/27924024/	followup_needed
