context_id	context_name	context_kind	disease_context	anatomical_context	species	injury_model	injury_level	injury_severity	sex	timepoint_value	timepoint_unit	perturbation	treatment	experimental_condition	study_perturbation_status	injury_distance	injury_distance_unit	sample_scope	sample_count	cell_type	sample_id	study_id	tissue	context_status	provenance_note
sci:protein:9004c082e093355d	FLOW_SCI_443 protein context at 7 day	sample_context	spinal_cord_injury	spinal_cord	mouse	T8-T9 lateral forceps-compression spinal cord injury	T8-T9	0.4-mm lateral forceps compression for 15 seconds	male C57BL/6J mice, 6-8 weeks, 18-22 g	7	day	SCI, sham, normal, SIX1-knockdown, and polarization-treatment groups	SIX1 knockdown and microglia-polarization perturbation arms; untreated SCI time course retained	SCI, sham, normal, SIX1-knockdown, and polarization-treatment groups	SIX1 knockdown and microglia-polarization perturbation arms; untreated SCI time course retained			1-cm spinal-cord segment centered on the injury epicenter; microglial and bulk-tissue scopes retained	5	injury-site spinal cord tissue		FLOW_SCI_443	injury-site spinal cord	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_443;study_timepoints.timepoint_id=FLOW_SCI_443__FLOW_SCI_443_T7D;cell_populations.population_id=FLOW_SCI_443__FLOW_SCI_443_POP_BULK;study_title=SIX1 aggravates the progression of spinal cord injury in mice by promoting M1 polarization of microglia;context_curation={""curation_id"":""SCICTX-CUR-0101"",""curation_note"":""Primary source reports male C57BL/6J mice aged 6-8 weeks and weighing 18-22 g, laminectomy at T8-T9, and lateral forceps compression of 0.4-mm thickness for 15 seconds. Protein was collected from 1-cm spinal-cord segments centered on the injury epicenter; existing day-specific SIX1, iNOS, and Arg1 observations retain their exact cell or bulk scope."",""source_locator"":""PMCID: PMC11711668; Methods \""Animals\"", \""Spinal cord injury\"", and \""Western blotting\""; Figures 1-2"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC11711668/""}"
sci:protein:73d8b0d044f7b3ba	FLOW_SCI_443 protein context at 5 day	sample_context	spinal_cord_injury	spinal_cord	mouse	T8-T9 lateral forceps-compression spinal cord injury	T8-T9	0.4-mm lateral forceps compression for 15 seconds	male C57BL/6J mice, 6-8 weeks, 18-22 g	5	day	SCI, sham, normal, SIX1-knockdown, and polarization-treatment groups	SIX1 knockdown and microglia-polarization perturbation arms; untreated SCI time course retained	SCI, sham, normal, SIX1-knockdown, and polarization-treatment groups	SIX1 knockdown and microglia-polarization perturbation arms; untreated SCI time course retained			1-cm spinal-cord segment centered on the injury epicenter; microglial and bulk-tissue scopes retained	5	injury-site spinal cord tissue		FLOW_SCI_443	injury-site spinal cord	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_443;study_timepoints.timepoint_id=FLOW_SCI_443__FLOW_SCI_443_T5D;cell_populations.population_id=FLOW_SCI_443__FLOW_SCI_443_POP_BULK;study_title=SIX1 aggravates the progression of spinal cord injury in mice by promoting M1 polarization of microglia;context_curation={""curation_id"":""SCICTX-CUR-0101"",""curation_note"":""Primary source reports male C57BL/6J mice aged 6-8 weeks and weighing 18-22 g, laminectomy at T8-T9, and lateral forceps compression of 0.4-mm thickness for 15 seconds. Protein was collected from 1-cm spinal-cord segments centered on the injury epicenter; existing day-specific SIX1, iNOS, and Arg1 observations retain their exact cell or bulk scope."",""source_locator"":""PMCID: PMC11711668; Methods \""Animals\"", \""Spinal cord injury\"", and \""Western blotting\""; Figures 1-2"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC11711668/""}"
sci:protein:94d5c88cc3e47180	FLOW_SCI_443 protein context at 7 day	sample_context	spinal_cord_injury	spinal_cord	mouse	T8-T9 lateral forceps-compression spinal cord injury	T8-T9	0.4-mm lateral forceps compression for 15 seconds	male C57BL/6J mice, 6-8 weeks, 18-22 g	7	day	SCI, sham, normal, SIX1-knockdown, and polarization-treatment groups	SIX1 knockdown and microglia-polarization perturbation arms; untreated SCI time course retained	SCI, sham, normal, SIX1-knockdown, and polarization-treatment groups	SIX1 knockdown and microglia-polarization perturbation arms; untreated SCI time course retained			1-cm spinal-cord segment centered on the injury epicenter; microglial and bulk-tissue scopes retained	5	Iba1-positive microglia		FLOW_SCI_443	injury-site spinal cord	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_443;study_timepoints.timepoint_id=FLOW_SCI_443__FLOW_SCI_443_T7D;cell_populations.population_id=FLOW_SCI_443__FLOW_SCI_443_POP_MICROGLIA;study_title=SIX1 aggravates the progression of spinal cord injury in mice by promoting M1 polarization of microglia;context_curation={""curation_id"":""SCICTX-CUR-0101"",""curation_note"":""Primary source reports male C57BL/6J mice aged 6-8 weeks and weighing 18-22 g, laminectomy at T8-T9, and lateral forceps compression of 0.4-mm thickness for 15 seconds. Protein was collected from 1-cm spinal-cord segments centered on the injury epicenter; existing day-specific SIX1, iNOS, and Arg1 observations retain their exact cell or bulk scope."",""source_locator"":""PMCID: PMC11711668; Methods \""Animals\"", \""Spinal cord injury\"", and \""Western blotting\""; Figures 1-2"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC11711668/""}"
sci:protein:3c7c6d20440012b1	FLOW_SCI_444 protein context at 5 day	sample_context	spinal_cord_injury	spinal_cord	mouse	in vivo traumatic spinal cord hemisection	thoracic; exact level pending extraction	hemisection; exact surgical coordinates pending extraction	sex not reported in current extraction	5	day	injured	recombinant human G-CSF treatment versus untreated SCI; 3-MA and mechanical-injury culture experiments excluded from in-vivo observations	injured	recombinant human G-CSF treatment versus untreated SCI; 3-MA and mechanical-injury culture experiments excluded from in-vivo observations			hemisection lesion, adjacent cord, and whole-tissue protein samples	6	MAP2-positive neurons		FLOW_SCI_444	hemisection lesion and adjacent cord	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_444;study_timepoints.timepoint_id=FLOW_SCI_444__FLOW_SCI_444_T5D;cell_populations.population_id=FLOW_SCI_444__FLOW_SCI_444_POP_NEURON;study_title=G-CSF promotes autophagy and reduces neural tissue damage after spinal cord injury in mice;context_curation={""curation_id"":""SCICTX-CUR-0161"",""curation_note"":""Primary source reports mouse traumatic spinal cord hemisection with recombinant human G-CSF versus untreated SCI and direct neuronal/autophagy protein observations at the imported 5- and 7-day endpoints. Exact thoracic level, surgical coordinates, and sex remain unresolved."",""source_locator"":""PMID: 26524416; DOI: 10.1038/labinvest.2015.120; Figures and Results on LC3B/autophagy at 5 and 7 days"",""source_url"":""https://www.nature.com/articles/labinvest2015120""}"
sci:protein:74c1e717f6b92f48	FLOW_SCI_444 protein context at 7 day	sample_context	spinal_cord_injury	spinal_cord	mouse	in vivo traumatic spinal cord hemisection	thoracic; exact level pending extraction	hemisection; exact surgical coordinates pending extraction	sex not reported in current extraction	7	day	injured	recombinant human G-CSF treatment versus untreated SCI; 3-MA and mechanical-injury culture experiments excluded from in-vivo observations	injured	recombinant human G-CSF treatment versus untreated SCI; 3-MA and mechanical-injury culture experiments excluded from in-vivo observations			hemisection lesion, adjacent cord, and whole-tissue protein samples		injured spinal cord tissue		FLOW_SCI_444	hemisection lesion	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_444;study_timepoints.timepoint_id=FLOW_SCI_444__FLOW_SCI_444_T7D;cell_populations.population_id=FLOW_SCI_444__FLOW_SCI_444_POP_BULK;study_title=G-CSF promotes autophagy and reduces neural tissue damage after spinal cord injury in mice;context_curation={""curation_id"":""SCICTX-CUR-0161"",""curation_note"":""Primary source reports mouse traumatic spinal cord hemisection with recombinant human G-CSF versus untreated SCI and direct neuronal/autophagy protein observations at the imported 5- and 7-day endpoints. Exact thoracic level, surgical coordinates, and sex remain unresolved."",""source_locator"":""PMID: 26524416; DOI: 10.1038/labinvest.2015.120; Figures and Results on LC3B/autophagy at 5 and 7 days"",""source_url"":""https://www.nature.com/articles/labinvest2015120""}"
sci:protein:7a9645793cd3bc61	FLOW_SCI_460 protein context at 180 day	sample_context	spinal_cord_injury	spinal_cord	mouse	in vivo traumatic thoracic spinal cord injury with chronic contusion and a separate T3 crush/chemogenetic arm	thoracic; T9 contusion and T3 crush arms described in the study	moderate contusion for the chronic myelin time course; exact force pending extraction	male and female mice reported; sex-specific subgroup assignment requires full extraction	180	day	SCI and age-matched naive control	PDGFRalpha-CreERT2:T tau-mGFP lineage reporter and separate chemogenetic OPC glutamatergic-signaling arm	SCI and age-matched naive control	PDGFRalpha-CreERT2:T tau-mGFP lineage reporter and separate chemogenetic OPC glutamatergic-signaling arm		mm	spared axons and paranodal/nodal structures	7	spared axons and paranodal/nodal structures		FLOW_SCI_460	spared lateral white matter at 0.5, 1, and 2 mm rostral and caudal to the lesion epicenter	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_460;study_timepoints.timepoint_id=FLOW_SCI_460__FLOW_SCI_460_TP180;cell_populations.population_id=FLOW_SCI_460__FLOW_SCI_460_POP2;study_title=Chronic demyelination and myelin repair after spinal cord injury in mice: a potential link for glutamatergic axon activity;context_curation={""curation_id"":""SCICTX-CUR-0215"",""curation_note"":""Primary source reports chronic thoracic SCI with a T9 contusion and separate T3 crush/chemogenetic arm, plus male/female mice, with direct myelin/nodal protein observations at the imported 180-day endpoint. Exact force and subgroup-specific sex remain unresolved."",""source_locator"":""PMCID: PMC10330449; Results section \""New myelin generation peaks at 3 mpi but continues for at least 6 months after SCI\""; Figure 1A-C and Supplementary Figure 1"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC10330449/""}"
sci:protein:f714e16f9fdaa4d1	FLOW_SCI_462 protein context at 28 day	sample_context	spinal_cord_injury	spinal_cord	mouse	in vivo complete T10 spinal cord transection	T10	complete transection	adult mice; sex not reported in current pass	28	day	SCI wild-type and NB-3 knockout scar-forming astrocytes	NB-3 knockout versus wild-type; rapamycin mechanistic arm	SCI wild-type and NB-3 knockout scar-forming astrocytes	NB-3 knockout versus wild-type; rapamycin mechanistic arm			scar-forming astrocytes and lesion-centered spinal cord		scar-forming astrocytes		FLOW_SCI_462	lesion border and corticospinal axon terminations	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_462;study_timepoints.timepoint_id=FLOW_SCI_462__FLOW_SCI_462_TP28;cell_populations.population_id=FLOW_SCI_462__FLOW_SCI_462_POP1;study_title=NB-3 signaling mediates the cross-talk between post-traumatic spinal axons and scar-forming cells;context_curation={""curation_id"":""SCICTX-CUR-0174"",""curation_note"":""Primary source reports complete T10 transection with NB-3 knockout/wild-type and rapamycin mechanistic arms and direct NB-3 protein observations at the imported 28-day endpoint. Sex remains unresolved."",""source_locator"":""PMCID: PMC4875577; Results on NB-3 induction in scar-forming cells and post-traumatic axons; Figures 1-2 and 9; Methods for T10 transection, immunohistochemistry, western blot, and co-immunoprecipitation"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC4875577/""}"
sci:protein:a4f06bf5faca3576	FLOW_SCI_462 protein context at 56 day	sample_context	spinal_cord_injury	spinal_cord	mouse	in vivo complete T10 spinal cord transection	T10	complete transection	adult mice; sex not reported in current pass	56	day	SCI wild-type and NB-3 knockout scar-forming astrocytes	NB-3 knockout versus wild-type; rapamycin mechanistic arm	SCI wild-type and NB-3 knockout scar-forming astrocytes	NB-3 knockout versus wild-type; rapamycin mechanistic arm			scar-forming astrocytes and lesion-centered spinal cord	5	post-traumatic corticospinal axons and sensorimotor cortical neurons		FLOW_SCI_462	lesion area, sensorimotor cortex, and corticospinal axon trajectories	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_462;study_timepoints.timepoint_id=FLOW_SCI_462__FLOW_SCI_462_TP56;cell_populations.population_id=FLOW_SCI_462__FLOW_SCI_462_POP2;study_title=NB-3 signaling mediates the cross-talk between post-traumatic spinal axons and scar-forming cells;context_curation={""curation_id"":""SCICTX-CUR-0174"",""curation_note"":""Primary source reports complete T10 transection with NB-3 knockout/wild-type and rapamycin mechanistic arms and direct NB-3 protein observations at the imported 28-day endpoint. Sex remains unresolved."",""source_locator"":""PMCID: PMC4875577; Results on NB-3 induction in scar-forming cells and post-traumatic axons; Figures 1-2 and 9; Methods for T10 transection, immunohistochemistry, western blot, and co-immunoprecipitation"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC4875577/""}"
sci:protein:fd60f6a4a1b9b2ce	FLOW_SCI_463 protein context at 56 day	sample_context	spinal_cord_injury	spinal_cord	mouse	in vivo traumatic spinal cord crush and near-ependymal stab injury models	thoracic spinal cord; exact level pending extraction	large crush injury across the spinal cord; comparison near-ependymal stab model	sex not reported in this pass	56	day	full crush SCI lineage-traced mice	Foxj1-CreERT2 lineage tracing and injury-model comparison	full crush SCI lineage-traced mice	Foxj1-CreERT2 lineage tracing and injury-model comparison			scar-forming astrocytes	3	scar-forming astrocytes		FLOW_SCI_463	five dorso-ventral levels spanning lesion core, ependyma, and astrocyte scar	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_463;study_timepoints.timepoint_id=FLOW_SCI_463__FLOW_SCI_463_TP56;cell_populations.population_id=FLOW_SCI_463__FLOW_SCI_463_POP1;study_title=Ependymal cell contribution to scar formation after spinal cord injury is minimal, local and dependent on direct ependymal injury;context_curation={""curation_id"":""SCICTX-CUR-0214"",""curation_note"":""Primary source reports traumatic spinal cord crush and near-ependymal stab models with Foxj1-CreERT2 lineage tracing and direct scar-cell protein observations at the imported 56-day endpoint. Exact thoracic level and sex remain unresolved."",""source_locator"":""PMID: 28117372; PMCID: PMC5259707; Results section \""Minimal ependymal contribution to the scar after crush SCI\""; Figure 5A-D; lineage-tracing and immunofluorescence Methods"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC5259707/""}"
sci:protein:efcf7f72d635db08	FLOW_SCI_464 protein context at 30 day	sample_context	spinal_cord_injury	spinal_cord	mouse	T9 thoracic contusion spinal cord injury using the Infinite Horizon Impactor	T9	70 kDyne zero-dwell contusion; reported as moderate severity	male and female C57BL/6J mice; 3-month and 18-month cohorts	30	day	SCI versus age-matched uninjured controls	age and sex comparison; uninjured age-matched controls	SCI versus age-matched uninjured controls	age and sex comparison; uninjured age-matched controls			mouse plasma after thoracic T9 contusion SCI		circulating plasma		FLOW_SCI_464	plasma	defined	"mSCS/data/flow_protein/flow_protein.sqlite;studies.study_id=FLOW_SCI_464;study_timepoints.timepoint_id=FLOW_SCI_464__FLOW_SCI_464_TP30;cell_populations.population_id=FLOW_SCI_464__FLOW_SCI_464_POP1;study_title=Age and Sex Affect the Chronic Trajectory of Plasma Neurofilament Light and Glial Fibrillary Acidic Protein Levels in a Murine Thoracic Contusion Spinal Cord Injury Model;context_curation={""curation_id"":""SCICTX-CUR-0091"",""curation_note"":""Primary source reports a thoracic T9 injury produced by a 70-kDyne zero-dwell Infinite Horizon impact, with adolescent 3-month and aged 18-month male and female C57BL/6J cohorts. The imported 30- and 60-day plasma protein observations retain their analyte-specific denominators; no shared sample_count is overridden."",""source_locator"":""PMCID: PMC12464482; Methods \""Injuries\""; Results; Fig. 1 and figure legend"",""source_url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC12464482/""}"
